symbol,partition,date_utc,signal_bar_start,signal_ts,H,L,range,hi_visits_at_signal,opp_visits_at_signal,terminal,terminal_ts,minutes_to_target_break,final_high_visits_known,final_low_visits_known,reached_k2,reached_k3,high_visits_after_signal
BTCUSDT,development,2024-07-22,2024-07-22 13:35:00+00:00,2024-07-22 13:40:00+00:00,67825.7,66904.2,921.5,1,0,OPPOSITE_BREAK,2024-07-22 14:35:00+00:00,,1,1,False,False,0
BTCUSDT,development,2024-08-13,2024-08-13 13:45:00+00:00,2024-08-13 13:50:00+00:00,59302.5,58360.0,942.5,1,0,TARGET_BREAK,2024-08-13 13:55:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-08-16,2024-08-16 17:30:00+00:00,2024-08-16 17:35:00+00:00,58908.5,57500.0,1408.5,1,0,TARGET_BREAK,2024-08-16 18:00:00+00:00,25.0,2,0,True,False,1
BTCUSDT,development,2024-08-19,2024-08-19 13:30:00+00:00,2024-08-19 13:35:00+00:00,58940.0,57750.0,1190.0,1,0,TARGET_BREAK,2024-08-19 17:35:00+00:00,240.0,1,0,False,False,0
BTCUSDT,development,2024-08-29,2024-08-29 13:35:00+00:00,2024-08-29 13:40:00+00:00,60480.0,59340.0,1140.0,1,0,TARGET_BREAK,2024-08-29 13:50:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2024-09-05,2024-09-05 14:00:00+00:00,2024-09-05 14:05:00+00:00,57217.5,56259.3,958.1999999999971,1,0,TARGET_BREAK,2024-09-05 14:25:00+00:00,20.0,1,0,False,False,0
BTCUSDT,development,2024-09-13,2024-09-13 14:05:00+00:00,2024-09-13 14:10:00+00:00,58321.9,57594.0,727.9000000000015,1,0,TARGET_BREAK,2024-09-13 15:00:00+00:00,50.0,1,0,False,False,0
BTCUSDT,development,2024-09-19,2024-09-19 14:10:00+00:00,2024-09-19 14:15:00+00:00,63369.6,61851.3,1518.2999999999956,1,0,TARGET_BREAK,2024-09-19 14:35:00+00:00,20.0,1,0,False,False,0
BTCUSDT,development,2024-10-14,2024-10-14 13:45:00+00:00,2024-10-14 13:50:00+00:00,65221.6,64306.9,914.6999999999971,1,0,TARGET_BREAK,2024-10-14 14:05:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2024-10-15,2024-10-15 13:30:00+00:00,2024-10-15 13:35:00+00:00,65999.9,65255.0,744.8999999999942,1,0,TARGET_BREAK,2024-10-15 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-10-28,2024-10-28 13:40:00+00:00,2024-10-28 13:45:00+00:00,69090.0,68207.4,882.6000000000058,1,0,TARGET_BREAK,2024-10-28 13:50:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-11-11,2024-11-11 14:30:00+00:00,2024-11-11 14:35:00+00:00,82528.0,81051.6,1476.3999999999942,1,0,TARGET_BREAK,2024-11-11 15:05:00+00:00,30.0,3,0,True,True,2
BTCUSDT,development,2024-11-27,2024-11-27 13:35:00+00:00,2024-11-27 13:40:00+00:00,93939.0,92903.4,1035.6000000000058,1,0,TARGET_BREAK,2024-11-27 13:55:00+00:00,15.0,1,0,False,False,0
BTCUSDT,development,2024-12-05,2024-12-05 14:40:00+00:00,2024-12-05 14:45:00+00:00,103451.9,102290.3,1161.5999999999913,1,0,TARGET_BREAK,2024-12-05 14:55:00+00:00,10.0,1,0,False,False,0
BTCUSDT,development,2024-12-10,2024-12-10 13:45:00+00:00,2024-12-10 13:50:00+00:00,97948.0,96880.9,1067.1000000000058,1,0,TARGET_BREAK,2024-12-10 14:20:00+00:00,30.0,2,0,True,False,1
BTCUSDT,development,2024-12-12,2024-12-12 14:30:00+00:00,2024-12-12 14:35:00+00:00,101531.1,100150.0,1381.1000000000058,1,0,TARGET_BREAK,2024-12-12 15:00:00+00:00,25.0,1,0,False,False,0
BTCUSDT,development,2024-12-17,2024-12-17 13:30:00+00:00,2024-12-17 13:35:00+00:00,107493.9,106504.0,989.8999999999942,1,0,TARGET_BREAK,2024-12-17 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,development,2024-12-31,2024-12-31 14:30:00+00:00,2024-12-31 14:35:00+00:00,96032.1,92800.0,3232.100000000006,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,reference_validation,2025-01-02,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,96991.8,95612.5,1379.300000000003,1,0,TARGET_BREAK,2025-01-02 14:50:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-01-03,2025-01-03 14:15:00+00:00,2025-01-03 14:20:00+00:00,96886.1,96061.5,824.6000000000058,1,0,TARGET_BREAK,2025-01-03 14:25:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-01-17,2025-01-17 14:35:00+00:00,2025-01-17 14:40:00+00:00,102943.2,101400.0,1543.199999999997,1,0,TARGET_BREAK,2025-01-17 14:55:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-01-21,2025-01-21 14:20:00+00:00,2025-01-21 14:25:00+00:00,104958.0,101719.4,3238.600000000006,1,0,TARGET_BREAK,2025-01-21 14:30:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-01-23,2025-01-23 13:55:00+00:00,2025-01-23 14:00:00+00:00,102668.4,101211.0,1457.3999999999942,1,0,TARGET_BREAK,2025-01-23 14:35:00+00:00,35.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-01-31,2025-01-31 15:20:00+00:00,2025-01-31 15:25:00+00:00,104989.6,103888.6,1101.0,1,0,TARGET_BREAK,2025-01-31 15:30:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-02-05,2025-02-05 14:15:00+00:00,2025-02-05 14:20:00+00:00,98678.0,97206.0,1472.0,1,0,TARGET_BREAK,2025-02-05 14:30:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-02-07,2025-02-07 13:30:00+00:00,2025-02-07 13:35:00+00:00,97984.0,96566.3,1417.699999999997,1,0,TARGET_BREAK,2025-02-07 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-02-10,2025-02-10 13:45:00+00:00,2025-02-10 13:50:00+00:00,97930.0,97113.4,816.6000000000058,1,0,TARGET_BREAK,2025-02-10 13:55:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-02-14,2025-02-14 14:35:00+00:00,2025-02-14 14:40:00+00:00,97150.0,96408.2,741.8000000000029,1,0,TARGET_BREAK,2025-02-14 14:50:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-02-28,2025-02-28 13:30:00+00:00,2025-02-28 13:35:00+00:00,81372.8,78200.2,3172.600000000006,1,0,TARGET_BREAK,2025-02-28 13:45:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-03-07,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,89818.3,87932.0,1886.300000000003,1,0,TARGET_BREAK,2025-03-07 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-03-19,2025-03-19 14:00:00+00:00,2025-03-19 14:05:00+00:00,84325.2,83137.8,1187.3999999999942,1,0,TARGET_BREAK,2025-03-19 15:10:00+00:00,65.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-03-20,2025-03-20 14:15:00+00:00,2025-03-20 14:20:00+00:00,86285.8,84685.5,1600.300000000003,1,0,TARGET_BREAK,2025-03-20 14:25:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-03-31,2025-03-31 14:05:00+00:00,2025-03-31 14:10:00+00:00,83183.0,81250.0,1933.0,1,0,TARGET_BREAK,2025-03-31 14:15:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-04-02,2025-04-02 13:35:00+00:00,2025-04-02 13:40:00+00:00,85425.0,84220.0,1205.0,1,0,TARGET_BREAK,2025-04-02 13:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-04-23,2025-04-23 13:35:00+00:00,2025-04-23 13:40:00+00:00,94453.0,93280.0,1173.0,1,0,OPPOSITE_BREAK,2025-04-23 14:00:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2025-05-16,2025-05-16 13:40:00+00:00,2025-05-16 13:45:00+00:00,103872.9,103062.3,810.5999999999913,1,0,TARGET_BREAK,2025-05-16 14:00:00+00:00,15.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-05-19,2025-05-19 13:55:00+00:00,2025-05-19 14:00:00+00:00,103359.5,102088.9,1270.6000000000058,1,0,TARGET_BREAK,2025-05-19 14:10:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-05-22,2025-05-22 16:15:00+00:00,2025-05-22 16:20:00+00:00,111582.5,110238.5,1344.0,1,0,TARGET_BREAK,2025-05-22 17:25:00+00:00,65.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-06-03,2025-06-03 13:30:00+00:00,2025-06-03 13:35:00+00:00,105417.1,104822.4,594.7000000000116,1,0,TARGET_BREAK,2025-06-03 13:45:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-06-09,2025-06-09 14:45:00+00:00,2025-06-09 14:50:00+00:00,107912.8,105429.2,2483.600000000006,1,0,TARGET_BREAK,2025-06-09 16:25:00+00:00,95.0,3,0,True,True,2
BTCUSDT,reference_validation,2025-06-11,2025-06-11 14:10:00+00:00,2025-06-11 14:15:00+00:00,109950.6,108950.1,1000.5,1,0,TARGET_BREAK,2025-06-11 14:20:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-06-25,2025-06-25 13:40:00+00:00,2025-06-25 13:45:00+00:00,107859.6,106286.5,1573.1000000000058,1,0,TARGET_BREAK,2025-06-25 13:50:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-07-01,2025-07-01 14:15:00+00:00,2025-07-01 14:20:00+00:00,107139.1,106222.0,917.1000000000058,1,0,OPPOSITE_BREAK,2025-07-01 14:45:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2025-07-22,2025-07-22 13:40:00+00:00,2025-07-22 13:45:00+00:00,119475.2,117441.5,2033.699999999997,1,0,TARGET_BREAK,2025-07-22 18:55:00+00:00,310.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-08-08,2025-08-08 13:40:00+00:00,2025-08-08 13:45:00+00:00,116880.0,116256.0,624.0,1,0,TARGET_BREAK,2025-08-08 14:05:00+00:00,20.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-08-19,2025-08-19 13:30:00+00:00,2025-08-19 13:35:00+00:00,115746.3,114750.0,996.3000000000029,1,0,OPPOSITE_BREAK,2025-08-19 14:20:00+00:00,,1,1,False,False,0
BTCUSDT,reference_validation,2025-09-03,2025-09-03 13:45:00+00:00,2025-09-03 13:50:00+00:00,111831.4,110843.0,988.3999999999942,1,0,TARGET_BREAK,2025-09-03 14:40:00+00:00,50.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-09-08,2025-09-08 13:35:00+00:00,2025-09-08 13:40:00+00:00,112321.3,111201.0,1120.300000000003,1,0,TARGET_BREAK,2025-09-08 14:35:00+00:00,55.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-09-23,2025-09-23 14:10:00+00:00,2025-09-23 14:15:00+00:00,113236.0,112634.0,602.0,1,0,OPPOSITE_BREAK,2025-09-23 14:35:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2025-09-24,2025-09-24 13:40:00+00:00,2025-09-24 13:45:00+00:00,113121.8,112356.4,765.4000000000087,1,0,TARGET_BREAK,2025-09-24 14:40:00+00:00,55.0,3,0,True,True,2
BTCUSDT,reference_validation,2025-09-26,2025-09-26 13:45:00+00:00,2025-09-26 13:50:00+00:00,109653.6,108566.0,1087.6000000000058,1,0,TARGET_BREAK,2025-09-26 17:30:00+00:00,220.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-09-29,2025-09-29 13:35:00+00:00,2025-09-29 13:40:00+00:00,112492.2,111814.7,677.5,1,0,TARGET_BREAK,2025-09-29 13:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-10-02,2025-10-02 13:35:00+00:00,2025-10-02 13:40:00+00:00,119361.4,118307.3,1054.0999999999913,1,0,TARGET_BREAK,2025-10-02 13:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-10-03,2025-10-03 13:30:00+00:00,2025-10-03 13:35:00+00:00,120540.0,119200.0,1340.0,1,0,TARGET_BREAK,2025-10-03 14:40:00+00:00,65.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-10-06,2025-10-06 13:40:00+00:00,2025-10-06 13:45:00+00:00,124898.8,123332.3,1566.5,1,0,TARGET_BREAK,2025-10-06 14:00:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-10-08,2025-10-08 14:00:00+00:00,2025-10-08 14:05:00+00:00,123150.0,121468.5,1681.5,1,0,TARGET_BREAK,2025-10-08 17:10:00+00:00,185.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-10-13,2025-10-13 13:30:00+00:00,2025-10-13 13:35:00+00:00,115376.3,113600.5,1775.800000000003,1,0,TARGET_BREAK,2025-10-13 19:20:00+00:00,345.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-10-28,2025-10-28 13:30:00+00:00,2025-10-28 13:35:00+00:00,115140.3,114058.0,1082.300000000003,1,0,TARGET_BREAK,2025-10-28 13:50:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-10-31,2025-10-31 14:50:00+00:00,2025-10-31 14:55:00+00:00,110666.0,109159.0,1507.0,1,0,TARGET_BREAK,2025-10-31 15:00:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-11-03,2025-11-03 14:05:00+00:00,2025-11-03 14:10:00+00:00,108216.9,106618.7,1598.199999999997,1,0,OPPOSITE_BREAK,2025-11-03 15:30:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2025-11-05,2025-11-05 13:40:00+00:00,2025-11-05 13:45:00+00:00,102853.2,101131.0,1722.199999999997,1,0,TARGET_BREAK,2025-11-05 13:50:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-11-18,2025-11-18 14:25:00+00:00,2025-11-18 14:30:00+00:00,91859.0,90459.1,1399.8999999999942,1,0,TARGET_BREAK,2025-11-18 14:35:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-11-20,2025-11-20 13:30:00+00:00,2025-11-20 13:35:00+00:00,92363.1,91388.5,974.6000000000058,1,0,OPPOSITE_BREAK,2025-11-20 14:05:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2025-11-26,2025-11-26 16:35:00+00:00,2025-11-26 16:40:00+00:00,87909.2,86260.9,1648.300000000003,1,0,TARGET_BREAK,2025-11-26 17:25:00+00:00,45.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-12-09,2025-12-09 13:30:00+00:00,2025-12-09 13:35:00+00:00,90701.9,89868.0,833.8999999999942,1,0,TARGET_BREAK,2025-12-09 15:05:00+00:00,90.0,1,0,False,False,0
BTCUSDT,reference_validation,2025-12-16,2025-12-16 13:30:00+00:00,2025-12-16 13:35:00+00:00,87530.2,85874.6,1655.5999999999913,1,0,TARGET_BREAK,2025-12-16 15:50:00+00:00,135.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-12-30,2025-12-30 14:20:00+00:00,2025-12-30 14:25:00+00:00,88190.6,87455.5,735.1000000000058,1,0,TARGET_BREAK,2025-12-30 14:50:00+00:00,25.0,2,0,True,False,1
BTCUSDT,reference_validation,2025-12-31,2025-12-31 13:50:00+00:00,2025-12-31 13:55:00+00:00,89000.0,88339.9,660.1000000000058,1,0,TARGET_BREAK,2025-12-31 14:05:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-01-01,2026-01-01 15:15:00+00:00,2026-01-01 15:20:00+00:00,88000.0,87590.0,410.0,1,0,TARGET_BREAK,2026-01-01 15:55:00+00:00,35.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-01-06,2026-01-06 14:05:00+00:00,2026-01-06 14:10:00+00:00,93950.0,93130.4,819.6000000000058,1,0,TARGET_BREAK,2026-01-06 14:15:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-01-09,2026-01-09 13:30:00+00:00,2026-01-09 13:35:00+00:00,90812.0,89632.8,1179.199999999997,1,0,TARGET_BREAK,2026-01-09 15:25:00+00:00,110.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-01-14,2026-01-14 14:05:00+00:00,2026-01-14 14:10:00+00:00,95288.0,94643.0,645.0,1,0,TARGET_BREAK,2026-01-14 14:15:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-01-22,2026-01-22 13:30:00+00:00,2026-01-22 13:35:00+00:00,90160.2,89701.9,458.3000000000029,1,0,OPPOSITE_BREAK,2026-01-22 13:45:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2026-01-27,2026-01-27 14:15:00+00:00,2026-01-27 14:20:00+00:00,88365.6,87707.1,658.5,1,0,OPPOSITE_BREAK,2026-01-27 14:45:00+00:00,,1,0,False,False,0
BTCUSDT,reference_validation,2026-02-02,2026-02-02 13:55:00+00:00,2026-02-02 14:00:00+00:00,78400.0,76576.7,1823.300000000003,1,0,TARGET_BREAK,2026-02-02 14:40:00+00:00,40.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-02-25,2026-02-25 13:40:00+00:00,2026-02-25 13:45:00+00:00,66299.9,64929.7,1370.199999999997,1,0,TARGET_BREAK,2026-02-25 13:50:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-03-04,2026-03-04 14:15:00+00:00,2026-03-04 14:20:00+00:00,71887.9,69100.2,2787.699999999997,1,0,TARGET_BREAK,2026-03-04 14:35:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-03-13,2026-03-13 13:30:00+00:00,2026-03-13 13:35:00+00:00,73269.1,71347.1,1922.0,1,0,TARGET_BREAK,2026-03-13 13:50:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-03-23,2026-03-23 13:50:00+00:00,2026-03-23 13:55:00+00:00,71468.0,67880.0,3588.0,1,0,TARGET_BREAK,2026-03-23 14:05:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-03-31,2026-03-31 14:00:00+00:00,2026-03-31 14:05:00+00:00,67476.9,65938.0,1538.8999999999942,1,0,TARGET_BREAK,2026-03-31 14:20:00+00:00,15.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-04-06,2026-04-06 16:45:00+00:00,2026-04-06 16:50:00+00:00,70252.9,69047.7,1205.199999999997,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,reference_validation,2026-04-10,2026-04-10 14:05:00+00:00,2026-04-10 14:10:00+00:00,72467.3,71395.0,1072.300000000003,1,0,TARGET_BREAK,2026-04-10 14:15:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-04-14,2026-04-14 13:35:00+00:00,2026-04-14 13:40:00+00:00,74873.5,74234.0,639.5,1,0,TARGET_BREAK,2026-04-14 13:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-04-20,2026-04-20 14:25:00+00:00,2026-04-20 14:30:00+00:00,75633.0,74563.2,1069.800000000003,1,0,TARGET_BREAK,2026-04-20 15:30:00+00:00,60.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-04-22,2026-04-22 13:30:00+00:00,2026-04-22 13:35:00+00:00,78490.8,77895.3,595.5,1,0,TARGET_BREAK,2026-04-22 13:45:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-04-23,2026-04-23 14:55:00+00:00,2026-04-23 15:00:00+00:00,78142.2,76504.6,1637.5999999999913,1,0,TARGET_BREAK,2026-04-23 15:20:00+00:00,20.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-05-01,2026-05-01 13:30:00+00:00,2026-05-01 13:35:00+00:00,78400.0,77010.5,1389.5,1,0,TARGET_BREAK,2026-05-01 13:55:00+00:00,20.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-05-25,2026-05-25 14:45:00+00:00,2026-05-25 14:50:00+00:00,77699.0,77241.7,457.3000000000029,1,0,TARGET_BREAK,2026-05-25 15:10:00+00:00,20.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-05-26,2026-05-26 14:15:00+00:00,2026-05-26 14:20:00+00:00,77600.0,76543.8,1056.199999999997,1,0,TARGET_BREAK,2026-05-26 14:25:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-06-08,2026-06-08 14:55:00+00:00,2026-06-08 15:00:00+00:00,63948.2,62658.4,1289.7999999999956,1,0,TARGET_BREAK,2026-06-08 15:10:00+00:00,10.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-06-22,2026-06-22 13:30:00+00:00,2026-06-22 13:35:00+00:00,65199.0,64014.9,1184.0999999999985,1,0,TARGET_BREAK,2026-06-22 13:40:00+00:00,5.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-06-26,2026-06-26 16:00:00+00:00,2026-06-26 16:05:00+00:00,60542.6,58388.0,2154.5999999999985,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,reference_validation,2026-07-02,2026-07-02 13:30:00+00:00,2026-07-02 13:35:00+00:00,61990.0,60113.5,1876.5,1,0,TARGET_BREAK,2026-07-02 14:15:00+00:00,40.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-07-03,2026-07-03 13:40:00+00:00,2026-07-03 13:45:00+00:00,62149.3,61480.7,668.6000000000058,1,0,TARGET_BREAK,2026-07-03 14:55:00+00:00,70.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-07-09,2026-07-09 13:50:00+00:00,2026-07-09 13:55:00+00:00,63083.9,62428.5,655.4000000000015,1,0,TARGET_BREAK,2026-07-09 15:10:00+00:00,75.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-07-10,2026-07-10 13:50:00+00:00,2026-07-10 13:55:00+00:00,64587.9,63949.1,638.8000000000029,1,0,OPPOSITE_BREAK,2026-07-10 15:00:00+00:00,,1,3,False,False,0
BTCUSDT,reference_validation,2026-07-15,2026-07-15 15:50:00+00:00,2026-07-15 15:55:00+00:00,65550.5,64528.0,1022.5,1,0,NO_BREAK,,,1,0,False,False,0
BTCUSDT,reference_validation,2026-07-16,2026-07-16 13:35:00+00:00,2026-07-16 13:40:00+00:00,64340.0,63833.0,507.0,1,0,TARGET_BREAK,2026-07-16 14:00:00+00:00,20.0,2,0,True,False,1
BTCUSDT,reference_validation,2026-07-22,2026-07-22 14:05:00+00:00,2026-07-22 14:10:00+00:00,66140.5,65505.0,635.5,1,0,TARGET_BREAK,2026-07-22 16:35:00+00:00,145.0,1,0,False,False,0
BTCUSDT,reference_validation,2026-07-27,2026-07-27 13:35:00+00:00,2026-07-27 13:40:00+00:00,65412.8,64811.0,601.8000000000029,1,0,TARGET_BREAK,2026-07-27 13:45:00+00:00,5.0,1,0,False,False,0
BTCUSDT,august,2026-08-03,2026-08-03 13:45:00+00:00,2026-08-03 13:50:00+00:00,62979.5,62268.2,711.3000000000029,1,0,TARGET_BREAK,2026-08-03 13:55:00+00:00,5.0,1,0,False,False,0
BTCUSDT,august,2026-08-04,2026-08-04 13:35:00+00:00,2026-08-04 13:40:00+00:00,64034.3,63428.8,605.5,1,0,TARGET_BREAK,2026-08-04 14:45:00+00:00,65.0,1,0,False,False,0
BTCUSDT,august,2026-08-17,2026-08-17 13:40:00+00:00,2026-08-17 13:45:00+00:00,63753.0,63255.0,498.0,1,0,TARGET_BREAK,2026-08-17 15:00:00+00:00,75.0,2,0,True,False,1
BTCUSDT,august,2026-08-20,2026-08-20 15:00:00+00:00,2026-08-20 15:05:00+00:00,72487.5,69771.8,2715.699999999997,1,0,TARGET_BREAK,2026-08-20 16:45:00+00:00,100.0,3,0,True,True,2
BTCUSDT,august,2026-08-24,2026-08-24 14:20:00+00:00,2026-08-24 14:25:00+00:00,79440.8,76802.9,2637.9000000000087,1,0,TARGET_BREAK,2026-08-24 14:35:00+00:00,10.0,1,0,False,False,0
ETHUSDT,external,2020-01-01,2020-01-01 14:20:00+00:00,2020-01-01 14:25:00+00:00,131.97,129.75,2.219999999999999,1,0,TARGET_BREAK,2020-01-01 14:30:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-01-10,2020-01-10 14:40:00+00:00,2020-01-10 14:45:00+00:00,139.99,135.3,4.689999999999998,1,0,TARGET_BREAK,2020-01-10 15:00:00+00:00,15.0,2,0,True,False,1
ETHUSDT,external,2020-01-14,2020-01-14 13:50:00+00:00,2020-01-14 13:55:00+00:00,153.4,149.0,4.400000000000006,1,0,TARGET_BREAK,2020-01-14 14:00:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-01-21,2020-01-21 13:35:00+00:00,2020-01-21 13:40:00+00:00,168.81,166.06,2.75,1,0,TARGET_BREAK,2020-01-21 13:45:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-01-24,2020-01-24 14:10:00+00:00,2020-01-24 14:15:00+00:00,162.15,155.72,6.430000000000007,1,0,TARGET_BREAK,2020-01-24 14:35:00+00:00,20.0,1,0,False,False,0
ETHUSDT,external,2020-01-27,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,170.3,165.28,5.02000000000001,1,0,TARGET_BREAK,2020-01-27 13:40:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-02-04,2020-02-04 15:15:00+00:00,2020-02-04 15:20:00+00:00,188.6,184.71,3.8899999999999864,1,0,TARGET_BREAK,2020-02-04 16:05:00+00:00,45.0,2,0,True,False,1
ETHUSDT,external,2020-02-05,2020-02-05 15:45:00+00:00,2020-02-05 15:50:00+00:00,199.0,190.53,8.469999999999999,1,0,TARGET_BREAK,2020-02-05 15:55:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-02-14,2020-02-14 14:10:00+00:00,2020-02-14 14:15:00+00:00,273.72,262.67,11.050000000000011,1,0,TARGET_BREAK,2020-02-14 14:20:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-02-17,2020-02-17 14:50:00+00:00,2020-02-17 14:55:00+00:00,254.0,243.0,11.0,1,0,TARGET_BREAK,2020-02-17 15:05:00+00:00,10.0,1,0,False,False,0
ETHUSDT,external,2020-02-18,2020-02-18 15:00:00+00:00,2020-02-18 15:05:00+00:00,269.17,258.78,10.390000000000043,1,0,TARGET_BREAK,2020-02-18 15:10:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-02-19,2020-02-19 16:15:00+00:00,2020-02-19 16:20:00+00:00,283.46,274.54,8.919999999999959,1,0,TARGET_BREAK,2020-02-19 17:25:00+00:00,65.0,2,0,True,False,1
ETHUSDT,external,2020-03-02,2020-03-02 13:35:00+00:00,2020-03-02 13:40:00+00:00,228.0,219.83,8.169999999999987,1,0,TARGET_BREAK,2020-03-02 14:25:00+00:00,45.0,2,0,True,False,1
ETHUSDT,external,2020-03-16,2020-03-16 14:25:00+00:00,2020-03-16 14:30:00+00:00,111.98,100.11,11.870000000000005,1,0,TARGET_BREAK,2020-03-16 14:35:00+00:00,5.0,1,0,False,False,0
ETHUSDT,external,2020-03-31,2020-03-31 15:15:00+00:00,2020-03-31 15:20:00+00:00,133.26,131.0,2.259999999999991,1,0,NO_BREAK,,,2,0,True,False,1
ETHUSDT,external,2020-04-06,2020-04-06 13:30:00+00:00,2020-04-06 13:35:00+00:00,158.4,149.06,9.340000000000003,1,0,TARGET_BREAK,2020-04-06 15:45:00+00:00,130.0,1,0,False,False,0
