partition,date_utc,signal_ts,method,structural_outcome,wick_filled,wick_exit_reason,wick_net,close_filled,close_exit_reason,close_net
development,2024-09-05,2024-09-05 14:05:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,3.822008375280195,True,TP_RANGE_EDGE,3.822008375280195
development,2024-09-05,2024-09-05 14:05:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,3.3966016809333204,True,TP_RANGE_EDGE,3.3966016809333204
development,2024-09-05,2024-09-05 14:05:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,2.9719122035984484,True,TP_RANGE_EDGE,2.9719122035984484
development,2024-09-05,2024-09-05 14:05:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,2.5479381310087983,True,TP_RANGE_EDGE,2.5479381310087983
development,2024-09-05,2024-09-05 14:05:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.1246776569979313,True,TP_RANGE_EDGE,2.1246776569979313
development,2024-09-05,2024-09-05 14:05:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.7021289814744383,True,TP_RANGE_EDGE,1.7021289814744383
development,2024-09-05,2024-09-05 14:05:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.28029031039596,True,TP_RANGE_EDGE,1.28029031039596
development,2024-09-13,2024-09-13 14:10:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.6128169885231797,True,TP_RANGE_EDGE,0.6128169885231797
development,2024-09-13,2024-09-13 14:10:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,2.739776337845013,True,TP_RANGE_EDGE,2.739776337845013
development,2024-09-13,2024-09-13 14:10:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,2.4240253424709484,True,TP_RANGE_EDGE,2.4240253424709484
development,2024-09-13,2024-09-13 14:10:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,2.108670404685498,True,TP_RANGE_EDGE,2.108670404685498
development,2024-09-13,2024-09-13 14:10:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.7937107797723733,True,TP_RANGE_EDGE,1.7937107797723733
development,2024-09-13,2024-09-13 14:10:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,1.4791457248811262,True,TP_RANGE_EDGE,1.4791457248811262
development,2024-09-13,2024-09-13 14:10:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.1649744990211546,True,TP_RANGE_EDGE,1.1649744990211546
development,2024-09-13,2024-09-13 14:10:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.8511963630563727,True,TP_RANGE_EDGE,0.8511963630563727
development,2024-09-19,2024-09-19 14:15:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.5605031613597603,True,TP_RANGE_EDGE,0.5605031613597603
development,2024-09-19,2024-09-19 14:15:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-09-19,2024-09-19 14:15:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-09-19,2024-09-19 14:15:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-09-19,2024-09-19 14:15:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-09-19,2024-09-19 14:15:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-09-19,2024-09-19 14:15:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-09-19,2024-09-19 14:15:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-14,2024-10-14 13:50:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.19062586759892552,True,TP_RANGE_EDGE,-0.19062586759892552
development,2024-10-14,2024-10-14 13:50:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-14,2024-10-14 13:50:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-14,2024-10-14 13:50:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-14,2024-10-14 13:50:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-14,2024-10-14 13:50:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-14,2024-10-14 13:50:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.3592299469518792,True,TP_RANGE_EDGE,1.3592299469518792
development,2024-10-14,2024-10-14 13:50:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.006394289181212,True,TP_RANGE_EDGE,1.006394289181212
development,2024-10-15,2024-10-15 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.32574643772336176,True,TP_RANGE_EDGE,-0.32574643772336176
development,2024-10-15,2024-10-15 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-15,2024-10-15 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-15,2024-10-15 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-15,2024-10-15 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-15,2024-10-15 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-15,2024-10-15 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-15,2024-10-15 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.021946238147818264,True,TP_RANGE_EDGE,-0.021946238147818264
development,2024-10-28,2024-10-28 13:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-10-28,2024-10-28 13:45:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-11,2024-11-11 14:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.1643498406477941,True,TP_RANGE_EDGE,1.1643498406477941
development,2024-11-11,2024-11-11 14:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-11,2024-11-11 14:35:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,3.657846452429015,True,TP_RANGE_EDGE,3.657846452429015
development,2024-11-11,2024-11-11 14:35:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,3.2037249882349133,True,TP_RANGE_EDGE,3.2037249882349133
development,2024-11-11,2024-11-11 14:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,2.7504210519384125,True,TP_RANGE_EDGE,2.7504210519384125
development,2024-11-11,2024-11-11 14:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.2979324379046155,True,TP_RANGE_EDGE,2.2979324379046155
development,2024-11-11,2024-11-11 14:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.846256948425618,True,TP_RANGE_EDGE,1.846256948425618
development,2024-11-11,2024-11-11 14:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.3953923936846473,True,TP_RANGE_EDGE,1.3953923936846473
development,2024-11-27,2024-11-27 13:40:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.13122732160193473,True,TP_RANGE_EDGE,0.13122732160193473
development,2024-11-27,2024-11-27 13:40:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-27,2024-11-27 13:40:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-27,2024-11-27 13:40:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-27,2024-11-27 13:40:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-27,2024-11-27 13:40:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-27,2024-11-27 13:40:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-11-27,2024-11-27 13:40:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.1869510096717656,True,TP_RANGE_EDGE,0.1869510096717656
development,2024-12-05,2024-12-05 14:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-05,2024-12-05 14:45:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-10,2024-12-10 13:50:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.014338249193568742,True,TP_RANGE_EDGE,0.014338249193568742
development,2024-12-10,2024-12-10 13:50:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-10,2024-12-10 13:50:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-10,2024-12-10 13:50:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-10,2024-12-10 13:50:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-10,2024-12-10 13:50:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-10,2024-12-10 13:50:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,0.9655387716523526,True,TP_RANGE_EDGE,0.9655387716523526
development,2024-12-10,2024-12-10 13:50:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.6918346403084866,True,TP_RANGE_EDGE,0.6918346403084866
development,2024-12-12,2024-12-12 14:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.8249417053401555,True,TP_RANGE_EDGE,1.8249417053401555
development,2024-12-12,2024-12-12 14:35:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,3.0239698216640414,True,TP_RANGE_EDGE,3.0239698216640414
development,2024-12-12,2024-12-12 14:35:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,2.679464041108815,True,TP_RANGE_EDGE,2.679464041108815
development,2024-12-12,2024-12-12 14:35:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,2.3354294461819918,True,TP_RANGE_EDGE,2.3354294461819918
development,2024-12-12,2024-12-12 14:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.9918650708727452,True,TP_RANGE_EDGE,1.9918650708727452
development,2024-12-12,2024-12-12 14:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,1.6487699518091374,True,TP_RANGE_EDGE,1.6487699518091374
development,2024-12-12,2024-12-12 14:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.30614312824946,True,TP_RANGE_EDGE,1.30614312824946
development,2024-12-12,2024-12-12 14:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.9639836420723528,True,TP_RANGE_EDGE,0.9639836420723528
development,2024-12-17,2024-12-17 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.07489615138573968,True,TP_RANGE_EDGE,0.07489615138573968
development,2024-12-17,2024-12-17 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-17,2024-12-17 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-17,2024-12-17 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-17,2024-12-17 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-17,2024-12-17 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-17,2024-12-17 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-17,2024-12-17 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-12-31,2024-12-31 14:35:00+00:00,NEXT_OPEN,NO_BREAK,True,TP_RANGE_EDGE,-0.09262220351329253,True,TP_RANGE_EDGE,-0.09262220351329253
development,2024-12-31,2024-12-31 14:35:00+00:00,F50,NO_BREAK,True,TIME_EXIT_SESSION_END,-1.778208471970621,True,TIME_EXIT_SESSION_END,-1.778208471970621
development,2024-12-31,2024-12-31 14:35:00+00:00,F55,NO_BREAK,True,TIME_EXIT_SESSION_END,-2.6302043754415245,True,TIME_EXIT_SESSION_END,-2.6302043754415245
development,2024-12-31,2024-12-31 14:35:00+00:00,F60,NO_BREAK,True,TIME_EXIT_SESSION_END,-3.4792936318059238,True,TIME_EXIT_SESSION_END,-3.4792936318059238
development,2024-12-31,2024-12-31 14:35:00+00:00,F65,NO_BREAK,True,TIME_EXIT_SESSION_END,-4.325491090097044,True,TIME_EXIT_SESSION_END,-4.325491090097044
development,2024-12-31,2024-12-31 14:35:00+00:00,F70,NO_BREAK,True,TIME_EXIT_SESSION_END,-5.168811498375769,True,TIME_EXIT_SESSION_END,-5.168811498375769
development,2024-12-31,2024-12-31 14:35:00+00:00,F75,NO_BREAK,True,TIME_EXIT_SESSION_END,-6.009269504587012,True,TIME_EXIT_SESSION_END,-6.009269504587012
development,2024-12-31,2024-12-31 14:35:00+00:00,F80,NO_BREAK,True,TIME_EXIT_SESSION_END,-6.846879657407701,True,TIME_EXIT_SESSION_END,-6.846879657407701
external,2020-01-03,2020-01-03 14:00:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.1376258892909612,True,TP_RANGE_EDGE,1.1376258892909612
external,2020-01-03,2020-01-03 14:00:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,5.446702635461387,True,TP_RANGE_EDGE,5.446702635461387
external,2020-01-03,2020-01-03 14:00:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,4.855886450882485,True,TP_RANGE_EDGE,4.855886450882485
external,2020-01-03,2020-01-03 14:00:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,4.266448773033238,True,TP_RANGE_EDGE,4.266448773033238
external,2020-01-03,2020-01-03 14:00:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,3.6783847829874987,True,TP_RANGE_EDGE,3.6783847829874987
external,2020-01-03,2020-01-03 14:00:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,3.0916896842535073,True,TP_RANGE_EDGE,3.0916896842535073
external,2020-01-03,2020-01-03 14:00:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,2.5063587026443295,True,TP_RANGE_EDGE,2.5063587026443295
external,2020-01-03,2020-01-03 14:00:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.922387086147959,True,TP_RANGE_EDGE,1.922387086147959
external,2020-01-06,2020-01-06 13:55:00+00:00,NEXT_OPEN,NO_BREAK,True,SL_RANGE_EDGE,-2.4216778001597157,True,TIME_EXIT_SESSION_END,-0.34028519789479594
external,2020-01-06,2020-01-06 13:55:00+00:00,F50,NO_BREAK,True,TIME_EXIT_SESSION_END,-0.6622444277203262,True,TIME_EXIT_SESSION_END,-0.6622444277203262
external,2020-01-06,2020-01-06 13:55:00+00:00,F55,NO_BREAK,True,TIME_EXIT_SESSION_END,-0.8962416529503133,True,TIME_EXIT_SESSION_END,-0.8962416529503133
external,2020-01-06,2020-01-06 13:55:00+00:00,F60,NO_BREAK,True,TIME_EXIT_SESSION_END,-1.1300198470005514,True,TIME_EXIT_SESSION_END,-1.1300198470005514
external,2020-01-06,2020-01-06 13:55:00+00:00,F65,NO_BREAK,True,TIME_EXIT_SESSION_END,-1.3635793172607653,True,TIME_EXIT_SESSION_END,-1.3635793172607653
external,2020-01-06,2020-01-06 13:55:00+00:00,F70,NO_BREAK,True,TIME_EXIT_SESSION_END,-1.5969203705456398,True,TIME_EXIT_SESSION_END,-1.5969203705456398
external,2020-01-06,2020-01-06 13:55:00+00:00,F75,NO_BREAK,True,TIME_EXIT_SESSION_END,-1.830043313096263,True,TIME_EXIT_SESSION_END,-1.830043313096263
external,2020-01-06,2020-01-06 13:55:00+00:00,F80,NO_BREAK,False,NO_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.4875608816227842,True,TP_RANGE_EDGE,0.4875608816227842
external,2020-01-10,2020-01-10 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-10,2020-01-10 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.17226370926011236,True,TP_RANGE_EDGE,0.17226370926011236
external,2020-01-20,2020-01-20 15:55:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-20,2020-01-20 15:55:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.1945299301401745,True,TP_RANGE_EDGE,-0.1945299301401745
external,2020-01-27,2020-01-27 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-27,2020-01-27 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-01-30,2020-01-30 14:05:00+00:00,NEXT_OPEN,TARGET_BREAK,True,SL_RANGE_EDGE,-2.8668190949516665,True,TP_RANGE_EDGE,2.1009766938433043
external,2020-01-30,2020-01-30 14:05:00+00:00,F50,TARGET_BREAK,True,SL_FILL_5M_CONSERVATIVE,-2.883813053307471,True,TP_RANGE_EDGE,2.083813053307582
external,2020-01-30,2020-01-30 14:05:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,1.8343218204362581,True,TP_RANGE_EDGE,1.8343218204362581
external,2020-01-30,2020-01-30 14:05:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,1.585078217370706,True,TP_RANGE_EDGE,1.585078217370706
external,2020-01-30,2020-01-30 14:05:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.3360818756206876,True,TP_RANGE_EDGE,1.3360818756206876
external,2020-01-30,2020-01-30 14:05:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,1.087332427426158,True,TP_RANGE_EDGE,1.087332427426158
external,2020-01-30,2020-01-30 14:05:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,0.8388295057566001,True,TP_RANGE_EDGE,0.8388295057566001
external,2020-01-30,2020-01-30 14:05:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.590572744307916,True,TP_RANGE_EDGE,0.590572744307916
external,2020-02-12,2020-02-12 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.36680876364085757,True,TP_RANGE_EDGE,-0.36680876364085757
external,2020-02-12,2020-02-12 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-02-12,2020-02-12 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-02-12,2020-02-12 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-02-12,2020-02-12 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-02-12,2020-02-12 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-02-12,2020-02-12 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-02-12,2020-02-12 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.1389211572132134,True,TP_RANGE_EDGE,1.1389211572132134
external,2020-03-16,2020-03-16 14:30:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.30618896726437617,True,TP_RANGE_EDGE,0.30618896726437617
external,2020-03-16,2020-03-16 14:30:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-16,2020-03-16 14:30:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-16,2020-03-16 14:30:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-16,2020-03-16 14:30:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-16,2020-03-16 14:30:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-16,2020-03-16 14:30:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-16,2020-03-16 14:30:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-18,2020-03-18 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.28485310950017195,True,TP_RANGE_EDGE,0.28485310950017195
external,2020-03-18,2020-03-18 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-18,2020-03-18 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-18,2020-03-18 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-18,2020-03-18 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-03-18,2020-03-18 13:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,7.331197421057767,True,TP_RANGE_EDGE,7.331197421057767
external,2020-03-18,2020-03-18 13:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,6.026104024593981,True,TP_RANGE_EDGE,6.026104024593981
external,2020-03-18,2020-03-18 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,4.7277027591402065,True,TP_RANGE_EDGE,4.7277027591402065
external,2020-04-02,2020-04-02 14:40:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.20522125972781657,True,TP_RANGE_EDGE,-0.20522125972781657
external,2020-04-02,2020-04-02 14:40:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-04-02,2020-04-02 14:40:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-04-02,2020-04-02 14:40:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-04-02,2020-04-02 14:40:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
external,2020-04-02,2020-04-02 14:40:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
