partition,regime,clock_block,obs_start,obs_end,H,L,range,ext15_px,k1_ts,k1_start,direct_break,break_ts,break_complete_ts,retest_ts,retest_complete_ts,retest_class,accepted_retest,terminal_ts,terminal_type,ext15_success,minutes_break_to_retest,minutes_accept_to_ext15,reclaim_complete_ts,R4,event_id
development,BEAR,04-08,2023-08-15 04:00:00+00:00,2023-08-15 08:00:00+00:00,29446.5,29355.9,90.59999999999854,29342.31,2023-08-15 05:15:00+00:00,2023-08-15 05:10:00+00:00,True,2023-08-15 05:50:00+00:00,2023-08-15 05:55:00+00:00,2023-08-15 05:55:00+00:00,2023-08-15 06:00:00+00:00,RETEST_RECLAIMED,False,2023-08-15 06:00:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-08-15 06:00:00+00:00,90.59999999999854,377
development,BEAR,08-12,2023-08-17 08:00:00+00:00,2023-08-17 12:00:00+00:00,28694.9,28590.2,104.70000000000073,28574.495,2023-08-17 08:20:00+00:00,2023-08-17 08:15:00+00:00,True,2023-08-17 08:20:00+00:00,2023-08-17 08:25:00+00:00,2023-08-17 08:35:00+00:00,2023-08-17 08:40:00+00:00,RETEST_RECLAIMED,False,2023-08-17 08:40:00+00:00,RETEST_RECLAIMED,False,10.0,,2023-08-17 08:40:00+00:00,104.70000000000073,378
development,BEAR,12-16,2023-08-17 12:00:00+00:00,2023-08-17 16:00:00+00:00,28627.8,28469.2,158.59999999999854,28445.41,2023-08-17 12:15:00+00:00,2023-08-17 12:10:00+00:00,True,2023-08-17 12:15:00+00:00,2023-08-17 12:20:00+00:00,2023-08-17 12:25:00+00:00,2023-08-17 12:30:00+00:00,RETEST_RECLAIMED,False,2023-08-17 12:30:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-08-17 12:30:00+00:00,158.59999999999854,379
development,BEAR,04-08,2023-08-21 04:00:00+00:00,2023-08-21 08:00:00+00:00,26183.2,26052.5,130.70000000000073,26032.895,2023-08-21 04:05:00+00:00,2023-08-21 04:00:00+00:00,True,2023-08-21 04:05:00+00:00,2023-08-21 04:10:00+00:00,2023-08-21 04:10:00+00:00,2023-08-21 04:15:00+00:00,RETEST_RECLAIMED,False,2023-08-21 04:15:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-08-21 04:15:00+00:00,130.70000000000073,380
development,BEAR,12-16,2023-08-23 12:00:00+00:00,2023-08-23 16:00:00+00:00,26085.6,25887.4,198.1999999999971,25857.670000000002,2023-08-23 12:30:00+00:00,2023-08-23 12:25:00+00:00,True,2023-08-23 12:40:00+00:00,2023-08-23 12:45:00+00:00,2023-08-23 13:45:00+00:00,2023-08-23 13:50:00+00:00,RETEST_RECLAIMED,False,2023-08-23 13:50:00+00:00,RETEST_RECLAIMED,False,60.0,,2023-08-23 13:50:00+00:00,198.1999999999971,381
development,BEAR,08-12,2023-08-26 08:00:00+00:00,2023-08-26 12:00:00+00:00,26079.2,26033.7,45.5,26026.875,2023-08-26 08:05:00+00:00,2023-08-26 08:00:00+00:00,True,2023-08-26 08:30:00+00:00,2023-08-26 08:35:00+00:00,2023-08-26 11:15:00+00:00,2023-08-26 11:20:00+00:00,RETEST_RECLAIMED,False,2023-08-26 11:20:00+00:00,RETEST_RECLAIMED,False,160.0,,2023-08-26 11:20:00+00:00,45.5,382
development,SIDEWAYS,00-04,2023-08-28 00:00:00+00:00,2023-08-28 04:00:00+00:00,26123.8,26025.2,98.59999999999854,26010.41,2023-08-28 00:35:00+00:00,2023-08-28 00:30:00+00:00,True,2023-08-28 00:35:00+00:00,2023-08-28 00:40:00+00:00,2023-08-28 00:40:00+00:00,2023-08-28 00:45:00+00:00,RETEST_RECLAIMED,False,2023-08-28 00:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-08-28 00:45:00+00:00,98.59999999999854,383
development,BULL,00-04,2023-08-30 00:00:00+00:00,2023-08-30 04:00:00+00:00,27875.0,27517.5,357.5,27463.875,2023-08-30 01:15:00+00:00,2023-08-30 01:10:00+00:00,True,2023-08-30 01:30:00+00:00,2023-08-30 01:35:00+00:00,2023-08-30 01:40:00+00:00,2023-08-30 01:45:00+00:00,RETEST_RECLAIMED,False,2023-08-30 01:45:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-08-30 01:45:00+00:00,357.5,384
development,BEAR,00-04,2023-09-04 00:00:00+00:00,2023-09-04 04:00:00+00:00,26135.2,25915.0,220.20000000000073,25881.97,2023-09-04 00:20:00+00:00,2023-09-04 00:15:00+00:00,True,2023-09-04 00:30:00+00:00,2023-09-04 00:35:00+00:00,2023-09-04 00:35:00+00:00,2023-09-04 00:40:00+00:00,RETEST_RECLAIMED,False,2023-09-04 00:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-04 00:40:00+00:00,220.20000000000073,385
development,BEAR,12-16,2023-09-04 12:00:00+00:00,2023-09-04 16:00:00+00:00,26000.0,25845.2,154.79999999999927,25821.98,2023-09-04 12:15:00+00:00,2023-09-04 12:10:00+00:00,True,2023-09-04 12:15:00+00:00,2023-09-04 12:20:00+00:00,2023-09-04 12:20:00+00:00,2023-09-04 12:25:00+00:00,RETEST_RECLAIMED,False,2023-09-04 12:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-04 12:25:00+00:00,154.79999999999927,386
development,BEAR,20-00,2023-09-05 20:00:00+00:00,2023-09-06 00:00:00+00:00,25837.7,25668.0,169.70000000000073,25642.545,2023-09-05 20:05:00+00:00,2023-09-05 20:00:00+00:00,True,2023-09-05 20:35:00+00:00,2023-09-05 20:40:00+00:00,2023-09-05 20:40:00+00:00,2023-09-05 20:45:00+00:00,RETEST_RECLAIMED,False,2023-09-05 20:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-05 20:45:00+00:00,169.70000000000073,387
development,BEAR,04-08,2023-09-06 04:00:00+00:00,2023-09-06 08:00:00+00:00,25858.5,25758.1,100.40000000000146,25743.039999999997,2023-09-06 04:10:00+00:00,2023-09-06 04:05:00+00:00,True,2023-09-06 04:15:00+00:00,2023-09-06 04:20:00+00:00,2023-09-06 04:20:00+00:00,2023-09-06 04:25:00+00:00,RETEST_RECLAIMED,False,2023-09-06 04:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-06 04:25:00+00:00,100.40000000000146,388
development,BEAR,08-12,2023-09-06 08:00:00+00:00,2023-09-06 12:00:00+00:00,25780.9,25711.0,69.90000000000146,25700.515,2023-09-06 08:15:00+00:00,2023-09-06 08:10:00+00:00,True,2023-09-06 09:10:00+00:00,2023-09-06 09:15:00+00:00,2023-09-06 09:15:00+00:00,2023-09-06 09:20:00+00:00,RETEST_RECLAIMED,False,2023-09-06 09:20:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-06 09:20:00+00:00,69.90000000000146,389
development,BEAR,12-16,2023-09-10 12:00:00+00:00,2023-09-10 16:00:00+00:00,25856.1,25780.0,76.09999999999854,25768.585,2023-09-10 12:05:00+00:00,2023-09-10 12:00:00+00:00,True,2023-09-10 13:10:00+00:00,2023-09-10 13:15:00+00:00,2023-09-10 13:25:00+00:00,2023-09-10 13:30:00+00:00,RETEST_RECLAIMED,False,2023-09-10 13:30:00+00:00,RETEST_RECLAIMED,False,10.0,,2023-09-10 13:30:00+00:00,76.09999999999854,390
development,BULL,08-12,2023-09-21 08:00:00+00:00,2023-09-21 12:00:00+00:00,27092.4,26966.1,126.30000000000291,26947.155,2023-09-21 08:05:00+00:00,2023-09-21 08:00:00+00:00,True,2023-09-21 08:05:00+00:00,2023-09-21 08:10:00+00:00,2023-09-21 08:10:00+00:00,2023-09-21 08:15:00+00:00,RETEST_RECLAIMED,False,2023-09-21 08:15:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-21 08:15:00+00:00,126.30000000000291,391
development,BEAR,20-00,2023-09-21 20:00:00+00:00,2023-09-22 00:00:00+00:00,26685.7,26530.8,154.90000000000146,26507.565,2023-09-21 20:30:00+00:00,2023-09-21 20:25:00+00:00,True,2023-09-21 20:30:00+00:00,2023-09-21 20:35:00+00:00,2023-09-21 20:35:00+00:00,2023-09-21 20:40:00+00:00,RETEST_RECLAIMED,False,2023-09-21 20:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-21 20:40:00+00:00,154.90000000000146,392
development,BEAR,12-16,2023-09-22 12:00:00+00:00,2023-09-22 16:00:00+00:00,26737.7,26573.0,164.70000000000073,26548.295,2023-09-22 13:00:00+00:00,2023-09-22 12:55:00+00:00,True,2023-09-22 13:00:00+00:00,2023-09-22 13:05:00+00:00,2023-09-22 13:05:00+00:00,2023-09-22 13:10:00+00:00,RETEST_RECLAIMED,False,2023-09-22 13:10:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-22 13:10:00+00:00,164.70000000000073,393
development,BEAR,12-16,2023-09-23 12:00:00+00:00,2023-09-23 16:00:00+00:00,26583.7,26540.9,42.79999999999927,26534.480000000003,2023-09-23 15:25:00+00:00,2023-09-23 15:20:00+00:00,True,2023-09-23 15:25:00+00:00,2023-09-23 15:30:00+00:00,2023-09-23 15:30:00+00:00,2023-09-23 15:35:00+00:00,RETEST_RECLAIMED,False,2023-09-23 15:35:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-23 15:35:00+00:00,42.79999999999927,394
development,BEAR,00-04,2023-09-25 00:00:00+00:00,2023-09-25 04:00:00+00:00,26512.0,26081.0,431.0,26016.35,2023-09-25 00:25:00+00:00,2023-09-25 00:20:00+00:00,True,2023-09-25 00:35:00+00:00,2023-09-25 00:40:00+00:00,2023-09-25 00:40:00+00:00,2023-09-25 00:45:00+00:00,RETEST_RECLAIMED,False,2023-09-25 00:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-25 00:45:00+00:00,431.0,395
development,BEAR,12-16,2023-09-26 12:00:00+00:00,2023-09-26 16:00:00+00:00,26322.4,26170.1,152.3000000000029,26147.254999999997,2023-09-26 13:35:00+00:00,2023-09-26 13:30:00+00:00,True,2023-09-26 13:55:00+00:00,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,2023-09-26 14:05:00+00:00,RETEST_RECLAIMED,False,2023-09-26 14:05:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-26 14:05:00+00:00,152.3000000000029,396
development,BULL,12-16,2023-09-30 12:00:00+00:00,2023-09-30 16:00:00+00:00,26987.6,26906.0,81.59999999999854,26893.760000000002,2023-09-30 13:05:00+00:00,2023-09-30 13:00:00+00:00,True,2023-09-30 13:05:00+00:00,2023-09-30 13:10:00+00:00,2023-09-30 13:10:00+00:00,2023-09-30 13:15:00+00:00,RETEST_RECLAIMED,False,2023-09-30 13:15:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-09-30 13:15:00+00:00,81.59999999999854,397
development,BULL,12-16,2023-10-03 12:00:00+00:00,2023-10-03 16:00:00+00:00,27630.0,27458.3,171.70000000000073,27432.545,2023-10-03 12:10:00+00:00,2023-10-03 12:05:00+00:00,True,2023-10-03 12:15:00+00:00,2023-10-03 12:20:00+00:00,2023-10-03 12:20:00+00:00,2023-10-03 12:25:00+00:00,RETEST_RECLAIMED,False,2023-10-03 12:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-10-03 12:25:00+00:00,171.70000000000073,398
development,SIDEWAYS,08-12,2023-10-09 08:00:00+00:00,2023-10-09 12:00:00+00:00,27934.0,27800.0,134.0,27779.9,2023-10-09 08:05:00+00:00,2023-10-09 08:00:00+00:00,True,2023-10-09 08:30:00+00:00,2023-10-09 08:35:00+00:00,2023-10-09 08:35:00+00:00,2023-10-09 08:40:00+00:00,RETEST_RECLAIMED,False,2023-10-09 08:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-10-09 08:40:00+00:00,134.0,399
development,BEAR,12-16,2023-10-09 12:00:00+00:00,2023-10-09 16:00:00+00:00,27834.8,27392.0,442.7999999999993,27325.58,2023-10-09 12:20:00+00:00,2023-10-09 12:15:00+00:00,True,2023-10-09 13:00:00+00:00,2023-10-09 13:05:00+00:00,2023-10-09 13:05:00+00:00,2023-10-09 13:10:00+00:00,RETEST_RECLAIMED,False,2023-10-09 13:10:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-10-09 13:10:00+00:00,442.7999999999993,400
development,BEAR,12-16,2023-10-10 12:00:00+00:00,2023-10-10 16:00:00+00:00,27727.3,27486.5,240.79999999999927,27450.38,2023-10-10 12:05:00+00:00,2023-10-10 12:00:00+00:00,True,2023-10-10 12:05:00+00:00,2023-10-10 12:10:00+00:00,2023-10-10 12:10:00+00:00,2023-10-10 12:15:00+00:00,RETEST_RECLAIMED,False,2023-10-10 12:15:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-10-10 12:15:00+00:00,240.79999999999927,401
development,BEAR,08-12,2023-10-12 08:00:00+00:00,2023-10-12 12:00:00+00:00,26909.9,26768.8,141.10000000000218,26747.635,2023-10-12 08:10:00+00:00,2023-10-12 08:05:00+00:00,True,2023-10-12 09:20:00+00:00,2023-10-12 09:25:00+00:00,2023-10-12 10:05:00+00:00,2023-10-12 10:10:00+00:00,RETEST_RECLAIMED,False,2023-10-12 10:10:00+00:00,RETEST_RECLAIMED,False,40.0,,2023-10-12 10:10:00+00:00,141.10000000000218,402
development,BEAR,12-16,2023-10-15 12:00:00+00:00,2023-10-15 16:00:00+00:00,26909.6,26830.1,79.5,26818.175,2023-10-15 12:05:00+00:00,2023-10-15 12:00:00+00:00,True,2023-10-15 12:05:00+00:00,2023-10-15 12:10:00+00:00,2023-10-15 12:25:00+00:00,2023-10-15 12:30:00+00:00,RETEST_RECLAIMED,False,2023-10-15 12:30:00+00:00,RETEST_RECLAIMED,False,15.0,,2023-10-15 12:30:00+00:00,79.5,403
development,BULL,12-16,2023-10-17 12:00:00+00:00,2023-10-17 16:00:00+00:00,28605.0,28339.0,266.0,28299.1,2023-10-17 12:35:00+00:00,2023-10-17 12:30:00+00:00,True,2023-10-17 12:35:00+00:00,2023-10-17 12:40:00+00:00,2023-10-17 12:40:00+00:00,2023-10-17 12:45:00+00:00,RETEST_RECLAIMED,False,2023-10-17 12:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-10-17 12:45:00+00:00,266.0,404
development,BULL,00-04,2023-10-18 00:00:00+00:00,2023-10-18 04:00:00+00:00,28544.3,28360.0,184.29999999999927,28332.355,2023-10-18 00:15:00+00:00,2023-10-18 00:10:00+00:00,True,2023-10-18 00:35:00+00:00,2023-10-18 00:40:00+00:00,2023-10-18 00:55:00+00:00,2023-10-18 01:00:00+00:00,RETEST_RECLAIMED,False,2023-10-18 01:00:00+00:00,RETEST_RECLAIMED,False,15.0,,2023-10-18 01:00:00+00:00,184.29999999999927,405
development,BULL,00-04,2023-10-20 00:00:00+00:00,2023-10-20 04:00:00+00:00,28883.7,28579.1,304.6000000000022,28533.41,2023-10-20 01:10:00+00:00,2023-10-20 01:05:00+00:00,True,2023-10-20 01:10:00+00:00,2023-10-20 01:15:00+00:00,2023-10-20 01:15:00+00:00,2023-10-20 01:20:00+00:00,RETEST_RECLAIMED,False,2023-10-20 01:20:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-10-20 01:20:00+00:00,304.6000000000022,406
development,BULL,08-12,2023-10-26 08:00:00+00:00,2023-10-26 12:00:00+00:00,34809.4,34401.7,407.70000000000437,34340.545,2023-10-26 09:30:00+00:00,2023-10-26 09:25:00+00:00,True,2023-10-26 10:00:00+00:00,2023-10-26 10:05:00+00:00,2023-10-26 10:10:00+00:00,2023-10-26 10:15:00+00:00,RETEST_RECLAIMED,False,2023-10-26 10:15:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-10-26 10:15:00+00:00,407.70000000000437,407
development,BULL,04-08,2023-11-01 04:00:00+00:00,2023-11-01 08:00:00+00:00,34684.0,34406.4,277.59999999999854,34364.76,2023-11-01 04:05:00+00:00,2023-11-01 04:00:00+00:00,True,2023-11-01 05:15:00+00:00,2023-11-01 05:20:00+00:00,2023-11-01 05:20:00+00:00,2023-11-01 05:25:00+00:00,RETEST_RECLAIMED,False,2023-11-01 05:25:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-11-01 05:25:00+00:00,277.59999999999854,408
development,BULL,16-20,2023-11-06 16:00:00+00:00,2023-11-06 20:00:00+00:00,35281.5,34911.0,370.5,34855.425,2023-11-06 17:10:00+00:00,2023-11-06 17:05:00+00:00,True,2023-11-06 18:10:00+00:00,2023-11-06 18:15:00+00:00,2023-11-06 18:20:00+00:00,2023-11-06 18:25:00+00:00,RETEST_RECLAIMED,False,2023-11-06 18:25:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-11-06 18:25:00+00:00,370.5,409
development,SIDEWAYS,12-16,2023-11-13 12:00:00+00:00,2023-11-13 16:00:00+00:00,37065.9,36710.0,355.90000000000146,36656.615,2023-11-13 12:25:00+00:00,2023-11-13 12:20:00+00:00,True,2023-11-13 14:40:00+00:00,2023-11-13 14:45:00+00:00,2023-11-13 14:45:00+00:00,2023-11-13 14:50:00+00:00,RETEST_RECLAIMED,False,2023-11-13 14:50:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-11-13 14:50:00+00:00,355.90000000000146,410
development,BULL,08-12,2023-11-16 08:00:00+00:00,2023-11-16 12:00:00+00:00,37645.9,37351.0,294.90000000000146,37306.765,2023-11-16 08:25:00+00:00,2023-11-16 08:20:00+00:00,True,2023-11-16 08:25:00+00:00,2023-11-16 08:30:00+00:00,2023-11-16 08:35:00+00:00,2023-11-16 08:40:00+00:00,RETEST_RECLAIMED,False,2023-11-16 08:40:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-11-16 08:40:00+00:00,294.90000000000146,411
development,SIDEWAYS,16-20,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,37352.5,36251.0,1101.5,36085.775,2023-11-16 18:10:00+00:00,2023-11-16 18:05:00+00:00,True,2023-11-16 18:15:00+00:00,2023-11-16 18:20:00+00:00,2023-11-16 18:25:00+00:00,2023-11-16 18:30:00+00:00,RETEST_RECLAIMED,False,2023-11-16 18:30:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-11-16 18:30:00+00:00,1101.5,412
development,BULL,12-16,2023-11-20 12:00:00+00:00,2023-11-20 16:00:00+00:00,37445.5,37070.1,375.40000000000146,37013.79,2023-11-20 13:10:00+00:00,2023-11-20 13:05:00+00:00,True,2023-11-20 14:10:00+00:00,2023-11-20 14:15:00+00:00,2023-11-20 14:25:00+00:00,2023-11-20 14:30:00+00:00,RETEST_RECLAIMED,False,2023-11-20 14:30:00+00:00,RETEST_RECLAIMED,False,10.0,,2023-11-20 14:30:00+00:00,375.40000000000146,413
development,SIDEWAYS,16-20,2023-11-26 16:00:00+00:00,2023-11-26 20:00:00+00:00,37669.8,37248.0,421.8000000000029,37184.729999999996,2023-11-26 16:30:00+00:00,2023-11-26 16:25:00+00:00,True,2023-11-26 16:35:00+00:00,2023-11-26 16:40:00+00:00,2023-11-26 16:40:00+00:00,2023-11-26 16:45:00+00:00,RETEST_RECLAIMED,False,2023-11-26 16:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-11-26 16:45:00+00:00,421.8000000000029,414
development,BEAR,04-08,2023-11-27 04:00:00+00:00,2023-11-27 08:00:00+00:00,37560.0,37174.2,385.8000000000029,37116.329999999994,2023-11-27 07:30:00+00:00,2023-11-27 07:25:00+00:00,True,2023-11-27 07:30:00+00:00,2023-11-27 07:35:00+00:00,2023-11-27 07:35:00+00:00,2023-11-27 07:40:00+00:00,RETEST_RECLAIMED,False,2023-11-27 07:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-11-27 07:40:00+00:00,385.8000000000029,415
development,BULL,00-04,2023-12-02 00:00:00+00:00,2023-12-02 04:00:00+00:00,38888.0,38622.3,265.6999999999971,38582.44500000001,2023-12-02 00:15:00+00:00,2023-12-02 00:10:00+00:00,True,2023-12-02 00:25:00+00:00,2023-12-02 00:30:00+00:00,2023-12-02 00:30:00+00:00,2023-12-02 00:35:00+00:00,RETEST_RECLAIMED,False,2023-12-02 00:35:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-02 00:35:00+00:00,265.6999999999971,416
development,BULL,04-08,2023-12-06 04:00:00+00:00,2023-12-06 08:00:00+00:00,44160.1,43569.2,590.9000000000015,43480.564999999995,2023-12-06 05:50:00+00:00,2023-12-06 05:45:00+00:00,True,2023-12-06 06:05:00+00:00,2023-12-06 06:10:00+00:00,2023-12-06 06:10:00+00:00,2023-12-06 06:15:00+00:00,RETEST_RECLAIMED,False,2023-12-06 06:15:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-06 06:15:00+00:00,590.9000000000015,417
development,BULL,20-00,2023-12-09 20:00:00+00:00,2023-12-10 00:00:00+00:00,44131.0,43903.6,227.40000000000146,43869.49,2023-12-09 20:25:00+00:00,2023-12-09 20:20:00+00:00,True,2023-12-09 20:30:00+00:00,2023-12-09 20:35:00+00:00,2023-12-09 20:35:00+00:00,2023-12-09 20:40:00+00:00,RETEST_RECLAIMED,False,2023-12-09 20:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-09 20:40:00+00:00,227.40000000000146,418
development,BEAR,16-20,2023-12-11 16:00:00+00:00,2023-12-11 20:00:00+00:00,42398.3,41682.2,716.1000000000058,41574.784999999996,2023-12-11 16:10:00+00:00,2023-12-11 16:05:00+00:00,True,2023-12-11 16:10:00+00:00,2023-12-11 16:15:00+00:00,2023-12-11 16:20:00+00:00,2023-12-11 16:25:00+00:00,RETEST_RECLAIMED,False,2023-12-11 16:25:00+00:00,RETEST_RECLAIMED,False,5.0,,2023-12-11 16:25:00+00:00,716.1000000000058,419
development,BEAR,16-20,2023-12-12 16:00:00+00:00,2023-12-12 20:00:00+00:00,42085.9,41171.2,914.7000000000044,41033.994999999995,2023-12-12 16:15:00+00:00,2023-12-12 16:10:00+00:00,True,2023-12-12 17:20:00+00:00,2023-12-12 17:25:00+00:00,2023-12-12 18:10:00+00:00,2023-12-12 18:15:00+00:00,RETEST_RECLAIMED,False,2023-12-12 18:15:00+00:00,RETEST_RECLAIMED,False,45.0,,2023-12-12 18:15:00+00:00,914.7000000000044,420
development,BEAR,08-12,2023-12-16 08:00:00+00:00,2023-12-16 12:00:00+00:00,42380.9,42162.1,218.8000000000029,42129.28,2023-12-16 08:35:00+00:00,2023-12-16 08:30:00+00:00,True,2023-12-16 08:40:00+00:00,2023-12-16 08:45:00+00:00,2023-12-16 08:45:00+00:00,2023-12-16 08:50:00+00:00,RETEST_RECLAIMED,False,2023-12-16 08:50:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-16 08:50:00+00:00,218.8000000000029,421
development,BEAR,04-08,2023-12-17 04:00:00+00:00,2023-12-17 08:00:00+00:00,42322.2,41880.0,442.1999999999971,41813.67,2023-12-17 05:45:00+00:00,2023-12-17 05:40:00+00:00,True,2023-12-17 05:50:00+00:00,2023-12-17 05:55:00+00:00,2023-12-17 05:55:00+00:00,2023-12-17 06:00:00+00:00,RETEST_RECLAIMED,False,2023-12-17 06:00:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-17 06:00:00+00:00,442.1999999999971,422
development,BULL,12-16,2023-12-19 12:00:00+00:00,2023-12-19 16:00:00+00:00,43297.1,42962.0,335.09999999999854,42911.735,2023-12-19 12:25:00+00:00,2023-12-19 12:20:00+00:00,True,2023-12-19 12:30:00+00:00,2023-12-19 12:35:00+00:00,2023-12-19 12:35:00+00:00,2023-12-19 12:40:00+00:00,RETEST_RECLAIMED,False,2023-12-19 12:40:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-19 12:40:00+00:00,335.09999999999854,423
development,SIDEWAYS,20-00,2023-12-25 20:00:00+00:00,2023-12-26 00:00:00+00:00,43761.9,43383.2,378.70000000000437,43326.395,2023-12-25 20:40:00+00:00,2023-12-25 20:35:00+00:00,True,2023-12-25 20:40:00+00:00,2023-12-25 20:45:00+00:00,2023-12-25 20:45:00+00:00,2023-12-25 20:50:00+00:00,RETEST_RECLAIMED,False,2023-12-25 20:50:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-25 20:50:00+00:00,378.70000000000437,424
development,BEAR,16-20,2023-12-26 16:00:00+00:00,2023-12-26 20:00:00+00:00,42870.0,42253.7,616.3000000000029,42161.255,2023-12-26 16:20:00+00:00,2023-12-26 16:15:00+00:00,True,2023-12-26 16:20:00+00:00,2023-12-26 16:25:00+00:00,2023-12-26 16:25:00+00:00,2023-12-26 16:30:00+00:00,RETEST_RECLAIMED,False,2023-12-26 16:30:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-26 16:30:00+00:00,616.3000000000029,425
development,BEAR,08-12,2023-12-30 08:00:00+00:00,2023-12-30 12:00:00+00:00,42205.2,41960.0,245.1999999999971,41923.22,2023-12-30 08:05:00+00:00,2023-12-30 08:00:00+00:00,True,2023-12-30 08:15:00+00:00,2023-12-30 08:20:00+00:00,2023-12-30 11:10:00+00:00,2023-12-30 11:15:00+00:00,RETEST_RECLAIMED,False,2023-12-30 11:15:00+00:00,RETEST_RECLAIMED,False,170.0,,2023-12-30 11:15:00+00:00,245.1999999999971,426
development,BEAR,20-00,2023-12-30 20:00:00+00:00,2023-12-31 00:00:00+00:00,42654.6,42278.7,375.90000000000146,42222.314999999995,2023-12-30 20:35:00+00:00,2023-12-30 20:30:00+00:00,True,2023-12-30 20:40:00+00:00,2023-12-30 20:45:00+00:00,2023-12-30 20:45:00+00:00,2023-12-30 20:50:00+00:00,RETEST_RECLAIMED,False,2023-12-30 20:50:00+00:00,RETEST_RECLAIMED,False,0.0,,2023-12-30 20:50:00+00:00,375.90000000000146,427
development,BEAR,04-08,2024-01-01 04:00:00+00:00,2024-01-01 08:00:00+00:00,42832.0,42270.0,562.0,42185.7,2024-01-01 04:25:00+00:00,2024-01-01 04:20:00+00:00,True,2024-01-01 05:50:00+00:00,2024-01-01 05:55:00+00:00,2024-01-01 05:55:00+00:00,2024-01-01 06:00:00+00:00,RETEST_RECLAIMED,False,2024-01-01 06:00:00+00:00,RETEST_RECLAIMED,False,0.0,,2024-01-01 06:00:00+00:00,562.0,428
development,BULL,00-04,2024-01-09 00:00:00+00:00,2024-01-09 04:00:00+00:00,47240.3,46666.1,574.2000000000044,46579.97,2024-01-09 00:35:00+00:00,2024-01-09 00:30:00+00:00,True,2024-01-09 00:35:00+00:00,2024-01-09 00:40:00+00:00,2024-01-09 00:40:00+00:00,2024-01-09 00:45:00+00:00,RETEST_RECLAIMED,False,2024-01-09 00:45:00+00:00,RETEST_RECLAIMED,False,0.0,,2024-01-09 00:45:00+00:00,574.2000000000044,429
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,46973.8,46080.6,893.2000000000044,45946.619999999995,2024-01-12 00:35:00+00:00,2024-01-12 00:30:00+00:00,True,2024-01-12 01:20:00+00:00,2024-01-12 01:25:00+00:00,2024-01-12 01:30:00+00:00,2024-01-12 01:35:00+00:00,RETEST_RECLAIMED,False,2024-01-12 01:35:00+00:00,RETEST_RECLAIMED,False,5.0,,2024-01-12 01:35:00+00:00,893.2000000000044,430
development,SIDEWAYS,04-08,2024-01-12 04:00:00+00:00,2024-01-12 08:00:00+00:00,46536.2,45900.9,635.2999999999956,45805.605,2024-01-12 04:50:00+00:00,2024-01-12 04:45:00+00:00,True,2024-01-12 04:50:00+00:00,2024-01-12 04:55:00+00:00,2024-01-12 04:55:00+00:00,2024-01-12 05:00:00+00:00,RETEST_RECLAIMED,False,2024-01-12 05:00:00+00:00,RETEST_RECLAIMED,False,0.0,,2024-01-12 05:00:00+00:00,635.2999999999956,431
