side,partition,date_utc,signal_ts,regime_at_signal,regime_bar_start,regime_available_ts,alignment,target_break,clean_window,filled,h2,accepted_after_h2,e20_after_h2,entry_ts,regime_at_entry,entry_regime_available_ts,state_changed_signal_to_entry
LONG,external,2021-08-31,2021-08-31 14:05:00+00:00,BEAR,2021-08-31 08:00:00+00:00,2021-08-31 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
LONG,external,2021-09-08,2021-09-08 13:35:00+00:00,BEAR,2021-09-08 08:00:00+00:00,2021-09-08 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-09-08 13:40:00+00:00,BEAR,2021-09-08 12:00:00+00:00,False
LONG,external,2021-09-14,2021-09-14 13:35:00+00:00,SIDEWAYS,2021-09-14 08:00:00+00:00,2021-09-14 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2021-09-14 13:50:00+00:00,SIDEWAYS,2021-09-14 12:00:00+00:00,False
LONG,external,2021-09-15,2021-09-15 13:45:00+00:00,BULL,2021-09-15 08:00:00+00:00,2021-09-15 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,external,2021-10-01,2021-10-01 19:10:00+00:00,BULL,2021-10-01 12:00:00+00:00,2021-10-01 16:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,external,2021-10-11,2021-10-11 13:35:00+00:00,BULL,2021-10-11 08:00:00+00:00,2021-10-11 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,external,2021-10-25,2021-10-25 13:35:00+00:00,BULL,2021-10-25 08:00:00+00:00,2021-10-25 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,external,2021-11-02,2021-11-02 14:05:00+00:00,BULL,2021-11-02 08:00:00+00:00,2021-11-02 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-11-02 14:10:00+00:00,BULL,2021-11-02 12:00:00+00:00,False
LONG,external,2021-11-04,2021-11-04 14:10:00+00:00,BEAR,2021-11-04 08:00:00+00:00,2021-11-04 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,external,2021-11-16,2021-11-16 14:50:00+00:00,BEAR,2021-11-16 08:00:00+00:00,2021-11-16 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-11-16 15:00:00+00:00,BEAR,2021-11-16 12:00:00+00:00,False
LONG,external,2021-11-23,2021-11-23 15:05:00+00:00,BEAR,2021-11-23 08:00:00+00:00,2021-11-23 12:00:00+00:00,COUNTER,True,True,True,True,True,False,2021-11-23 15:10:00+00:00,BEAR,2021-11-23 12:00:00+00:00,False
LONG,external,2021-11-25,2021-11-25 15:10:00+00:00,BULL,2021-11-25 08:00:00+00:00,2021-11-25 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-11-25 15:20:00+00:00,BULL,2021-11-25 12:00:00+00:00,False
LONG,external,2021-11-30,2021-11-30 13:55:00+00:00,BULL,2021-11-30 08:00:00+00:00,2021-11-30 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,external,2021-12-03,2021-12-03 13:35:00+00:00,SIDEWAYS,2021-12-03 08:00:00+00:00,2021-12-03 12:00:00+00:00,SIDEWAYS,False,True,False,False,False,False,,,,False
LONG,external,2021-12-27,2021-12-27 14:25:00+00:00,BULL,2021-12-27 08:00:00+00:00,2021-12-27 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-12-27 14:30:00+00:00,BULL,2021-12-27 12:00:00+00:00,False
LONG,external,2021-12-30,2021-12-30 17:30:00+00:00,BEAR,2021-12-30 12:00:00+00:00,2021-12-30 16:00:00+00:00,COUNTER,True,True,True,True,True,True,2021-12-30 17:35:00+00:00,BEAR,2021-12-30 16:00:00+00:00,False
LONG,reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,BULL,2025-01-02 08:00:00+00:00,2025-01-02 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-01-02 14:40:00+00:00,BULL,2025-01-02 12:00:00+00:00,False
LONG,reference_validation,2025-01-03,2025-01-03 14:20:00+00:00,BULL,2025-01-03 08:00:00+00:00,2025-01-03 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-01-17,2025-01-17 14:40:00+00:00,BULL,2025-01-17 08:00:00+00:00,2025-01-17 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-01-17 14:45:00+00:00,BULL,2025-01-17 12:00:00+00:00,False
LONG,reference_validation,2025-01-21,2025-01-21 14:25:00+00:00,SIDEWAYS,2025-01-21 08:00:00+00:00,2025-01-21 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-01-23,2025-01-23 14:00:00+00:00,BEAR,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
LONG,reference_validation,2025-01-31,2025-01-31 15:25:00+00:00,BULL,2025-01-31 08:00:00+00:00,2025-01-31 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-02-05,2025-02-05 14:20:00+00:00,BEAR,2025-02-05 08:00:00+00:00,2025-02-05 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-02-07,2025-02-07 13:35:00+00:00,BEAR,2025-02-07 08:00:00+00:00,2025-02-07 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-02-10,2025-02-10 13:50:00+00:00,BULL,2025-02-10 08:00:00+00:00,2025-02-10 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-02-14,2025-02-14 14:40:00+00:00,BULL,2025-02-14 08:00:00+00:00,2025-02-14 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-02-28,2025-02-28 13:35:00+00:00,BEAR,2025-02-28 08:00:00+00:00,2025-02-28 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-03-07,2025-03-07 13:35:00+00:00,BULL,2025-03-07 08:00:00+00:00,2025-03-07 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,SIDEWAYS,2025-03-19 08:00:00+00:00,2025-03-19 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-03-19 14:15:00+00:00,SIDEWAYS,2025-03-19 12:00:00+00:00,False
LONG,reference_validation,2025-03-20,2025-03-20 14:20:00+00:00,BULL,2025-03-20 08:00:00+00:00,2025-03-20 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-03-31,2025-03-31 14:10:00+00:00,BEAR,2025-03-31 08:00:00+00:00,2025-03-31 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-04-02,2025-04-02 13:40:00+00:00,BULL,2025-04-02 08:00:00+00:00,2025-04-02 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-04-23,2025-04-23 13:40:00+00:00,BULL,2025-04-23 08:00:00+00:00,2025-04-23 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
LONG,reference_validation,2025-05-16,2025-05-16 13:45:00+00:00,BULL,2025-05-16 08:00:00+00:00,2025-05-16 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2025-05-19,2025-05-19 14:00:00+00:00,SIDEWAYS,2025-05-19 08:00:00+00:00,2025-05-19 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,BULL,2025-05-22 12:00:00+00:00,2025-05-22 16:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-05-22 16:25:00+00:00,BULL,2025-05-22 16:00:00+00:00,False
LONG,reference_validation,2025-06-03,2025-06-03 13:35:00+00:00,BULL,2025-06-03 08:00:00+00:00,2025-06-03 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,BULL,2025-06-09 08:00:00+00:00,2025-06-09 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-06-09 14:55:00+00:00,BULL,2025-06-09 12:00:00+00:00,False
LONG,reference_validation,2025-06-11,2025-06-11 14:15:00+00:00,BULL,2025-06-11 08:00:00+00:00,2025-06-11 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-06-25,2025-06-25 13:45:00+00:00,BULL,2025-06-25 08:00:00+00:00,2025-06-25 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-07-01,2025-07-01 14:20:00+00:00,BEAR,2025-07-01 08:00:00+00:00,2025-07-01 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
LONG,reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,SIDEWAYS,2025-07-22 08:00:00+00:00,2025-07-22 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-07-22 15:05:00+00:00,SIDEWAYS,2025-07-22 12:00:00+00:00,False
LONG,reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,BULL,2025-08-08 08:00:00+00:00,2025-08-08 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-08-08 13:50:00+00:00,BULL,2025-08-08 12:00:00+00:00,False
LONG,reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,BEAR,2025-08-19 08:00:00+00:00,2025-08-19 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
LONG,reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,BULL,2025-09-03 08:00:00+00:00,2025-09-03 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-09-03 14:00:00+00:00,BULL,2025-09-03 12:00:00+00:00,False
LONG,reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,BULL,2025-09-08 08:00:00+00:00,2025-09-08 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-09-08 13:45:00+00:00,BULL,2025-09-08 12:00:00+00:00,False
LONG,reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,BEAR,2025-09-23 08:00:00+00:00,2025-09-23 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
LONG,reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,BEAR,2025-09-24 08:00:00+00:00,2025-09-24 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-09-24 14:00:00+00:00,BEAR,2025-09-24 12:00:00+00:00,False
LONG,reference_validation,2025-09-26,2025-09-26 13:50:00+00:00,BEAR,2025-09-26 08:00:00+00:00,2025-09-26 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-09-26 14:10:00+00:00,BEAR,2025-09-26 12:00:00+00:00,False
LONG,reference_validation,2025-09-29,2025-09-29 13:40:00+00:00,BULL,2025-09-29 08:00:00+00:00,2025-09-29 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-10-02,2025-10-02 13:40:00+00:00,BULL,2025-10-02 08:00:00+00:00,2025-10-02 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-10-03,2025-10-03 13:35:00+00:00,BULL,2025-10-03 08:00:00+00:00,2025-10-03 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-10-03 13:40:00+00:00,BULL,2025-10-03 12:00:00+00:00,False
LONG,reference_validation,2025-10-06,2025-10-06 13:45:00+00:00,BULL,2025-10-06 08:00:00+00:00,2025-10-06 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-10-06 13:50:00+00:00,BULL,2025-10-06 12:00:00+00:00,False
LONG,reference_validation,2025-10-08,2025-10-08 14:05:00+00:00,SIDEWAYS,2025-10-08 08:00:00+00:00,2025-10-08 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-10-08 14:10:00+00:00,SIDEWAYS,2025-10-08 12:00:00+00:00,False
LONG,reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,BEAR,2025-10-13 08:00:00+00:00,2025-10-13 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-10-13 13:50:00+00:00,BEAR,2025-10-13 12:00:00+00:00,False
LONG,reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,BULL,2025-10-28 08:00:00+00:00,2025-10-28 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-10-28 13:40:00+00:00,BULL,2025-10-28 12:00:00+00:00,False
LONG,reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,BEAR,2025-10-31 08:00:00+00:00,2025-10-31 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,BEAR,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2025-11-03 14:50:00+00:00,BEAR,2025-11-03 12:00:00+00:00,False
LONG,reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,BEAR,2025-11-05 08:00:00+00:00,2025-11-05 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,BEAR,2025-11-18 08:00:00+00:00,2025-11-18 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
LONG,reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,BEAR,2025-11-20 08:00:00+00:00,2025-11-20 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
LONG,reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,SIDEWAYS,2025-11-26 12:00:00+00:00,2025-11-26 16:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-11-26 16:45:00+00:00,SIDEWAYS,2025-11-26 16:00:00+00:00,False
LONG,reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,SIDEWAYS,2025-12-09 08:00:00+00:00,2025-12-09 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-12-09 14:00:00+00:00,SIDEWAYS,2025-12-09 12:00:00+00:00,False
LONG,reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,BEAR,2025-12-16 08:00:00+00:00,2025-12-16 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-12-16 14:30:00+00:00,BEAR,2025-12-16 12:00:00+00:00,False
LONG,reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,SIDEWAYS,2025-12-30 08:00:00+00:00,2025-12-30 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-12-30 14:30:00+00:00,SIDEWAYS,2025-12-30 12:00:00+00:00,False
LONG,reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,BULL,2025-12-31 08:00:00+00:00,2025-12-31 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,SIDEWAYS,2026-01-01 08:00:00+00:00,2026-01-01 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2026-01-01 15:25:00+00:00,SIDEWAYS,2026-01-01 12:00:00+00:00,False
LONG,reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,BULL,2026-01-06 08:00:00+00:00,2026-01-06 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,BEAR,2026-01-09 08:00:00+00:00,2026-01-09 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2026-01-09 13:40:00+00:00,BEAR,2026-01-09 12:00:00+00:00,False
LONG,reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,BULL,2026-01-14 08:00:00+00:00,2026-01-14 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,BEAR,2026-01-22 08:00:00+00:00,2026-01-22 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
LONG,reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,BEAR,2026-01-27 08:00:00+00:00,2026-01-27 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2026-01-27 14:25:00+00:00,BEAR,2026-01-27 12:00:00+00:00,False
LONG,reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,BEAR,2026-02-02 08:00:00+00:00,2026-02-02 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-02-25,2026-02-25 13:45:00+00:00,SIDEWAYS,2026-02-25 08:00:00+00:00,2026-02-25 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-03-04,2026-03-04 14:20:00+00:00,BULL,2026-03-04 08:00:00+00:00,2026-03-04 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-03-13,2026-03-13 13:35:00+00:00,BULL,2026-03-13 08:00:00+00:00,2026-03-13 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2026-03-13 13:40:00+00:00,BULL,2026-03-13 12:00:00+00:00,False
LONG,reference_validation,2026-03-23,2026-03-23 13:55:00+00:00,SIDEWAYS,2026-03-23 08:00:00+00:00,2026-03-23 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-03-31,2026-03-31 14:05:00+00:00,BEAR,2026-03-31 08:00:00+00:00,2026-03-31 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2026-03-31 14:10:00+00:00,BEAR,2026-03-31 12:00:00+00:00,False
LONG,reference_validation,2026-04-06,2026-04-06 16:50:00+00:00,BULL,2026-04-06 12:00:00+00:00,2026-04-06 16:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
LONG,reference_validation,2026-04-10,2026-04-10 14:10:00+00:00,BULL,2026-04-10 08:00:00+00:00,2026-04-10 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-04-14,2026-04-14 13:40:00+00:00,BULL,2026-04-14 08:00:00+00:00,2026-04-14 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-04-20,2026-04-20 14:30:00+00:00,BEAR,2026-04-20 08:00:00+00:00,2026-04-20 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2026-04-20 15:20:00+00:00,BEAR,2026-04-20 12:00:00+00:00,False
LONG,reference_validation,2026-04-22,2026-04-22 13:35:00+00:00,BULL,2026-04-22 08:00:00+00:00,2026-04-22 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-04-23,2026-04-23 15:00:00+00:00,BULL,2026-04-23 08:00:00+00:00,2026-04-23 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,BULL,2026-05-01 08:00:00+00:00,2026-05-01 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2026-05-01 13:45:00+00:00,BULL,2026-05-01 12:00:00+00:00,False
LONG,reference_validation,2026-05-25,2026-05-25 14:50:00+00:00,BULL,2026-05-25 08:00:00+00:00,2026-05-25 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-05-26,2026-05-26 14:20:00+00:00,BULL,2026-05-26 08:00:00+00:00,2026-05-26 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-06-08,2026-06-08 15:00:00+00:00,BULL,2026-06-08 08:00:00+00:00,2026-06-08 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-06-22,2026-06-22 13:35:00+00:00,BULL,2026-06-22 08:00:00+00:00,2026-06-22 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
LONG,reference_validation,2026-06-26,2026-06-26 16:05:00+00:00,BEAR,2026-06-26 12:00:00+00:00,2026-06-26 16:00:00+00:00,COUNTER,False,True,True,False,False,False,2026-06-26 16:10:00+00:00,BEAR,2026-06-26 16:00:00+00:00,False
LONG,reference_validation,2026-07-02,2026-07-02 13:35:00+00:00,BULL,2026-07-02 08:00:00+00:00,2026-07-02 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-07-03,2026-07-03 13:45:00+00:00,BULL,2026-07-03 08:00:00+00:00,2026-07-03 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-07-09,2026-07-09 13:55:00+00:00,SIDEWAYS,2026-07-09 08:00:00+00:00,2026-07-09 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-07-10,2026-07-10 13:55:00+00:00,BULL,2026-07-10 08:00:00+00:00,2026-07-10 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
LONG,reference_validation,2026-07-15,2026-07-15 15:55:00+00:00,BULL,2026-07-15 08:00:00+00:00,2026-07-15 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2026-07-15 16:00:00+00:00,BULL,2026-07-15 16:00:00+00:00,False
LONG,reference_validation,2026-07-16,2026-07-16 13:40:00+00:00,BULL,2026-07-16 08:00:00+00:00,2026-07-16 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
LONG,reference_validation,2026-07-22,2026-07-22 14:10:00+00:00,BULL,2026-07-22 08:00:00+00:00,2026-07-22 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2026-07-22 15:20:00+00:00,BULL,2026-07-22 12:00:00+00:00,False
LONG,reference_validation,2026-07-27,2026-07-27 13:40:00+00:00,BULL,2026-07-27 08:00:00+00:00,2026-07-27 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,august,2026-08-14,2026-08-14 14:05:00+00:00,BEAR,2026-08-14 08:00:00+00:00,2026-08-14 12:00:00+00:00,ALIGNED,False,True,True,True,False,False,2026-08-14 14:10:00+00:00,BEAR,2026-08-14 12:00:00+00:00,False
SHORT,august,2026-08-18,2026-08-18 13:35:00+00:00,BULL,2026-08-18 08:00:00+00:00,2026-08-18 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2022-01-03,2022-01-03 15:10:00+00:00,SIDEWAYS,2022-01-03 08:00:00+00:00,2022-01-03 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2022-01-03 15:15:00+00:00,SIDEWAYS,2022-01-03 12:00:00+00:00,False
SHORT,development,2022-01-07,2022-01-07 13:40:00+00:00,BEAR,2022-01-07 08:00:00+00:00,2022-01-07 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-01-10,2022-01-10 13:55:00+00:00,BEAR,2022-01-10 08:00:00+00:00,2022-01-10 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-01-17,2022-01-17 15:15:00+00:00,BEAR,2022-01-17 08:00:00+00:00,2022-01-17 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-01-17 15:30:00+00:00,BEAR,2022-01-17 12:00:00+00:00,False
SHORT,development,2022-01-18,2022-01-18 14:30:00+00:00,BEAR,2022-01-18 08:00:00+00:00,2022-01-18 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-02-08,2022-02-08 15:10:00+00:00,BULL,2022-02-08 08:00:00+00:00,2022-02-08 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-02-23,2022-02-23 17:55:00+00:00,SIDEWAYS,2022-02-23 12:00:00+00:00,2022-02-23 16:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2022-03-02,2022-03-02 13:35:00+00:00,BULL,2022-03-02 08:00:00+00:00,2022-03-02 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-03-14,2022-03-14 13:35:00+00:00,BEAR,2022-03-14 08:00:00+00:00,2022-03-14 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-03-14 14:50:00+00:00,BEAR,2022-03-14 12:00:00+00:00,False
SHORT,development,2022-03-24,2022-03-24 13:35:00+00:00,BULL,2022-03-24 08:00:00+00:00,2022-03-24 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2022-03-24 13:50:00+00:00,BULL,2022-03-24 12:00:00+00:00,False
SHORT,development,2022-03-29,2022-03-29 15:50:00+00:00,BULL,2022-03-29 08:00:00+00:00,2022-03-29 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2022-03-31,2022-03-31 13:35:00+00:00,BULL,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-04-08,2022-04-08 13:35:00+00:00,BEAR,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-04-12,2022-04-12 14:20:00+00:00,BEAR,2022-04-12 08:00:00+00:00,2022-04-12 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-04-15,2022-04-15 14:00:00+00:00,BEAR,2022-04-15 08:00:00+00:00,2022-04-15 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-04-15 14:10:00+00:00,BEAR,2022-04-15 12:00:00+00:00,False
SHORT,development,2022-04-26,2022-04-26 13:35:00+00:00,BULL,2022-04-26 08:00:00+00:00,2022-04-26 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2022-05-02,2022-05-02 13:40:00+00:00,BEAR,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2022-05-03,2022-05-03 13:35:00+00:00,SIDEWAYS,2022-05-03 08:00:00+00:00,2022-05-03 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2022-05-03 13:40:00+00:00,SIDEWAYS,2022-05-03 12:00:00+00:00,False
SHORT,development,2022-05-09,2022-05-09 14:35:00+00:00,BEAR,2022-05-09 08:00:00+00:00,2022-05-09 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2022-05-16,2022-05-16 13:55:00+00:00,SIDEWAYS,2022-05-16 08:00:00+00:00,2022-05-16 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2022-05-16 14:00:00+00:00,SIDEWAYS,2022-05-16 12:00:00+00:00,False
SHORT,development,2022-06-06,2022-06-06 13:40:00+00:00,BULL,2022-06-06 08:00:00+00:00,2022-06-06 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2022-06-10,2022-06-10 13:35:00+00:00,BEAR,2022-06-10 08:00:00+00:00,2022-06-10 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-06-10 13:45:00+00:00,BEAR,2022-06-10 12:00:00+00:00,False
SHORT,development,2022-06-13,2022-06-13 13:45:00+00:00,BEAR,2022-06-13 08:00:00+00:00,2022-06-13 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2022-06-13 13:50:00+00:00,BEAR,2022-06-13 12:00:00+00:00,False
SHORT,development,2022-06-23,2022-06-23 13:50:00+00:00,SIDEWAYS,2022-06-23 08:00:00+00:00,2022-06-23 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2022-06-28,2022-06-28 14:25:00+00:00,BEAR,2022-06-28 08:00:00+00:00,2022-06-28 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
