partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,eligible,terminal_type,terminal_ts,minutes_to_terminal,max_high_ext_r4,max_close_ext_r4,final_close_above_L,close_ext_05,close_ext_10,close_ext_15,close_ext_25,close_ext_50
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,2020-05-11 04:30:00+00:00,8800.0,8656.19,143.8099999999995,True,REBREAK_LOW,2020-05-11 05:00:00+00:00,30.0,0.3672206383422549,0.3478895765245742,True,True,True,True,True,False
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,2020-05-11 08:35:00+00:00,8729.38,8610.42,118.95999999999913,True,REBREAK_LOW,2020-05-11 09:05:00+00:00,30.0,0.283456624075316,0.22595830531270508,True,True,True,True,False,False
external,SIDEWAYS,16-20,2020-05-24 16:00:00+00:00,2020-05-24 20:00:00+00:00,2020-05-24 19:25:00+00:00,9176.44,9006.0,170.4400000000005,True,NO_BOUNDARY_BY_BLOCK_END,2020-05-24 20:00:00+00:00,35.0,0.22353907533443002,0.08208167096925452,True,True,False,False,False,False
external,BULL,20-00,2020-05-29 20:00:00+00:00,2020-05-30 00:00:00+00:00,2020-05-29 21:25:00+00:00,9450.0,9390.05,59.95000000000073,True,REBREAK_LOW,2020-05-29 21:40:00+00:00,15.0,0.23269391159300348,0.17581317764805246,True,True,True,True,False,False
external,SIDEWAYS,04-08,2020-06-15 04:00:00+00:00,2020-06-15 08:00:00+00:00,2020-06-15 05:30:00+00:00,9368.32,9130.0,238.3199999999997,True,REBREAK_LOW,2020-06-15 05:40:00+00:00,10.0,0.09801946962068064,0.0319318563276292,False,False,False,False,False,False
external,BULL,00-04,2020-06-17 00:00:00+00:00,2020-06-17 04:00:00+00:00,2020-06-17 01:10:00+00:00,9533.8,9473.28,60.51999999999862,True,REBREAK_LOW,2020-06-17 01:30:00+00:00,20.0,0.2055518836748013,0.10806345009912761,False,True,True,False,False,False
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 12:45:00+00:00,9178.0,9119.2,58.79999999999927,True,REBREAK_LOW,2020-06-30 13:05:00+00:00,20.0,0.21292517006800635,0.09880952380951637,True,True,False,False,False,False
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 06:35:00+00:00,9380.0,9256.1,123.89999999999964,True,REBREAK_LOW,2020-07-07 07:10:00+00:00,35.0,0.15238095238094637,0.12074253430184964,True,True,True,False,False,False
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:35:00+00:00,9466.0,9413.8,52.20000000000073,True,REBREAK_LOW,2020-07-09 00:45:00+00:00,10.0,0.09961685823756045,0.06091954022988978,False,True,False,False,False,False
external,BULL,08-12,2020-07-25 08:00:00+00:00,2020-07-25 12:00:00+00:00,2020-07-25 10:35:00+00:00,9630.37,9569.01,61.36000000000058,True,NO_BOUNDARY_BY_BLOCK_END,2020-07-25 12:00:00+00:00,85.0,0.4150912646675212,0.4012385919165376,True,True,True,True,True,False
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:45:00+00:00,11337.0,11206.0,131.0,True,REBREAK_LOW,2020-08-04 11:50:00+00:00,5.0,0.08625954198472727,0.0,False,False,False,False,False,False
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:50:00+00:00,11813.0,11616.16,196.84000000000015,True,REBREAK_LOW,2020-08-06 04:55:00+00:00,5.0,0.033682178419025675,0.0,True,False,False,False,False,False
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:15:00+00:00,11855.0,11688.01,166.98999999999978,True,REBREAK_LOW,2020-08-07 14:20:00+00:00,5.0,0.02940295826097288,0.0,False,False,False,False,False,False
external,BULL,16-20,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 18:10:00+00:00,11780.0,11488.0,292.0,True,REBREAK_LOW,2020-08-07 18:25:00+00:00,15.0,0.13863013698629986,0.04054794520547995,True,False,False,False,False,False
external,BULL,08-12,2020-08-09 08:00:00+00:00,2020-08-09 12:00:00+00:00,2020-08-09 10:20:00+00:00,11750.0,11641.0,109.0,True,NO_BOUNDARY_BY_BLOCK_END,2020-08-09 12:00:00+00:00,100.0,0.6697247706422018,0.6246788990825701,True,True,True,True,True,True
external,SIDEWAYS,16-20,2020-08-09 16:00:00+00:00,2020-08-09 20:00:00+00:00,2020-08-09 18:05:00+00:00,11694.17,11542.0,152.17000000000007,True,NO_BOUNDARY_BY_BLOCK_END,2020-08-09 20:00:00+00:00,115.0,0.8142209371098086,0.7754485115331533,True,True,True,True,True,True
external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 05:15:00+00:00,11944.0,11819.86,124.13999999999942,True,REBREAK_LOW,2020-08-11 06:25:00+00:00,70.0,0.36555501852746425,0.34477203157724723,False,True,True,True,True,False
external,SIDEWAYS,00-04,2020-08-21 00:00:00+00:00,2020-08-21 04:00:00+00:00,2020-08-21 01:40:00+00:00,11888.0,11811.36,76.63999999999942,True,REBREAK_LOW,2020-08-21 01:50:00+00:00,10.0,0.11273486430061956,0.02518267223382445,True,False,False,False,False,False
external,SIDEWAYS,12-16,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,2020-08-21 12:35:00+00:00,11842.01,11695.7,146.3099999999995,True,REBREAK_LOW,2020-08-21 14:10:00+00:00,95.0,0.5761738773836346,0.4766591483835693,True,True,True,True,True,False
external,BEAR,16-20,2020-08-22 16:00:00+00:00,2020-08-22 20:00:00+00:00,2020-08-22 16:55:00+00:00,11645.66,11565.34,80.31999999999971,True,NO_BOUNDARY_BY_BLOCK_END,2020-08-22 20:00:00+00:00,185.0,0.7548555776892358,0.6738047808764838,True,True,True,True,True,True
external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 05:15:00+00:00,11695.9,11592.29,103.60999999999876,True,REBREAK_LOW,2020-08-23 05:20:00+00:00,5.0,0.05906765756200226,0.0,True,False,False,False,False,False
external,BULL,16-20,2020-08-24 16:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 18:50:00+00:00,11825.0,11731.29,93.70999999999913,True,REBREAK_LOW,2020-08-24 19:05:00+00:00,15.0,0.13328353430797032,0.0799274357058996,True,True,False,False,False,False
external,SIDEWAYS,08-12,2020-08-25 08:00:00+00:00,2020-08-25 12:00:00+00:00,2020-08-25 08:35:00+00:00,11704.68,11556.0,148.6800000000003,True,NO_BOUNDARY_BY_BLOCK_END,2020-08-25 12:00:00+00:00,205.0,0.7177158999192824,0.6725854183481289,True,True,True,True,True,True
external,SIDEWAYS,04-08,2020-08-27 04:00:00+00:00,2020-08-27 08:00:00+00:00,2020-08-27 06:10:00+00:00,11486.61,11366.22,120.39000000000124,True,NO_BOUNDARY_BY_BLOCK_END,2020-08-27 08:00:00+00:00,110.0,0.432511005897508,0.4247030484259531,True,True,True,True,True,False
external,SIDEWAYS,20-00,2020-08-28 20:00:00+00:00,2020-08-29 00:00:00+00:00,2020-08-28 22:45:00+00:00,11544.88,11464.42,80.45999999999913,True,NO_BOUNDARY_BY_BLOCK_END,2020-08-29 00:00:00+00:00,75.0,0.9234402187422331,0.8488690032314196,True,True,True,True,True,True
external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-29 23:55:00+00:00,11549.99,11480.0,69.98999999999978,True,REBREAK_LOW,2020-08-30 00:00:00+00:00,5.0,0.12816116588083115,0.0,False,False,False,False,False,False
external,BULL,00-04,2020-09-02 00:00:00+00:00,2020-09-02 04:00:00+00:00,2020-09-02 03:05:00+00:00,12059.79,11867.0,192.79000000000087,True,REBREAK_LOW,2020-09-02 03:15:00+00:00,10.0,0.1019243736708312,0.008973494475852252,False,False,False,False,False,False
external,BULL,20-00,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,2020-09-14 23:15:00+00:00,10746.06,10636.0,110.05999999999949,True,REBREAK_LOW,2020-09-14 23:20:00+00:00,5.0,0.04134108667998631,0.0,True,False,False,False,False,False
external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,True,HIGH_BREAK,2020-09-15 10:40:00+00:00,5.0,1.277286135693228,1.10414261895602,True,True,True,True,True,True
external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,True,REBREAK_LOW,2020-09-16 23:55:00+00:00,5.0,0.08073563871334805,0.0,False,False,False,False,False,False
external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,True,REBREAK_LOW,2020-09-17 06:40:00+00:00,10.0,0.05437499999999835,0.03403409090908967,True,False,False,False,False,False
external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,True,REBREAK_LOW,2020-09-25 09:25:00+00:00,20.0,0.2501481218153842,0.1702808389619693,True,True,True,True,False,False
external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,True,NO_BOUNDARY_BY_BLOCK_END,2020-09-27 12:00:00+00:00,155.0,0.3372093023255814,0.292848837209307,True,True,True,True,True,False
external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,True,HIGH_BREAK,2020-10-02 22:35:00+00:00,20.0,1.2324001087252023,1.040907855395491,True,True,True,True,True,True
external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,True,NO_BOUNDARY_BY_BLOCK_END,2020-10-07 00:00:00+00:00,170.0,0.3771958285052191,0.3255156431054441,True,True,True,True,True,False
external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999935,True,HIGH_BREAK,2020-10-26 11:15:00+00:00,160.0,1.1897277129475252,1.147098515519574,True,True,True,True,True,True
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,True,REBREAK_LOW,2020-10-28 13:10:00+00:00,5.0,0.06671669793621031,0.0,False,False,False,False,False,False
external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,True,NO_BOUNDARY_BY_BLOCK_END,2020-11-01 08:00:00+00:00,215.0,0.6528595857875718,0.6066121983659488,True,True,True,True,True,True
external,SIDEWAYS,04-08,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,2020-11-03 06:10:00+00:00,13632.74,13303.86,328.8799999999992,True,NO_BOUNDARY_BY_BLOCK_END,2020-11-03 08:00:00+00:00,110.0,0.43185964485526385,0.41775115543663266,True,True,True,True,True,False
external,BULL,08-12,2020-11-06 08:00:00+00:00,2020-11-06 12:00:00+00:00,2020-11-06 09:45:00+00:00,15795.93,15435.0,360.9300000000003,True,REBREAK_LOW,2020-11-06 10:00:00+00:00,15.0,0.15792535948798922,0.0768293020807346,True,True,False,False,False,False
external,BULL,12-16,2020-11-07 12:00:00+00:00,2020-11-07 16:00:00+00:00,2020-11-07 14:25:00+00:00,15598.0,15408.0,190.0,True,REBREAK_LOW,2020-11-07 14:40:00+00:00,15.0,0.2919473684210492,0.2019999999999958,False,True,True,True,False,False
external,BULL,08-12,2020-11-09 08:00:00+00:00,2020-11-09 12:00:00+00:00,2020-11-09 08:45:00+00:00,15495.0,15281.0,214.0,True,HIGH_BREAK,2020-11-09 11:10:00+00:00,145.0,1.2102803738317758,1.1744392523364482,True,True,True,True,True,True
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:45:00+00:00,16449.9,16180.0,269.90000000000146,True,REBREAK_LOW,2020-11-13 11:05:00+00:00,140.0,0.6669136717302668,0.6458688403112218,True,True,True,True,True,True
external,BULL,00-04,2020-11-14 00:00:00+00:00,2020-11-14 04:00:00+00:00,2020-11-14 02:20:00+00:00,16355.0,16180.0,175.0,True,REBREAK_LOW,2020-11-14 02:50:00+00:00,30.0,0.2938285714285718,0.18382857142857184,False,True,True,True,False,False
external,BULL,12-16,2020-11-18 12:00:00+00:00,2020-11-18 16:00:00+00:00,2020-11-18 14:10:00+00:00,18292.67,17855.0,437.66999999999825,True,REBREAK_LOW,2020-11-18 14:35:00+00:00,25.0,0.2644915118696709,0.2550551785591918,True,True,True,True,True,False
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:40:00+00:00,18142.0,17885.0,257.0,True,REBREAK_LOW,2020-11-19 23:00:00+00:00,20.0,0.2938132295719782,0.2589883268482541,False,True,True,True,True,False
external,BULL,08-12,2020-11-22 08:00:00+00:00,2020-11-22 12:00:00+00:00,2020-11-22 09:05:00+00:00,18635.84,18310.0,325.84000000000015,True,REBREAK_LOW,2020-11-22 09:25:00+00:00,20.0,0.21789835502086904,0.20491652344709185,False,True,True,True,False,False
external,BULL,04-08,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,2020-11-25 05:05:00+00:00,19240.56,18750.0,490.5600000000013,True,NO_BOUNDARY_BY_BLOCK_END,2020-11-25 08:00:00+00:00,175.0,0.6380463144161758,0.6173149054142224,True,True,True,True,True,True
external,SIDEWAYS,12-16,2020-12-08 12:00:00+00:00,2020-12-08 16:00:00+00:00,2020-12-08 12:50:00+00:00,19177.31,18675.0,502.3100000000013,True,NO_BOUNDARY_BY_BLOCK_END,2020-12-08 16:00:00+00:00,190.0,0.5956281977264994,0.5254524098664132,True,True,True,True,True,True
external,SIDEWAYS,12-16,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,2020-12-10 13:15:00+00:00,18487.47,18118.0,369.47000000000116,True,REBREAK_LOW,2020-12-10 13:40:00+00:00,25.0,0.19159877662597952,0.15162259452729657,True,True,True,True,False,False
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 11:20:00+00:00,18042.64,17680.0,362.6399999999994,True,REBREAK_LOW,2020-12-11 11:30:00+00:00,10.0,0.1930288991837638,0.13520295609971023,False,True,True,False,False,False
external,BULL,12-16,2020-12-20 12:00:00+00:00,2020-12-20 16:00:00+00:00,2020-12-20 13:20:00+00:00,23826.02,23382.0,444.02000000000044,True,HIGH_BREAK,2020-12-20 15:50:00+00:00,150.0,1.2792216566821302,1.2088869870726542,True,True,True,True,True,True
external,BULL,04-08,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,2020-12-29 04:20:00+00:00,27139.79,26464.14,675.6500000000015,True,REBREAK_LOW,2020-12-29 04:25:00+00:00,5.0,0.038274254421668805,0.0,False,False,False,False,False,False
external,BULL,12-16,2020-12-31 12:00:00+00:00,2020-12-31 16:00:00+00:00,2020-12-31 15:15:00+00:00,29259.0,28606.6,652.4000000000015,True,REBREAK_LOW,2020-12-31 15:20:00+00:00,5.0,0.06652360515021667,0.0,True,False,False,False,False,False
external,BULL,12-16,2021-01-03 12:00:00+00:00,2021-01-03 16:00:00+00:00,2021-01-03 15:20:00+00:00,34743.92,33457.0,1286.9199999999983,True,REBREAK_LOW,2021-01-03 15:25:00+00:00,5.0,0.08469834954775755,0.0,True,False,False,False,False,False
external,SIDEWAYS,00-04,2021-01-11 00:00:00+00:00,2021-01-11 04:00:00+00:00,2021-01-11 03:55:00+00:00,39080.0,35268.0,3812.0,True,NO_BOUNDARY_BY_BLOCK_END,2021-01-11 04:00:00+00:00,5.0,0.1257791185729279,0.05391395592864554,True,True,False,False,False,False
external,SIDEWAYS,04-08,2021-01-11 04:00:00+00:00,2021-01-11 08:00:00+00:00,2021-01-11 07:05:00+00:00,38322.18,33600.0,4722.18,True,REBREAK_LOW,2021-01-11 07:10:00+00:00,5.0,0.051524931281738025,0.0,True,False,False,False,False,False
external,SIDEWAYS,12-16,2021-01-13 12:00:00+00:00,2021-01-13 16:00:00+00:00,2021-01-13 12:25:00+00:00,35325.39,34212.39,1113.0,True,REBREAK_LOW,2021-01-13 12:30:00+00:00,5.0,0.10566936208445694,0.0,True,False,False,False,False,False
external,BULL,04-08,2021-01-15 04:00:00+00:00,2021-01-15 08:00:00+00:00,2021-01-15 04:25:00+00:00,39790.0,38500.0,1290.0,True,REBREAK_LOW,2021-01-15 05:00:00+00:00,35.0,0.23255813953488372,0.15873643410852464,True,True,True,True,False,False
external,SIDEWAYS,08-12,2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,2021-01-17 08:15:00+00:00,36431.22,34522.88,1908.3400000000038,True,REBREAK_LOW,2021-01-17 08:50:00+00:00,35.0,0.18080111510527758,0.15045536958822958,True,True,True,True,False,False
external,SIDEWAYS,04-08,2021-01-21 04:00:00+00:00,2021-01-21 08:00:00+00:00,2021-01-21 05:10:00+00:00,35636.17,34256.21,1379.9599999999991,True,REBREAK_LOW,2021-01-21 05:20:00+00:00,10.0,0.1041986724252884,0.07233543001246397,True,True,False,False,False,False
external,SIDEWAYS,08-12,2021-01-25 08:00:00+00:00,2021-01-25 12:00:00+00:00,2021-01-25 10:05:00+00:00,33863.09,33065.0,798.0899999999965,True,REBREAK_LOW,2021-01-25 10:15:00+00:00,10.0,0.08144444862108319,0.07823679033693268,True,True,False,False,False,False
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:35:00+00:00,33500.57,31921.47,1579.0999999999985,True,REBREAK_LOW,2021-01-26 03:40:00+00:00,5.0,0.0007535938192633091,0.0,False,False,False,False,False,False
external,BEAR,00-04,2021-01-28 00:00:00+00:00,2021-01-28 04:00:00+00:00,2021-01-28 00:30:00+00:00,31674.65,30082.59,1592.0600000000013,True,NO_BOUNDARY_BY_BLOCK_END,2021-01-28 04:00:00+00:00,210.0,0.9168184616157682,0.8755637350351114,True,True,True,True,True,True
external,BULL,12-16,2021-02-01 12:00:00+00:00,2021-02-01 16:00:00+00:00,2021-02-01 14:25:00+00:00,34720.0,33644.05,1075.949999999997,True,REBREAK_LOW,2021-02-01 15:00:00+00:00,35.0,0.24935173567544433,0.1159812258933909,False,True,True,False,False,False
external,BULL,00-04,2021-02-07 00:00:00+00:00,2021-02-07 04:00:00+00:00,2021-02-07 00:15:00+00:00,40583.0,39100.0,1483.0,True,REBREAK_LOW,2021-02-07 01:55:00+00:00,100.0,0.38169251517195074,0.3590896830748475,False,True,True,True,True,False
external,BULL,08-12,2021-02-09 08:00:00+00:00,2021-02-09 12:00:00+00:00,2021-02-09 09:50:00+00:00,48266.36,46300.0,1966.3600000000006,True,REBREAK_LOW,2021-02-09 10:05:00+00:00,15.0,0.2156065013527528,0.1363992351349697,True,True,True,False,False,False
external,BULL,00-04,2021-02-10 00:00:00+00:00,2021-02-10 04:00:00+00:00,2021-02-10 01:30:00+00:00,47600.0,46257.88,1342.1200000000026,True,REBREAK_LOW,2021-02-10 01:55:00+00:00,25.0,0.21020475069293512,0.09992400083450088,True,True,False,False,False,False
external,BULL,20-00,2021-02-13 20:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-13 20:30:00+00:00,47462.89,46770.0,692.8899999999994,True,REBREAK_LOW,2021-02-13 21:35:00+00:00,65.0,0.46904992134393664,0.32451038404364146,True,True,True,True,True,False
external,BULL,20-00,2021-02-20 20:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-20 22:25:00+00:00,57536.1,56228.42,1307.6800000000003,True,REBREAK_LOW,2021-02-20 22:30:00+00:00,5.0,0.06857946898323769,0.0,False,False,False,False,False,False
external,SIDEWAYS,12-16,2021-02-22 12:00:00+00:00,2021-02-22 16:00:00+00:00,2021-02-22 12:25:00+00:00,56699.0,53500.0,3199.0,True,REBREAK_LOW,2021-02-22 12:50:00+00:00,25.0,0.180368865270397,0.14266958424507703,False,True,True,False,False,False
external,SIDEWAYS,08-12,2021-02-25 08:00:00+00:00,2021-02-25 12:00:00+00:00,2021-02-25 10:50:00+00:00,50623.0,49563.48,1059.5199999999968,True,NO_BOUNDARY_BY_BLOCK_END,2021-02-25 12:00:00+00:00,70.0,0.8555949864089395,0.7271689066747201,True,True,True,True,True,True
external,SIDEWAYS,00-04,2021-02-26 00:00:00+00:00,2021-02-26 04:00:00+00:00,2021-02-26 01:00:00+00:00,49587.0,46685.43,2901.5699999999997,True,REBREAK_LOW,2021-02-26 01:10:00+00:00,10.0,0.17734192178717031,0.14413231457452316,True,True,True,False,False,False
external,BEAR,04-08,2021-02-28 04:00:00+00:00,2021-02-28 08:00:00+00:00,2021-02-28 05:05:00+00:00,46678.0,44444.0,2234.0,True,REBREAK_LOW,2021-02-28 06:05:00+00:00,60.0,0.49937779767233687,0.3332497761862145,False,True,True,True,True,False
external,BEAR,16-20,2021-02-28 16:00:00+00:00,2021-02-28 20:00:00+00:00,2021-02-28 18:05:00+00:00,45540.0,43200.0,2340.0,True,NO_BOUNDARY_BY_BLOCK_END,2021-02-28 20:00:00+00:00,115.0,0.5837606837606838,0.525782051282052,True,True,True,True,True,True
external,BULL,04-08,2021-03-08 04:00:00+00:00,2021-03-08 08:00:00+00:00,2021-03-08 04:25:00+00:00,51870.36,50272.78,1597.5800000000017,True,REBREAK_LOW,2021-03-08 06:50:00+00:00,145.0,0.41138471938807475,0.3719438150202171,False,True,True,True,True,False
external,BULL,04-08,2021-03-12 04:00:00+00:00,2021-03-12 08:00:00+00:00,2021-03-12 04:30:00+00:00,58186.33,56666.66,1519.6699999999983,True,REBREAK_LOW,2021-03-12 04:45:00+00:00,15.0,0.09667888423144394,0.09252666697374658,True,True,False,False,False,False
external,BULL,08-12,2021-03-12 08:00:00+00:00,2021-03-12 12:00:00+00:00,2021-03-12 09:55:00+00:00,57494.02,56400.0,1094.0199999999968,True,REBREAK_LOW,2021-03-12 10:10:00+00:00,15.0,0.21943840149174643,0.18267490539478176,True,True,True,True,False,False
external,BULL,04-08,2021-03-14 04:00:00+00:00,2021-03-14 08:00:00+00:00,2021-03-14 06:35:00+00:00,61798.0,60800.0,998.0,True,REBREAK_LOW,2021-03-14 07:50:00+00:00,75.0,0.2683366733466963,0.23721442885771338,False,True,True,True,False,False
external,BULL,08-12,2021-03-18 08:00:00+00:00,2021-03-18 12:00:00+00:00,2021-03-18 09:05:00+00:00,59261.77,58165.63,1096.1399999999994,True,REBREAK_LOW,2021-03-18 09:10:00+00:00,5.0,0.07660517817067274,0.0,True,False,False,False,False,False
external,BULL,00-04,2021-03-28 00:00:00+00:00,2021-03-28 04:00:00+00:00,2021-03-28 00:40:00+00:00,56658.76,55685.0,973.760000000002,True,NO_BOUNDARY_BY_BLOCK_END,2021-03-28 04:00:00+00:00,200.0,0.5198714262241231,0.43504559645086727,True,True,True,True,True,False
external,BULL,20-00,2021-03-30 20:00:00+00:00,2021-03-31 00:00:00+00:00,2021-03-30 20:40:00+00:00,59229.52,58550.23,679.2899999999936,True,NO_BOUNDARY_BY_BLOCK_END,2021-03-31 00:00:00+00:00,200.0,0.6282589173990503,0.5557567460142212,True,True,True,True,True,True
external,BULL,04-08,2021-04-01 04:00:00+00:00,2021-04-01 08:00:00+00:00,2021-04-01 05:25:00+00:00,59427.21,58799.23,627.9799999999959,True,REBREAK_LOW,2021-04-01 07:05:00+00:00,100.0,0.5343004554285185,0.4044077836873798,True,True,True,True,True,False
external,BULL,16-20,2021-04-01 16:00:00+00:00,2021-04-01 20:00:00+00:00,2021-04-01 18:25:00+00:00,59342.89,58420.02,922.8700000000026,True,NO_BOUNDARY_BY_BLOCK_END,2021-04-01 20:00:00+00:00,95.0,0.6692708615514641,0.6196755772752425,True,True,True,True,True,True
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 05:05:00+00:00,58450.26,57367.41,1082.8499999999985,True,REBREAK_LOW,2021-04-05 05:10:00+00:00,5.0,0.036200766495818576,0.0,False,False,False,False,False,False
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,2021-04-07 01:10:00+00:00,58384.93,57637.72,747.2099999999991,True,REBREAK_LOW,2021-04-07 01:25:00+00:00,15.0,0.16968455989614836,0.14065657579529003,True,True,True,False,False,False
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 11:40:00+00:00,57415.03,56570.0,845.0299999999988,True,REBREAK_LOW,2021-04-08 11:50:00+00:00,10.0,0.1325160053489265,0.0485663230891222,False,False,False,False,False,False
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,2021-04-15 08:30:00+00:00,63560.0,62772.3,787.6999999999971,True,REBREAK_LOW,2021-04-15 08:40:00+00:00,10.0,0.11657991621174915,0.028970420210739867,False,False,False,False,False,False
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,2021-04-21 04:20:00+00:00,56756.78,55159.01,1597.7699999999968,True,REBREAK_LOW,2021-04-21 05:50:00+00:00,90.0,0.32384510912083797,0.31471989084786894,True,True,True,True,True,False
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,2021-04-22 00:20:00+00:00,55465.14,53610.0,1855.1399999999994,True,REBREAK_LOW,2021-04-22 02:05:00+00:00,105.0,0.5489450930927062,0.532827711116143,False,True,True,True,True,True
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-22 20:40:00+00:00,55191.43,52228.0,2963.4300000000003,True,REBREAK_LOW,2021-04-22 20:50:00+00:00,10.0,0.08740547271236263,0.05015471936235962,False,True,False,False,False,False
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 16:35:00+00:00,53952.0,53226.36,725.6399999999994,True,REBREAK_LOW,2021-04-26 16:45:00+00:00,10.0,0.2218317623063796,0.06259302133288999,True,True,False,False,False,False
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,2021-04-28 04:55:00+00:00,55733.0,54780.8,952.1999999999971,True,REBREAK_LOW,2021-04-28 05:10:00+00:00,15.0,0.17768325981936103,0.07971014492753037,False,True,False,False,False,False
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 16:55:00+00:00,56399.0,53558.57,2840.4300000000003,True,NO_BOUNDARY_BY_BLOCK_END,2021-05-04 20:00:00+00:00,185.0,0.4331844122192767,0.3720915495189113,True,True,True,True,True,False
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-05 20:15:00+00:00,57940.0,57122.18,817.8199999999997,True,REBREAK_LOW,2021-05-05 20:20:00+00:00,5.0,0.25794184539384846,0.0,True,False,False,False,False,False
