event_id,candidate,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_name,target_px,T5,T7p5,T10,filled,cancel_reason,fill_ts,entry_px,reward_px,nominal_risk_px,nominal_rr,stop_px,rebreak_confirmed,rebreak_complete_ts,t5_reached,t75_reached,t10_reached,target_reached,extension_used,exit_ts,exit_px,exit_reason,exit_kind,gross_return,net_pnl_usd,hold_minutes
606,BASE_H,reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,116938.7,115929.9,1008.8000000000029,115980.34,0.05,T5,115879.45999999999,115879.45999999999,115854.23999999999,115829.01999999999,True,,2025-08-19 00:35:00+00:00,115987.6,108.14000000001397,,,,True,2025-08-19 01:50:00+00:00,False,False,False,True,False,2025-08-19 01:50:00+00:00,115861.4,TP_GAP_OPEN,TP,0.0010880473429919373,0.14402367149596862,75.0
609,BASE_H,reference_validation,SIDEWAYS,20-00,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:15:00+00:00,113153.1,111853.6,1299.5,111918.57500000001,0.15,T15,111658.675,111788.625,111756.13750000001,111723.65000000001,True,,2025-08-28 20:15:00+00:00,111956.9,298.22499999999127,,,,True,2025-08-28 20:50:00+00:00,True,True,True,True,True,2025-08-29 01:25:00+00:00,111658.675,TP_TARGET,TP,0.002663748281704757,0.9318741408523784,310.0
610,BASE_H,reference_validation,BEAR,12-16,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:30:00+00:00,108742.9,108359.6,383.29999999998836,108378.765,0.1,T10,108321.27,108340.43500000001,108330.85250000001,108321.27,True,,2025-08-30 13:30:00+00:00,108378.765,57.49499999999534,,,,True,2025-08-30 13:45:00+00:00,False,False,False,True,False,2025-08-30 13:50:00+00:00,108321.27,TP_TARGET,TP,0.0005305006012939466,-0.13474969935302672,20.0
611,BASE_H,reference_validation,BEAR,20-00,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 20:55:00+00:00,108851.0,108562.0,289.0,108576.45,0.15,T15,108518.65,108547.55,108540.325,108533.1,True,,2025-08-30 20:55:00+00:00,108586.2,67.55000000000291,,,,True,2025-08-30 21:10:00+00:00,True,True,True,False,False,2025-08-30 21:15:00+00:00,108587.5,PROTECTION_OPEN_EXIT,T10_LOCK,-1.1972055380913141e-05,-0.4059860276904566,20.0
612,BASE_H,reference_validation,SIDEWAYS,20-00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 23:00:00+00:00,109298.6,108350.0,948.6000000000058,108397.43,0.15,T15,108207.70999999999,108302.57,108278.855,108255.14,True,,2025-09-01 23:00:00+00:00,108397.43,189.72000000000116,,,,False,,False,False,False,False,True,2025-09-02 01:45:00+00:00,109439.3,FULL_SL_HIGH_BREAK,HIGH,-0.0096115747393643,-5.205787369682151,165.0
613,BASE_H,reference_validation,BULL,00-04,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:35:00+00:00,112207.1,111550.9,656.2000000000116,111583.70999999999,0.05,T5,111518.09,111518.09,111501.685,111485.28,True,,2025-09-04 02:35:00+00:00,111583.70999999999,65.61999999999534,,,,True,2025-09-04 02:50:00+00:00,False,False,False,True,False,2025-09-04 02:50:00+00:00,111469.6,TP_GAP_OPEN,TP,0.001022640311923542,0.11132015596177092,15.0
614,BASE_H,reference_validation,BULL,16-20,2025-09-13 16:00:00+00:00,2025-09-13 20:00:00+00:00,2025-09-13 18:30:00+00:00,116013.7,115546.1,467.59999999999127,115569.48000000001,0.1,T10,115499.34000000001,115522.72,115511.03000000001,115499.34000000001,True,,2025-09-13 18:30:00+00:00,115596.7,97.35999999998603,,,,True,2025-09-13 18:35:00+00:00,False,False,False,True,False,2025-09-13 18:35:00+00:00,115454.9,TP_GAP_OPEN,TP,0.0012266786162581018,0.2133393081290509,5.0
615,BASE_H,reference_validation,BULL,04-08,2025-09-14 04:00:00+00:00,2025-09-14 08:00:00+00:00,2025-09-14 04:25:00+00:00,116075.8,115580.0,495.8000000000029,115604.79,0.15,T15,115505.63,115555.21,115542.815,115530.42,True,,2025-09-14 04:25:00+00:00,115604.79,99.15999999998894,,,,False,,False,False,False,False,True,2025-09-14 09:40:00+00:00,116112.6,FULL_SL_HIGH_BREAK,HIGH,-0.0043926380559145715,-2.5963190279572856,315.0
616,BASE_H,reference_validation,BULL,12-16,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:15:00+00:00,117156.6,116197.0,959.6000000000058,116244.98,0.1,T10,116101.04,116149.02,116125.03,116101.04,True,,2025-09-17 12:15:00+00:00,116298.1,197.06000000001222,,,,True,2025-09-17 12:45:00+00:00,False,False,False,True,False,2025-09-17 12:50:00+00:00,116101.04,TP_TARGET,TP,0.0016944386881644,0.4472193440822,35.0
617,BASE_H,reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 20:30:00+00:00,116017.9,115636.6,381.29999999998836,115655.66500000001,0.15,T15,115579.40500000001,115617.535,115608.0025,115598.47,True,,2025-09-20 20:30:00+00:00,115695.0,115.59499999998661,,,,True,2025-09-20 23:35:00+00:00,False,False,False,True,False,2025-09-20 23:40:00+00:00,115579.40500000001,TP_TARGET,TP,0.0009991356584120887,0.09956782920604434,190.0
618,BASE_H,reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:25:00+00:00,115620.0,115158.0,462.0,115181.1,0.15,T15,115088.7,115134.9,115123.35,115111.8,True,,2025-09-21 23:25:00+00:00,115241.5,152.8000000000029,,,,True,2025-09-22 00:25:00+00:00,True,True,True,False,True,2025-09-22 00:30:00+00:00,115129.4,PROTECTION_OPEN_EXIT,T10_LOCK,0.0009727398550002024,0.0863699275001012,65.0
619,BASE_H,reference_validation,BEAR,12-16,2025-09-28 12:00:00+00:00,2025-09-28 16:00:00+00:00,2025-09-28 12:55:00+00:00,109544.8,109188.0,356.8000000000029,109205.84,0.1,T10,109152.32,109170.16,109161.24,109152.32,True,,2025-09-28 12:55:00+00:00,109262.0,109.67999999999302,,,,False,,False,False,False,False,False,2025-09-28 13:45:00+00:00,109550.2,FULL_SL_HIGH_BREAK,HIGH,-0.0026376965459171267,-1.7188482729585632,50.0
620,BASE_H,reference_validation,BULL,00-04,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:30:00+00:00,120880.9,120018.0,862.8999999999942,120061.145,0.05,T5,119974.855,119974.855,119953.2825,119931.71,True,,2025-10-03 01:30:00+00:00,120081.6,106.7450000000099,,,,True,2025-10-03 01:50:00+00:00,False,False,False,True,False,2025-10-03 01:55:00+00:00,119974.855,TP_TARGET,TP,0.0008889371893779721,0.04446859468898601,25.0
621,BASE_H,reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 01:35:00+00:00,122694.1,121944.7,749.4000000000087,121982.17,0.05,T5,121907.23,121907.23,121888.495,121869.76,True,,2025-10-04 01:35:00+00:00,121990.7,83.47000000000116,,,,True,2025-10-04 01:40:00+00:00,False,False,False,True,False,2025-10-04 01:45:00+00:00,121907.23,TP_TARGET,TP,0.0006842324865748058,-0.0578837567125971,10.0
622,BASE_H,reference_validation,BULL,08-12,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:30:00+00:00,124631.9,123503.9,1128.0,123560.29999999999,0.15,T15,123334.7,123447.5,123419.29999999999,123391.09999999999,True,,2025-10-07 08:30:00+00:00,123599.9,265.1999999999971,,,,True,2025-10-07 08:35:00+00:00,True,True,True,False,False,2025-10-07 08:40:00+00:00,123690.4,PROTECTION_OPEN_EXIT,T10_LOCK,-0.0007322012396450159,-0.766100619822508,10.0
623,BASE_H,reference_validation,SIDEWAYS,16-20,2025-10-09 16:00:00+00:00,2025-10-09 20:00:00+00:00,2025-10-09 17:55:00+00:00,123740.1,120595.5,3144.600000000006,120752.73,0.1,T10,120281.04,120438.27,120359.655,120281.04,True,,2025-10-09 17:55:00+00:00,120752.73,471.6900000000023,,,,True,2025-10-09 18:35:00+00:00,True,True,False,False,False,2025-10-09 18:40:00+00:00,120440.3,PROTECTION_OPEN_EXIT,T5_LOCK,0.0025873535115934275,0.8936767557967137,45.0
624,BASE_H,reference_validation,BEAR,16-20,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:00:00+00:00,112466.2,111740.8,725.3999999999942,111777.07,0.1,T10,111668.26000000001,111704.53,111686.395,111668.26000000001,True,,2025-10-11 17:00:00+00:00,111803.8,135.5399999999936,,,,True,2025-10-11 17:05:00+00:00,False,False,False,True,False,2025-10-11 17:05:00+00:00,111666.0,TP_GAP_OPEN,TP,0.0012325162472116593,0.21625812360582963,5.0
625,BASE_H,reference_validation,BEAR,16-20,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,2025-10-15 17:20:00+00:00,112183.4,110320.4,1863.0,110413.54999999999,0.1,T10,110134.09999999999,110227.25,110180.67499999999,110134.09999999999,True,,2025-10-15 17:20:00+00:00,110413.54999999999,279.4499999999971,,,,False,,False,False,False,False,True,2025-10-16 00:00:00+00:00,110699.1,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.002586186206312699,-1.6930931031563494,400.0
626,BASE_H,reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 02:55:00+00:00,114894.8,113792.4,1102.4000000000087,113847.51999999999,0.05,T5,113737.28,113737.28,113709.71999999999,113682.15999999999,True,,2025-10-28 02:55:00+00:00,113855.5,118.22000000000116,,,,True,2025-10-28 03:15:00+00:00,False,False,False,True,False,2025-10-28 03:15:00+00:00,113678.2,TP_GAP_OPEN,TP,0.0015572370241227075,0.37861851206135366,20.0
627,BASE_H,reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 11:05:00+00:00,108088.8,106946.7,1142.1000000000058,107003.805,0.15,T15,106775.385,106889.595,106861.0425,106832.48999999999,True,,2025-11-03 11:05:00+00:00,107298.5,523.1150000000052,,,,False,,False,False,False,False,True,2025-11-03 12:20:00+00:00,108107.1,FULL_SL_HIGH_BREAK,HIGH,-0.007535986057587066,-4.167993028793533,75.0
628,BASE_H,reference_validation,BEAR,12-16,2025-11-04 12:00:00+00:00,2025-11-04 16:00:00+00:00,2025-11-04 14:45:00+00:00,104656.0,103550.0,1106.0,103605.3,0.1,T10,103439.4,103494.7,103467.05,103439.4,True,,2025-11-04 14:45:00+00:00,103886.4,447.0,,,,True,2025-11-04 15:55:00+00:00,False,False,False,True,False,2025-11-04 16:00:00+00:00,103439.4,TP_TARGET,TP,0.004302776879360533,1.7513884396802664,75.0
629,BASE_H,reference_validation,BEAR,12-16,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 13:10:00+00:00,102024.7,99750.0,2274.699999999997,99863.735,0.1,T10,99522.53,99636.265,99579.3975,99522.53,True,,2025-11-07 13:10:00+00:00,99863.735,341.20500000000175,,,,True,2025-11-07 14:40:00+00:00,False,False,False,True,False,2025-11-07 14:45:00+00:00,99522.53,TP_TARGET,TP,0.003416705774123126,1.308352887061563,95.0
630,BASE_H,reference_validation,SIDEWAYS,20-00,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 20:40:00+00:00,103694.8,102777.0,917.8000000000029,102822.89,0.15,T15,102639.33,102731.11,102708.165,102685.22,True,,2025-11-11 20:40:00+00:00,102822.89,183.55999999999767,,,,True,2025-11-11 21:00:00+00:00,False,False,False,True,False,2025-11-11 21:05:00+00:00,102639.33,TP_TARGET,TP,0.0017852056093735323,0.4926028046867661,25.0
631,BASE_H,reference_validation,BEAR,16-20,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-13 16:35:00+00:00,103456.0,101135.0,2321.0,101251.05,0.1,T10,100902.9,101018.95,100960.925,100902.9,True,,2025-11-13 16:35:00+00:00,101309.5,406.6000000000058,,,,True,2025-11-13 16:40:00+00:00,False,False,False,True,False,2025-11-13 16:45:00+00:00,100902.9,TP_TARGET,TP,0.004013443951455745,1.6067219757278726,10.0
632,BASE_H,reference_validation,BEAR,20-00,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-13 20:25:00+00:00,101495.7,98100.0,3395.699999999997,98269.785,0.15,T15,97590.645,97930.215,97845.3225,97760.43,True,,2025-11-13 20:25:00+00:00,98269.785,679.1399999999994,,,,False,,False,False,False,False,True,2025-11-14 04:00:00+00:00,99103.3,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.008481905195986735,-4.640952597993368,455.0
633,BASE_H,reference_validation,BEAR,12-16,2025-11-15 12:00:00+00:00,2025-11-15 16:00:00+00:00,2025-11-15 12:15:00+00:00,96310.4,95587.3,723.0999999999913,95623.455,0.1,T10,95514.99,95551.145,95533.0675,95514.99,True,,2025-11-15 12:15:00+00:00,95735.0,220.00999999999476,,,,False,,False,False,False,False,False,2025-11-15 14:00:00+00:00,96325.7,FULL_SL_HIGH_BREAK,HIGH,-0.006170157204784009,-3.4850786023920044,105.0
635,BASE_H,reference_validation,BEAR,04-08,2025-11-18 04:00:00+00:00,2025-11-18 08:00:00+00:00,2025-11-18 05:00:00+00:00,92335.4,89666.1,2669.2999999999884,89799.565,0.15,T15,89265.705,89532.63500000001,89465.90250000001,89399.17000000001,True,,2025-11-18 05:00:00+00:00,90049.4,783.6949999999924,,,,True,2025-11-18 06:40:00+00:00,True,True,False,False,False,2025-11-18 06:50:00+00:00,89532.63500000001,PROTECTION_STOP,T5_LOCK,0.0057386834337595245,2.4693417168797622,110.0
636,BASE_H,reference_validation,BEAR,20-00,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-18 22:05:00+00:00,93799.1,92532.0,1267.1000000000058,92595.355,0.15,T15,92341.935,92468.645,92436.9675,92405.29,True,,2025-11-18 22:05:00+00:00,92595.355,253.41999999999825,,,,True,2025-11-19 00:15:00+00:00,False,False,False,True,True,2025-11-19 00:20:00+00:00,92341.935,TP_TARGET,TP,0.0027368543486873424,0.9684271743436711,135.0
637,BASE_H,reference_validation,BEAR,04-08,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 07:40:00+00:00,92944.8,91600.0,1344.800000000003,91667.24,0.15,T15,91398.28,91532.76,91499.14,91465.52,True,,2025-11-19 07:40:00+00:00,91681.4,283.11999999999534,,,,True,2025-11-19 08:45:00+00:00,False,False,False,True,True,2025-11-19 08:50:00+00:00,91398.28,TP_TARGET,TP,0.0030880854786248394,1.1440427393124195,70.0
638,BASE_H,reference_validation,BEAR,08-12,2025-11-22 08:00:00+00:00,2025-11-22 12:00:00+00:00,2025-11-22 11:10:00+00:00,84764.3,83792.0,972.3000000000029,83840.615,0.15,T15,83646.155,83743.385,83719.0775,83694.77,True,,2025-11-22 11:10:00+00:00,83941.6,295.445000000007,,,,True,2025-11-22 12:10:00+00:00,False,False,False,True,True,2025-11-22 12:15:00+00:00,83646.155,TP_TARGET,TP,0.0035196493752800394,1.3598246876400197,65.0
639,BASE_H,reference_validation,BULL,16-20,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28 16:35:00+00:00,93080.0,91314.4,1765.6000000000058,91402.68,0.1,T10,91137.84,91226.12,91181.98,91137.84,True,,2025-11-28 16:35:00+00:00,91402.68,264.8399999999965,,,,True,2025-11-28 16:55:00+00:00,False,False,False,True,False,2025-11-28 17:00:00+00:00,91137.84,TP_TARGET,TP,0.0028975080380574895,1.0487540190287445,25.0
640,BASE_H,reference_validation,BULL,00-04,2025-12-04 00:00:00+00:00,2025-12-04 04:00:00+00:00,2025-12-04 00:40:00+00:00,94185.0,92784.3,1400.699999999997,92854.335,0.05,T5,92714.265,92714.265,92679.2475,92644.23000000001,True,,2025-12-04 00:40:00+00:00,92854.335,140.07000000000698,,,,False,,False,False,False,False,True,2025-12-04 08:00:00+00:00,93358.5,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.005429633414530335,-3.1148167072651676,440.0
641,BASE_H,reference_validation,BULL,16-20,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-04 19:40:00+00:00,93256.3,91762.0,1494.300000000003,91836.715,0.1,T10,91612.57,91687.285,91649.9275,91612.57,True,,2025-12-04 19:40:00+00:00,91854.7,242.1299999999901,,,,False,,False,False,False,False,True,2025-12-05 00:00:00+00:00,92034.7,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.00195961665543516,-1.37980832771758,260.0
642,BASE_H,reference_validation,BULL,04-08,2025-12-05 04:00:00+00:00,2025-12-05 08:00:00+00:00,2025-12-05 04:55:00+00:00,92665.5,91917.7,747.8000000000029,91955.09,0.15,T15,91805.53,91880.31,91861.61499999999,91842.92,True,,2025-12-05 04:55:00+00:00,92024.2,218.66999999999825,,,,True,2025-12-05 05:25:00+00:00,True,False,False,False,False,2025-12-05 05:30:00+00:00,91930.9,PROTECTION_OPEN_EXIT,L_LOCK,0.001013863744536795,0.1069318722683974,35.0
643,BASE_H,reference_validation,SIDEWAYS,12-16,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,2025-12-05 15:05:00+00:00,92227.6,90940.4,1287.2000000000116,91004.76,0.1,T10,90811.68,90876.04,90843.85999999999,90811.68,True,,2025-12-05 15:05:00+00:00,91140.6,328.9200000000128,,,,True,2025-12-05 15:10:00+00:00,True,True,False,False,False,2025-12-05 15:15:00+00:00,90994.6,PROTECTION_OPEN_EXIT,T5_LOCK,0.0016019205491295866,0.4009602745647932,10.0
644,BASE_H,reference_validation,BULL,12-16,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 14:05:00+00:00,92262.6,91433.6,829.0,91475.05,0.1,T10,91350.70000000001,91392.15000000001,91371.425,91350.70000000001,True,,2025-12-08 14:05:00+00:00,91475.05,124.34999999999127,,,,True,2025-12-08 14:25:00+00:00,False,False,False,True,False,2025-12-08 14:25:00+00:00,91231.2,TP_GAP_OPEN,TP,0.002665754213854005,0.9328771069270024,20.0
645,BASE_H,reference_validation,BULL,12-16,2025-12-10 12:00:00+00:00,2025-12-10 16:00:00+00:00,2025-12-10 15:40:00+00:00,93278.9,91721.0,1557.8999999999942,91798.895,0.1,T10,91565.21,91643.105,91604.1575,91565.21,True,,2025-12-10 15:40:00+00:00,91821.4,256.1899999999878,,,,False,,False,False,False,False,True,2025-12-10 20:00:00+00:00,92913.9,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.011898097829046389,-6.349048914523195,260.0
646,BASE_H,reference_validation,BEAR,20-00,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 21:15:00+00:00,89372.8,88432.0,940.8000000000029,88479.04,0.15,T15,88290.88,88384.96,88361.44,88337.92,True,,2025-12-14 21:15:00+00:00,88485.2,194.31999999999243,,,,True,2025-12-14 22:00:00+00:00,True,True,False,False,False,2025-12-14 22:25:00+00:00,88384.96,PROTECTION_STOP,T5_LOCK,0.0011328448147259734,0.16642240736298664,70.0
648,BASE_H,reference_validation,BULL,16-20,2025-12-19 16:00:00+00:00,2025-12-19 20:00:00+00:00,2025-12-19 19:20:00+00:00,89374.6,87488.0,1886.6000000000058,87582.33,0.1,T10,87299.34,87393.67,87346.505,87299.34,True,,2025-12-19 19:20:00+00:00,87582.33,282.99000000000524,,,,False,,False,False,False,False,True,2025-12-20 00:00:00+00:00,88100.0,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.005910667140278162,-3.3553335701390807,280.0
649,BASE_H,reference_validation,BEAR,08-12,2025-12-24 08:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 09:45:00+00:00,87430.0,86738.8,691.1999999999971,86773.36,0.15,T15,86635.12000000001,86704.24,86686.96,86669.68000000001,True,,2025-12-24 09:45:00+00:00,86773.36,138.2399999999907,,,,True,2025-12-24 14:40:00+00:00,False,False,False,True,True,2025-12-24 14:40:00+00:00,86597.2,TP_GAP_OPEN,TP,0.002030116155465266,0.615058077732633,295.0
650,BASE_H,reference_validation,BEAR,00-04,2025-12-27 00:00:00+00:00,2025-12-27 04:00:00+00:00,2025-12-27 00:30:00+00:00,87750.0,87266.6,483.3999999999942,87290.77,0.05,T5,87242.43000000001,87242.43000000001,87230.345,87218.26000000001,True,,2025-12-27 00:30:00+00:00,87290.77,48.33999999999651,,,,False,,False,False,False,False,True,2025-12-27 08:00:00+00:00,87490.9,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.002292682261824361,-1.5463411309121806,450.0
651,BASE_H,reference_validation,BULL,08-12,2025-12-29 08:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29 09:00:00+00:00,90373.4,89448.1,925.2999999999884,89494.365,0.15,T15,89309.30500000001,89401.835,89378.70250000001,89355.57,True,,2025-12-29 09:00:00+00:00,89519.0,209.69499999999243,,,,True,2025-12-29 09:20:00+00:00,True,False,False,True,False,2025-12-29 09:30:00+00:00,89309.30500000001,TP_TARGET,TP,0.0023424636110768934,0.7712318055384467,30.0
652,BASE_H,reference_validation,SIDEWAYS,12-16,2025-12-29 12:00:00+00:00,2025-12-29 16:00:00+00:00,2025-12-29 14:30:00+00:00,89791.5,87520.1,2271.399999999994,87633.67000000001,0.1,T10,87292.96,87406.53,87349.74500000001,87292.96,True,,2025-12-29 14:30:00+00:00,87633.67000000001,340.7100000000064,,,,True,2025-12-29 15:00:00+00:00,False,False,False,True,False,2025-12-29 15:05:00+00:00,87292.96,TP_TARGET,TP,0.003887889209706798,1.5439446048533991,35.0
653,BASE_H,reference_validation,BULL,12-16,2026-01-02 12:00:00+00:00,2026-01-02 16:00:00+00:00,2026-01-02 14:40:00+00:00,89900.0,88780.0,1120.0,88836.0,0.1,T10,88668.0,88724.0,88696.0,88668.0,True,,2026-01-02 14:40:00+00:00,89087.9,419.8999999999942,,,,False,,False,False,False,False,True,2026-01-02 16:25:00+00:00,89974.8,FULL_SL_HIGH_BREAK,HIGH,-0.00995533624656108,-5.37766812328054,105.0
655,BASE_H,reference_validation,BEAR,12-16,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 14:35:00+00:00,90741.2,89733.6,1007.5999999999913,89783.98000000001,0.1,T10,89632.84000000001,89683.22,89658.03000000001,89632.84000000001,True,,2026-01-08 14:35:00+00:00,89783.98000000001,151.13999999999942,,,,True,2026-01-08 14:40:00+00:00,False,False,False,True,False,2026-01-08 14:40:00+00:00,89523.4,TP_GAP_OPEN,TP,0.0029022994970819547,1.0511497485409773,5.0
