partition,entry_ts,exit_ts,year,hour_utc,minute_anchor,entry_price,exit_price,gross_return,net,ret_24h,ret_72h,ret_7d,range_24h,range_72h,range_7d,loc_24h,loc_72h,loc_7d,range_ratio_24_72,mfe_pct,mae_pct,giveback_pct
development,2022-07-26 23:45:00+00:00,2022-07-27 15:45:00+00:00,2022,23,45,36.12,37.05,0.02574750830564776,12.12375415282388,-0.03602882305844679,-0.09654827413706857,-0.1923076923076923,0.0760608486789432,0.18609304652326158,0.26118067978533094,0.5192982456140337,0.19892473118279533,0.12671232876712302,0.40872482932582654,0.03654485049833878,-0.013289036544850363,0.010797342192691017
development,2022-07-27 12:30:00+00:00,2022-07-28 04:30:00+00:00,2022,12,30,36.44,39.9,0.09495060373216258,46.72530186608129,0.01958589815332945,-0.10773751224289929,-0.19291251384274644,0.07134862898712918,0.18217433888344753,0.25869324473975636,0.7058823529411762,0.24193548387096744,0.15410958904109565,0.3916502698702093,0.11306256860592767,-0.0016465422612512715,0.018111964873765096
development,2022-07-27 19:15:00+00:00,2022-07-28 11:15:00+00:00,2022,19,15,38.96,40.08,0.028747433264886935,13.623716632443468,0.11155492154065638,-0.04975609756097554,-0.10989262051633542,0.12667617689015687,0.18146341463414628,0.22161297692483442,0.9729729729729736,0.5806451612903228,0.44536082474226796,0.6980810823247894,0.04106776180698146,-0.002566735112936369,0.012320328542094527
development,2022-07-28 11:15:00+00:00,2022-07-29 03:15:00+00:00,2022,11,15,40.08,42.98,0.07235528942115765,35.427644710578825,0.09778142974527526,0.029540200359619684,-0.014991398377979803,0.12051492741714614,0.15206781402517344,0.23838781027279438,0.8909090909090901,0.9189189189189183,0.5608247422680408,0.792507791275253,0.10179640718562877,-0.02220558882235535,0.029441117764471114
development,2022-07-28 13:45:00+00:00,2022-07-29 05:45:00+00:00,2022,13,45,40.09,43.95,0.09628336243452229,47.391681217261144,0.08175930922827845,0.025844421699078968,-0.03467372983385497,0.12412304371289784,0.16223132036847485,0.23356609679749585,0.806521739130436,0.8596214511041019,0.5618556701030929,0.765099140110418,0.10152157645298066,-0.019456223497131497,0.005238214018458365
development,2022-07-28 17:45:00+00:00,2022-07-29 09:45:00+00:00,2022,17,45,42.42,43.02,0.014144271570014189,6.322135785007094,0.15052888527257946,0.10181818181818181,-0.014176156170113807,0.1627339300244101,0.2083116883116882,0.22542412270508952,0.9600000000000009,0.9700748129675817,0.802061855670103,0.7812040281720439,0.04714757190004715,-0.016030174446016066,0.03300330033003296
development,2022-07-29 02:30:00+00:00,2022-07-29 18:30:00+00:00,2022,2,30,43.14,42.17,-0.02248493277700503,-11.992466388502514,0.10219724067450175,0.18842975206611579,0.013866039952996623,0.12825753704649964,0.262258953168044,0.227967097532315,0.7968127490039847,0.8928571428571432,0.8762886597938142,0.4890492221415902,0.029670839128419058,-0.047519703291608595,0.052155771905424086
development,2022-07-29 17:15:00+00:00,2022-07-30 09:15:00+00:00,2022,17,15,41.78,43.03,0.029918621349928287,14.209310674964144,-0.012526589458756843,0.18055948007911837,0.005777563793933682,0.07870479792011341,0.27634925120090426,0.23543572460279252,0.20720720720720662,0.7300613496932515,0.7300613496932515,0.2848019221260545,0.03087601723312594,-0.013403542364767929,0.0009573958831976537
development,2022-07-29 17:45:00+00:00,2022-07-30 09:45:00+00:00,2022,17,45,41.83,42.91,0.025818790341859854,12.159395170929926,-0.013908533710514037,0.18599376240430954,0.015784361340456465,0.07850070721357846,0.2772894811454494,0.23749392909179215,0.2222222222222208,0.7351738241308791,0.7351738241308791,0.2831001987139992,0.029643796318431725,-0.010040640688501079,0.0038250059765718714
development,2022-08-01 14:30:00+00:00,2022-08-02 06:30:00+00:00,2022,14,30,42.33,40.54,-0.042286794235766534,-21.893397117883268,-0.04382200135531977,-0.021724058238964727,0.09862444848170249,0.08764400271063931,0.12525999537785998,0.3114456267843239,0.2654639175257733,0.20479704797047954,0.6408333333333331,0.6996966784666719,0.015119300732341134,-0.05764233404205055,0.05740609496810767
development,2022-08-01 15:15:00+00:00,2022-08-02 07:15:00+00:00,2022,15,15,42.68,40.27,-0.05646672914714146,-28.98336457357073,-0.025125628140703515,-0.0007024116132053893,0.10541310541310533,0.08862494289629974,0.1269023647857645,0.3108003108003108,0.3556701030927839,0.26937269372693734,0.6699999999999999,0.6983710906090334,0.0,-0.06537019681349576,0.05646672914714146
development,2022-08-01 19:00:00+00:00,2022-08-02 11:00:00+00:00,2022,19,0,41.16,40.45,-0.017249757045675218,-9.374878522837609,-0.05855443732845389,-0.02464454976303332,0.06992461658435145,0.08462946020128079,0.1450236966824644,0.3119313750974786,0.1729729729729714,0.10457516339869179,0.543333333333333,0.5835560817800737,0.022594752186589018,-0.0337706511175897,0.039844509232264236
development,2022-08-02 00:30:00+00:00,2022-08-02 16:30:00+00:00,2022,0,30,41.76,42.35,0.014128352490421436,6.314176245210718,-0.02292934019653725,-0.012298959318826963,0.14254445964432283,0.06340664482919967,0.14474929044465462,0.32831737346101236,0.45756457564575564,0.20261437908496657,0.5933333333333332,0.4380445985912685,0.015325670498084198,-0.04765325670498077,0.001197318007662762
development,2022-08-03 01:15:00+00:00,2022-08-03 17:15:00+00:00,2022,1,15,37.84,40.16,0.061310782241014605,29.905391120507304,-0.08466376390904695,-0.12991492297079787,0.04674965421853394,0.12191582002902755,0.17912163715796733,0.3042876901798064,0.08928571428571487,0.05776636713735595,0.20000000000000026,0.6806314522544812,0.08350951374207183,-0.0002642706131079642,0.022198731501057223
development,2022-08-03 06:00:00+00:00,2022-08-03 22:00:00+00:00,2022,6,0,38.75,39.5,0.019354838709677358,8.92741935483868,-0.03822288409034502,-0.11327231121281467,0.04729729729729737,0.12509307520476542,0.17826086956521736,0.28324324324324335,0.26984126984126977,0.17458279845956348,0.2471374045801529,0.7017416413925867,0.058064516129032295,-0.013935483870967769,0.03870967741935494
development,2022-08-03 11:45:00+00:00,2022-08-04 03:45:00+00:00,2022,11,45,39.6,39.41,-0.004797979797979912,-3.148989898989956,-0.022222222222222143,-0.10750507099391471,0.0807860262008735,0.12444444444444443,0.17556907820599504,0.28602620087336256,0.4384920634920637,0.2836970474967909,0.32824427480916063,0.7088061617458279,0.03535353535353525,-0.03636363636363649,0.04015151515151516
development,2022-08-03 14:00:00+00:00,2022-08-04 06:00:00+00:00,2022,14,0,40.51,39.45,-0.026166378671932722,-13.833189335966361,0.002474634991338709,-0.08265398550724634,0.08547695605573402,0.12472160356347438,0.17640398550724637,0.2749196141479099,0.6190476190476186,0.40051347881899846,0.40253411306042847,0.707022594783444,0.005430757837570965,-0.05801036781041724,0.03159713650950369
development,2022-08-03 17:15:00+00:00,2022-08-04 09:15:00+00:00,2022,17,15,40.16,38.87,-0.032121513944223135,-16.810756972111566,-0.044719314938154175,-0.09078560108671052,0.09487459105779705,0.11489058039961937,0.17636404799637762,0.2742639040348965,0.573498964803312,0.3555840821566106,0.35586481113320056,0.651439914794761,0.0062250996015935645,-0.04980079681274896,0.0383466135458167
development,2022-08-05 23:00:00+00:00,2022-08-06 15:00:00+00:00,2022,23,0,40.4,40.47,0.0017326732673268452,0.11633663366342262,0.0479896238651103,-0.018226002430133614,-0.054528434355253896,0.07367055771725042,0.09623329283110574,0.2164755441142055,0.6760563380281688,0.7601010101010094,0.3254054054054052,0.7655412752689026,0.011881188118811892,-0.006683168316831578,0.010148514851485047
development,2022-08-10 12:30:00+00:00,2022-08-11 04:30:00+00:00,2022,12,30,40.06,43.97,0.09760359460808776,48.05179730404388,-0.02554123084407678,-0.002738361961662883,0.00906801007556668,0.05643395767453175,0.11476226039332833,0.14659949622166246,0.40948275862069083,0.2060737527114974,0.3711340206185573,0.4917466550511802,0.10259610584123813,-0.0002496255616576404,0.004992511233150365
development,2022-08-11 11:15:00+00:00,2022-08-12 03:15:00+00:00,2022,11,15,44.04,43.46,-0.013169845594913632,-7.334922797456816,0.10653266331658306,0.028731604765241725,0.1353441608662027,0.13442211055276387,0.1396869890212568,0.18535705078628525,0.8037383177570085,0.824414715719063,0.8539638386648117,0.9623094569839159,0.02906448683015439,-0.042007266121707576,0.04223433242506802
development,2022-08-12 14:30:00+00:00,2022-08-13 06:30:00+00:00,2022,14,30,42.83,47.71,0.11393882792435206,56.21941396217603,-0.032090395480226075,0.06648406374501992,0.05700888450148067,0.05423728813559319,0.1546314741035857,0.15325765054294177,0.30416666666666553,0.5990338164251205,0.5990338164251205,0.3507519310024834,0.12958206864347432,-0.006770954938127516,0.015643240719122264
development,2022-08-15 03:30:00+00:00,2022-08-15 19:30:00+00:00,2022,3,30,46.87,43.9,-0.0633667591209729,-32.43337956048644,0.0053625053625052654,0.08194829178208662,0.11914995224450808,0.07957957957957945,0.14496768236380428,0.22134670487106023,0.6819407008086249,0.7595541401273878,0.8371089536138074,0.5489470362081817,0.0017068487305313962,-0.07851504160443779,0.06507360785150429
development,2022-08-15 13:15:00+00:00,2022-08-16 05:15:00+00:00,2022,13,15,43.96,42.99,-0.022065514103730588,-11.782757051865294,-0.051359516616314216,0.02782324058919805,0.02614379084967311,0.08739749676305576,0.13935001169043723,0.2163865546218488,0.19012345679012402,0.25838926174496624,0.52319309600863,0.6271796873415931,0.01751592356687892,-0.033212010919017265,0.03958143767060951
development,2022-08-16 14:45:00+00:00,2022-08-17 06:45:00+00:00,2022,14,45,42.82,44.51,0.039467538533395574,18.983769266697788,-0.027260336210813363,-0.0741621621621622,0.06703214552703707,0.050658791458427915,0.11999999999999994,0.23099925242960384,0.14349775784753396,0.05765765765765774,0.4002157497303128,0.4221565954868995,0.04483886034563289,-0.007006071929005042,0.005371321812237317
development,2022-08-17 12:45:00+00:00,2022-08-18 04:45:00+00:00,2022,12,45,42.25,40.61,-0.03881656804733724,-20.15828402366862,-0.034064929126657595,-0.08983196897888845,0.018317666907688546,0.06950160036579787,0.11934510986643686,0.1732947698240541,0.18092105263157807,0.09927797833934968,0.14742698191933262,0.5823581749061982,0.001656804733727757,-0.053254437869822535,0.040473372781065
development,2022-08-17 18:45:00+00:00,2022-08-18 10:45:00+00:00,2022,18,45,41.67,41.06,-0.014638828893688505,-8.069414446844252,-0.026401869158878433,-0.07399999999999995,0.00024003840614517102,0.0939252336448599,0.14488888888888896,0.18386941910705723,0.23631840796019954,0.145705521472393,0.12402088772845984,0.6482569806777138,0.0014398848092151972,-0.040076793856491544,0.016078713702903702
development,2022-08-17 20:15:00+00:00,2022-08-18 12:15:00+00:00,2022,20,15,40.88,41.27,0.009540117416829696,4.020058708414848,-0.05326540064844831,-0.09397163120567364,-0.012321816863976709,0.10189902732746639,0.15292553191489358,0.1942498187968108,0.12272727272727257,0.07826086956521729,0.06716417910447751,0.6663310308717804,0.015166340508806275,-0.021526418786692814,0.005626223091976579
development,2022-08-19 04:00:00+00:00,2022-08-19 20:00:00+00:00,2022,4,0,38.27,37.12,-0.030049647243271638,-15.774823621635818,-0.06200980392156852,-0.1230522456461961,-0.1179995390643005,0.09387254901960798,0.15902841429880854,0.2438349850195899,0.1227154046997403,0.06772334293948208,0.04442344045368674,0.590287901904278,0.003396916644891501,-0.10164619806637054,0.03344656388816314
development,2022-08-22 14:00:00+00:00,2022-08-23 06:00:00+00:00,2022,14,0,34.35,34.25,-0.0029112081513829047,-2.2056040756914523,-0.038891997761611674,-0.056577863224388736,-0.22495487364620936,0.09345271404588686,0.11150782751991199,0.2490974729241877,0.19461077844311356,0.16009852216748752,0.05887681159420277,0.8380820981307251,0.034934497816593746,-0.01106259097525486,0.03784570596797665
development,2022-08-22 16:15:00+00:00,2022-08-23 08:15:00+00:00,2022,16,15,34.6,35.21,0.01763005780346827,8.065028901734134,-0.0362116991643453,-0.06334596643205193,-0.21913789212367407,0.09303621169916425,0.10990795885219262,0.24915368991198372,0.2694610778443112,0.22167487684729056,0.08152173913043466,0.846492034523924,0.027456647398843792,-0.01820809248554922,0.009826589595375523
development,2022-08-29 14:45:00+00:00,2022-08-30 06:45:00+00:00,2022,14,45,31.83,32.65,0.025761859880615745,12.130929940307873,0.008874801901743279,-0.07309260337798495,-0.07363213038416772,0.07575277337559432,0.13482818870122312,0.19237485448195574,0.8075313807531378,0.4168466522678183,0.29198184568835095,0.5618467036107792,0.03644360666038349,-0.013509267986176576,0.010681746779767742
development,2022-09-01 14:45:00+00:00,2022-09-02 06:45:00+00:00,2022,14,45,30.7,31.46,0.024755700325733043,11.627850162866523,-0.051004636785162316,-0.03550109959158021,-0.152869757174393,0.05996908809891812,0.08231228400879677,0.1766004415011037,0.07731958762886519,0.057251908396946,0.12500000000000014,0.7285557535070851,0.04071661237785018,-0.010749185667752403,0.015960912052117138
development,2022-09-01 15:15:00+00:00,2022-09-02 07:15:00+00:00,2022,15,15,30.73,31.5,0.02505694760820054,11.77847380410027,-0.030599369085173467,-0.032430730478589465,-0.145201668984701,0.06687697160883284,0.08816120906801009,0.16856745479833107,0.16981132075471664,0.12857142857142834,0.1369636963696372,0.7585759351059038,0.0397006182883175,-0.009437032216075503,0.01464367068011696
development,2022-09-01 22:30:00+00:00,2022-09-02 14:30:00+00:00,2022,22,30,31.47,32.15,0.021607880521131273,10.053940260565636,-0.016562500000000036,-0.013479623824451448,-0.1140202702702704,0.05124999999999991,0.08777429467084642,0.1652590090090091,0.6707317073170731,0.392857142857142,0.26746166950596234,0.5838839285714273,0.02637432475373358,-0.012392755004766443,0.004766444232602307
development,2022-09-09 00:45:00+00:00,2022-09-09 16:45:00+00:00,2022,0,45,34.24,34.69,0.013142523364485958,5.821261682242979,0.05321439557059371,0.038204972710733864,0.09358032577451314,0.07689941556444183,0.12795633717404495,0.13478122005748971,0.9000000000000001,0.9407582938388626,0.9407582938388626,0.6009816884633389,0.050233644859813076,-0.006717289719626263,0.03709112149532712
development,2022-09-12 13:45:00+00:00,2022-09-13 05:45:00+00:00,2022,13,45,37.98,38.49,0.013428120063191384,5.964060031595692,0.09832272990167734,0.08483290488431883,0.2080152671755724,0.12116830537883164,0.1262496429591544,0.25986005089058517,0.8902147971360379,0.8959276018099545,0.9436964504283964,0.9597516677178507,0.025013164823591394,-0.03422854133754605,0.01158504476040001
development,2022-09-13 03:00:00+00:00,2022-09-13 19:00:00+00:00,2022,3,0,37.89,34.21,-0.09712325151755075,-49.31162575877537,0.08195316961736143,0.0850515463917525,0.15518292682926838,0.11107938320959453,0.12657502863688413,0.2490853658536585,0.8586118251928028,0.875565610859729,0.9326805385556919,0.8775773895201462,0.027447875428872948,-0.10002639218791232,0.1245711269464237
development,2022-09-13 13:45:00+00:00,2022-09-14 05:45:00+00:00,2022,13,45,35.67,33.79,-0.05270535463975334,-27.102677319876673,-0.06082148499210094,0.03391304347826085,0.08617539585870881,0.09557661927330181,0.14231884057971006,0.2637028014616321,0.10192837465564857,0.33604887983706716,0.6235565819861434,0.6715668767675997,0.00028034763106243865,-0.08522567984300533,0.05298570227081578
development,2022-09-13 14:00:00+00:00,2022-09-14 06:00:00+00:00,2022,14,0,35.39,33.6,-0.05057925967787513,-26.039629838937564,-0.06966351209253419,0.027584204413472868,0.08127100519401176,0.09542586750788651,0.14256678281068516,0.26458906202260923,0.02479338842975299,0.27902240325865546,0.5912240184757507,0.6693415228048093,0.007064142413111041,-0.07798813224074597,0.05764340209098617
development,2022-09-14 00:45:00+00:00,2022-09-14 16:45:00+00:00,2022,0,45,33.1,33.42,0.009667673716012182,4.083836858006091,-0.10395235517054668,-0.052390495276266824,0.073977936404932,0.17054683270167834,0.1803607214428857,0.2809863724853991,0.07460317460317446,0.07460317460317446,0.32678983833718267,0.9455874390904169,0.023867069486404713,-0.009969788519637368,0.014199395770392531
development,2022-09-14 14:00:00+00:00,2022-09-15 06:00:00+00:00,2022,14,0,33.53,33.35,-0.005368326871458384,-3.434163435729192,-0.0525572195535462,-0.03594019551466365,0.07227374480332593,0.08505227465385697,0.18113858539390446,0.24752158618484166,0.29900332225913595,0.14285714285714268,0.3023255813953489,0.46954255753351537,0.02385923053981509,-0.025350432448553617,0.029227557411273475
development,2022-09-14 14:45:00+00:00,2022-09-15 06:45:00+00:00,2022,14,45,33.51,33.58,0.002088928678006585,0.2944643390032926,-0.04202401372212694,-0.03679218166139697,0.06821804271597065,0.07547169811320757,0.18108651911468804,0.24641377111890342,0.33333333333333154,0.13968253968253902,0.29883570504527796,0.41677148846960205,0.02447030737093403,-0.024768725753506415,0.022381378692927445
development,2022-09-15 13:00:00+00:00,2022-09-16 05:00:00+00:00,2022,13,0,33.81,32.92,-0.02632357290742382,-13.91178645371191,0.011367035596769437,-0.10862114421302393,0.04287476866132023,0.06431349087645823,0.16609543896651718,0.20943861813695247,0.5255813953488387,0.18730158730158733,0.2459499263622978,0.38720804903873995,0.00473232771369414,-0.04288671990535353,0.03105590062111796
development,2022-09-15 16:00:00+00:00,2022-09-16 08:00:00+00:00,2022,16,0,32.98,32.81,-0.005154639175257603,-3.3273195876288013,-0.01552238805970163,-0.11200861604738832,-0.011983223487118222,0.07373134328358205,0.17689822294022617,0.1968244457759137,0.25101214574898695,0.09436834094368302,0.09436834094368302,0.41680092687248665,0.024257125530624757,-0.015463917525773141,0.02941176470588236
development,2022-09-16 00:30:00+00:00,2022-09-16 16:30:00+00:00,2022,0,30,33.11,31.73,-0.04167925098157654,-21.589625490788272,-0.026462805057336003,-0.10149253731343288,-0.031021363769388466,0.07262569832402231,0.17829036635006784,0.1922739244951712,0.3036437246963564,0.1141552511415525,0.1141552511415525,0.407345050721495,0.003926306251887723,-0.046511627906976716,0.04560555723346427
development,2022-09-19 07:00:00+00:00,2022-09-19 23:00:00+00:00,2022,7,0,31.12,32.82,0.054627249357326546,26.563624678663274,-0.07792592592592584,-0.054678007290400954,-0.10549008335728649,0.10488888888888875,0.10753341433778844,0.24403564242598444,0.19209039548022613,0.19209039548022613,0.08009422850412248,0.9754074074074074,0.06298200514138808,-0.01735218508997438,0.00835475578406153
development,2022-09-19 21:30:00+00:00,2022-09-20 13:30:00+00:00,2022,21,30,32.71,31.68,-0.03148884133292573,-16.494420666462865,0.04271597067261723,0.01332094175960341,-0.12586851950828437,0.08415683774306652,0.10966542750929353,0.2268840192410475,0.8598484848484856,0.641242937853108,0.2673733804475854,0.7673962492503364,0.008254356465912549,-0.033934576582084985,0.03974319779883828
development,2022-09-22 20:00:00+00:00,2022-09-23 12:00:00+00:00,2022,20,0,32.44,31.73,-0.02188655980271259,-11.693279901356295,0.029187817258883086,-0.01097560975609757,-0.028742514970059863,0.09137055837563449,0.10670731707317063,0.11976047904191607,0.8541666666666661,0.7028571428571428,0.6149999999999999,0.856272661348804,0.02620221948212098,-0.02866831072749676,0.04808877928483357
development,2022-09-23 18:15:00+00:00,2022-09-24 10:15:00+00:00,2022,18,15,31.5,34.08,0.08190476190476192,40.20238095238096,-0.013466958972752852,-0.005681818181818121,-0.007874015748031482,0.0663952395865956,0.11047979797979787,0.12598425196850382,0.15566037735848995,0.4342857142857146,0.3800000000000002,0.6009717686009574,0.0942857142857143,-0.0028571428571428914,0.012380952380952381
development,2022-09-23 18:30:00+00:00,2022-09-24 10:30:00+00:00,2022,18,30,31.72,34.24,0.07944514501891553,38.97257250945776,-0.01122194513715713,0.0,-0.005642633228840066,0.06608478802992511,0.1103404791929381,0.12539184952978047,0.25943396226414994,0.4971428571428572,0.435,0.5989169932312076,0.0866960907944514,-0.008196721311475308,0.007250945775535866
development,2022-09-29 22:15:00+00:00,2022-09-30 14:15:00+00:00,2022,22,15,33.97,34.16,0.0055931704445097985,2.0465852222548993,0.019201920192019273,0.014029850746268613,0.05040197897340737,0.05370537053705368,0.11283582089552231,0.1307977736549164,0.7541899441340794,0.6216931216931215,0.6619385342789597,0.4759602944421427,0.019134530468059907,-0.028554607006181842,0.013541360023550109
development,2022-09-30 12:45:00+00:00,2022-10-01 04:45:00+00:00,2022,12,45,34.06,32.97,-0.032002348796241975,-16.751174398120988,0.018540669856459413,-0.027968036529680274,0.06637445209768322,0.059808612440191394,0.10787671232876705,0.1324358171571696,0.7200000000000024,0.6455026455026462,0.6832151300236413,0.5544163438900285,0.03317674691720485,-0.042865531415149705,0.06517909571344682
development,2022-10-03 00:30:00+00:00,2022-10-03 16:30:00+00:00,2022,0,30,32.08,32.83,0.023379052369077336,10.939526184538668,-0.02045801526717561,-0.051448846836191664,-0.012011087157376088,0.03969465648854964,0.10348905972797151,0.11641515244841386,0.29999999999999755,0.11142857142857068,0.12169312169312106,0.3835637949836429,0.032418952618453734,-0.003428927680797944,0.009039900249376398
development,2022-10-27 14:15:00+00:00,2022-10-28 06:15:00+00:00,2022,14,15,31.65,30.64,-0.03191153238546596,-16.70576619273298,0.003487634749524293,0.10240334378265414,0.08168147641831847,0.04502219403931521,0.15047021943573669,0.18899521531100483,0.5070422535211253,0.8379629629629624,0.8734177215189869,0.29920999788628233,0.0018957345971564177,-0.041074249605055235,0.033807266982622375
development,2022-11-03 12:15:00+00:00,2022-11-04 04:15:00+00:00,2022,12,15,31.3,31.73,0.013738019169329041,6.1190095846645205,0.0022414345180916673,-0.07560543414057885,0.0006393861892584063,0.0870957412744157,0.11665682220909626,0.13842710997442462,0.4044117647058825,0.2784810126582283,0.28637413394919203,0.7465979239371433,0.02076677316293929,-0.023003194888179035,0.007028753993610248
development,2022-11-03 14:15:00+00:00,2022-11-04 06:15:00+00:00,2022,14,15,31.24,32.21,0.031049935979513554,14.774967989756778,-0.003826530612244916,-0.05103280680437439,-0.012954186413902113,0.0867346938775511,0.09659781287970848,0.13680884676145347,0.38235294117646995,0.3270440251572321,0.2725173210161661,0.8978950070594275,0.03649167733674785,-0.021126760563380254,0.005441741357234298
development,2022-11-07 00:15:00+00:00,2022-11-07 16:15:00+00:00,2022,0,15,32.85,32.49,-0.010958904109588996,-6.229452054794498,-0.10098522167487678,0.06759831004224903,-0.013513513513513375,0.12671045429666128,0.26161845953851154,0.25795795795795795,0.12742980561555142,0.2621118012422364,0.3084982537834694,0.4843330035662444,0.007914764079147485,-0.06849315068493156,0.01887366818873648
development,2022-11-07 08:45:00+00:00,2022-11-08 00:45:00+00:00,2022,8,45,31.29,29.3,-0.06359859379993604,-32.54929689996802,-0.1353965183752418,-0.03306551297898641,-0.0572461584814703,0.15998894722298976,0.25309023485784915,0.2588128954504369,0.11917098445595817,0.08424908424908399,0.1268917345750873,0.6321419208957203,0.05081495685522541,-0.10514541387024601,0.11441355065516146
development,2022-11-07 23:15:00+00:00,2022-11-08 15:15:00+00:00,2022,23,15,29.34,27.48,-0.0633946830265848,-32.4473415132924,-0.09248376121249613,-0.1327224357079515,-0.10000000000000009,0.1580575317042994,0.3189476795743423,0.3309815950920245,0.2622309197651663,0.12418906394810009,0.12418906394810009,0.4955594344352594,0.011247443762781195,-0.1612133605998637,0.07464212678936599
development,2022-11-08 21:15:00+00:00,2022-11-09 13:15:00+00:00,2022,21,15,23.4,16.258,-0.30521367521367526,-153.35683760683764,-0.26484448633364754,-0.36430317848410765,-0.275990099009901,0.4250706880301603,0.5142624286878565,0.6308787128712872,0.3695491500369549,0.26413100898045433,0.24521824423737126,0.8265637626196619,0.05470085470085473,-0.4294871794871795,0.35991452991453
development,2022-11-09 15:15:00+00:00,2022-11-10 07:15:00+00:00,2022,15,15,16.687,15.341,-0.08066159285671493,-41.08079642835746,-0.39275836972343514,-0.5358275382475661,-0.4672094508301404,0.6746724890829694,0.6297635605006954,0.8122605363984674,0.17998921251348446,0.14739399293286226,0.13117138364779882,1.0713107766136374,0.01264457362018323,-0.4353089231138012,0.09330616647689816
development,2022-11-10 19:30:00+00:00,2022-11-11 11:30:00+00:00,2022,19,30,16.653,17.886,0.07404071338497564,36.27035669248782,0.3718592964824121,-0.4868104776579354,-0.46846473029045643,0.771397973473927,0.7210169491525422,0.937344398340249,0.7721059376334899,0.3090139761507885,0.24619470834610274,1.0698749514565515,0.11331291659160514,-0.053924217858643986,0.0392722032066295
development,2022-11-11 03:00:00+00:00,2022-11-11 19:00:00+00:00,2022,3,0,16.6,16.248,-0.02120481927710849,-11.352409638554244,0.4515564882826164,-0.40158615717375623,-0.4684598142811399,0.6561734872332983,0.8099134823359769,0.9403458213256484,0.7085554371002135,0.31944629901633514,0.2443899615214357,0.8101772615770549,0.10349397590361442,-0.15662650602409645,0.12469879518072291
development,2022-11-11 05:45:00+00:00,2022-11-11 21:45:00+00:00,2022,5,45,16.926,15.779,-0.06776556776556764,-34.63278388278382,0.23773308957952444,-0.3559360730593608,-0.4684045226130654,0.5182449725776965,0.8549086757990867,0.9223304020100501,0.737406518978411,0.3339564694885832,0.25549085708448255,0.606199220160318,0.08224034030485661,-0.17287014061207606,0.15000590807042424
development,2022-11-14 07:30:00+00:00,2022-11-14 23:30:00+00:00,2022,7,30,14.581,13.912,-0.04588162677456953,-23.690813387284763,0.059511698880976516,-0.1589663724981254,-0.5378446909667195,0.24415055951169884,0.36442291053815545,0.743486529318542,0.7681547619047618,0.40851535295979724,0.21989171675832372,0.6699649019079332,0.028736026335642206,-0.09471229682463478,0.07461765311021173
development,2022-11-14 12:30:00+00:00,2022-11-15 04:30:00+00:00,2022,12,30,14.201,14.08,-0.008520526723470256,-5.010263361735128,0.03717499269646507,-0.20030408829823176,-0.5457133717210493,0.2453987730061349,0.3547696812704134,0.750383877159309,0.655059523809524,0.34936507936507943,0.2036918617043953,0.6917129223877687,0.056263643405394026,-0.07048799380325332,0.06478417012886428
development,2022-11-14 15:00:00+00:00,2022-11-15 07:00:00+00:00,2022,15,0,14.122,14.196,0.00524005098427982,1.8700254921399102,0.016044319735232904,-0.11271676300578037,-0.5486736976669863,0.24174401036045756,0.3003267152550893,0.7496644295302014,0.6315476190476191,0.4439330543933053,0.20032399710107857,0.8049367508152806,0.023226171930321504,-0.06528820280413539,0.017986120946041684
development,2022-11-14 19:15:00+00:00,2022-11-15 11:15:00+00:00,2022,19,15,13.91,14.648,0.053055355859094044,25.77767792954702,0.011930743489015017,-0.1324143953096738,-0.5692164756890679,0.24443474465298992,0.28098297261897326,0.724589656240322,0.568452380952381,0.4239733629300778,0.19177672351156133,0.869927249949254,0.07174694464414078,-0.022286125089863495,0.01869158878504673
development,2022-11-15 00:45:00+00:00,2022-11-15 16:45:00+00:00,2022,0,45,14.058,14.298,0.01707212974818617,7.786064874093086,0.09691011235955038,-0.12247191011235958,-0.5202047781569966,0.2621722846441947,0.2616104868913857,0.7667918088737201,0.6125,0.4910522548317825,0.2063025771130992,1.002147458840372,0.07554417413572345,-0.017570066865841505,0.05847204438753728
development,2022-11-15 03:30:00+00:00,2022-11-15 19:30:00+00:00,2022,3,30,14.193,14.266,0.005143380539702758,1.8216902698513788,0.12259748477418331,-0.10386412425811342,-0.4664285714285715,0.23048327137546465,0.2507892410657911,0.8446240601503758,0.5995195607412491,0.5521148036253776,0.21231139003872346,0.9190317351572532,0.06531388712745723,-0.020643979426477777,0.06017050658775447
development,2022-11-15 11:15:00+00:00,2022-11-16 03:15:00+00:00,2022,11,15,14.648,14.516,-0.009011469142545026,-5.255734571272512,0.011672076800884001,-0.03637918557989617,-0.4863955119214586,0.12431797776089515,0.23024800999934214,0.7877629733520336,0.8044444444444443,0.7565714285714285,0.23256331508434594,0.5399307371266764,0.03222282905516116,-0.044238121245221196,0.04123429819770619
development,2022-11-15 14:00:00+00:00,2022-11-16 06:00:00+00:00,2022,14,0,14.893,14.472,-0.028268313973007553,-14.884156986503775,0.04438990182328206,-0.01948778721443145,-0.45526700804681786,0.13464235624123422,0.2212127197313845,0.8217629846378931,0.8817708333333341,0.8610119047619051,0.24346819780121962,0.6086555800440795,0.0002014369166722929,-0.05996105552944342,0.028469750889679846
