partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,eligible_start,h2_bar_start,opposite_break_bar_start,filled,entry_ts,entry_px,target_hit,terminal,minutes_to_h2,reward_range_frac,min_post_entry_frac,adverse_excursion_range_frac
development,2022-03-21,2022-03-21 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,41333.55,41481.1,40890.9,2022-03-21 13:50:00+00:00,,2022-03-21 14:20:00+00:00,True,2022-03-21 13:50:00+00:00,41333.55,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,-0.1014910199932256,0.8514910199932256
development,2022-03-22,2022-03-22 14:35:00+00:00,NO_H2_BY_SESSION_END,F95,0.95,43036.005,43087.2,42063.3,2022-03-22 14:45:00+00:00,,,False,,,False,NO_H2_BY_SESSION_END,,0.050000000000000044,,
development,2022-03-22,2022-03-22 14:35:00+00:00,NO_H2_BY_SESSION_END,F90,0.9,42984.81,43087.2,42063.3,2022-03-22 14:45:00+00:00,,,False,,,False,NO_H2_BY_SESSION_END,,0.09999999999999998,,
development,2022-03-22,2022-03-22 14:35:00+00:00,NO_H2_BY_SESSION_END,F85,0.85,42933.615,43087.2,42063.3,2022-03-22 14:45:00+00:00,,,False,,,False,NO_H2_BY_SESSION_END,,0.15000000000000002,,
development,2022-03-22,2022-03-22 14:35:00+00:00,NO_H2_BY_SESSION_END,F80,0.8,42882.42,43087.2,42063.3,2022-03-22 14:45:00+00:00,,,True,2022-03-22 14:45:00+00:00,42882.42,False,NO_H2_BY_SESSION_END,,0.19999999999999996,0.13350913175114548,0.6664908682488546
development,2022-03-22,2022-03-22 14:35:00+00:00,NO_H2_BY_SESSION_END,F75,0.75,42831.225,43087.2,42063.3,2022-03-22 14:45:00+00:00,,,True,2022-03-22 14:45:00+00:00,42831.225,False,NO_H2_BY_SESSION_END,,0.25,0.13350913175114548,0.6164908682488546
development,2022-03-23,2022-03-23 15:05:00+00:00,H2_ARRIVAL,F95,0.95,42405.85,42435.0,41852.0,2022-03-23 15:10:00+00:00,2022-03-23 15:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-03-23,2022-03-23 15:05:00+00:00,H2_ARRIVAL,F90,0.9,42376.7,42435.0,41852.0,2022-03-23 15:10:00+00:00,2022-03-23 15:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2022-03-23,2022-03-23 15:05:00+00:00,H2_ARRIVAL,F85,0.85,42347.55,42435.0,41852.0,2022-03-23 15:10:00+00:00,2022-03-23 15:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2022-03-23,2022-03-23 15:05:00+00:00,H2_ARRIVAL,F80,0.8,42318.4,42435.0,41852.0,2022-03-23 15:10:00+00:00,2022-03-23 15:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2022-03-23,2022-03-23 15:05:00+00:00,H2_ARRIVAL,F75,0.75,42289.25,42435.0,41852.0,2022-03-23 15:10:00+00:00,2022-03-23 15:10:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2022-03-25,2022-03-25 13:35:00+00:00,H2_ARRIVAL,F95,0.95,44833.755,44900.0,43575.1,2022-03-25 13:45:00+00:00,2022-03-25 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-03-25,2022-03-25 13:35:00+00:00,H2_ARRIVAL,F90,0.9,44767.51,44900.0,43575.1,2022-03-25 13:45:00+00:00,2022-03-25 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2022-03-25,2022-03-25 13:35:00+00:00,H2_ARRIVAL,F85,0.85,44701.265,44900.0,43575.1,2022-03-25 13:45:00+00:00,2022-03-25 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2022-03-25,2022-03-25 13:35:00+00:00,H2_ARRIVAL,F80,0.8,44635.02,44900.0,43575.1,2022-03-25 13:45:00+00:00,2022-03-25 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2022-03-25,2022-03-25 13:35:00+00:00,H2_ARRIVAL,F75,0.75,44568.775,44900.0,43575.1,2022-03-25 13:45:00+00:00,2022-03-25 13:45:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,47387.89,47417.0,46834.8,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,47358.78,47417.0,46834.8,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,47329.67,47417.0,46834.8,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,47300.56,47417.0,46834.8,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,47271.45,47417.0,46834.8,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2022-04-04,2022-04-04 14:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,46255.0,46280.0,45780.0,2022-04-04 14:20:00+00:00,,2022-04-04 15:05:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2022-04-04,2022-04-04 14:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,46230.0,46280.0,45780.0,2022-04-04 14:20:00+00:00,,2022-04-04 15:05:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2022-04-04,2022-04-04 14:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,46205.0,46280.0,45780.0,2022-04-04 14:20:00+00:00,,2022-04-04 15:05:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
development,2022-04-04,2022-04-04 14:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,46180.0,46280.0,45780.0,2022-04-04 14:20:00+00:00,,2022-04-04 15:05:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,,
development,2022-04-04,2022-04-04 14:15:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,46155.0,46280.0,45780.0,2022-04-04 14:20:00+00:00,,2022-04-04 15:05:00+00:00,True,2022-04-04 14:20:00+00:00,46155.0,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,0.01380000000000291,0.7361999999999971
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,F95,0.95,39453.55,39489.0,38780.0,2022-04-18 13:45:00+00:00,2022-04-18 14:20:00+00:00,,True,2022-04-18 14:10:00+00:00,39453.55,True,H2_ARRIVAL,10.0,0.050000000000000044,0.8039492242595204,0.14605077574047953
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,F90,0.9,39418.1,39489.0,38780.0,2022-04-18 13:45:00+00:00,2022-04-18 14:20:00+00:00,,True,2022-04-18 14:00:00+00:00,39418.1,True,H2_ARRIVAL,20.0,0.09999999999999998,0.712129760225672,0.18787023977432804
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,F85,0.85,39382.65,39489.0,38780.0,2022-04-18 13:45:00+00:00,2022-04-18 14:20:00+00:00,,True,2022-04-18 14:00:00+00:00,39382.65,True,H2_ARRIVAL,20.0,0.15000000000000002,0.712129760225672,0.137870239774328
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,F80,0.8,39347.2,39489.0,38780.0,2022-04-18 13:45:00+00:00,2022-04-18 14:20:00+00:00,,True,2022-04-18 13:45:00+00:00,39347.2,True,H2_ARRIVAL,35.0,0.19999999999999996,0.6174894217207375,0.18251057827926254
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,F75,0.75,39311.75,39489.0,38780.0,2022-04-18 13:45:00+00:00,2022-04-18 14:20:00+00:00,,True,2022-04-18 13:45:00+00:00,39311.75,True,H2_ARRIVAL,35.0,0.25,0.6174894217207375,0.1325105782792625
development,2022-04-27,2022-04-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F95,0.95,39185.63,39215.7,38614.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2022-04-27,2022-04-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F90,0.9,39155.56,39215.7,38614.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2022-04-27,2022-04-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F85,0.85,39125.49,39215.7,38614.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2022-04-27,2022-04-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F80,0.8,39095.42,39215.7,38614.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2022-04-27,2022-04-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,F75,0.75,39065.35,39215.7,38614.3,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2022-05-10,2022-05-10 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,32281.89,32337.2,31231.0,2022-05-10 13:40:00+00:00,,2022-05-10 14:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2022-05-10,2022-05-10 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,32226.58,32337.2,31231.0,2022-05-10 13:40:00+00:00,,2022-05-10 14:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2022-05-10,2022-05-10 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,32171.27,32337.2,31231.0,2022-05-10 13:40:00+00:00,,2022-05-10 14:45:00+00:00,True,2022-05-10 14:05:00+00:00,32171.27,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,-0.005423973964924965,0.855423973964925
development,2022-05-10,2022-05-10 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,32115.96,32337.2,31231.0,2022-05-10 13:40:00+00:00,,2022-05-10 14:45:00+00:00,True,2022-05-10 14:05:00+00:00,32115.96,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,-0.005423973964924965,0.805423973964925
development,2022-05-10,2022-05-10 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,32060.65,32337.2,31231.0,2022-05-10 13:40:00+00:00,,2022-05-10 14:45:00+00:00,True,2022-05-10 14:05:00+00:00,32060.65,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,-0.005423973964924965,0.755423973964925
development,2022-05-13,2022-05-13 13:55:00+00:00,H2_ARRIVAL,F95,0.95,30812.015,30846.3,30160.6,2022-05-13 14:00:00+00:00,2022-05-13 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-05-13,2022-05-13 13:55:00+00:00,H2_ARRIVAL,F90,0.9,30777.73,30846.3,30160.6,2022-05-13 14:00:00+00:00,2022-05-13 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2022-05-13,2022-05-13 13:55:00+00:00,H2_ARRIVAL,F85,0.85,30743.445,30846.3,30160.6,2022-05-13 14:00:00+00:00,2022-05-13 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2022-05-13,2022-05-13 13:55:00+00:00,H2_ARRIVAL,F80,0.8,30709.16,30846.3,30160.6,2022-05-13 14:00:00+00:00,2022-05-13 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2022-05-13,2022-05-13 13:55:00+00:00,H2_ARRIVAL,F75,0.75,30674.875,30846.3,30160.6,2022-05-13 14:00:00+00:00,2022-05-13 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,F95,0.95,29692.28,29737.2,28838.8,2022-05-19 13:45:00+00:00,2022-05-19 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,F90,0.9,29647.36,29737.2,28838.8,2022-05-19 13:45:00+00:00,2022-05-19 14:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,F85,0.85,29602.440000000002,29737.2,28838.8,2022-05-19 13:45:00+00:00,2022-05-19 14:00:00+00:00,,True,2022-05-19 13:55:00+00:00,29602.440000000002,True,H2_ARRIVAL,5.0,0.15000000000000002,0.6669634906500442,0.18303650934995574
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,F80,0.8,29557.52,29737.2,28838.8,2022-05-19 13:45:00+00:00,2022-05-19 14:00:00+00:00,,True,2022-05-19 13:55:00+00:00,29557.52,True,H2_ARRIVAL,5.0,0.19999999999999996,0.6669634906500442,0.1330365093499558
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,F75,0.75,29512.6,29737.2,28838.8,2022-05-19 13:45:00+00:00,2022-05-19 14:00:00+00:00,,True,2022-05-19 13:55:00+00:00,29512.6,True,H2_ARRIVAL,5.0,0.25,0.6669634906500442,0.08303650934995577
development,2022-05-25,2022-05-25 18:05:00+00:00,H2_ARRIVAL,F95,0.95,29918.24,29949.2,29330.0,2022-05-25 18:10:00+00:00,2022-05-25 18:30:00+00:00,,True,2022-05-25 18:10:00+00:00,29918.24,True,H2_ARRIVAL,20.0,0.050000000000000044,0.6752260981912114,0.2747739018087886
development,2022-05-25,2022-05-25 18:05:00+00:00,H2_ARRIVAL,F90,0.9,29887.28,29949.2,29330.0,2022-05-25 18:10:00+00:00,2022-05-25 18:30:00+00:00,,True,2022-05-25 18:10:00+00:00,29887.28,True,H2_ARRIVAL,20.0,0.09999999999999998,0.6752260981912114,0.22477390180878865
development,2022-05-25,2022-05-25 18:05:00+00:00,H2_ARRIVAL,F85,0.85,29856.32,29949.2,29330.0,2022-05-25 18:10:00+00:00,2022-05-25 18:30:00+00:00,,True,2022-05-25 18:10:00+00:00,29856.32,True,H2_ARRIVAL,20.0,0.15000000000000002,0.6752260981912114,0.1747739018087886
development,2022-05-25,2022-05-25 18:05:00+00:00,H2_ARRIVAL,F80,0.8,29825.36,29949.2,29330.0,2022-05-25 18:10:00+00:00,2022-05-25 18:30:00+00:00,,True,2022-05-25 18:10:00+00:00,29825.36,True,H2_ARRIVAL,20.0,0.19999999999999996,0.6752260981912114,0.12477390180878867
development,2022-05-25,2022-05-25 18:05:00+00:00,H2_ARRIVAL,F75,0.75,29794.4,29949.2,29330.0,2022-05-25 18:10:00+00:00,2022-05-25 18:30:00+00:00,,True,2022-05-25 18:10:00+00:00,29794.4,True,H2_ARRIVAL,20.0,0.25,0.6752260981912114,0.07477390180878862
development,2022-05-26,2022-05-26 16:20:00+00:00,H2_ARRIVAL,F95,0.95,29640.915,29729.8,27952.1,2022-05-26 16:30:00+00:00,2022-05-26 16:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-05-26,2022-05-26 16:20:00+00:00,H2_ARRIVAL,F90,0.9,29552.03,29729.8,27952.1,2022-05-26 16:30:00+00:00,2022-05-26 16:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2022-05-26,2022-05-26 16:20:00+00:00,H2_ARRIVAL,F85,0.85,29463.145,29729.8,27952.1,2022-05-26 16:30:00+00:00,2022-05-26 16:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2022-05-26,2022-05-26 16:20:00+00:00,H2_ARRIVAL,F80,0.8,29374.26,29729.8,27952.1,2022-05-26 16:30:00+00:00,2022-05-26 16:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2022-05-26,2022-05-26 16:20:00+00:00,H2_ARRIVAL,F75,0.75,29285.375,29729.8,27952.1,2022-05-26 16:30:00+00:00,2022-05-26 16:30:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,31846.45,31868.5,31427.5,2022-06-01 13:45:00+00:00,,2022-06-01 14:15:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,31824.4,31868.5,31427.5,2022-06-01 13:45:00+00:00,,2022-06-01 14:15:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,31802.35,31868.5,31427.5,2022-06-01 13:45:00+00:00,,2022-06-01 14:15:00+00:00,True,2022-06-01 14:00:00+00:00,31802.35,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,0.22517006802720924,0.6248299319727908
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,31780.3,31868.5,31427.5,2022-06-01 13:45:00+00:00,,2022-06-01 14:15:00+00:00,True,2022-06-01 14:00:00+00:00,31780.3,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,0.22517006802720924,0.5748299319727908
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,31758.25,31868.5,31427.5,2022-06-01 13:45:00+00:00,,2022-06-01 14:15:00+00:00,True,2022-06-01 14:00:00+00:00,31758.25,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,0.22517006802720924,0.5248299319727907
development,2022-06-15,2022-06-15 13:55:00+00:00,H2_ARRIVAL,F95,0.95,21620.01,21700.0,20100.2,2022-06-15 14:05:00+00:00,2022-06-15 14:05:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-06-15,2022-06-15 13:55:00+00:00,H2_ARRIVAL,F90,0.9,21540.02,21700.0,20100.2,2022-06-15 14:05:00+00:00,2022-06-15 14:05:00+00:00,,False,,,False,H2_ARRIVAL,,0.09999999999999998,,
development,2022-06-15,2022-06-15 13:55:00+00:00,H2_ARRIVAL,F85,0.85,21460.03,21700.0,20100.2,2022-06-15 14:05:00+00:00,2022-06-15 14:05:00+00:00,,False,,,False,H2_ARRIVAL,,0.15000000000000002,,
development,2022-06-15,2022-06-15 13:55:00+00:00,H2_ARRIVAL,F80,0.8,21380.04,21700.0,20100.2,2022-06-15 14:05:00+00:00,2022-06-15 14:05:00+00:00,,False,,,False,H2_ARRIVAL,,0.19999999999999996,,
development,2022-06-15,2022-06-15 13:55:00+00:00,H2_ARRIVAL,F75,0.75,21300.05,21700.0,20100.2,2022-06-15 14:05:00+00:00,2022-06-15 14:05:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2022-06-20,2022-06-20 15:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,20998.0,21050.0,20010.0,2022-06-20 15:15:00+00:00,,2022-06-20 17:55:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2022-06-20,2022-06-20 15:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,20946.0,21050.0,20010.0,2022-06-20 15:15:00+00:00,,2022-06-20 17:55:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2022-06-20,2022-06-20 15:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,20894.0,21050.0,20010.0,2022-06-20 15:15:00+00:00,,2022-06-20 17:55:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
development,2022-06-20,2022-06-20 15:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,20842.0,21050.0,20010.0,2022-06-20 15:15:00+00:00,,2022-06-20 17:55:00+00:00,True,2022-06-20 15:55:00+00:00,20842.0,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,0.03817307692307762,0.7618269230769225
development,2022-06-20,2022-06-20 15:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,20790.0,21050.0,20010.0,2022-06-20 15:15:00+00:00,,2022-06-20 17:55:00+00:00,True,2022-06-20 15:50:00+00:00,20790.0,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,0.03817307692307762,0.7118269230769224
development,2022-06-29,2022-06-29 19:55:00+00:00,NO_CAUSAL_LEAVE_BY_SESSION_END,F95,0.95,20214.68,20235.6,19817.2,,,,False,,,False,NO_CLEAN_WINDOW,,0.050000000000000044,,
development,2022-06-29,2022-06-29 19:55:00+00:00,NO_CAUSAL_LEAVE_BY_SESSION_END,F90,0.9,20193.76,20235.6,19817.2,,,,False,,,False,NO_CLEAN_WINDOW,,0.09999999999999998,,
development,2022-06-29,2022-06-29 19:55:00+00:00,NO_CAUSAL_LEAVE_BY_SESSION_END,F85,0.85,20172.84,20235.6,19817.2,,,,False,,,False,NO_CLEAN_WINDOW,,0.15000000000000002,,
development,2022-06-29,2022-06-29 19:55:00+00:00,NO_CAUSAL_LEAVE_BY_SESSION_END,F80,0.8,20151.92,20235.6,19817.2,,,,False,,,False,NO_CLEAN_WINDOW,,0.19999999999999996,,
development,2022-06-29,2022-06-29 19:55:00+00:00,NO_CAUSAL_LEAVE_BY_SESSION_END,F75,0.75,20131.0,20235.6,19817.2,,,,False,,,False,NO_CLEAN_WINDOW,,0.25,,
development,2022-07-06,2022-07-06 13:35:00+00:00,H2_ARRIVAL,F95,0.95,20277.75,20295.0,19950.0,2022-07-06 13:40:00+00:00,2022-07-06 16:45:00+00:00,,True,2022-07-06 14:05:00+00:00,20277.75,True,H2_ARRIVAL,160.0,0.050000000000000044,0.2918840579710166,0.6581159420289834
development,2022-07-06,2022-07-06 13:35:00+00:00,H2_ARRIVAL,F90,0.9,20260.5,20295.0,19950.0,2022-07-06 13:40:00+00:00,2022-07-06 16:45:00+00:00,,True,2022-07-06 14:05:00+00:00,20260.5,True,H2_ARRIVAL,160.0,0.09999999999999998,0.2918840579710166,0.6081159420289834
development,2022-07-06,2022-07-06 13:35:00+00:00,H2_ARRIVAL,F85,0.85,20243.25,20295.0,19950.0,2022-07-06 13:40:00+00:00,2022-07-06 16:45:00+00:00,,True,2022-07-06 14:05:00+00:00,20243.25,True,H2_ARRIVAL,160.0,0.15000000000000002,0.2918840579710166,0.5581159420289834
development,2022-07-06,2022-07-06 13:35:00+00:00,H2_ARRIVAL,F80,0.8,20226.0,20295.0,19950.0,2022-07-06 13:40:00+00:00,2022-07-06 16:45:00+00:00,,True,2022-07-06 14:00:00+00:00,20226.0,True,H2_ARRIVAL,165.0,0.19999999999999996,0.2918840579710166,0.5081159420289835
development,2022-07-06,2022-07-06 13:35:00+00:00,H2_ARRIVAL,F75,0.75,20208.75,20295.0,19950.0,2022-07-06 13:40:00+00:00,2022-07-06 16:45:00+00:00,,True,2022-07-06 13:55:00+00:00,20208.75,True,H2_ARRIVAL,170.0,0.25,0.2918840579710166,0.4581159420289834
development,2022-07-08,2022-07-08 14:50:00+00:00,H2_ARRIVAL,F95,0.95,21782.155,21814.1,21175.2,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.050000000000000044,,
development,2022-07-08,2022-07-08 14:50:00+00:00,H2_ARRIVAL,F90,0.9,21750.21,21814.1,21175.2,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,,True,2022-07-08 14:55:00+00:00,21750.21,True,H2_ARRIVAL,5.0,0.09999999999999998,0.7796212239787138,0.12037877602128622
development,2022-07-08,2022-07-08 14:50:00+00:00,H2_ARRIVAL,F85,0.85,21718.265,21814.1,21175.2,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,,True,2022-07-08 14:55:00+00:00,21718.265,True,H2_ARRIVAL,5.0,0.15000000000000002,0.7796212239787138,0.07037877602128617
development,2022-07-08,2022-07-08 14:50:00+00:00,H2_ARRIVAL,F80,0.8,21686.32,21814.1,21175.2,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,,True,2022-07-08 14:55:00+00:00,21686.32,True,H2_ARRIVAL,5.0,0.19999999999999996,0.7796212239787138,0.020378776021286238
development,2022-07-08,2022-07-08 14:50:00+00:00,H2_ARRIVAL,F75,0.75,21654.375,21814.1,21175.2,2022-07-08 14:55:00+00:00,2022-07-08 15:00:00+00:00,,False,,,False,H2_ARRIVAL,,0.25,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F95,0.95,20614.04,20625.0,20405.8,2022-07-11 13:40:00+00:00,,2022-07-11 13:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.050000000000000044,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F90,0.9,20603.08,20625.0,20405.8,2022-07-11 13:40:00+00:00,,2022-07-11 13:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.09999999999999998,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F85,0.85,20592.12,20625.0,20405.8,2022-07-11 13:40:00+00:00,,2022-07-11 13:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.15000000000000002,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F80,0.8,20581.16,20625.0,20405.8,2022-07-11 13:40:00+00:00,,2022-07-11 13:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.19999999999999996,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F75,0.75,20570.2,20625.0,20405.8,2022-07-11 13:40:00+00:00,,2022-07-11 13:45:00+00:00,False,,,False,OPPOSITE_BREAK_BEFORE_H2,,0.25,,
development,2022-07-12,2022-07-12 13:35:00+00:00,H2_ARRIVAL,F95,0.95,19939.050000000003,19959.4,19552.4,2022-07-12 13:50:00+00:00,2022-07-12 15:10:00+00:00,,True,2022-07-12 15:00:00+00:00,19939.050000000003,True,H2_ARRIVAL,10.0,0.050000000000000044,0.8316953316953317,0.11830466830466824
development,2022-07-12,2022-07-12 13:35:00+00:00,H2_ARRIVAL,F90,0.9,19918.7,19959.4,19552.4,2022-07-12 13:50:00+00:00,2022-07-12 15:10:00+00:00,,True,2022-07-12 14:55:00+00:00,19918.7,True,H2_ARRIVAL,15.0,0.09999999999999998,0.7535626535626464,0.14643734643735362
development,2022-07-12,2022-07-12 13:35:00+00:00,H2_ARRIVAL,F85,0.85,19898.350000000002,19959.4,19552.4,2022-07-12 13:50:00+00:00,2022-07-12 15:10:00+00:00,,True,2022-07-12 14:45:00+00:00,19898.350000000002,True,H2_ARRIVAL,25.0,0.15000000000000002,0.692137592137585,0.157862407862415
