rule,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F35,E20,session_end,baseline_net_pnl_usd,baseline_exit_reason,baseline_exit_px,h2_seen,breakout_accepted,acceptance_bar_start,acceptance_ts,acceptance_close,last_confirmed_pivot,trail_at_exit,trail_updates,ever_e20,exit_bar_start,exit_ts,exit_px,runner_exit_reason,gross_return,runner_net_pnl_usd,hold_minutes,session_peak_high_after_accept,session_peak_extension_r,realized_exit_extension_r,giveback_from_peak_r,capture_ratio,exit_above_e20
BLIND_F85,external,2021-11-25,2021-11-25 15:10:00+00:00,2021-11-25 15:20:00+00:00,58661.107,58888.0,57375.38,1512.6200000000026,57904.797,59190.524,2021-11-25 20:00:00+00:00,4.11250434124939,TP_E20,59190.524,True,True,2021-11-25 15:45:00+00:00,2021-11-25 15:50:00+00:00,58900.35,59142.43,59142.43,5,True,2021-11-25 18:25:00+00:00,2021-11-25 18:30:00+00:00,59083.35,RUNNER_STRUCTURE_CLOSE_BREAK,0.007198005997397727,3.1990029986988637,190.0,59449.62,0.371289550581112,0.12914677843741204,0.24214277214369997,0.3478330543784011,False
BLIND_F85,external,2021-12-27,2021-12-27 14:25:00+00:00,2021-12-27 14:30:00+00:00,51327.366,51473.07,50501.71,971.3600000000006,50841.686,51667.342,2021-12-27 20:00:00+00:00,2.911839536047856,TP_E20,51667.342,True,True,2021-12-27 14:40:00+00:00,2021-12-27 14:45:00+00:00,51564.65,51451.31,51472.57,2,True,2021-12-27 15:20:00+00:00,2021-12-27 15:25:00+00:00,51463.6,RUNNER_STRUCTURE_CLOSE_BREAK,0.002654217635091438,0.927108817545719,55.0,52134.0,0.6804171470927358,-0.009749217591831205,0.690166364684567,0.0,False
BLIND_F85,external,2021-12-30,2021-12-30 17:30:00+00:00,2021-12-30 17:35:00+00:00,47537.485,47694.1,46650.0,1044.0999999999983,47015.435,47902.92,2021-12-30 20:00:00+00:00,3.4436509630241923,TP_E20,47902.92,True,True,2021-12-30 18:50:00+00:00,2021-12-30 18:55:00+00:00,47791.12,47722.12,47725.0,1,True,2021-12-30 19:50:00+00:00,2021-12-30 19:55:00+00:00,47614.25,RUNNER_STRUCTURE_CLOSE_BREAK,0.0016148309065993072,0.40741545329965356,140.0,47911.68,0.20839000095776467,-0.0764773489129381,0.2848673498707028,0.0,False
BLIND_F85,reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,96784.905,96991.8,95612.5,1379.300000000003,96095.255,97267.66,2025-01-02 20:00:00+00:00,2.093958122911866,TP_E20,97267.66,True,True,2025-01-02 14:45:00+00:00,2025-01-02 14:50:00+00:00,97104.8,96927.6,96927.6,1,True,2025-01-02 15:15:00+00:00,2025-01-02 15:20:00+00:00,96652.2,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0013711332361178163,-1.085566618058908,40.0,97777.0,0.5692742695570183,-0.24621184658885312,0.8154861161458714,0.0,False
BLIND_F85,reference_validation,2025-01-17,2025-01-17 14:40:00+00:00,2025-01-17 14:45:00+00:00,102711.72,102943.2,101400.0,1543.199999999997,101940.12,103251.84,2025-01-17 20:00:00+00:00,2.229300726343597,TP_E20,103251.84,True,True,2025-01-17 14:50:00+00:00,2025-01-17 14:55:00+00:00,102972.9,104621.3,104621.3,6,True,2025-01-17 17:35:00+00:00,2025-01-17 17:40:00+00:00,104362.5,RUNNER_STRUCTURE_CLOSE_BREAK,0.016071973091288827,7.635986545644412,175.0,105784.0,1.8408501814411666,0.919712286158635,0.9211378952825316,0.49961278513094953,True
BLIND_F85,reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,2025-03-19 14:15:00+00:00,84147.09,84325.2,83137.8,1187.3999999999942,83553.39,84562.68,2025-03-19 20:00:00+00:00,2.069425858933394,TP_E20,84562.68,True,True,2025-03-19 15:05:00+00:00,2025-03-19 15:10:00+00:00,84375.0,84459.2,84459.2,4,True,2025-03-19 17:25:00+00:00,2025-03-19 17:30:00+00:00,84420.4,RUNNER_STRUCTURE_CLOSE_BREAK,0.0032480029909531805,1.2240014954765903,195.0,85908.0,1.3329964628600393,0.08017517264611551,1.2528212902139237,0.06014657568865107,False
BLIND_F85,reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,2025-05-22 16:25:00+00:00,111380.9,111582.5,110238.5,1344.0,110708.9,111851.3,2025-05-22 20:00:00+00:00,1.711672647644336,TP_E20,111851.3,True,True,2025-05-22 17:20:00+00:00,2025-05-22 17:25:00+00:00,111879.7,111621.0,111621.0,1,True,2025-05-22 17:45:00+00:00,2025-05-22 17:50:00+00:00,111472.3,RUNNER_STRUCTURE_CLOSE_BREAK,0.0008206074829706367,0.010303741485318318,85.0,111959.5,0.2805059523809524,-0.08199404761904545,0.3624999999999978,0.0,False
BLIND_F85,reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,2025-06-09 14:55:00+00:00,107540.26,107912.8,105429.2,2483.600000000006,106298.46,108409.52,2025-06-09 20:00:00+00:00,3.641556157665993,TP_E20,108409.52,True,True,2025-06-09 16:20:00+00:00,2025-06-09 16:25:00+00:00,107930.0,107747.2,107747.2,1,False,2025-06-09 16:55:00+00:00,2025-06-09 17:00:00+00:00,107647.6,RUNNER_STRUCTURE_CLOSE_BREAK,0.0009981378136896257,0.09906890684481284,125.0,108791.8,0.3539217265260098,-0.10678047994846049,0.46070220647447024,0.0,False
BLIND_F85,reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,2025-07-22 15:05:00+00:00,119170.145,119475.2,117441.5,2033.699999999997,118153.295,119881.94,2025-07-22 20:00:00+00:00,2.586465276181405,TP_E20,119881.94,True,True,2025-07-22 18:50:00+00:00,2025-07-22 18:55:00+00:00,120034.2,119601.3,119601.3,1,True,2025-07-22 19:20:00+00:00,2025-07-22 19:25:00+00:00,119518.3,RUNNER_STRUCTURE_CLOSE_BREAK,0.0029214951446101534,1.0607475723050768,260.0,120300.1,0.40561538083296944,0.021192899641051227,0.38442248119191824,0.052248757425148944,False
BLIND_F85,reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,2025-08-08 13:50:00+00:00,116786.4,116880.0,116256.0,624.0,116474.4,117004.8,2025-08-08 20:00:00+00:00,0.5350403814143426,TP_E20,117004.8,True,True,2025-08-08 14:00:00+00:00,2025-08-08 14:05:00+00:00,117086.0,116573.5,116573.5,1,True,2025-08-08 14:30:00+00:00,2025-08-08 14:35:00+00:00,116467.0,RUNNER_STRUCTURE_CLOSE_BREAK,-0.002734907489228111,-1.7674537446140555,45.0,117229.9,0.5607371794871702,-0.6618589743589743,1.2225961538461445,0.0,False
BLIND_F85,reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,2025-09-03 14:00:00+00:00,111683.14,111831.4,110843.0,988.3999999999942,111188.94,112029.08,2025-09-03 20:00:00+00:00,-2.7734110627620097,CLOSE_INVALIDATION,111153.0,False,False,,,,,111188.94,0,False,2025-09-03 14:10:00+00:00,2025-09-03 14:15:00+00:00,111153.0,PREBREAK_CLOSE_INVALIDATION_F35,-0.0047468221255240195,-2.7734110627620097,15.0,,,,,,False
BLIND_F85,reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,2025-09-08 13:45:00+00:00,112153.255,112321.3,111201.0,1120.300000000003,111593.105,112545.36,2025-09-08 20:00:00+00:00,1.3480767722701796,TP_E20,112545.36,True,True,2025-09-08 14:30:00+00:00,2025-09-08 14:35:00+00:00,112611.8,112432.3,112432.3,1,True,2025-09-08 14:50:00+00:00,2025-09-08 14:55:00+00:00,112409.9,RUNNER_STRUCTURE_CLOSE_BREAK,0.0022883419656432036,0.7441709828216018,70.0,112867.6,0.48763724002499464,0.07908595911808537,0.4085512809069093,0.16218195130878785,False
BLIND_F85,reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,2025-09-24 14:00:00+00:00,113006.99,113121.8,112356.4,765.4000000000087,112624.29,113274.88,2025-09-24 20:00:00+00:00,0.7852806627271617,TP_E20,113274.88,True,True,2025-09-24 14:35:00+00:00,2025-09-24 14:40:00+00:00,113187.2,113501.3,113501.3,2,True,2025-09-24 15:45:00+00:00,2025-09-24 15:50:00+00:00,113494.7,RUNNER_STRUCTURE_CLOSE_BREAK,0.004315750733649315,1.7578753668246576,110.0,113895.8,1.0112359550561683,0.4871962372615494,0.5240397177946188,0.4817829457364266,True
BLIND_F85,reference_validation,2025-09-26,2025-09-26 13:50:00+00:00,2025-09-26 14:10:00+00:00,109490.46,109653.6,108566.0,1087.6000000000058,108946.66,109871.12,2025-09-26 20:00:00+00:00,-3.526117106458437,CLOSE_INVALIDATION,108805.9,False,False,,,,,108946.66,0,False,2025-09-26 14:30:00+00:00,2025-09-26 14:35:00+00:00,108805.9,PREBREAK_CLOSE_INVALIDATION_F35,-0.006252234212916874,-3.526117106458437,25.0,,,,,,False
BLIND_F85,reference_validation,2025-10-03,2025-10-03 13:35:00+00:00,2025-10-03 13:40:00+00:00,120339.0,120540.0,119200.0,1340.0,119669.0,120808.0,2025-10-03 20:00:00+00:00,1.5486616973716232,TP_E20,120808.0,True,True,2025-10-03 14:35:00+00:00,2025-10-03 14:40:00+00:00,120633.9,122300.0,122300.0,5,True,2025-10-03 17:45:00+00:00,2025-10-03 17:50:00+00:00,122153.0,RUNNER_STRUCTURE_CLOSE_BREAK,0.015074082383932152,7.137041191966076,250.0,123900.0,2.5074626865671643,1.2037313432835821,1.3037313432835822,0.4800595238095238,True
BLIND_F85,reference_validation,2025-10-06,2025-10-06 13:45:00+00:00,2025-10-06 13:50:00+00:00,124663.825,124898.8,123332.3,1566.5,123880.575,125212.1,2025-10-06 20:00:00+00:00,1.7990140283277838,TP_E20,125212.1,True,True,2025-10-06 13:55:00+00:00,2025-10-06 14:00:00+00:00,124967.8,124543.1,124543.1,2,True,2025-10-06 14:55:00+00:00,2025-10-06 15:00:00+00:00,124475.9,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0015074541471834513,-1.1537270735917255,70.0,126208.5,0.8360676667730591,-0.2699648898819079,1.106032556654967,0.0,False
BLIND_F85,reference_validation,2025-10-08,2025-10-08 14:05:00+00:00,2025-10-08 14:10:00+00:00,122897.775,123150.0,121468.5,1681.5,122057.025,123486.3,2025-10-08 20:00:00+00:00,-4.007367993440025,CLOSE_INVALIDATION,122011.1,False,False,,,,122178.0,122057.025,0,False,2025-10-08 15:45:00+00:00,2025-10-08 15:50:00+00:00,122011.1,PREBREAK_CLOSE_INVALIDATION_F35,-0.00721473598688005,-4.007367993440025,100.0,,,,,,False
BLIND_F85,reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,2025-10-13 13:50:00+00:00,115109.93,115376.3,113600.5,1775.800000000003,114222.03,115731.46,2025-10-13 20:00:00+00:00,-4.712529770455043,CLOSE_INVALIDATION,114117.1,True,False,,,,113899.0,114222.03,0,False,2025-10-13 14:45:00+00:00,2025-10-13 14:50:00+00:00,114117.1,PREBREAK_CLOSE_INVALIDATION_F35,-0.008625059540910085,-4.712529770455043,60.0,,,,,,False
BLIND_F85,reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,2025-10-28 13:40:00+00:00,114977.955,115140.3,114058.0,1082.300000000003,114436.805,115356.76,2025-10-28 20:00:00+00:00,1.2472940399748782,TP_E20,115356.76,True,True,2025-10-28 13:45:00+00:00,2025-10-28 13:50:00+00:00,115313.4,115267.9,115267.9,2,True,2025-10-28 14:40:00+00:00,2025-10-28 14:45:00+00:00,114720.1,RUNNER_STRUCTURE_CLOSE_BREAK,-0.00224264729704049,-1.5213236485202448,65.0,116074.3,0.8629769934398942,-0.3882472512242409,1.251224244664135,0.0,False
BLIND_F85,reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,2025-11-03 14:50:00+00:00,107977.17,108216.9,106618.7,1598.199999999997,107178.07,108536.54,2025-11-03 20:00:00+00:00,-4.613714806565128,CLOSE_INVALIDATION,107067.2,False,False,,,,,107178.07,0,False,2025-11-03 15:20:00+00:00,2025-11-03 15:25:00+00:00,107067.2,PREBREAK_CLOSE_INVALIDATION_F35,-0.008427429613130255,-4.6137148065651274,35.0,,,,,,False
BLIND_F85,reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,2025-11-26 16:45:00+00:00,87661.955,87909.2,86260.9,1648.300000000003,86837.805,88238.86,2025-11-26 20:00:00+00:00,2.89050954886867,TP_E20,88238.86,True,True,2025-11-26 17:20:00+00:00,2025-11-26 17:25:00+00:00,87917.4,89750.0,89750.0,6,True,2025-11-26 20:00:00+00:00,2025-11-26 20:00:00+00:00,89923.3,TIME_EXIT_SESSION_END,0.02579619630887775,12.498098154438875,195.0,90362.7,1.4885033064369324,1.2219256203361053,0.2665776861008271,0.8209089056449993,True
BLIND_F85,reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,2025-12-09 14:00:00+00:00,90576.815,90701.9,89868.0,833.8999999999942,90159.865,90868.68,2025-12-09 20:00:00+00:00,-3.3765619380632823,CLOSE_INVALIDATION,90037.6,False,False,,,,89953.0,90159.865,0,False,2025-12-09 14:40:00+00:00,2025-12-09 14:45:00+00:00,90037.6,PREBREAK_CLOSE_INVALIDATION_F35,-0.005953123876126565,-3.3765619380632823,45.0,,,,,,False
BLIND_F85,reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,2025-12-16 14:30:00+00:00,87281.86,87530.2,85874.6,1655.5999999999913,86454.06,87861.31999999999,2025-12-16 20:00:00+00:00,2.9194755473817677,TP_E20,87861.31999999999,True,True,2025-12-16 15:45:00+00:00,2025-12-16 15:50:00+00:00,87585.7,87568.1,87568.1,2,True,2025-12-16 17:20:00+00:00,2025-12-16 17:25:00+00:00,87445.6,RUNNER_STRUCTURE_CLOSE_BREAK,0.0018759911853392097,0.5379955926696048,175.0,88143.9,0.37068132399130244,-0.05109929934766352,0.42178062333896593,0.0,False
BLIND_F85,reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,2025-12-30 14:30:00+00:00,88080.335,88190.6,87455.5,735.1000000000058,87712.785,88337.62000000001,2025-12-30 20:00:00+00:00,1.0605132916445386,TP_E20,88337.62000000001,True,True,2025-12-30 14:45:00+00:00,2025-12-30 14:50:00+00:00,88296.4,88737.9,88737.9,3,True,2025-12-30 16:40:00+00:00,2025-12-30 16:45:00+00:00,88667.3,RUNNER_STRUCTURE_CLOSE_BREAK,0.006663973292108771,2.9319866460543857,135.0,89355.0,1.5840021765745953,0.6484831995646759,0.9355189770099194,0.40939539677086867,True
BLIND_F85,reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,2026-01-01 15:25:00+00:00,87938.5,88000.0,87590.0,410.0,87733.5,88082.0,2026-01-01 20:00:00+00:00,0.4159111197030277,TP_E20,88082.0,True,True,2026-01-01 15:50:00+00:00,2026-01-01 15:55:00+00:00,88008.4,87888.4,87888.4,0,False,2026-01-01 16:15:00+00:00,2026-01-01 16:20:00+00:00,87855.3,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0009461157513489526,-0.8730578756744763,55.0,88475.8,1.1604878048780558,-0.35292682926828556,1.5134146341463413,0.0,False
BLIND_F85,reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,2026-01-09 13:40:00+00:00,90635.12,90812.0,89632.8,1179.199999999997,90045.52,91047.84,2026-01-09 20:00:00+00:00,-4.068114523376787,CLOSE_INVALIDATION,89970.2,False,False,,,,90070.7,90045.52,0,False,2026-01-09 14:45:00+00:00,2026-01-09 14:50:00+00:00,89970.2,PREBREAK_CLOSE_INVALIDATION_F35,-0.007336229046753573,-4.068114523376787,70.0,,,,,,False
BLIND_F85,reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,2026-01-27 14:25:00+00:00,88266.82500000001,88365.6,87707.1,658.5,87937.57500000001,88497.3,2026-01-27 20:00:00+00:00,-3.118603507036843,CLOSE_INVALIDATION,87786.9,False,False,,,,,87937.57500000001,0,False,2026-01-27 14:35:00+00:00,2026-01-27 14:40:00+00:00,87786.9,PREBREAK_CLOSE_INVALIDATION_F35,-0.005437207014073686,-3.118603507036843,15.0,,,,,,False
BLIND_F85,reference_validation,2026-03-13,2026-03-13 13:35:00+00:00,2026-03-13 13:40:00+00:00,72980.8,73269.1,71347.1,1922.0,72019.8,73653.5,2026-03-13 20:00:00+00:00,4.20874641001463,TP_E20,73653.5,True,True,2026-03-13 13:45:00+00:00,2026-03-13 13:50:00+00:00,73284.3,73304.5,73304.5,2,True,2026-03-13 14:40:00+00:00,2026-03-13 14:45:00+00:00,72899.9,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0011085107315897957,-0.9542553657948979,65.0,73870.0,0.3126430801248669,-0.19209157127992282,0.5047346514047897,0.0,False
BLIND_F85,reference_validation,2026-03-31,2026-03-31 14:05:00+00:00,2026-03-31 14:10:00+00:00,67246.065,67476.9,65938.0,1538.8999999999942,66476.61499999999,67784.68,2026-03-31 20:00:00+00:00,3.604806824012608,TP_E20,67784.68,True,True,2026-03-31 14:15:00+00:00,2026-03-31 14:20:00+00:00,67689.3,66782.1,66841.8,1,False,2026-03-31 15:55:00+00:00,2026-03-31 16:00:00+00:00,66700.0,RUNNER_STRUCTURE_CLOSE_BREAK,-0.008120400799660255,-4.460200399830128,110.0,68600.0,0.7298070050035805,-0.5048411202807181,1.2346481252842987,0.0,False
BLIND_F85,reference_validation,2026-04-20,2026-04-20 14:30:00+00:00,2026-04-20 15:20:00+00:00,75472.53,75633.0,74563.2,1069.800000000003,74937.63,75846.96,2026-04-20 20:00:00+00:00,2.0805714079016995,TP_E20,75846.96,True,True,2026-04-20 15:25:00+00:00,2026-04-20 15:30:00+00:00,75708.0,76255.0,76255.0,5,True,2026-04-20 19:15:00+00:00,2026-04-20 19:20:00+00:00,76185.2,RUNNER_STRUCTURE_CLOSE_BREAK,0.009442773417029926,4.321386708514963,240.0,76449.8,0.76350719760703,0.5161712469620449,0.24733595064498515,0.676052889324186,True
BLIND_F85,reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,2026-05-01 13:45:00+00:00,78191.575,78400.0,77010.5,1389.5,77496.825,78677.9,2026-05-01 20:00:00+00:00,2.709829927329111,TP_E20,78677.9,True,True,2026-05-01 13:50:00+00:00,2026-05-01 13:55:00+00:00,78732.3,78525.7,78525.7,1,True,2026-05-01 14:15:00+00:00,2026-05-01 14:20:00+00:00,78431.0,RUNNER_STRUCTURE_CLOSE_BREAK,0.003062030659952919,1.1310153299764596,35.0,78879.9,0.3453760345447961,0.022310183519251528,0.3230658510255446,0.06459679099812539,False
BLIND_F85,reference_validation,2026-06-26,2026-06-26 16:05:00+00:00,2026-06-26 16:10:00+00:00,60219.41,60542.6,58388.0,2154.5999999999985,59142.11,60973.52,2026-06-26 20:00:00+00:00,-4.547416920889824,TIME_EXIT_SESSION_END,59719.9,False,False,,,,59820.3,59142.11,0,False,2026-06-26 20:00:00+00:00,2026-06-26 20:00:00+00:00,59719.9,TIME_EXIT_SESSION_END,-0.008294833841779647,-4.547416920889824,230.0,,,,,,False
BLIND_F85,reference_validation,2026-07-15,2026-07-15 15:55:00+00:00,2026-07-15 16:00:00+00:00,65397.125,65550.5,64528.0,1022.5,64885.875,65755.0,2026-07-15 20:00:00+00:00,-4.81246461522582,CLOSE_INVALIDATION,64820.0,False,False,,,,65011.1,64885.875,0,False,2026-07-15 16:35:00+00:00,2026-07-15 16:40:00+00:00,64820.0,PREBREAK_CLOSE_INVALIDATION_F35,-0.008824929230451639,-4.81246461522582,40.0,,,,,,False
BLIND_F85,reference_validation,2026-07-22,2026-07-22 14:10:00+00:00,2026-07-22 15:20:00+00:00,66045.175,66140.5,65505.0,635.5,65727.425,66267.6,2026-07-22 20:00:00+00:00,1.2838853103198216,TP_E20,66267.6,True,True,2026-07-22 16:30:00+00:00,2026-07-22 16:35:00+00:00,66207.4,65912.6,65912.6,1,True,2026-07-22 18:20:00+00:00,2026-07-22 18:25:00+00:00,65842.7,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0030657046483714145,-1.9328523241857072,185.0,66363.6,0.3510621557828573,-0.46860739575138144,0.8196695515342387,0.0,False
EARLY_RECLAIM,august,2026-08-04,2026-08-04 13:40:00+00:00,2026-08-04 14:40:00+00:00,63967.0,64034.3,63428.8,605.5,63640.725000000006,64155.4,2026-08-04 20:00:00+00:00,1.0726343270748957,TP_E20,64155.4,True,True,2026-08-04 14:40:00+00:00,2026-08-04 14:45:00+00:00,64098.6,63967.1,63967.1,1,True,2026-08-04 15:25:00+00:00,2026-08-04 15:30:00+00:00,63923.6,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0006784748385886274,-0.7392374192943137,50.0,64388.0,0.584145334434347,-0.1828241123038883,0.7669694467382353,0.0,False
EARLY_RECLAIM,august,2026-08-17,2026-08-17 13:45:00+00:00,2026-08-17 14:50:00+00:00,63726.9,63753.0,63255.0,498.0,63429.3,63852.6,2026-08-17 20:00:00+00:00,0.5862397198043826,TP_E20,63852.6,True,True,2026-08-17 14:55:00+00:00,2026-08-17 15:00:00+00:00,63871.7,64035.3,64044.4,3,True,2026-08-17 17:05:00+00:00,2026-08-17 17:10:00+00:00,64040.3,RUNNER_STRUCTURE_CLOSE_BREAK,0.004917860432564591,2.0589302162822958,140.0,64600.8,1.7024096385542227,0.5769076305220942,1.1255020080321285,0.33887709365416596,True
EARLY_RECLAIM,august,2026-08-20,2026-08-20 15:05:00+00:00,2026-08-20 15:20:00+00:00,72208.9,72487.5,69771.8,2715.699999999997,70722.295,73030.64,2026-08-20 20:00:00+00:00,2.6529477668266304,TIME_EXIT_SESSION_END,72649.8,True,True,2026-08-20 16:40:00+00:00,2026-08-20 16:45:00+00:00,72590.9,72628.6,72628.6,3,False,2026-08-20 18:00:00+00:00,2026-08-20 18:05:00+00:00,72575.2,RUNNER_STRUCTURE_CLOSE_BREAK,0.005072781886997335,2.1363909434986676,165.0,72945.3,0.1685753212799659,0.03229369959862915,0.13628162168133676,0.19156837046744546,False
EARLY_RECLAIM,development,2022-01-28,2022-01-28 13:40:00+00:00,2022-01-28 13:55:00+00:00,36791.75,36884.88,36149.02,735.8600000000006,36406.571,37032.052,2022-01-28 20:00:00+00:00,2.8657049474406064,TP_E20,37032.052,True,True,2022-01-28 13:55:00+00:00,2022-01-28 14:00:00+00:00,36890.17,37038.02,37070.6,4,True,2022-01-28 16:50:00+00:00,2022-01-28 16:55:00+00:00,37034.08,RUNNER_STRUCTURE_CLOSE_BREAK,0.00658653094783479,2.893265473917395,180.0,37359.0,0.6443073410703153,0.20275595901394863,0.4415513820563667,0.3146882645743768,True
EARLY_RECLAIM,development,2022-02-01,2022-02-01 17:00:00+00:00,2022-02-01 17:15:00+00:00,38930.17,39100.0,37969.0,1131.0,38364.85,39326.2,2022-02-01 20:00:00+00:00,-7.684324728096426,CLOSE_INVALIDATION_F35,38363.01,False,False,,,,38332.25,38364.85,0,False,2022-02-01 19:50:00+00:00,2022-02-01 19:55:00+00:00,38363.01,PREBREAK_CLOSE_INVALIDATION_F35,-0.01456864945619285,-7.684324728096426,160.0,,,,,,False
EARLY_RECLAIM,development,2022-02-22,2022-02-22 14:00:00+00:00,2022-02-22 14:45:00+00:00,37706.9,37868.0,36727.1,1140.9000000000017,37126.415,38096.18,2022-02-22 20:00:00+00:00,4.761919966902628,TP_E20,38096.18,True,True,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,38179.1,37947.7,37947.7,2,True,2022-02-22 15:35:00+00:00,2022-02-22 15:40:00+00:00,37921.3,RUNNER_STRUCTURE_CLOSE_BREAK,0.005685961985737453,2.4429809928687267,55.0,38318.0,0.39442545358927106,0.04671750372513177,0.3477079498641393,0.11844444444445092,False
EARLY_RECLAIM,development,2022-02-24,2022-02-24 14:35:00+00:00,2022-02-24 15:15:00+00:00,35720.5,35870.0,34763.2,1106.800000000003,35150.58,36091.36,2022-02-24 20:00:00+00:00,4.791136742206836,TP_E20,36091.36,True,True,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,35934.0,35818.3,35960.8,1,True,2022-02-24 17:05:00+00:00,2022-02-24 17:10:00+00:00,35934.1,RUNNER_STRUCTURE_CLOSE_BREAK,0.005979759521843153,2.5898797609215767,115.0,37365.1,1.350831225153591,0.057914709071194774,1.2929165160823963,0.04287338639555789,False
EARLY_RECLAIM,development,2022-03-16,2022-03-16 14:05:00+00:00,2022-03-16 14:15:00+00:00,40676.0,40760.0,39538.0,1222.0,39965.7,41004.4,2022-03-16 20:00:00+00:00,3.636778444291511,TP_E20,41004.4,True,True,2022-03-16 14:15:00+00:00,2022-03-16 14:20:00+00:00,40861.3,40673.0,40678.4,2,True,2022-03-16 15:35:00+00:00,2022-03-16 15:40:00+00:00,40545.1,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0032181138755039695,-2.0090569377519847,85.0,41188.0,0.3502454991816694,-0.17585924713584408,0.5261047463175135,0.0,False
EARLY_RECLAIM,development,2022-04-18,2022-04-18 13:35:00+00:00,2022-04-18 14:05:00+00:00,39402.7,39489.0,38780.0,709.0,39028.15,39630.8,2022-04-18 20:00:00+00:00,2.494471698639989,TP_E20,39630.8,True,True,2022-04-18 14:20:00+00:00,2022-04-18 14:25:00+00:00,39505.9,39350.0,39350.0,0,False,2022-04-18 14:35:00+00:00,2022-04-18 14:40:00+00:00,39335.1,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0017156184728457369,-1.2578092364228683,35.0,41310.0,2.568406205923836,-0.21706629055007257,2.7854724964739086,0.0,False
EARLY_RECLAIM,development,2022-05-25,2022-05-25 18:05:00+00:00,2022-05-25 18:30:00+00:00,29919.0,29949.2,29330.0,619.2000000000007,29546.72,30073.04,2022-05-25 20:00:00+00:00,-5.998449146027585,TIME_EXIT_SESSION_END,29584.0,True,True,2022-05-25 18:30:00+00:00,2022-05-25 18:35:00+00:00,29972.0,29751.9,29751.9,1,False,2022-05-25 19:20:00+00:00,2022-05-25 19:25:00+00:00,29739.0,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0060162438584177025,-3.408121929208851,55.0,30046.0,0.15633074935400382,-0.33947028423772685,0.49580103359173067,0.0,False
EARLY_RECLAIM,development,2022-07-06,2022-07-06 13:35:00+00:00,2022-07-06 14:10:00+00:00,20254.1,20295.0,19950.0,345.0,20070.75,20364.0,2022-07-06 20:00:00+00:00,2.3130309418833543,TP_E20,20364.0,True,True,2022-07-06 17:00:00+00:00,2022-07-06 17:05:00+00:00,20327.0,20256.5,20256.5,1,True,2022-07-06 17:30:00+00:00,2022-07-06 17:35:00+00:00,20245.5,RUNNER_STRUCTURE_CLOSE_BREAK,-0.0004246053885385015,-0.6123026942692508,205.0,20477.0,0.527536231884058,-0.14347826086956522,0.6710144927536232,0.0,False
EARLY_RECLAIM,development,2022-07-08,2022-07-08 14:50:00+00:00,2022-07-08 15:00:00+00:00,21755.0,21814.1,21175.2,638.8999999999978,21398.815,21941.88,2022-07-08 20:00:00+00:00,3.8951045736611127,TP_E20,21941.88,True,True,2022-07-08 15:10:00+00:00,2022-07-08 15:15:00+00:00,21927.0,21837.7,21837.7,2,True,2022-07-08 16:05:00+00:00,2022-07-08 16:10:00+00:00,21750.9,RUNNER_STRUCTURE_CLOSE_BREAK,-0.00018846242243153455,-0.4942312112157673,70.0,22127.7,0.4908436375019616,-0.09892001878227782,0.5897636562842394,0.0,False
