partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start
development,2024-10-28,2024-10-28 13:40:00+00:00,2024-10-28 13:45:00+00:00,2024-10-28 20:00:00+00:00,69090.0,68207.4,882.6000000000058,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
development,2024-11-11,2024-11-11 14:30:00+00:00,2024-11-11 14:35:00+00:00,2024-11-11 20:00:00+00:00,82528.0,81051.6,1476.3999999999942,1,H2_ARRIVAL,2024-11-11 14:35:00+00:00,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,2024-11-11 14:40:00+00:00,2024-11-11 14:45:00+00:00,,,2024-11-11 14:40:00+00:00
development,2024-11-27,2024-11-27 13:35:00+00:00,2024-11-27 13:40:00+00:00,2024-11-27 20:00:00+00:00,93939.0,92903.4,1035.6000000000058,3,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
development,2024-12-05,2024-12-05 14:40:00+00:00,2024-12-05 14:45:00+00:00,2024-12-05 20:00:00+00:00,103451.9,102290.3,1161.5999999999913,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
development,2024-12-10,2024-12-10 13:45:00+00:00,2024-12-10 13:50:00+00:00,2024-12-10 20:00:00+00:00,97948.0,96880.9,1067.1000000000058,1,H2_ARRIVAL,2024-12-10 13:50:00+00:00,2024-12-10 13:55:00+00:00,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,2024-12-10 14:10:00+00:00,,,2024-12-10 14:05:00+00:00
development,2024-12-12,2024-12-12 14:30:00+00:00,2024-12-12 14:35:00+00:00,2024-12-12 20:00:00+00:00,101531.1,100150.0,1381.1000000000058,1,H2_ARRIVAL,2024-12-12 14:35:00+00:00,2024-12-12 14:40:00+00:00,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,2024-12-12 15:00:00+00:00,,,2024-12-12 14:55:00+00:00
development,2024-12-17,2024-12-17 13:30:00+00:00,2024-12-17 13:35:00+00:00,2024-12-17 20:00:00+00:00,107493.9,106504.0,989.8999999999942,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
development,2024-12-31,2024-12-31 14:30:00+00:00,2024-12-31 14:35:00+00:00,2024-12-31 20:00:00+00:00,96032.1,92800.0,3232.100000000006,2,NO_H2_BY_SESSION_END,2024-12-31 14:40:00+00:00,2024-12-31 14:45:00+00:00,2024-12-31 14:45:00+00:00,,,,,
external,2020-01-03,2020-01-03 13:55:00+00:00,2020-01-03 14:00:00+00:00,2020-01-03 20:00:00+00:00,7368.33,7198.0,170.32999999999993,1,H2_ARRIVAL,2020-01-03 14:00:00+00:00,2020-01-03 14:05:00+00:00,2020-01-03 14:05:00+00:00,2020-01-03 16:10:00+00:00,2020-01-03 16:15:00+00:00,,,2020-01-03 16:10:00+00:00
external,2020-01-06,2020-01-06 13:50:00+00:00,2020-01-06 13:55:00+00:00,2020-01-06 20:00:00+00:00,7576.0,7505.35,70.64999999999964,1,NO_H2_BY_SESSION_END,2020-01-06 13:55:00+00:00,2020-01-06 14:00:00+00:00,2020-01-06 14:00:00+00:00,,,,,
external,2020-01-10,2020-01-10 13:30:00+00:00,2020-01-10 13:35:00+00:00,2020-01-10 20:00:00+00:00,7929.0,7670.0,259.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-01-20,2020-01-20 15:50:00+00:00,2020-01-20 15:55:00+00:00,2020-01-20 20:00:00+00:00,8686.0,8526.06,159.9400000000005,1,H2_ARRIVAL,2020-01-20 15:55:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 16:05:00+00:00,,,2020-01-20 16:00:00+00:00
external,2020-01-27,2020-01-27 13:30:00+00:00,2020-01-27 13:35:00+00:00,2020-01-27 20:00:00+00:00,8764.0,8565.0,199.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-01-30,2020-01-30 14:00:00+00:00,2020-01-30 14:05:00+00:00,2020-01-30 20:00:00+00:00,9415.2,9322.12,93.07999999999993,1,H2_ARRIVAL,2020-01-30 14:05:00+00:00,2020-01-30 14:10:00+00:00,2020-01-30 14:10:00+00:00,2020-01-30 16:15:00+00:00,2020-01-30 16:20:00+00:00,,,2020-01-30 16:15:00+00:00
external,2020-02-12,2020-02-12 13:30:00+00:00,2020-02-12 13:35:00+00:00,2020-02-12 20:00:00+00:00,10395.0,10235.52,159.47999999999956,2,H2_ARRIVAL,2020-02-12 13:40:00+00:00,2020-02-12 13:45:00+00:00,2020-02-12 13:45:00+00:00,2020-02-12 14:00:00+00:00,2020-02-12 14:05:00+00:00,,,2020-02-12 14:00:00+00:00
external,2020-03-16,2020-03-16 14:25:00+00:00,2020-03-16 14:30:00+00:00,2020-03-16 20:00:00+00:00,4949.0,4413.62,535.3800000000001,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-03-18,2020-03-18 13:30:00+00:00,2020-03-18 13:35:00+00:00,2020-03-18 20:00:00+00:00,5249.18,4982.75,266.4300000000003,2,H2_ARRIVAL,2020-03-18 13:40:00+00:00,2020-03-18 13:45:00+00:00,2020-03-18 13:45:00+00:00,2020-03-18 13:50:00+00:00,2020-03-18 13:55:00+00:00,,,2020-03-18 13:50:00+00:00
external,2020-04-02,2020-04-02 14:35:00+00:00,2020-04-02 14:40:00+00:00,2020-04-02 20:00:00+00:00,6728.2,6600.0,128.19999999999982,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-04-09,2020-04-09 14:00:00+00:00,2020-04-09 14:05:00+00:00,2020-04-09 20:00:00+00:00,7345.0,7105.98,239.02000000000044,1,NO_H2_BY_SESSION_END,2020-04-09 14:05:00+00:00,2020-04-09 14:10:00+00:00,2020-04-09 14:10:00+00:00,,,,,
external,2020-04-22,2020-04-22 13:45:00+00:00,2020-04-22 13:50:00+00:00,2020-04-22 20:00:00+00:00,7075.0,6915.0,160.0,1,H2_ARRIVAL,2020-04-22 13:50:00+00:00,2020-04-22 13:55:00+00:00,2020-04-22 13:55:00+00:00,2020-04-22 14:25:00+00:00,2020-04-22 14:30:00+00:00,,,2020-04-22 14:25:00+00:00
external,2020-05-07,2020-05-07 16:50:00+00:00,2020-05-07 16:55:00+00:00,2020-05-07 20:00:00+00:00,9630.0,9251.99,378.0100000000002,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-05-13,2020-05-13 14:05:00+00:00,2020-05-13 14:10:00+00:00,2020-05-13 20:00:00+00:00,9115.0,8828.0,287.0,4,H2_ARRIVAL,2020-05-13 14:25:00+00:00,2020-05-13 14:30:00+00:00,2020-05-13 14:30:00+00:00,2020-05-13 15:10:00+00:00,2020-05-13 15:15:00+00:00,,,2020-05-13 15:10:00+00:00
external,2020-05-25,2020-05-25 17:35:00+00:00,2020-05-25 17:40:00+00:00,2020-05-25 20:00:00+00:00,8876.6,8657.0,219.60000000000036,1,H2_ARRIVAL,2020-05-25 17:40:00+00:00,2020-05-25 17:45:00+00:00,2020-05-25 17:45:00+00:00,2020-05-25 17:45:00+00:00,2020-05-25 17:50:00+00:00,,,2020-05-25 17:45:00+00:00
external,2020-06-01,2020-06-01 16:10:00+00:00,2020-06-01 16:15:00+00:00,2020-06-01 20:00:00+00:00,9587.49,9486.89,100.60000000000036,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-06-02,2020-06-02 13:30:00+00:00,2020-06-02 13:35:00+00:00,2020-06-02 20:00:00+00:00,10179.0,10100.0,79.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-06-04,2020-06-04 13:45:00+00:00,2020-06-04 13:50:00+00:00,2020-06-04 20:00:00+00:00,9777.0,9440.0,337.0,1,H2_ARRIVAL,2020-06-04 13:50:00+00:00,2020-06-04 13:55:00+00:00,2020-06-04 13:55:00+00:00,2020-06-04 15:55:00+00:00,2020-06-04 16:00:00+00:00,,,2020-06-04 15:55:00+00:00
external,2020-06-10,2020-06-10 13:35:00+00:00,2020-06-10 13:40:00+00:00,2020-06-10 20:00:00+00:00,9774.0,9706.0,68.0,1,H2_ARRIVAL,2020-06-10 13:40:00+00:00,2020-06-10 13:45:00+00:00,2020-06-10 13:45:00+00:00,2020-06-10 16:45:00+00:00,2020-06-10 16:50:00+00:00,,,2020-06-10 16:45:00+00:00
external,2020-06-23,2020-06-23 14:15:00+00:00,2020-06-23 14:20:00+00:00,2020-06-23 20:00:00+00:00,9669.34,9585.0,84.34000000000015,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-07-06,2020-07-06 15:40:00+00:00,2020-07-06 15:45:00+00:00,2020-07-06 20:00:00+00:00,9275.08,9171.0,104.07999999999993,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-07-08,2020-07-08 13:40:00+00:00,2020-07-08 13:45:00+00:00,2020-07-08 20:00:00+00:00,9333.13,9264.53,68.59999999999854,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-07-16,2020-07-16 16:15:00+00:00,2020-07-16 16:20:00+00:00,2020-07-16 20:00:00+00:00,9140.98,9044.02,96.95999999999913,1,H2_ARRIVAL,2020-07-16 16:20:00+00:00,2020-07-16 16:25:00+00:00,2020-07-16 16:25:00+00:00,2020-07-16 18:20:00+00:00,2020-07-16 18:25:00+00:00,,,2020-07-16 18:20:00+00:00
external,2020-07-22,2020-07-22 15:00:00+00:00,2020-07-22 15:05:00+00:00,2020-07-22 20:00:00+00:00,9355.0,9292.56,62.44000000000051,1,H2_ARRIVAL,2020-07-22 15:05:00+00:00,2020-07-22 15:10:00+00:00,2020-07-22 15:10:00+00:00,2020-07-22 17:25:00+00:00,2020-07-22 17:30:00+00:00,,,2020-07-22 17:25:00+00:00
external,2020-07-24,2020-07-24 15:45:00+00:00,2020-07-24 15:50:00+00:00,2020-07-24 20:00:00+00:00,9565.0,9490.0,75.0,1,H2_ARRIVAL,2020-07-24 15:50:00+00:00,2020-07-24 15:55:00+00:00,2020-07-24 15:55:00+00:00,2020-07-24 16:50:00+00:00,2020-07-24 16:55:00+00:00,,,2020-07-24 16:50:00+00:00
external,2020-07-30,2020-07-30 13:35:00+00:00,2020-07-30 13:40:00+00:00,2020-07-30 20:00:00+00:00,11028.94,10826.55,202.39000000000124,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-08-05,2020-08-05 14:00:00+00:00,2020-08-05 14:05:00+00:00,2020-08-05 20:00:00+00:00,11635.96,11283.0,352.9599999999991,1,H2_ARRIVAL,2020-08-05 14:05:00+00:00,2020-08-05 14:10:00+00:00,2020-08-05 14:10:00+00:00,2020-08-05 14:30:00+00:00,2020-08-05 14:35:00+00:00,,,2020-08-05 14:30:00+00:00
external,2020-08-12,2020-08-12 13:45:00+00:00,2020-08-12 13:50:00+00:00,2020-08-12 20:00:00+00:00,11546.02,11425.0,121.02000000000044,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-08-20,2020-08-20 14:50:00+00:00,2020-08-20 14:55:00+00:00,2020-08-20 20:00:00+00:00,11850.0,11690.47,159.53000000000065,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-09-07,2020-09-07 16:05:00+00:00,2020-09-07 16:10:00+00:00,2020-09-07 20:00:00+00:00,10188.54,9879.68,308.8600000000006,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-09-11,2020-09-11 16:00:00+00:00,2020-09-11 16:05:00+00:00,2020-09-11 20:00:00+00:00,10334.99,10251.32,83.67000000000007,1,H2_ARRIVAL,2020-09-11 16:05:00+00:00,2020-09-11 16:10:00+00:00,2020-09-11 16:10:00+00:00,2020-09-11 16:30:00+00:00,2020-09-11 16:35:00+00:00,,,2020-09-11 16:30:00+00:00
external,2020-09-14,2020-09-14 13:30:00+00:00,2020-09-14 13:35:00+00:00,2020-09-14 20:00:00+00:00,10617.6,10320.79,296.8099999999995,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-09-23,2020-09-23 13:30:00+00:00,2020-09-23 13:35:00+00:00,2020-09-23 20:00:00+00:00,10515.0,10398.45,116.54999999999927,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-09-30,2020-09-30 13:30:00+00:00,2020-09-30 13:35:00+00:00,2020-09-30 20:00:00+00:00,10744.49,10660.05,84.44000000000051,1,H2_ARRIVAL,2020-09-30 13:35:00+00:00,2020-09-30 13:40:00+00:00,2020-09-30 13:40:00+00:00,2020-09-30 14:00:00+00:00,2020-09-30 14:05:00+00:00,,,2020-09-30 14:00:00+00:00
external,2020-10-05,2020-10-05 14:00:00+00:00,2020-10-05 14:05:00+00:00,2020-10-05 20:00:00+00:00,10729.96,10650.0,79.95999999999913,2,H2_ARRIVAL,2020-10-05 14:10:00+00:00,2020-10-05 14:15:00+00:00,2020-10-05 14:15:00+00:00,2020-10-05 14:30:00+00:00,2020-10-05 14:35:00+00:00,,,2020-10-05 14:30:00+00:00
external,2020-10-07,2020-10-07 13:30:00+00:00,2020-10-07 13:35:00+00:00,2020-10-07 20:00:00+00:00,10628.6,10563.08,65.52000000000044,2,H2_ARRIVAL,2020-10-07 13:40:00+00:00,2020-10-07 13:45:00+00:00,2020-10-07 13:45:00+00:00,2020-10-07 14:55:00+00:00,2020-10-07 15:00:00+00:00,,,2020-10-07 14:55:00+00:00
external,2020-10-08,2020-10-08 13:30:00+00:00,2020-10-08 13:35:00+00:00,2020-10-08 20:00:00+00:00,10743.99,10523.0,220.98999999999978,1,H2_ARRIVAL,2020-10-08 13:35:00+00:00,2020-10-08 13:40:00+00:00,2020-10-08 13:40:00+00:00,2020-10-08 14:00:00+00:00,2020-10-08 14:05:00+00:00,,,2020-10-08 14:00:00+00:00
external,2020-10-12,2020-10-12 13:35:00+00:00,2020-10-12 13:40:00+00:00,2020-10-12 20:00:00+00:00,11394.64,11157.0,237.63999999999942,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-10-15,2020-10-15 13:50:00+00:00,2020-10-15 13:55:00+00:00,2020-10-15 20:00:00+00:00,11402.11,11250.0,152.11000000000058,3,H2_ARRIVAL,2020-10-15 14:05:00+00:00,2020-10-15 14:10:00+00:00,2020-10-15 14:10:00+00:00,2020-10-15 15:15:00+00:00,2020-10-15 15:20:00+00:00,,,2020-10-15 15:15:00+00:00
external,2020-10-19,2020-10-19 15:15:00+00:00,2020-10-19 15:20:00+00:00,2020-10-19 20:00:00+00:00,11700.0,11442.62,257.3799999999992,1,H2_ARRIVAL,2020-10-19 15:20:00+00:00,2020-10-19 15:25:00+00:00,2020-10-19 15:25:00+00:00,2020-10-19 15:40:00+00:00,2020-10-19 15:45:00+00:00,,,2020-10-19 15:40:00+00:00
external,2020-10-20,2020-10-20 13:55:00+00:00,2020-10-20 14:00:00+00:00,2020-10-20 20:00:00+00:00,11937.63,11696.0,241.6299999999992,1,H2_ARRIVAL,2020-10-20 14:00:00+00:00,2020-10-20 14:05:00+00:00,2020-10-20 14:05:00+00:00,2020-10-20 14:20:00+00:00,2020-10-20 14:25:00+00:00,,,2020-10-20 14:20:00+00:00
external,2020-10-21,2020-10-21 13:35:00+00:00,2020-10-21 13:40:00+00:00,2020-10-21 20:00:00+00:00,12436.99,12125.0,311.9899999999998,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-10-29,2020-10-29 13:30:00+00:00,2020-10-29 13:35:00+00:00,2020-10-29 20:00:00+00:00,13205.0,12965.0,240.0,1,H2_ARRIVAL,2020-10-29 13:35:00+00:00,2020-10-29 13:40:00+00:00,2020-10-29 13:40:00+00:00,2020-10-29 13:55:00+00:00,2020-10-29 14:00:00+00:00,,,2020-10-29 13:55:00+00:00
external,2020-11-11,2020-11-11 16:05:00+00:00,2020-11-11 16:10:00+00:00,2020-11-11 20:00:00+00:00,15724.39,15365.49,358.89999999999964,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-11-12,2020-11-12 17:00:00+00:00,2020-11-12 17:05:00+00:00,2020-11-12 20:00:00+00:00,16176.22,15609.0,567.2199999999993,1,NO_H2_BY_SESSION_END,2020-11-12 17:05:00+00:00,2020-11-12 17:10:00+00:00,2020-11-12 17:10:00+00:00,,,,,
external,2020-11-19,2020-11-19 13:30:00+00:00,2020-11-19 13:35:00+00:00,2020-11-19 20:00:00+00:00,17989.0,17347.27,641.7299999999996,2,H2_ARRIVAL,2020-11-19 13:40:00+00:00,2020-11-19 13:45:00+00:00,2020-11-19 13:45:00+00:00,2020-11-19 13:50:00+00:00,2020-11-19 13:55:00+00:00,,,2020-11-19 13:50:00+00:00
external,2020-11-20,2020-11-20 14:20:00+00:00,2020-11-20 14:25:00+00:00,2020-11-20 20:00:00+00:00,18388.03,18108.03,280.0,3,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-11-30,2020-11-30 13:30:00+00:00,2020-11-30 13:35:00+00:00,2020-11-30 20:00:00+00:00,18935.0,18336.48,598.5200000000004,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2020-12-11,2020-12-11 14:05:00+00:00,2020-12-11 14:10:00+00:00,2020-12-11 20:00:00+00:00,17991.1,17555.0,436.09999999999854,3,H2_ARRIVAL,2020-12-11 14:20:00+00:00,2020-12-11 14:25:00+00:00,2020-12-11 14:25:00+00:00,2020-12-11 14:30:00+00:00,2020-12-11 14:35:00+00:00,,,2020-12-11 14:30:00+00:00
external,2020-12-28,2020-12-28 13:30:00+00:00,2020-12-28 13:35:00+00:00,2020-12-28 20:00:00+00:00,27488.0,26600.0,888.0,1,NO_H2_BY_SESSION_END,2020-12-28 13:35:00+00:00,2020-12-28 13:40:00+00:00,2020-12-28 13:40:00+00:00,,,,,
external,2021-01-07,2021-01-07 14:00:00+00:00,2021-01-07 14:05:00+00:00,2021-01-07 20:00:00+00:00,38497.33,36337.36,2159.970000000001,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-01-14,2021-01-14 13:30:00+00:00,2021-01-14 13:35:00+00:00,2021-01-14 20:00:00+00:00,38850.0,37760.0,1090.0,1,H2_ARRIVAL,2021-01-14 13:35:00+00:00,2021-01-14 13:40:00+00:00,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,2021-01-14 13:50:00+00:00,,,2021-01-14 13:45:00+00:00
external,2021-01-22,2021-01-22 13:30:00+00:00,2021-01-22 13:35:00+00:00,2021-01-22 20:00:00+00:00,32323.0,30515.55,1807.4500000000007,1,H2_ARRIVAL,2021-01-22 13:35:00+00:00,2021-01-22 13:40:00+00:00,2021-01-22 13:40:00+00:00,2021-01-22 13:45:00+00:00,2021-01-22 13:50:00+00:00,,,2021-01-22 13:45:00+00:00
external,2021-01-25,2021-01-25 13:30:00+00:00,2021-01-25 13:35:00+00:00,2021-01-25 20:00:00+00:00,34632.0,32800.0,1832.0,1,H2_ARRIVAL,2021-01-25 13:35:00+00:00,2021-01-25 13:40:00+00:00,2021-01-25 13:40:00+00:00,2021-01-25 13:45:00+00:00,2021-01-25 13:50:00+00:00,,,2021-01-25 13:45:00+00:00
external,2021-02-02,2021-02-02 19:50:00+00:00,2021-02-02 19:55:00+00:00,2021-02-02 20:00:00+00:00,35720.0,34150.0,1570.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-02-03,2021-02-03 14:00:00+00:00,2021-02-03 14:05:00+00:00,2021-02-03 20:00:00+00:00,36776.89,35598.79,1178.0999999999985,1,H2_ARRIVAL,2021-02-03 14:05:00+00:00,2021-02-03 14:10:00+00:00,2021-02-03 14:10:00+00:00,2021-02-03 15:20:00+00:00,2021-02-03 15:25:00+00:00,,,2021-02-03 15:20:00+00:00
external,2021-02-26,2021-02-26 14:30:00+00:00,2021-02-26 14:35:00+00:00,2021-02-26 20:00:00+00:00,47289.74,44944.0,2345.739999999998,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-03-01,2021-03-01 14:30:00+00:00,2021-03-01 14:35:00+00:00,2021-03-01 20:00:00+00:00,48448.63,46287.32,2161.3099999999977,1,H2_ARRIVAL,2021-03-01 14:35:00+00:00,2021-03-01 14:40:00+00:00,2021-03-01 14:40:00+00:00,2021-03-01 15:05:00+00:00,2021-03-01 15:10:00+00:00,,,2021-03-01 15:05:00+00:00
external,2021-03-12,2021-03-12 15:45:00+00:00,2021-03-12 15:50:00+00:00,2021-03-12 20:00:00+00:00,57159.36,55074.3,2085.0599999999977,1,H2_ARRIVAL,2021-03-12 15:50:00+00:00,2021-03-12 15:55:00+00:00,2021-03-12 15:55:00+00:00,2021-03-12 16:00:00+00:00,2021-03-12 16:05:00+00:00,,,2021-03-12 16:00:00+00:00
external,2021-03-17,2021-03-17 18:00:00+00:00,2021-03-17 18:05:00+00:00,2021-03-17 20:00:00+00:00,56109.14,54154.93,1954.2099999999991,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-04-16,2021-04-16 16:00:00+00:00,2021-04-16 16:05:00+00:00,2021-04-16 20:00:00+00:00,61737.97,60100.0,1637.9700000000012,1,H2_ARRIVAL,2021-04-16 16:05:00+00:00,2021-04-16 16:10:00+00:00,2021-04-16 16:10:00+00:00,2021-04-16 16:45:00+00:00,2021-04-16 16:50:00+00:00,,,2021-04-16 16:45:00+00:00
external,2021-04-20,2021-04-20 14:00:00+00:00,2021-04-20 14:05:00+00:00,2021-04-20 20:00:00+00:00,56450.0,54248.41,2201.5899999999965,1,H2_ARRIVAL,2021-04-20 14:05:00+00:00,2021-04-20 14:10:00+00:00,2021-04-20 14:10:00+00:00,2021-04-20 19:00:00+00:00,2021-04-20 19:05:00+00:00,,,2021-04-20 19:00:00+00:00
external,2021-04-27,2021-04-27 15:45:00+00:00,2021-04-27 15:50:00+00:00,2021-04-27 20:00:00+00:00,55300.0,54322.45,977.5500000000029,1,NO_H2_BY_SESSION_END,2021-04-27 15:50:00+00:00,2021-04-27 15:55:00+00:00,2021-04-27 15:55:00+00:00,,,,,
external,2021-04-30,2021-04-30 13:30:00+00:00,2021-04-30 13:35:00+00:00,2021-04-30 20:00:00+00:00,54923.0,54100.0,823.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-05-05,2021-05-05 13:40:00+00:00,2021-05-05 13:45:00+00:00,2021-05-05 20:00:00+00:00,56159.0,54750.87,1408.1299999999974,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-05-14,2021-05-14 13:55:00+00:00,2021-05-14 14:00:00+00:00,2021-05-14 20:00:00+00:00,51000.0,49941.05,1058.949999999997,1,H2_ARRIVAL,2021-05-14 14:00:00+00:00,2021-05-14 14:05:00+00:00,2021-05-14 14:05:00+00:00,2021-05-14 15:00:00+00:00,2021-05-14 15:05:00+00:00,,,2021-05-14 15:00:00+00:00
external,2021-06-01,2021-06-01 13:30:00+00:00,2021-06-01 13:35:00+00:00,2021-06-01 20:00:00+00:00,36937.92,35500.0,1437.9199999999983,1,H2_ARRIVAL,2021-06-01 13:35:00+00:00,2021-06-01 13:40:00+00:00,2021-06-01 13:40:00+00:00,2021-06-01 13:40:00+00:00,2021-06-01 13:45:00+00:00,,,2021-06-01 13:40:00+00:00
external,2021-06-02,2021-06-02 13:30:00+00:00,2021-06-02 13:35:00+00:00,2021-06-02 20:00:00+00:00,37770.0,36851.0,919.0,1,H2_ARRIVAL,2021-06-02 13:35:00+00:00,2021-06-02 13:40:00+00:00,2021-06-02 13:40:00+00:00,2021-06-02 14:25:00+00:00,2021-06-02 14:30:00+00:00,,,2021-06-02 14:25:00+00:00
external,2021-06-04,2021-06-04 17:20:00+00:00,2021-06-04 17:25:00+00:00,2021-06-04 20:00:00+00:00,37191.0,35552.51,1638.489999999998,3,H2_ARRIVAL,2021-06-04 17:35:00+00:00,2021-06-04 17:40:00+00:00,2021-06-04 17:40:00+00:00,2021-06-04 19:00:00+00:00,2021-06-04 19:05:00+00:00,,,2021-06-04 19:00:00+00:00
external,2021-06-14,2021-06-14 13:35:00+00:00,2021-06-14 13:40:00+00:00,2021-06-14 20:00:00+00:00,40700.0,38790.0,1910.0,2,H2_ARRIVAL,2021-06-14 13:45:00+00:00,2021-06-14 13:50:00+00:00,2021-06-14 13:50:00+00:00,2021-06-14 14:10:00+00:00,2021-06-14 14:15:00+00:00,,,2021-06-14 14:10:00+00:00
external,2021-06-15,2021-06-15 17:45:00+00:00,2021-06-15 17:50:00+00:00,2021-06-15 20:00:00+00:00,40464.41,39527.0,937.4100000000035,1,H2_ARRIVAL,2021-06-15 17:50:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 18:00:00+00:00,,,2021-06-15 17:55:00+00:00
external,2021-06-24,2021-06-24 15:05:00+00:00,2021-06-24 15:10:00+00:00,2021-06-24 20:00:00+00:00,34300.68,32804.29,1496.3899999999994,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
external,2021-07-02,2021-07-02 14:30:00+00:00,2021-07-02 14:35:00+00:00,2021-07-02 20:00:00+00:00,33600.0,32751.0,849.0,1,H2_ARRIVAL,2021-07-02 14:35:00+00:00,2021-07-02 14:40:00+00:00,2021-07-02 14:40:00+00:00,2021-07-02 14:55:00+00:00,2021-07-02 15:00:00+00:00,,,2021-07-02 14:55:00+00:00
external,2021-07-08,2021-07-08 17:00:00+00:00,2021-07-08 17:05:00+00:00,2021-07-08 20:00:00+00:00,32968.0,32066.0,902.0,1,H2_ARRIVAL,2021-07-08 17:05:00+00:00,2021-07-08 17:10:00+00:00,2021-07-08 17:10:00+00:00,2021-07-08 17:45:00+00:00,2021-07-08 17:50:00+00:00,,,2021-07-08 17:45:00+00:00
external,2021-07-14,2021-07-14 14:00:00+00:00,2021-07-14 14:05:00+00:00,2021-07-14 20:00:00+00:00,32888.0,31556.02,1331.9799999999996,2,H2_ARRIVAL,2021-07-14 14:10:00+00:00,2021-07-14 14:15:00+00:00,2021-07-14 14:15:00+00:00,2021-07-14 14:35:00+00:00,2021-07-14 14:40:00+00:00,,,2021-07-14 14:35:00+00:00
external,2021-07-16,2021-07-16 13:30:00+00:00,2021-07-16 13:35:00+00:00,2021-07-16 20:00:00+00:00,31955.87,31018.59,937.2799999999988,1,H2_ARRIVAL,2021-07-16 13:35:00+00:00,2021-07-16 13:40:00+00:00,2021-07-16 13:40:00+00:00,2021-07-16 15:00:00+00:00,2021-07-16 15:05:00+00:00,,,2021-07-16 15:00:00+00:00
external,2021-07-21,2021-07-21 14:10:00+00:00,2021-07-21 14:15:00+00:00,2021-07-21 20:00:00+00:00,31745.2,30700.0,1045.2000000000007,1,H2_ARRIVAL,2021-07-21 14:15:00+00:00,2021-07-21 14:20:00+00:00,2021-07-21 14:20:00+00:00,2021-07-21 14:20:00+00:00,2021-07-21 14:25:00+00:00,,,2021-07-21 14:20:00+00:00
external,2021-07-22,2021-07-22 14:40:00+00:00,2021-07-22 14:45:00+00:00,2021-07-22 20:00:00+00:00,32240.0,31700.0,540.0,1,H2_ARRIVAL,2021-07-22 14:45:00+00:00,2021-07-22 14:50:00+00:00,2021-07-22 14:50:00+00:00,2021-07-22 14:55:00+00:00,2021-07-22 15:00:00+00:00,,,2021-07-22 14:55:00+00:00
