partition,tf,variant,week,week_start,signal_ts,side,route,vote_count,long_votes,short_votes,votes_json,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason
development,H1,CONF2_FORCED,2023-W15,2023-04-10 00:00:00+00:00,2023-04-10 05:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-04-10 06:00:00+00:00,2023-04-10 15:00:00+00:00,28271.7,28123.935714285715,28504.279385714286,0.0052265794315264295,0.006726579431526382,TP
development,H1,CONF2_FORCED,2023-W16,2023-04-17 00:00:00+00:00,2023-04-18 18:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-04-18 19:00:00+00:00,2023-04-18 20:00:00+00:00,30135.9,29920.507142857143,30441.70055714286,0.007147384254090873,0.008647384254090897,TP
development,H1,CONF2_FORCED,2023-W17,2023-04-24 00:00:00+00:00,2023-04-25 19:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-04-25 20:00:00+00:00,2023-04-25 20:00:00+00:00,27596.2,27422.364285714288,27852.824314285714,0.006299262734931416,0.007799262734931313,TP
development,H1,CONF2_FORCED,2023-W18,2023-05-01 00:00:00+00:00,2023-05-04 17:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2023-05-04 18:00:00+00:00,2023-05-05 01:00:00+00:00,28830.9,29019.435714285715,28555.871585714285,0.006539362776941199,-0.008039362776941226,SL
development,H1,CONF2_FORCED,2023-W19,2023-05-08 00:00:00+00:00,2023-05-08 15:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2023-05-08 16:00:00+00:00,2023-05-08 17:00:00+00:00,27874.2,28099.607142857145,27565.170257142858,0.008086586982124784,0.009586586982124836,TP
development,H1,CONF2_FORCED,2023-W20,2023-05-15 00:00:00+00:00,2023-05-15 14:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2023-05-15 15:00:00+00:00,2023-05-15 17:00:00+00:00,27390.7,27221.185714285715,27642.386385714286,0.006188753325555243,0.007688753325555244,TP
development,H1,CONF2_FORCED,2023-W21,2023-05-22 00:00:00+00:00,2023-05-24 21:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-05-24 22:00:00+00:00,2023-05-25 01:00:00+00:00,26356.2,26543.242857142857,26090.088542857146,0.007096730831563628,0.008596730831563594,TP
development,H1,CONF2_FORCED,2023-W22,2023-05-29 00:00:00+00:00,2023-06-02 12:00:00+00:00,SHORT,FALLBACK,1,ORB,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": ""SHORT""}",2023-06-02 13:00:00+00:00,2023-06-02 13:00:00+00:00,27084.6,27235.77857142857,26852.167628571427,0.005581716969368993,0.007081716969368936,TP
development,H1,CONF2_FORCED,2023-W23,2023-06-05 00:00:00+00:00,2023-06-08 18:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2023-06-08 19:00:00+00:00,2023-06-09 02:00:00+00:00,26536.0,26366.485714285714,26785.122285714282,0.006388087342262813,-0.007888087342262816,SL
development,H1,CONF2_FORCED,2023-W24,2023-06-12 00:00:00+00:00,2023-06-12 17:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-06-12 18:00:00+00:00,2023-06-12 22:00:00+00:00,25797.4,25934.021428571432,25583.386371428573,0.0052959379073638764,-0.006795937907364045,SL
development,H1,CONF2_FORCED,2023-W25,2023-06-19 00:00:00+00:00,2023-06-19 19:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2023-06-19 20:00:00+00:00,2023-06-20 00:00:00+00:00,26672.8,26504.10714285714,26921.511257142858,0.0063245275015317935,0.007824527501531899,TP
development,H1,CONF2_FORCED,2023-W26,2023-06-26 00:00:00+00:00,2023-06-26 04:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-06-26 05:00:00+00:00,2023-06-26 06:00:00+00:00,30235.7,30418.628571428573,29962.06432857143,0.0060500855422091085,-0.007550085542209204,SL
development,H1,CONF2_FORCED,2023-W27,2023-07-03 00:00:00+00:00,2023-07-04 16:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2023-07-04 17:00:00+00:00,2023-07-04 19:00:00+00:00,30946.8,31094.52857142857,30706.23102857143,0.004773629952969967,0.00627362995296993,TP
development,H1,CONF2_FORCED,2023-W28,2023-07-10 00:00:00+00:00,2023-07-11 02:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-07-11 03:00:00+00:00,2023-07-11 14:00:00+00:00,30472.6,30699.585714285713,30154.196485714285,0.007448846317206753,-0.002891413925953211,TIME
development,H1,CONF2_FORCED,2023-W29,2023-07-17 00:00:00+00:00,2023-07-17 11:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2023-07-17 12:00:00+00:00,2023-07-17 13:00:00+00:00,30145.0,30255.042857142857,29944.522142857142,0.0036504513897116456,-0.005150451389711539,SL
development,H1,CONF2_FORCED,2023-W30,2023-07-24 00:00:00+00:00,2023-07-25 17:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2023-07-25 18:00:00+00:00,2023-07-26 00:00:00+00:00,29260.4,29165.51428571429,29443.066914285715,0.0032428030473169835,-0.004742803047316944,SL
development,H1,CONF2_FORCED,2023-W31,2023-07-31 00:00:00+00:00,2023-08-03 18:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-08-03 19:00:00+00:00,2023-08-04 02:00:00+00:00,29255.1,29128.149999999998,29469.815299999995,0.004339414324340036,-0.00583941432434004,SL
development,H1,CONF2_FORCED,2023-W32,2023-08-07 00:00:00+00:00,2023-08-08 14:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-08-08 15:00:00+00:00,2023-08-08 16:00:00+00:00,29422.1,29306.735714285714,29625.730585714282,0.003921007872119457,0.005421007872119356,TP
development,H1,CONF2_FORCED,2023-W33,2023-08-14 00:00:00+00:00,2023-08-15 12:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-08-15 13:00:00+00:00,2023-08-15 13:00:00+00:00,29352.9,29399.764285714286,29217.977014285716,0.0015965811117227037,-0.0030965811117226725,SL
development,H1,CONF2_FORCED,2023-W34,2023-08-21 00:00:00+00:00,2023-08-21 12:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2023-08-21 13:00:00+00:00,2023-08-21 13:00:00+00:00,25988.1,26076.75,25821.485699999997,0.0034111766539300743,-0.004911176653930203,SL
development,H1,CONF2_FORCED,2023-W35,2023-08-28 00:00:00+00:00,2023-09-01 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-09-01 13:00:00+00:00,2023-09-01 13:00:00+00:00,26050.5,25961.264285714286,26217.887214285714,0.0034254895025321573,-0.004925489502532186,SL
development,H1,CONF2_FORCED,2023-W36,2023-09-04 00:00:00+00:00,2023-09-04 15:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2023-09-04 16:00:00+00:00,2023-09-04 17:00:00+00:00,25803.9,25896.428571428572,25633.95972857143,0.003585836692460114,-0.005085836692460153,SL
development,H1,CONF2_FORCED,2023-W37,2023-09-11 00:00:00+00:00,2023-09-11 13:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,25605.8,25722.914285714287,25411.86831428571,0.004573740547621471,0.0060737405476215,TP
development,H1,CONF2_FORCED,2023-W38,2023-09-18 00:00:00+00:00,2023-09-19 06:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-09-19 07:00:00+00:00,2023-09-19 08:00:00+00:00,26816.9,26661.67142857143,27052.57927142857,0.0057884606881694846,0.007288460688169409,TP
development,H1,CONF2_FORCED,2023-W39,2023-09-25 00:00:00+00:00,2023-09-26 01:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-09-26 02:00:00+00:00,2023-09-26 11:00:00+00:00,26287.9,26185.292857142857,26469.370842857144,0.0039032080484612073,-0.005403208048461226,SL
development,H1,CONF2_FORCED,2023-W40,2023-10-02 00:00:00+00:00,2023-10-02 09:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2023-10-02 10:00:00+00:00,2023-10-02 14:00:00+00:00,28272.4,28020.007142857143,28609.610057142858,0.008927181885614853,0.010427181885614813,TP
development,H1,CONF2_FORCED,2023-W41,2023-10-09 00:00:00+00:00,2023-10-09 18:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-10-09 19:00:00+00:00,2023-10-10 06:00:00+00:00,27555.0,27719.857142857145,27307.477857142858,0.005982839515773657,-0.004512157503175405,TIME
development,H1,CONF2_FORCED,2023-W42,2023-10-16 00:00:00+00:00,2023-10-19 00:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-10-19 01:00:00+00:00,2023-10-19 01:00:00+00:00,28370.1,28252.842857142856,28572.467442857138,0.004133124058679473,-0.005633124058679493,SL
development,H1,CONF2_FORCED,2023-W43,2023-10-23 00:00:00+00:00,2023-10-23 18:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2023-10-23 19:00:00+00:00,2023-10-23 20:00:00+00:00,31156.5,30810.72142857143,31595.748071428574,0.011098119860336424,0.01259811986033649,TP
development,H1,CONF2_FORCED,2023-W44,2023-10-30 00:00:00+00:00,2023-10-30 13:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2023-10-30 14:00:00+00:00,2023-10-30 16:00:00+00:00,34670.8,34467.02857142857,34978.58382857143,0.005877321220491863,-0.007377321220491893,SL
development,H1,CONF2_FORCED,2023-W45,2023-11-06 00:00:00+00:00,2023-11-07 15:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-11-07 16:00:00+00:00,2023-11-07 18:00:00+00:00,34728.5,34881.635714285716,34471.178785714284,0.004409511331779788,-0.0059095113317799135,SL
development,H1,CONF2_FORCED,2023-W46,2023-11-13 00:00:00+00:00,2023-11-14 23:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-11-15 00:00:00+00:00,2023-11-15 11:00:00+00:00,35559.1,35980.18571428571,35031.33698571428,0.011841855229342549,-0.013341855229342446,SL
development,H1,CONF2_FORCED,2023-W47,2023-11-20 00:00:00+00:00,2023-11-20 07:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-11-20 08:00:00+00:00,2023-11-20 14:00:00+00:00,37261.0,37036.19285714286,37597.590142857145,0.006033309434989482,-0.007533309434989475,SL
development,H1,CONF2_FORCED,2023-W48,2023-11-27 00:00:00+00:00,2023-11-27 17:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-11-27 18:00:00+00:00,2023-11-27 23:00:00+00:00,36914.8,37167.46428571429,36551.39131428572,0.006844525385869242,-0.008344525385869326,SL
development,H1,CONF2_FORCED,2023-W49,2023-12-04 00:00:00+00:00,2023-12-06 22:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-12-06 23:00:00+00:00,2023-12-07 09:00:00+00:00,43776.0,44136.94285714286,43283.72914285714,0.008245222431077713,0.009745222431077729,TP
development,H1,CONF2_FORCED,2023-W50,2023-12-11 00:00:00+00:00,2023-12-12 12:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2023-12-12 13:00:00+00:00,2023-12-12 14:00:00+00:00,41875.0,41578.92857142857,42296.69642857143,0.007070362473347535,-0.008570362473347469,SL
development,H1,CONF2_FORCED,2023-W51,2023-12-18 00:00:00+00:00,2023-12-22 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-12-22 13:00:00+00:00,2023-12-22 18:00:00+00:00,43596.8,43312.42142857143,44011.96897142858,0.006522923045466001,0.008022923045466092,TP
development,H1,CONF2_FORCED,2023-W52,2023-12-25 00:00:00+00:00,2023-12-25 04:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-12-25 05:00:00+00:00,2023-12-25 12:00:00+00:00,43133.7,43377.30714285714,42760.69175714286,0.0056477219171353924,-0.007147721917135362,SL
development,H1,CONF2_FORCED,2024-W01,2024-01-01 00:00:00+00:00,2024-01-05 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2024-01-05 13:00:00+00:00,2024-01-05 14:00:00+00:00,43877.7,44375.31428571428,43248.45261428571,0.011340938237744574,0.012840938237744738,TP
development,H1,CONF2_FORCED,2024-W02,2024-01-08 00:00:00+00:00,2024-01-10 12:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2024-01-10 13:00:00+00:00,2024-01-10 13:00:00+00:00,44679.2,45101.485714285714,44122.876685714284,0.009451505718224907,-0.01095150571822495,SL
development,H1,CONF2_FORCED,2024-W03,2024-01-15 00:00:00+00:00,2024-01-16 11:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2024-01-16 12:00:00+00:00,2024-01-16 14:00:00+00:00,42894.6,42677.40714285714,43240.476657142855,0.005063407914815779,-0.0065634079148158535,SL
development,H1,CONF2_FORCED,2024-W04,2024-01-22 00:00:00+00:00,2024-01-22 16:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2024-01-22 17:00:00+00:00,2024-01-22 18:00:00+00:00,40524.1,40920.264285714286,40006.36341428571,0.009776016881665144,0.011276016881665187,TP
development,H1,CONF2_FORCED,2024-W05,2024-01-29 00:00:00+00:00,2024-02-01 16:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2024-02-01 17:00:00+00:00,2024-02-01 17:00:00+00:00,42641.9,42384.0,43027.725699999995,0.006048041949350272,0.007548041949350161,TP
development,H1,CONF2_FORCED,2024-W06,2024-02-05 00:00:00+00:00,2024-02-05 05:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2024-02-05 06:00:00+00:00,2024-02-05 07:00:00+00:00,42767.7,42516.94285714286,43146.76024285714,0.005863236574731463,0.007363236574731426,TP
development,H1,CONF2_FORCED,2024-W07,2024-02-12 00:00:00+00:00,2024-02-15 14:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2024-02-15 15:00:00+00:00,2024-02-15 15:00:00+00:00,52644.4,52236.97142857143,53209.761771428566,0.007739257573997831,-0.009239257573997848,SL
development,H1,CONF2_FORCED,2024-W08,2024-02-19 00:00:00+00:00,2024-02-21 05:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2024-02-21 06:00:00+00:00,2024-02-21 09:00:00+00:00,51866.2,52194.08571428571,51382.71568571428,0.0063217608825345785,0.007821760882534558,TP
development,H1,CONF2_FORCED,2024-W09,2024-02-26 00:00:00+00:00,2024-02-26 13:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2024-02-26 14:00:00+00:00,2024-02-26 14:00:00+00:00,51264.1,51477.20714285714,50897.20055714285,0.004157044459127193,-0.0056570444591272345,SL
development,H1,CONF2_FORCED,2024-W10,2024-03-04 00:00:00+00:00,2024-03-04 00:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2024-03-04 01:00:00+00:00,2024-03-04 07:00:00+00:00,63544.5,63001.90714285714,64277.726357142856,0.008538785530500002,0.010038785530500029,TP
development,H1,CONF2_FORCED,2024-W11,2024-03-11 00:00:00+00:00,2024-03-15 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2024-03-15 13:00:00+00:00,2024-03-15 18:00:00+00:00,67962.7,66500.58571428571,69628.70238571429,0.02151348144959347,0.02301348144959353,TP
development,H1,CONF2_FORCED,2024-W12,2024-03-18 00:00:00+00:00,2024-03-18 16:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2024-03-18 17:00:00+00:00,2024-03-18 21:00:00+00:00,67179.9,67937.12142857142,66221.13887142857,0.011271547420752709,-0.012771547420752758,SL
development,H1,CONF2_FORCED,2024-W13,2024-03-25 00:00:00+00:00,2024-03-26 12:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2024-03-26 13:00:00+00:00,2024-03-26 13:00:00+00:00,71168.1,70635.59285714287,71914.11144285715,0.007482385266111436,-0.008982385266111335,SL
development,H1,CONF2_FORCED,2024-W14,2024-04-01 00:00:00+00:00,2024-04-01 14:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2024-04-01 15:00:00+00:00,2024-04-01 15:00:00+00:00,68950.0,69479.78571428571,68213.36428571428,0.0076836216720190306,0.009183621672019084,TP
development,H1,CONF2_FORCED,2024-W15,2024-04-08 00:00:00+00:00,2024-04-09 09:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2024-04-09 10:00:00+00:00,2024-04-09 12:00:00+00:00,70442.6,70982.02857142857,69691.84362857144,0.00765770388129584,-0.009157703881295718,SL
development,H1,CONF2_FORCED,2024-W16,2024-04-15 00:00:00+00:00,2024-04-15 12:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2024-04-15 13:00:00+00:00,2024-04-15 14:00:00+00:00,66001.3,65401.62142857143,66798.98247142856,0.009085859997129951,-0.010585859997129963,SL
development,H1,CONF2_FORCED,2024-W17,2024-04-22 00:00:00+00:00,2024-04-22 19:00:00+00:00,LONG,CONFLUENCE,3,"ORB,FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2024-04-22 20:00:00+00:00,2024-04-22 22:00:00+00:00,66495.6,66056.57142857143,67134.11537142858,0.0066023702534990115,0.008102370253499082,TP
development,H1,CONF2_FORCED,2024-W18,2024-04-29 00:00:00+00:00,2024-04-29 01:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2024-04-29 02:00:00+00:00,2024-04-29 02:00:00+00:00,63197.9,63524.02857142857,62682.17772857143,0.005160433676254633,0.006660433676254631,TP
development,H1,CONF2_FORCED,2024-W19,2024-05-06 00:00:00+00:00,2024-05-09 17:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2024-05-09 18:00:00+00:00,2024-05-09 20:00:00+00:00,61916.0,61400.81428571429,62616.93371428571,0.008320720238479783,0.009820720238479743,TP
development,H1,CONF2_FORCED,2024-W20,2024-05-13 00:00:00+00:00,2024-05-14 21:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2024-05-14 22:00:00+00:00,2024-05-15 09:00:00+00:00,61670.1,61210.62142857143,62314.58887142857,0.00745058904442462,0.008950589044424641,TP
development,H1,CONF2_FORCED,2024-W21,2024-05-20 00:00:00+00:00,2024-05-22 12:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2024-05-22 13:00:00+00:00,2024-05-22 14:00:00+00:00,69685.3,70082.82857142857,69078.71552857144,0.00570462596026093,-0.007204625960260889,SL
development,H1,CONF2_FORCED,2024-W22,2024-05-27 00:00:00+00:00,2024-05-27 20:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2024-05-27 21:00:00+00:00,2024-05-28 00:00:00+00:00,69699.3,69197.54285714286,70410.15504285715,0.007198883530496652,-0.00869888353049658,SL
development,H1,CONF2_FORCED,2024-W23,2024-06-03 00:00:00+00:00,2024-06-07 12:00:00+00:00,SHORT,FALLBACK,1,ORB,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": ""SHORT""}",2024-06-07 13:00:00+00:00,2024-06-07 13:00:00+00:00,71274.0,71607.55714285714,70726.62085714286,0.004679927362813116,-0.006179927362813085,SL
development,H1,CONF2_FORCED,2024-W24,2024-06-10 00:00:00+00:00,2024-06-14 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2024-06-14 13:00:00+00:00,2024-06-14 14:00:00+00:00,67074.1,67370.84285714287,66576.13484285715,0.004424104939803228,0.005924104939803167,TP
development,H1,CONF2_FORCED,2024-W25,2024-06-17 00:00:00+00:00,2024-06-17 05:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2024-06-17 06:00:00+00:00,2024-06-17 09:00:00+00:00,66334.3,66580.65714285715,65888.93995714285,0.0037138726549785384,0.005213872654978692,TP
development,H1,CONF2_FORCED,2024-W26,2024-06-24 00:00:00+00:00,2024-06-25 15:00:00+00:00,LONG,CONFLUENCE,2,"ORB,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2024-06-25 16:00:00+00:00,2024-06-25 18:00:00+00:00,61775.9,61277.02857142857,62460.099128571426,0.00807550239772191,-0.009575502397721923,SL
development,H1,CONF2_FORCED,2024-W27,2024-07-01 00:00:00+00:00,2024-07-02 09:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2024-07-02 10:00:00+00:00,2024-07-02 12:00:00+00:00,62651.8,62893.25714285715,62222.38745714286,0.0038539538027182454,-0.005353953802718246,SL
development,H1,CONF2_FORCED,2024-W28,2024-07-08 00:00:00+00:00,2024-07-12 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2024-07-12 13:00:00+00:00,2024-07-12 13:00:00+00:00,57354.0,57768.37142857143,56767.56657142857,0.007224804347934379,-0.008724804347934377,SL
development,H1,CONF2_FORCED,2024-W29,2024-07-15 00:00:00+00:00,2024-07-16 13:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2024-07-16 14:00:00+00:00,2024-07-16 15:00:00+00:00,63390.5,64024.42857142857,62566.39992857142,0.010000371844812258,-0.011500371844812283,SL
development,H1,CONF2_FORCED,2024-W30,2024-07-22 00:00:00+00:00,2024-07-22 13:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2024-07-22 14:00:00+00:00,2024-07-22 18:00:00+00:00,67073.5,67500.2,66445.57949999999,0.006361677860854141,-0.007861677860854175,SL
