partition,regime,clock_block,obs_start,obs_end,H,L,range,ext15_px,k1_ts,k1_start,direct_break,break_ts,break_complete_ts,retest_ts,retest_complete_ts,retest_class,accepted_retest,terminal_ts,terminal_type,ext15_success,minutes_break_to_retest,minutes_accept_to_ext15
development,BULL,08-12,2023-10-08 08:00:00+00:00,2023-10-08 12:00:00+00:00,28061.5,27864.6,196.90000000000146,27835.065,2023-10-08 08:15:00+00:00,2023-10-08 08:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-08 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-10-09 00:00:00+00:00,2023-10-09 04:00:00+00:00,27968.7,27780.4,188.29999999999927,27752.155000000002,2023-10-09 01:05:00+00:00,2023-10-09 01:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-09 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,08-12,2023-10-09 08:00:00+00:00,2023-10-09 12:00:00+00:00,27934.0,27800.0,134.0,27779.9,2023-10-09 08:05:00+00:00,2023-10-09 08:00:00+00:00,True,2023-10-09 08:30:00+00:00,2023-10-09 08:35:00+00:00,2023-10-09 08:35:00+00:00,2023-10-09 08:40:00+00:00,RETEST_RECLAIMED,False,2023-10-09 08:40:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,12-16,2023-10-09 12:00:00+00:00,2023-10-09 16:00:00+00:00,27834.8,27392.0,442.7999999999993,27325.58,2023-10-09 12:20:00+00:00,2023-10-09 12:15:00+00:00,True,2023-10-09 13:00:00+00:00,2023-10-09 13:05:00+00:00,2023-10-09 13:05:00+00:00,2023-10-09 13:10:00+00:00,RETEST_RECLAIMED,False,2023-10-09 13:10:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,16-20,2023-10-09 16:00:00+00:00,2023-10-09 20:00:00+00:00,27567.2,27358.2,209.0,27326.850000000002,2023-10-09 16:05:00+00:00,2023-10-09 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-09 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2023-10-10 12:00:00+00:00,2023-10-10 16:00:00+00:00,27727.3,27486.5,240.79999999999927,27450.38,2023-10-10 12:05:00+00:00,2023-10-10 12:00:00+00:00,True,2023-10-10 12:05:00+00:00,2023-10-10 12:10:00+00:00,2023-10-10 12:10:00+00:00,2023-10-10 12:15:00+00:00,RETEST_RECLAIMED,False,2023-10-10 12:15:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,04-08,2023-10-11 04:00:00+00:00,2023-10-11 08:00:00+00:00,27467.6,27000.0,467.59999999999854,26929.86,2023-10-11 04:05:00+00:00,2023-10-11 04:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-11 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,16-20,2023-10-11 16:00:00+00:00,2023-10-11 20:00:00+00:00,27252.6,26700.0,552.5999999999985,26617.11,2023-10-11 16:15:00+00:00,2023-10-11 16:10:00+00:00,True,2023-10-11 16:15:00+00:00,2023-10-11 16:20:00+00:00,2023-10-11 16:20:00+00:00,2023-10-11 16:25:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-10-11 16:40:00+00:00,RECLAIM_ABOVE_L,False,0.0,
development,BEAR,08-12,2023-10-12 08:00:00+00:00,2023-10-12 12:00:00+00:00,26909.9,26768.8,141.10000000000218,26747.635,2023-10-12 08:10:00+00:00,2023-10-12 08:05:00+00:00,True,2023-10-12 09:20:00+00:00,2023-10-12 09:25:00+00:00,2023-10-12 10:05:00+00:00,2023-10-12 10:10:00+00:00,RETEST_RECLAIMED,False,2023-10-12 10:10:00+00:00,RETEST_RECLAIMED,False,40.0,
development,BEAR,16-20,2023-10-12 16:00:00+00:00,2023-10-12 20:00:00+00:00,26853.9,26606.2,247.70000000000073,26569.045000000002,2023-10-12 16:30:00+00:00,2023-10-12 16:25:00+00:00,True,2023-10-12 17:05:00+00:00,2023-10-12 17:10:00+00:00,2023-10-12 17:10:00+00:00,2023-10-12 17:15:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-10-12 17:20:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,0.0,
development,BEAR,08-12,2023-10-13 08:00:00+00:00,2023-10-13 12:00:00+00:00,26929.0,26765.3,163.70000000000073,26740.745,2023-10-13 09:40:00+00:00,2023-10-13 09:35:00+00:00,True,2023-10-13 09:40:00+00:00,2023-10-13 09:45:00+00:00,2023-10-13 09:45:00+00:00,2023-10-13 09:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-10-13 09:55:00+00:00,EXT15,True,0.0,5.0
development,BEAR,04-08,2023-10-14 04:00:00+00:00,2023-10-14 08:00:00+00:00,26986.4,26828.5,157.90000000000146,26804.815,2023-10-14 07:05:00+00:00,2023-10-14 07:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-14 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2023-10-15 12:00:00+00:00,2023-10-15 16:00:00+00:00,26909.6,26830.1,79.5,26818.175,2023-10-15 12:05:00+00:00,2023-10-15 12:00:00+00:00,True,2023-10-15 12:05:00+00:00,2023-10-15 12:10:00+00:00,2023-10-15 12:25:00+00:00,2023-10-15 12:30:00+00:00,RETEST_RECLAIMED,False,2023-10-15 12:30:00+00:00,RETEST_RECLAIMED,False,15.0,
development,BULL,00-04,2023-10-17 00:00:00+00:00,2023-10-17 04:00:00+00:00,28633.3,28220.7,412.59999999999854,28158.81,2023-10-17 01:00:00+00:00,2023-10-17 00:55:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-17 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2023-10-17 12:00:00+00:00,2023-10-17 16:00:00+00:00,28605.0,28339.0,266.0,28299.1,2023-10-17 12:35:00+00:00,2023-10-17 12:30:00+00:00,True,2023-10-17 12:35:00+00:00,2023-10-17 12:40:00+00:00,2023-10-17 12:40:00+00:00,2023-10-17 12:45:00+00:00,RETEST_RECLAIMED,False,2023-10-17 12:45:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BULL,00-04,2023-10-18 00:00:00+00:00,2023-10-18 04:00:00+00:00,28544.3,28360.0,184.29999999999927,28332.355,2023-10-18 00:15:00+00:00,2023-10-18 00:10:00+00:00,True,2023-10-18 00:35:00+00:00,2023-10-18 00:40:00+00:00,2023-10-18 00:55:00+00:00,2023-10-18 01:00:00+00:00,RETEST_RECLAIMED,False,2023-10-18 01:00:00+00:00,RETEST_RECLAIMED,False,15.0,
development,BULL,12-16,2023-10-18 12:00:00+00:00,2023-10-18 16:00:00+00:00,28584.9,28204.8,380.1000000000022,28147.785,2023-10-18 14:35:00+00:00,2023-10-18 14:30:00+00:00,True,2023-10-18 14:40:00+00:00,2023-10-18 14:45:00+00:00,2023-10-18 14:45:00+00:00,2023-10-18 14:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-10-18 15:05:00+00:00,EXT15,True,0.0,15.0
development,BULL,20-00,2023-10-18 20:00:00+00:00,2023-10-19 00:00:00+00:00,28423.4,28215.4,208.0,28184.2,2023-10-18 20:05:00+00:00,2023-10-18 20:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-19 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-10-20 00:00:00+00:00,2023-10-20 04:00:00+00:00,28883.7,28579.1,304.6000000000022,28533.41,2023-10-20 01:10:00+00:00,2023-10-20 01:05:00+00:00,True,2023-10-20 01:10:00+00:00,2023-10-20 01:15:00+00:00,2023-10-20 01:15:00+00:00,2023-10-20 01:20:00+00:00,RETEST_RECLAIMED,False,2023-10-20 01:20:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BULL,16-20,2023-10-20 16:00:00+00:00,2023-10-20 20:00:00+00:00,29900.0,29358.5,541.5,29277.275,2023-10-20 17:10:00+00:00,2023-10-20 17:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-20 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2023-10-22 12:00:00+00:00,2023-10-22 16:00:00+00:00,29981.8,29761.8,220.0,29728.8,2023-10-22 14:55:00+00:00,2023-10-22 14:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-22 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2023-10-24 12:00:00+00:00,2023-10-24 16:00:00+00:00,34888.0,33966.0,922.0,33827.7,2023-10-24 15:20:00+00:00,2023-10-24 15:15:00+00:00,True,2023-10-24 15:20:00+00:00,2023-10-24 15:25:00+00:00,,,NO_RETEST_BEFORE_BLOCK_END,False,2023-10-24 16:00:00+00:00,NO_RETEST_BEFORE_BLOCK_END,False,,
development,BULL,04-08,2023-10-25 04:00:00+00:00,2023-10-25 08:00:00+00:00,34388.0,33768.6,619.4000000000015,33675.689999999995,2023-10-25 07:45:00+00:00,2023-10-25 07:40:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-25 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2023-10-26 04:00:00+00:00,2023-10-26 08:00:00+00:00,34828.7,34407.2,421.5,34343.975,2023-10-26 06:10:00+00:00,2023-10-26 06:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-26 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,08-12,2023-10-26 08:00:00+00:00,2023-10-26 12:00:00+00:00,34809.4,34401.7,407.70000000000437,34340.545,2023-10-26 09:30:00+00:00,2023-10-26 09:25:00+00:00,True,2023-10-26 10:00:00+00:00,2023-10-26 10:05:00+00:00,2023-10-26 10:10:00+00:00,2023-10-26 10:15:00+00:00,RETEST_RECLAIMED,False,2023-10-26 10:15:00+00:00,RETEST_RECLAIMED,False,5.0,
development,BULL,12-16,2023-10-27 12:00:00+00:00,2023-10-27 16:00:00+00:00,34185.3,33950.0,235.3000000000029,33914.705,2023-10-27 12:30:00+00:00,2023-10-27 12:25:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-27 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,20-00,2023-10-28 20:00:00+00:00,2023-10-29 00:00:00+00:00,34230.7,34082.0,148.6999999999971,34059.695,2023-10-28 22:35:00+00:00,2023-10-28 22:30:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-29 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-10-29 00:00:00+00:00,2023-10-29 04:00:00+00:00,34200.0,34063.0,137.0,34042.45,2023-10-29 00:05:00+00:00,2023-10-29 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-29 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2023-10-30 04:00:00+00:00,2023-10-30 08:00:00+00:00,34578.8,34179.0,399.8000000000029,34119.03,2023-10-30 07:25:00+00:00,2023-10-30 07:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-30 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,04-08,2023-10-31 04:00:00+00:00,2023-10-31 08:00:00+00:00,34620.7,34206.1,414.59999999999854,34143.909999999996,2023-10-31 04:10:00+00:00,2023-10-31 04:05:00+00:00,True,2023-10-31 05:05:00+00:00,2023-10-31 05:10:00+00:00,2023-10-31 05:10:00+00:00,2023-10-31 05:15:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-10-31 05:20:00+00:00,RECLAIM_ABOVE_L,False,0.0,
development,SIDEWAYS,08-12,2023-10-31 08:00:00+00:00,2023-10-31 12:00:00+00:00,34360.0,34080.0,280.0,34038.0,2023-10-31 08:05:00+00:00,2023-10-31 08:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-10-31 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-11-01 00:00:00+00:00,2023-11-01 04:00:00+00:00,34744.7,34439.5,305.1999999999971,34393.72,2023-11-01 02:05:00+00:00,2023-11-01 02:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-01 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2023-11-01 04:00:00+00:00,2023-11-01 08:00:00+00:00,34684.0,34406.4,277.59999999999854,34364.76,2023-11-01 04:05:00+00:00,2023-11-01 04:00:00+00:00,True,2023-11-01 05:15:00+00:00,2023-11-01 05:20:00+00:00,2023-11-01 05:20:00+00:00,2023-11-01 05:25:00+00:00,RETEST_RECLAIMED,False,2023-11-01 05:25:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BULL,00-04,2023-11-03 00:00:00+00:00,2023-11-03 04:00:00+00:00,35099.0,34705.0,394.0,34645.9,2023-11-03 00:35:00+00:00,2023-11-03 00:30:00+00:00,True,2023-11-03 00:45:00+00:00,2023-11-03 00:50:00+00:00,2023-11-03 02:30:00+00:00,2023-11-03 02:35:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-03 02:35:00+00:00,EXT15,True,100.0,0.0
development,SIDEWAYS,04-08,2023-11-03 04:00:00+00:00,2023-11-03 08:00:00+00:00,34944.9,34364.1,580.8000000000029,34276.979999999996,2023-11-03 04:50:00+00:00,2023-11-03 04:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-03 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,08-12,2023-11-03 08:00:00+00:00,2023-11-03 12:00:00+00:00,34700.0,34300.1,399.90000000000146,34240.115,2023-11-03 08:50:00+00:00,2023-11-03 08:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-03 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2023-11-04 12:00:00+00:00,2023-11-04 16:00:00+00:00,34880.0,34668.7,211.3000000000029,34637.005,2023-11-04 13:55:00+00:00,2023-11-04 13:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-04 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,20-00,2023-11-05 20:00:00+00:00,2023-11-06 00:00:00+00:00,35298.0,34878.0,420.0,34815.0,2023-11-05 21:30:00+00:00,2023-11-05 21:25:00+00:00,True,2023-11-05 21:30:00+00:00,2023-11-05 21:35:00+00:00,2023-11-05 21:35:00+00:00,2023-11-05 21:40:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-05 21:40:00+00:00,EXT15,True,0.0,0.0
development,BULL,16-20,2023-11-06 16:00:00+00:00,2023-11-06 20:00:00+00:00,35281.5,34911.0,370.5,34855.425,2023-11-06 17:10:00+00:00,2023-11-06 17:05:00+00:00,True,2023-11-06 18:10:00+00:00,2023-11-06 18:15:00+00:00,2023-11-06 18:20:00+00:00,2023-11-06 18:25:00+00:00,RETEST_RECLAIMED,False,2023-11-06 18:25:00+00:00,RETEST_RECLAIMED,False,5.0,
development,BEAR,12-16,2023-11-07 12:00:00+00:00,2023-11-07 16:00:00+00:00,34988.0,34552.2,435.8000000000029,34486.829999999994,2023-11-07 12:15:00+00:00,2023-11-07 12:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-07 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2023-11-08 04:00:00+00:00,2023-11-08 08:00:00+00:00,35436.1,35241.1,195.0,35211.85,2023-11-08 05:25:00+00:00,2023-11-08 05:20:00+00:00,True,2023-11-08 06:00:00+00:00,2023-11-08 06:05:00+00:00,2023-11-08 06:15:00+00:00,2023-11-08 06:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-08 06:25:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,10.0,
development,BULL,08-12,2023-11-10 08:00:00+00:00,2023-11-10 12:00:00+00:00,36836.8,36465.4,371.40000000000146,36409.69,2023-11-10 08:05:00+00:00,2023-11-10 08:00:00+00:00,True,2023-11-10 08:10:00+00:00,2023-11-10 08:15:00+00:00,2023-11-10 08:15:00+00:00,2023-11-10 08:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-10 08:25:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,0.0,
development,BULL,20-00,2023-11-10 20:00:00+00:00,2023-11-11 00:00:00+00:00,37448.0,37118.4,329.59999999999854,37068.96,2023-11-10 20:20:00+00:00,2023-11-10 20:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-11 00:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-11-11 00:00:00+00:00,2023-11-11 04:00:00+00:00,37570.0,37080.0,490.0,37006.5,2023-11-11 01:40:00+00:00,2023-11-11 01:35:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-11 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,08-12,2023-11-11 08:00:00+00:00,2023-11-11 12:00:00+00:00,37159.7,36942.0,217.6999999999971,36909.345,2023-11-11 11:20:00+00:00,2023-11-11 11:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-11 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,08-12,2023-11-13 08:00:00+00:00,2023-11-13 12:00:00+00:00,37069.9,36760.0,309.90000000000146,36713.515,2023-11-13 11:50:00+00:00,2023-11-13 11:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-13 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,12-16,2023-11-13 12:00:00+00:00,2023-11-13 16:00:00+00:00,37065.9,36710.0,355.90000000000146,36656.615,2023-11-13 12:25:00+00:00,2023-11-13 12:20:00+00:00,True,2023-11-13 14:40:00+00:00,2023-11-13 14:45:00+00:00,2023-11-13 14:45:00+00:00,2023-11-13 14:50:00+00:00,RETEST_RECLAIMED,False,2023-11-13 14:50:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,12-16,2023-11-14 12:00:00+00:00,2023-11-14 16:00:00+00:00,36779.9,36258.2,521.7000000000044,36179.945,2023-11-14 12:05:00+00:00,2023-11-14 12:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-14 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,16-20,2023-11-14 16:00:00+00:00,2023-11-14 20:00:00+00:00,36720.0,35665.2,1054.800000000003,35506.979999999996,2023-11-14 18:45:00+00:00,2023-11-14 18:40:00+00:00,True,2023-11-14 18:50:00+00:00,2023-11-14 18:55:00+00:00,,,NO_RETEST_BEFORE_BLOCK_END,False,2023-11-14 20:00:00+00:00,NO_RETEST_BEFORE_BLOCK_END,False,,
development,BULL,04-08,2023-11-16 04:00:00+00:00,2023-11-16 08:00:00+00:00,37956.5,37353.8,602.6999999999971,37263.395000000004,2023-11-16 04:30:00+00:00,2023-11-16 04:25:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-16 08:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,08-12,2023-11-16 08:00:00+00:00,2023-11-16 12:00:00+00:00,37645.9,37351.0,294.90000000000146,37306.765,2023-11-16 08:25:00+00:00,2023-11-16 08:20:00+00:00,True,2023-11-16 08:25:00+00:00,2023-11-16 08:30:00+00:00,2023-11-16 08:35:00+00:00,2023-11-16 08:40:00+00:00,RETEST_RECLAIMED,False,2023-11-16 08:40:00+00:00,RETEST_RECLAIMED,False,5.0,
development,SIDEWAYS,16-20,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,37352.5,36251.0,1101.5,36085.775,2023-11-16 18:10:00+00:00,2023-11-16 18:05:00+00:00,True,2023-11-16 18:15:00+00:00,2023-11-16 18:20:00+00:00,2023-11-16 18:25:00+00:00,2023-11-16 18:30:00+00:00,RETEST_RECLAIMED,False,2023-11-16 18:30:00+00:00,RETEST_RECLAIMED,False,5.0,
development,BEAR,08-12,2023-11-17 08:00:00+00:00,2023-11-17 12:00:00+00:00,36537.1,36143.8,393.29999999999563,36084.805,2023-11-17 10:30:00+00:00,2023-11-17 10:25:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-17 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,12-16,2023-11-18 12:00:00+00:00,2023-11-18 16:00:00+00:00,36550.0,36389.3,160.6999999999971,36365.19500000001,2023-11-18 13:25:00+00:00,2023-11-18 13:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-18 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-11-19 00:00:00+00:00,2023-11-19 04:00:00+00:00,36720.0,36450.0,270.0,36409.5,2023-11-19 01:10:00+00:00,2023-11-19 01:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-19 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2023-11-20 12:00:00+00:00,2023-11-20 16:00:00+00:00,37445.5,37070.1,375.40000000000146,37013.79,2023-11-20 13:10:00+00:00,2023-11-20 13:05:00+00:00,True,2023-11-20 14:10:00+00:00,2023-11-20 14:15:00+00:00,2023-11-20 14:25:00+00:00,2023-11-20 14:30:00+00:00,RETEST_RECLAIMED,False,2023-11-20 14:30:00+00:00,RETEST_RECLAIMED,False,10.0,
development,BULL,12-16,2023-11-21 12:00:00+00:00,2023-11-21 16:00:00+00:00,37439.5,37156.0,283.5,37113.475,2023-11-21 12:10:00+00:00,2023-11-21 12:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-21 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,SIDEWAYS,20-00,2023-11-21 20:00:00+00:00,2023-11-22 00:00:00+00:00,37531.0,36600.0,931.0,36460.35,2023-11-21 22:30:00+00:00,2023-11-21 22:25:00+00:00,True,2023-11-21 22:30:00+00:00,2023-11-21 22:35:00+00:00,2023-11-21 22:35:00+00:00,2023-11-21 22:40:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-21 22:40:00+00:00,EXT15,True,0.0,0.0
development,BEAR,00-04,2023-11-22 00:00:00+00:00,2023-11-22 04:00:00+00:00,37190.0,35720.0,1470.0,35499.5,2023-11-22 00:05:00+00:00,2023-11-22 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-22 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,12-16,2023-11-23 12:00:00+00:00,2023-11-23 16:00:00+00:00,37650.0,37135.8,514.1999999999971,37058.670000000006,2023-11-23 14:35:00+00:00,2023-11-23 14:30:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-23 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,16-20,2023-11-24 16:00:00+00:00,2023-11-24 20:00:00+00:00,38425.0,37600.0,825.0,37476.25,2023-11-24 16:55:00+00:00,2023-11-24 16:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-24 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,08-12,2023-11-25 08:00:00+00:00,2023-11-25 12:00:00+00:00,37830.5,37708.1,122.40000000000146,37689.74,2023-11-25 09:35:00+00:00,2023-11-25 09:30:00+00:00,True,2023-11-25 10:10:00+00:00,2023-11-25 10:15:00+00:00,2023-11-25 10:20:00+00:00,2023-11-25 10:25:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-25 10:25:00+00:00,EXT15,True,5.0,0.0
development,BULL,00-04,2023-11-26 00:00:00+00:00,2023-11-26 04:00:00+00:00,37886.5,37693.2,193.3000000000029,37664.204999999994,2023-11-26 01:25:00+00:00,2023-11-26 01:20:00+00:00,True,2023-11-26 01:25:00+00:00,2023-11-26 01:30:00+00:00,2023-11-26 01:30:00+00:00,2023-11-26 01:35:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-11-26 01:40:00+00:00,RECLAIM_ABOVE_L,False,0.0,
development,SIDEWAYS,16-20,2023-11-26 16:00:00+00:00,2023-11-26 20:00:00+00:00,37669.8,37248.0,421.8000000000029,37184.729999999996,2023-11-26 16:30:00+00:00,2023-11-26 16:25:00+00:00,True,2023-11-26 16:35:00+00:00,2023-11-26 16:40:00+00:00,2023-11-26 16:40:00+00:00,2023-11-26 16:45:00+00:00,RETEST_RECLAIMED,False,2023-11-26 16:45:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,04-08,2023-11-27 04:00:00+00:00,2023-11-27 08:00:00+00:00,37560.0,37174.2,385.8000000000029,37116.329999999994,2023-11-27 07:30:00+00:00,2023-11-27 07:25:00+00:00,True,2023-11-27 07:30:00+00:00,2023-11-27 07:35:00+00:00,2023-11-27 07:35:00+00:00,2023-11-27 07:40:00+00:00,RETEST_RECLAIMED,False,2023-11-27 07:40:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BEAR,12-16,2023-11-27 12:00:00+00:00,2023-11-27 16:00:00+00:00,37457.0,36829.8,627.1999999999971,36735.72,2023-11-27 13:20:00+00:00,2023-11-27 13:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-27 16:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BEAR,16-20,2023-11-27 16:00:00+00:00,2023-11-27 20:00:00+00:00,37094.9,36725.1,369.8000000000029,36669.63,2023-11-27 16:05:00+00:00,2023-11-27 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-11-27 20:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-12-02 00:00:00+00:00,2023-12-02 04:00:00+00:00,38888.0,38622.3,265.6999999999971,38582.44500000001,2023-12-02 00:15:00+00:00,2023-12-02 00:10:00+00:00,True,2023-12-02 00:25:00+00:00,2023-12-02 00:30:00+00:00,2023-12-02 00:30:00+00:00,2023-12-02 00:35:00+00:00,RETEST_RECLAIMED,False,2023-12-02 00:35:00+00:00,RETEST_RECLAIMED,False,0.0,
development,BULL,08-12,2023-12-02 08:00:00+00:00,2023-12-02 12:00:00+00:00,38815.5,38680.0,135.5,38659.675,2023-12-02 08:05:00+00:00,2023-12-02 08:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-12-02 12:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,00-04,2023-12-03 00:00:00+00:00,2023-12-03 04:00:00+00:00,39725.0,39270.8,454.1999999999971,39202.670000000006,2023-12-03 03:15:00+00:00,2023-12-03 03:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2023-12-03 04:00:00+00:00,NOT_DIRECT_PATH,False,,
development,BULL,04-08,2023-12-05 04:00:00+00:00,2023-12-05 08:00:00+00:00,41993.1,41630.0,363.09999999999854,41575.535,2023-12-05 07:05:00+00:00,2023-12-05 07:00:00+00:00,True,2023-12-05 07:05:00+00:00,2023-12-05 07:10:00+00:00,2023-12-05 07:10:00+00:00,2023-12-05 07:15:00+00:00,RETEST_ACCEPTED_BELOW,True,2023-12-05 07:15:00+00:00,EXT15,True,0.0,0.0
development,BULL,04-08,2023-12-06 04:00:00+00:00,2023-12-06 08:00:00+00:00,44160.1,43569.2,590.9000000000015,43480.564999999995,2023-12-06 05:50:00+00:00,2023-12-06 05:45:00+00:00,True,2023-12-06 06:05:00+00:00,2023-12-06 06:10:00+00:00,2023-12-06 06:10:00+00:00,2023-12-06 06:15:00+00:00,RETEST_RECLAIMED,False,2023-12-06 06:15:00+00:00,RETEST_RECLAIMED,False,0.0,
