partition,trigger,onset_ts,entry_ts,side,onset_market_state,onset_regime,entry_price,exit_ts,exit_price,exit_reason,samebar_sl,hold_min,gross_return,net_return,net_pnl_usd
validation_2025,T0_ONSET,2025-08-29 15:45:00+00:00,2025-08-29 15:45:00+00:00,SHORT,DELEVERAGING,BULL,208.05,2025-08-29 15:55:00+00:00,205.9695,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-08-29 17:15:00+00:00,2025-08-29 17:15:00+00:00,SHORT,DELEVERAGING,BULL,202.95,2025-08-29 20:35:00+00:00,200.92049999999998,TP,False,200.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-08-31 00:45:00+00:00,2025-08-31 00:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,204.62,2025-08-31 04:45:00+00:00,203.82,TIME,False,240.0,-0.003909686247678734,-0.005409686247678734,-2.704843123839367
validation_2025,T0_ONSET,2025-08-31 06:15:00+00:00,2025-08-31 06:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,204.51,2025-08-31 10:15:00+00:00,203.72,TIME,False,240.0,0.003862891790132439,0.002362891790132439,1.1814458950662194
validation_2025,T0_ONSET,2025-08-31 16:00:00+00:00,2025-08-31 16:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,204.49,2025-08-31 20:00:00+00:00,204.53,TIME,False,240.0,-0.00019560858721701102,-0.001695608587217011,-0.8478042936085055
validation_2025,T0_ONSET,2025-08-31 22:45:00+00:00,2025-08-31 22:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,203.76,2025-08-31 23:35:00+00:00,201.7224,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-01 09:15:00+00:00,2025-09-01 09:15:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,203.63,2025-09-01 09:50:00+00:00,201.59369999999998,TP,False,35.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-02 04:15:00+00:00,2025-09-02 04:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,201.97,2025-09-02 06:10:00+00:00,203.9897,TP,False,115.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-02 08:30:00+00:00,2025-09-02 08:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,203.36,2025-09-02 12:05:00+00:00,201.3264,TP,False,215.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-02 16:30:00+00:00,2025-09-02 16:30:00+00:00,SHORT,DELEVERAGING,BULL,199.62,2025-09-02 17:05:00+00:00,201.61620000000002,SL,False,35.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-02 18:45:00+00:00,2025-09-02 18:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,204.07,2025-09-02 18:55:00+00:00,206.1107,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-02 20:00:00+00:00,2025-09-02 20:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,205.44,2025-09-02 20:25:00+00:00,207.4944,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-02 21:30:00+00:00,2025-09-02 21:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,207.05,2025-09-02 23:15:00+00:00,209.12050000000002,TP,False,105.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-03 01:00:00+00:00,2025-09-03 01:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,208.3,2025-09-03 02:00:00+00:00,210.383,TP,False,60.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-03 02:45:00+00:00,2025-09-03 02:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,210.54,2025-09-03 06:05:00+00:00,208.4346,SL,False,200.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-03 06:45:00+00:00,2025-09-03 06:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,208.67,2025-09-03 10:45:00+00:00,210.15,TIME,False,240.0,-0.007092538457852182,-0.008592538457852182,-4.296269228926091
validation_2025,T0_ONSET,2025-09-03 11:15:00+00:00,2025-09-03 11:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,210.64,2025-09-03 13:50:00+00:00,212.7464,TP,False,155.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-03 15:45:00+00:00,2025-09-03 15:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,211.82,2025-09-03 16:45:00+00:00,209.7018,TP,False,60.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-04 00:15:00+00:00,2025-09-04 00:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,211.54,2025-09-04 02:20:00+00:00,209.4246,SL,False,125.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-04 02:30:00+00:00,2025-09-04 02:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,208.14,2025-09-04 05:25:00+00:00,206.05859999999998,TP,False,175.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-04 12:45:00+00:00,2025-09-04 12:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,207.18,2025-09-04 14:10:00+00:00,205.1082,TP,False,85.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-04 15:00:00+00:00,2025-09-04 15:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,205.29,2025-09-04 18:30:00+00:00,203.2371,TP,False,210.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-06 18:45:00+00:00,2025-09-06 18:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,199.54,2025-09-06 22:45:00+00:00,200.08,TIME,False,240.0,-0.0027062243159268196,-0.004206224315926819,-2.10311215796341
validation_2025,T0_ONSET,2025-09-06 23:30:00+00:00,2025-09-06 23:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,200.59,2025-09-07 01:50:00+00:00,202.5959,SL,False,140.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-07 02:00:00+00:00,2025-09-07 02:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,202.62,2025-09-07 06:00:00+00:00,202.74,TIME,False,240.0,-0.0005922416345869319,-0.002092241634586932,-1.046120817293466
validation_2025,T0_ONSET,2025-09-07 07:30:00+00:00,2025-09-07 07:30:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,202.49,2025-09-07 11:30:00+00:00,203.08,TIME,False,240.0,0.002913724134525175,0.0014137241345251752,0.7068620672625876
validation_2025,T0_ONSET,2025-09-07 11:45:00+00:00,2025-09-07 11:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,203.43,2025-09-07 15:45:00+00:00,205.15,TIME,False,240.0,0.008454996804797776,0.006954996804797777,3.477498402398888
validation_2025,T0_ONSET,2025-09-07 17:15:00+00:00,2025-09-07 17:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,202.96,2025-09-07 21:05:00+00:00,204.9896,SL,False,230.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-07 21:30:00+00:00,2025-09-07 21:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,204.84,2025-09-07 22:50:00+00:00,206.88840000000002,TP,False,80.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-08 01:15:00+00:00,2025-09-08 01:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,206.09,2025-09-08 03:10:00+00:00,208.1509,TP,False,115.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-08 03:30:00+00:00,2025-09-08 03:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,207.64,2025-09-08 07:30:00+00:00,208.36,TIME,False,240.0,0.003467539973030398,0.001967539973030398,0.983769986515199
validation_2025,T0_ONSET,2025-09-08 07:45:00+00:00,2025-09-08 07:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,208.42,2025-09-08 09:55:00+00:00,210.5042,SL,False,130.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-08 14:00:00+00:00,2025-09-08 14:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,213.27,2025-09-08 14:40:00+00:00,215.4027,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-08 17:15:00+00:00,2025-09-08 17:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,214.28,2025-09-08 17:25:00+00:00,216.4228,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-08 20:00:00+00:00,2025-09-08 20:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,216.03,2025-09-08 20:50:00+00:00,213.8697,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-08 21:00:00+00:00,2025-09-08 21:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,214.38,2025-09-09 00:45:00+00:00,212.2362,SL,False,225.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-09 05:00:00+00:00,2025-09-09 05:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,214.75,2025-09-09 06:15:00+00:00,216.8975,TP,False,75.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-09 08:30:00+00:00,2025-09-09 08:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,219.03,2025-09-09 12:05:00+00:00,216.8397,SL,False,215.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-09 12:15:00+00:00,2025-09-09 12:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,217.84,2025-09-09 14:05:00+00:00,215.6616,SL,False,110.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-09 23:45:00+00:00,2025-09-09 23:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,217.09,2025-09-10 02:30:00+00:00,219.2609,TP,False,165.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-10 03:15:00+00:00,2025-09-10 03:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,219.01,2025-09-10 07:15:00+00:00,219.84,TIME,False,240.0,0.0037897812885256954,0.0022897812885256954,1.1448906442628477
validation_2025,T0_ONSET,2025-09-10 08:15:00+00:00,2025-09-10 08:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,222.01,2025-09-10 10:15:00+00:00,219.7899,SL,False,120.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-10 15:45:00+00:00,2025-09-10 15:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,223.93,2025-09-10 17:30:00+00:00,221.6907,TP,False,105.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-11 00:30:00+00:00,2025-09-11 00:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,225.15,2025-09-11 03:00:00+00:00,222.8985,TP,False,150.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-11 03:45:00+00:00,2025-09-11 03:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,223.98,2025-09-11 05:40:00+00:00,221.7402,SL,False,115.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-11 05:45:00+00:00,2025-09-11 05:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,222.03,2025-09-11 09:10:00+00:00,224.2503,SL,False,205.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-11 09:15:00+00:00,2025-09-11 09:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,223.94,2025-09-11 12:10:00+00:00,226.1794,TP,False,175.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-11 12:30:00+00:00,2025-09-11 12:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,228.26,2025-09-11 12:35:00+00:00,225.9774,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-11 19:45:00+00:00,2025-09-11 19:45:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,226.38,2025-09-11 23:35:00+00:00,228.6438,SL,False,230.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-12 02:00:00+00:00,2025-09-12 02:00:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,232.14,2025-09-12 03:50:00+00:00,234.4614,TP,False,110.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-12 05:45:00+00:00,2025-09-12 05:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,238.84,2025-09-12 09:45:00+00:00,237.93,TIME,False,240.0,-0.0038100820633060195,-0.005310082063306019,-2.6550410316530098
validation_2025,T0_ONSET,2025-09-12 11:15:00+00:00,2025-09-12 11:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,239.1,2025-09-12 14:15:00+00:00,241.49099999999999,TP,False,180.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-12 15:30:00+00:00,2025-09-12 15:30:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,238.83,2025-09-12 17:50:00+00:00,241.21830000000003,TP,False,140.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-12 18:15:00+00:00,2025-09-12 18:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,240.58,2025-09-12 22:15:00+00:00,241.82,TIME,False,240.0,0.005154210657577485,0.003654210657577485,1.8271053287887424
validation_2025,T0_ONSET,2025-09-12 23:30:00+00:00,2025-09-12 23:30:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,241.49,2025-09-13 01:05:00+00:00,243.9049,TP,False,95.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-13 03:45:00+00:00,2025-09-13 03:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,242.91,2025-09-13 07:45:00+00:00,242.74,TIME,False,240.0,-0.0006998476802106968,-0.002199847680210697,-1.0999238401053484
validation_2025,T0_ONSET,2025-09-13 12:45:00+00:00,2025-09-13 12:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,242.22,2025-09-13 13:55:00+00:00,239.7978,SL,False,70.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-13 14:00:00+00:00,2025-09-13 14:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,239.94,2025-09-13 16:45:00+00:00,237.54059999999998,TP,False,165.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-13 16:45:00+00:00,2025-09-13 16:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,238.4,2025-09-13 17:05:00+00:00,236.016,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-14 01:45:00+00:00,2025-09-14 01:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,243.43,2025-09-14 01:55:00+00:00,245.86430000000001,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-14 04:30:00+00:00,2025-09-14 04:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,246.92,2025-09-14 08:30:00+00:00,246.06,TIME,False,240.0,-0.003482909444354365,-0.004982909444354365,-2.4914547221771826
validation_2025,T0_ONSET,2025-09-14 09:15:00+00:00,2025-09-14 09:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,246.47,2025-09-14 13:15:00+00:00,245.56,TIME,False,240.0,-0.0036921329167849404,-0.00519213291678494,-2.59606645839247
validation_2025,T0_ONSET,2025-09-14 14:00:00+00:00,2025-09-14 14:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,243.64,2025-09-14 17:25:00+00:00,246.07639999999998,SL,False,205.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-16 05:15:00+00:00,2025-09-16 05:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,235.45,2025-09-16 09:15:00+00:00,235.62,TIME,False,240.0,-0.0007220216606498298,-0.00222202166064983,-1.1110108303249149
validation_2025,T0_ONSET,2025-09-16 13:45:00+00:00,2025-09-16 13:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,233.23,2025-09-16 15:45:00+00:00,235.5623,SL,False,120.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-16 15:45:00+00:00,2025-09-16 15:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,236.08,2025-09-16 16:05:00+00:00,238.44080000000002,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-16 16:30:00+00:00,2025-09-16 16:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,237.13,2025-09-16 17:15:00+00:00,239.5013,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-16 23:00:00+00:00,2025-09-16 23:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,237.81,2025-09-17 03:00:00+00:00,236.23,TIME,False,240.0,0.00664395946343721,0.0051439594634372105,2.571979731718605
validation_2025,T0_ONSET,2025-09-17 05:30:00+00:00,2025-09-17 05:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,233.42,2025-09-17 06:45:00+00:00,235.7542,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-17 17:00:00+00:00,2025-09-17 17:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,233.97,2025-09-17 17:45:00+00:00,236.3097,SL,False,45.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-17 18:30:00+00:00,2025-09-17 18:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,236.85,2025-09-17 18:45:00+00:00,234.48149999999998,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-18 02:45:00+00:00,2025-09-18 02:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,245.28,2025-09-18 03:20:00+00:00,247.7328,TP,False,35.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-18 03:45:00+00:00,2025-09-18 03:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,246.4,2025-09-18 06:15:00+00:00,243.936,SL,False,150.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-18 09:15:00+00:00,2025-09-18 09:15:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,246.2,2025-09-18 13:15:00+00:00,246.6,TIME,False,240.0,0.0016246953696181787,0.0001246953696181787,0.06234768480908935
validation_2025,T0_ONSET,2025-09-18 13:30:00+00:00,2025-09-18 13:30:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,247.16,2025-09-18 16:50:00+00:00,249.6316,TP,False,200.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-18 17:30:00+00:00,2025-09-18 17:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,251.47,2025-09-18 19:10:00+00:00,248.9553,TP,False,100.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-18 19:45:00+00:00,2025-09-18 19:45:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,248.37,2025-09-18 23:20:00+00:00,245.8863,SL,False,215.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-19 03:45:00+00:00,2025-09-19 03:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,245.75,2025-09-19 04:15:00+00:00,243.2925,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-19 10:00:00+00:00,2025-09-19 10:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,242.76,2025-09-19 11:40:00+00:00,240.33239999999998,TP,False,100.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-20 09:00:00+00:00,2025-09-20 09:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,237.47,2025-09-20 13:00:00+00:00,237.57,TIME,False,240.0,-0.00042110582389343065,-0.0019211058238934307,-0.9605529119467153
validation_2025,T0_ONSET,2025-09-20 15:15:00+00:00,2025-09-20 15:15:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,239.69,2025-09-20 19:15:00+00:00,238.48,TIME,False,240.0,-0.005048187241854074,-0.006548187241854074,-3.274093620927037
validation_2025,T0_ONSET,2025-09-20 21:30:00+00:00,2025-09-20 21:30:00+00:00,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,239.93,2025-09-21 01:30:00+00:00,240.04,TIME,False,240.0,0.0004584670528904322,-0.0010415329471095678,-0.5207664735547839
validation_2025,T0_ONSET,2025-09-21 07:15:00+00:00,2025-09-21 07:15:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,239.65,2025-09-21 09:35:00+00:00,237.2535,TP,False,140.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-21 13:45:00+00:00,2025-09-21 13:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,239.31,2025-09-21 16:40:00+00:00,236.9169,TP,False,175.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-21 17:30:00+00:00,2025-09-21 17:30:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,236.57,2025-09-21 21:30:00+00:00,236.67,TIME,False,240.0,-0.00042270786659326376,-0.0019227078665932638,-0.9613539332966319
validation_2025,T0_ONSET,2025-09-21 23:00:00+00:00,2025-09-21 23:00:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,237.78,2025-09-22 00:20:00+00:00,235.4022,TP,False,80.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-22 07:00:00+00:00,2025-09-22 07:00:00+00:00,SHORT,DELEVERAGING,BULL,224.28,2025-09-22 07:40:00+00:00,222.0372,TP,False,40.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-09-22 07:45:00+00:00,2025-09-22 07:45:00+00:00,SHORT,DELEVERAGING,BULL,222.39,2025-09-22 09:15:00+00:00,220.16609999999997,TP,False,90.0,0.01000000000000012,0.00850000000000012,4.25000000000006
validation_2025,T0_ONSET,2025-09-22 09:15:00+00:00,2025-09-22 09:15:00+00:00,SHORT,DELEVERAGING,BULL,219.87,2025-09-22 10:55:00+00:00,222.0687,SL,False,100.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-23 17:00:00+00:00,2025-09-23 17:00:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,220.28,2025-09-23 17:20:00+00:00,218.0772,TP,False,20.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-24 06:00:00+00:00,2025-09-24 06:00:00+00:00,SHORT,DELEVERAGING,BULL,209.67,2025-09-24 10:00:00+00:00,210.88,TIME,False,240.0,-0.0057709734344446595,-0.007270973434444659,-3.6354867172223297
validation_2025,T0_ONSET,2025-09-24 17:30:00+00:00,2025-09-24 17:30:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,214.32,2025-09-24 20:10:00+00:00,212.1768,SL,False,160.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-25 01:45:00+00:00,2025-09-25 01:45:00+00:00,SHORT,DELEVERAGING,SIDEWAYS,208.91,2025-09-25 02:25:00+00:00,206.8209,TP,False,40.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-25 17:45:00+00:00,2025-09-25 17:45:00+00:00,SHORT,DELEVERAGING,BULL,196.03,2025-09-25 18:00:00+00:00,194.0697,TP,False,15.0,0.009999999999999898,0.008499999999999898,4.249999999999949
validation_2025,T0_ONSET,2025-09-25 18:30:00+00:00,2025-09-25 18:30:00+00:00,SHORT,DELEVERAGING,BULL,197.78,2025-09-25 19:25:00+00:00,199.7578,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-26 02:15:00+00:00,2025-09-26 02:15:00+00:00,SHORT,DELEVERAGING,BULL,196.16,2025-09-26 06:15:00+00:00,194.1984,TP,False,240.0,0.010000000000000009,0.00850000000000001,4.250000000000004
validation_2025,T0_ONSET,2025-09-26 16:30:00+00:00,2025-09-26 16:30:00+00:00,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,198.29,2025-09-26 17:05:00+00:00,200.2729,SL,False,35.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
validation_2025,T0_ONSET,2025-09-26 17:45:00+00:00,2025-09-26 17:45:00+00:00,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,200.6,2025-09-26 21:45:00+00:00,201.38,TIME,False,240.0,0.0038883349950149526,0.0023883349950149526,1.1941674975074763
