partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,source_terminal_type,H,L,R4,F05,T5,T7p5,T10,filled,cancel_reason,fill_ts,entry_px,rebreak_confirmed,rebreak_complete_ts,t5_reached,t75_reached,t10_reached,extension_used,ratchets,exit_ts,exit_px,exit_reason,exit_kind,gross_return,net_pnl_usd,hold_minutes,exit_ext_from_L_r4,peak_favorable_from_L_r4
development,BEAR,12-16,2023-09-26 12:00:00+00:00,2023-09-26 16:00:00+00:00,2023-09-26 14:05:00+00:00,REBREAK_LOW,26322.4,26170.1,152.3000000000029,26177.715,26162.484999999997,26158.677499999998,26154.87,True,,2023-09-26 14:05:00+00:00,26183.1,True,2023-09-26 14:10:00+00:00,True,True,True,False,0,2023-09-26 14:30:00+00:00,26154.87,CEILING_STOP,T10,0.0010781763809479994,0.13908819047399967,25.0,0.09999999999999522,0.420879842416266
development,BULL,12-16,2023-09-30 12:00:00+00:00,2023-09-30 16:00:00+00:00,2023-09-30 13:15:00+00:00,HIGH_BREAK,26987.6,26906.0,81.59999999999854,26910.08,26901.92,26899.88,26897.84,True,,2023-09-30 13:15:00+00:00,26910.08,False,,False,False,False,False,0,2023-09-30 14:50:00+00:00,26992.0,FULL_SL_HIGH_BREAK,HIGH,-0.0030442124289484923,-1.9221062144742462,95.0,-1.0539215686274699,0.07230392156864657
development,BULL,12-16,2023-10-03 12:00:00+00:00,2023-10-03 16:00:00+00:00,2023-10-03 12:25:00+00:00,REBREAK_LOW,27630.0,27458.3,171.70000000000073,27466.885,27449.715,27445.4225,27441.129999999997,True,,2023-10-03 12:25:00+00:00,27470.0,True,2023-10-03 13:00:00+00:00,True,True,True,False,0,2023-10-03 13:10:00+00:00,27441.129999999997,CEILING_STOP,T10,0.0010509646887514605,0.12548234437573025,45.0,0.1000000000000106,0.49213744903901946
development,SIDEWAYS,08-12,2023-10-09 08:00:00+00:00,2023-10-09 12:00:00+00:00,2023-10-09 08:40:00+00:00,REBREAK_LOW,27934.0,27800.0,134.0,27806.7,27793.3,27789.95,27786.6,True,,2023-10-09 08:40:00+00:00,27817.2,True,2023-10-09 08:45:00+00:00,True,True,True,False,1,2023-10-09 09:15:00+00:00,27769.4,CEILING_STOP,STRUCTURAL,0.0017183613016406854,0.45918065082034265,35.0,0.22835820895521303,0.7044776119403093
development,BEAR,12-16,2023-10-09 12:00:00+00:00,2023-10-09 16:00:00+00:00,2023-10-09 13:10:00+00:00,NO_BOUNDARY_BY_BLOCK_END,27834.8,27392.0,442.7999999999993,27414.14,27369.86,27358.79,27347.72,True,,2023-10-09 13:10:00+00:00,27438.3,True,2023-10-09 16:30:00+00:00,True,True,True,True,0,2023-10-09 16:45:00+00:00,27347.72,CEILING_STOP,T10,0.003301224930115864,1.250612465057932,215.0,0.09999999999999754,0.3206865401987358
development,BEAR,12-16,2023-10-10 12:00:00+00:00,2023-10-10 16:00:00+00:00,2023-10-10 12:15:00+00:00,REBREAK_LOW,27727.3,27486.5,240.79999999999927,27498.54,27474.46,27468.44,27462.42,True,,2023-10-10 12:15:00+00:00,27505.8,True,2023-10-10 12:40:00+00:00,True,False,False,False,0,2023-10-10 12:45:00+00:00,27494.9,CEILING_OPEN_EXIT,L,0.0003962800572969271,-0.20185997135153647,30.0,-0.034883720930238706,0.06810631229236505
development,BEAR,08-12,2023-10-12 08:00:00+00:00,2023-10-12 12:00:00+00:00,2023-10-12 10:10:00+00:00,REBREAK_LOW,26909.9,26768.8,141.10000000000218,26775.855,26761.745,26758.2175,26754.69,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
development,BEAR,12-16,2023-10-15 12:00:00+00:00,2023-10-15 16:00:00+00:00,2023-10-15 12:30:00+00:00,REBREAK_LOW,26909.6,26830.1,79.5,26834.074999999997,26826.125,26824.137499999997,26822.149999999998,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
development,BULL,12-16,2023-10-17 12:00:00+00:00,2023-10-17 16:00:00+00:00,2023-10-17 12:45:00+00:00,REBREAK_LOW,28605.0,28339.0,266.0,28352.3,28325.7,28319.05,28312.4,True,,2023-10-17 12:45:00+00:00,28352.3,True,2023-10-17 12:55:00+00:00,True,True,True,False,0,2023-10-17 13:20:00+00:00,28312.4,CEILING_STOP,T10,0.0014072932354693558,0.30364661773467794,35.0,0.09999999999999452,0.8093984962405988
development,BULL,00-04,2023-10-18 00:00:00+00:00,2023-10-18 04:00:00+00:00,2023-10-18 01:00:00+00:00,REBREAK_LOW,28544.3,28360.0,184.29999999999927,28369.215,28350.785,28346.1775,28341.57,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
development,BULL,00-04,2023-10-20 00:00:00+00:00,2023-10-20 04:00:00+00:00,2023-10-20 01:20:00+00:00,HIGH_BREAK,28883.7,28579.1,304.6000000000022,28594.329999999998,28563.87,28556.254999999997,28548.64,True,,2023-10-20 01:20:00+00:00,28594.329999999998,False,,False,False,False,False,0,2023-10-20 02:35:00+00:00,28891.3,FULL_SL_HIGH_BREAK,HIGH,-0.0103856254019591,-5.59281270097955,75.0,-1.0249507550886359,0.01116217990806892
development,BULL,08-12,2023-10-26 08:00:00+00:00,2023-10-26 12:00:00+00:00,2023-10-26 10:15:00+00:00,REBREAK_LOW,34809.4,34401.7,407.7000000000044,34422.085,34381.314999999995,34371.1225,34360.92999999999,True,,2023-10-26 10:15:00+00:00,34426.0,True,2023-10-26 10:40:00+00:00,True,True,True,False,2,2023-10-26 12:00:00+00:00,34104.1,TIME_ORIGINAL_BLOCK_END_OPEN,TIME_ORIGINAL,0.009350490908034668,4.275245454017334,105.0,0.729948491537884,1.0760363012018452
development,BULL,04-08,2023-11-01 04:00:00+00:00,2023-11-01 08:00:00+00:00,2023-11-01 05:25:00+00:00,REBREAK_LOW,34684.0,34406.4,277.59999999999854,34420.28,34392.520000000004,34385.58,34378.64,True,,2023-11-01 05:25:00+00:00,34442.9,True,2023-11-01 05:45:00+00:00,True,True,True,False,0,2023-11-01 06:00:00+00:00,34378.64,CEILING_STOP,T10,0.001865696558652205,0.5328482793261025,35.0,0.10000000000000786,0.23018731988473268
development,BULL,16-20,2023-11-06 16:00:00+00:00,2023-11-06 20:00:00+00:00,2023-11-06 18:25:00+00:00,REBREAK_LOW,35281.5,34911.0,370.5,34929.525,34892.475,34883.2125,34873.95,True,,2023-11-06 18:25:00+00:00,34929.525,True,2023-11-06 18:30:00+00:00,True,False,False,False,0,2023-11-06 18:40:00+00:00,34911.0,CEILING_STOP,L,0.0005303536191803769,-0.13482319040981156,15.0,0.0,0.07422402159244265
development,SIDEWAYS,12-16,2023-11-13 12:00:00+00:00,2023-11-13 16:00:00+00:00,2023-11-13 14:50:00+00:00,NO_BOUNDARY_BY_BLOCK_END,37065.9,36710.0,355.90000000000146,36727.795,36692.205,36683.3075,36674.41,True,,2023-11-13 14:50:00+00:00,36744.7,True,2023-11-13 17:50:00+00:00,True,True,True,True,0,2023-11-13 17:55:00+00:00,36696.9,CEILING_OPEN_EXIT,T10,0.0013008678802656068,0.2504339401328034,185.0,0.03680809216071507,0.1685866816521488
development,BULL,08-12,2023-11-16 08:00:00+00:00,2023-11-16 12:00:00+00:00,2023-11-16 08:40:00+00:00,REBREAK_LOW,37645.9,37351.0,294.90000000000146,37365.745,37336.255,37328.8825,37321.51,True,,2023-11-16 08:40:00+00:00,37369.9,True,2023-11-16 09:00:00+00:00,True,True,True,False,0,2023-11-16 09:15:00+00:00,37321.51,CEILING_STOP,T10,0.0012948924134129182,0.24744620670645912,35.0,0.0999999999999926,0.47473719905052325
development,SIDEWAYS,16-20,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,2023-11-16 18:30:00+00:00,REBREAK_LOW,37352.5,36251.0,1101.5,36306.075,36195.925,36168.3875,36140.85,True,,2023-11-16 18:30:00+00:00,36306.075,True,2023-11-16 18:45:00+00:00,True,True,False,False,0,2023-11-16 18:55:00+00:00,36195.925,CEILING_STOP,T5,0.003033927517639794,1.1169637588198968,25.0,0.04999999999999736,0.11892873354516569
development,BULL,12-16,2023-11-20 12:00:00+00:00,2023-11-20 16:00:00+00:00,2023-11-20 14:30:00+00:00,HIGH_BREAK,37445.5,37070.1,375.4000000000015,37088.869999999995,37051.33,37041.945,37032.56,True,,2023-11-20 14:30:00+00:00,37135.9,False,,False,False,False,False,0,2023-11-20 16:00:00+00:00,37475.1,FULL_SL_HIGH_BREAK,HIGH,-0.009134018564246378,-4.967009282123189,90.0,-1.0788492274906722,-0.12493340436867678
development,SIDEWAYS,16-20,2023-11-26 16:00:00+00:00,2023-11-26 20:00:00+00:00,2023-11-26 16:45:00+00:00,REBREAK_LOW,37669.8,37248.0,421.8000000000029,37269.09,37226.91,37216.365,37205.82,True,,2023-11-26 16:45:00+00:00,37269.09,True,2023-11-26 16:50:00+00:00,True,True,True,False,0,2023-11-26 16:55:00+00:00,37218.2,CEILING_OPEN_EXIT,T10,0.0013654747137641253,0.2827373568820626,10.0,0.07064959696539286,0.23850165955428604
development,BEAR,04-08,2023-11-27 04:00:00+00:00,2023-11-27 08:00:00+00:00,2023-11-27 07:40:00+00:00,NO_BOUNDARY_BY_BLOCK_END,37560.0,37174.2,385.8000000000029,37193.49,37154.909999999996,37145.265,37135.619999999995,True,,2023-11-27 07:40:00+00:00,37218.2,True,2023-11-27 10:40:00+00:00,True,True,True,True,3,2023-11-27 11:40:00+00:00,37114.2,CEILING_STOP,STRUCTURAL,0.0027943318054070325,0.9971659027035161,240.0,0.15552099533436897,0.8926905132192627
development,BULL,00-04,2023-12-02 00:00:00+00:00,2023-12-02 04:00:00+00:00,2023-12-02 00:35:00+00:00,NO_BOUNDARY_BY_BLOCK_END,38888.0,38622.3,265.6999999999971,38635.58500000001,38609.015,38602.372500000005,38595.73,True,,2023-12-02 00:35:00+00:00,38644.5,False,,False,False,False,True,0,2023-12-02 08:00:00+00:00,38683.9,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0010195500006469603,-0.9097750003234801,445.0,-0.23184042152803622,-0.0711328566051727
development,BULL,04-08,2023-12-06 04:00:00+00:00,2023-12-06 08:00:00+00:00,2023-12-06 06:15:00+00:00,REBREAK_LOW,44160.1,43569.2,590.9000000000015,43598.744999999995,43539.655,43524.8825,43510.11,True,,2023-12-06 06:15:00+00:00,43601.5,True,2023-12-06 06:20:00+00:00,True,True,True,False,0,2023-12-06 06:30:00+00:00,43510.11,CEILING_STOP,T10,0.002096028806348392,0.648014403174196,15.0,0.09999999999999384,0.2000338466745588
development,BULL,20-00,2023-12-09 20:00:00+00:00,2023-12-10 00:00:00+00:00,2023-12-09 20:40:00+00:00,REBREAK_LOW,44131.0,43903.6,227.40000000000143,43914.97,43892.229999999996,43886.545,43880.86,True,,2023-12-09 20:40:00+00:00,43955.4,True,2023-12-09 23:15:00+00:00,True,True,True,False,1,2023-12-09 23:55:00+00:00,43759.9,CEILING_STOP,STRUCTURAL,0.004447690158660824,1.823845079330412,195.0,0.6319261213720149,1.532981530342992
development,BEAR,16-20,2023-12-11 16:00:00+00:00,2023-12-11 20:00:00+00:00,2023-12-11 16:25:00+00:00,REBREAK_LOW,42398.3,41682.2,716.1000000000058,41718.005,41646.395,41628.49249999999,41610.59,True,,2023-12-11 16:25:00+00:00,41718.005,True,2023-12-11 17:10:00+00:00,True,True,False,False,0,2023-12-11 17:15:00+00:00,41707.4,CEILING_OPEN_EXIT,T5,0.0002542067867338317,-0.2728966066330841,50.0,-0.03519061583578294,0.07973746683423835
development,BEAR,16-20,2023-12-12 16:00:00+00:00,2023-12-12 20:00:00+00:00,2023-12-12 18:15:00+00:00,REBREAK_LOW,42085.9,41171.2,914.7000000000044,41216.935,41125.465,41102.597499999996,41079.729999999996,True,,2023-12-12 18:15:00+00:00,41216.935,True,2023-12-12 19:25:00+00:00,True,True,True,False,0,2023-12-12 19:35:00+00:00,41079.729999999996,CEILING_STOP,T10,0.0033288501437576993,1.2644250718788497,80.0,0.1000000000000008,0.13250245982288894
development,BEAR,08-12,2023-12-16 08:00:00+00:00,2023-12-16 12:00:00+00:00,2023-12-16 08:50:00+00:00,NO_BOUNDARY_BY_BLOCK_END,42380.9,42162.1,218.8000000000029,42173.04,42151.159999999996,42145.689999999995,42140.22,True,,2023-12-16 08:50:00+00:00,42195.5,False,,False,False,False,True,0,2023-12-16 12:35:00+00:00,42408.4,FULL_SL_HIGH_BREAK,HIGH,-0.0050455617305163215,-2.9227808652581606,225.0,-1.1256855575868356,-0.06352833638026174
development,BEAR,04-08,2023-12-17 04:00:00+00:00,2023-12-17 08:00:00+00:00,2023-12-17 06:00:00+00:00,REBREAK_LOW,42322.2,41880.0,442.1999999999971,41902.11,41857.89,41846.835,41835.78,True,,2023-12-17 06:00:00+00:00,41919.0,True,2023-12-17 06:40:00+00:00,True,True,True,False,0,2023-12-17 06:45:00+00:00,41873.5,CEILING_OPEN_EXIT,T10,0.001085426656170233,0.1427133280851165,45.0,0.014699231117141661,0.14111261872456324
development,BULL,12-16,2023-12-19 12:00:00+00:00,2023-12-19 16:00:00+00:00,2023-12-19 12:40:00+00:00,REBREAK_LOW,43297.1,42962.0,335.09999999999854,42978.755,42945.245,42936.8675,42928.49,True,,2023-12-19 12:40:00+00:00,42978.755,True,2023-12-19 12:45:00+00:00,True,True,True,False,0,2023-12-19 13:00:00+00:00,42928.49,CEILING_STOP,T10,0.0011695313184385966,0.18476565921929822,20.0,0.10000000000000651,0.2441062369442055
development,SIDEWAYS,20-00,2023-12-25 20:00:00+00:00,2023-12-26 00:00:00+00:00,2023-12-25 20:50:00+00:00,NO_BOUNDARY_BY_BLOCK_END,43761.9,43383.2,378.7000000000044,43402.134999999995,43364.265,43354.79749999999,43345.329999999994,True,,2023-12-25 20:50:00+00:00,43407.7,False,,False,False,False,True,0,2023-12-26 04:00:00+00:00,43488.0,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.0018499022062906563,-1.3249511031453283,430.0,-0.2767362027990538,0.06126221283336894
development,BEAR,16-20,2023-12-26 16:00:00+00:00,2023-12-26 20:00:00+00:00,2023-12-26 16:30:00+00:00,REBREAK_LOW,42870.0,42253.7,616.3000000000029,42284.515,42222.884999999995,42207.47749999999,42192.07,True,,2023-12-26 16:30:00+00:00,42326.6,True,2023-12-26 17:25:00+00:00,True,True,False,False,0,2023-12-26 17:40:00+00:00,42222.884999999995,CEILING_STOP,T5,0.002450350370688971,0.8251751853444854,70.0,0.05000000000000354,1.0655524906701184
development,BEAR,08-12,2023-12-30 08:00:00+00:00,2023-12-30 12:00:00+00:00,2023-12-30 11:15:00+00:00,REBREAK_LOW,42205.2,41960.0,245.1999999999971,41972.26,41947.74,41941.61,41935.48,True,,2023-12-30 11:15:00+00:00,41972.26,True,2023-12-30 11:20:00+00:00,True,True,False,False,0,2023-12-30 11:30:00+00:00,41947.74,CEILING_STOP,T5,0.0005841953709427148,-0.10790231452864263,15.0,0.050000000000008905,0.20106035889071572
development,BEAR,20-00,2023-12-30 20:00:00+00:00,2023-12-31 00:00:00+00:00,2023-12-30 20:50:00+00:00,REBREAK_LOW,42654.6,42278.7,375.9000000000015,42297.494999999995,42259.905,42250.5075,42241.10999999999,True,,2023-12-30 20:50:00+00:00,42320.0,True,2023-12-30 21:10:00+00:00,True,False,False,False,0,2023-12-30 21:15:00+00:00,42325.7,CEILING_OPEN_EXIT,L,-0.0001346880907371713,-0.46734404536858565,25.0,-0.12503325352487313,0.06597499334928314
development,BEAR,04-08,2024-01-01 04:00:00+00:00,2024-01-01 08:00:00+00:00,2024-01-01 06:00:00+00:00,NO_BOUNDARY_BY_BLOCK_END,42832.0,42270.0,562.0,42298.1,42241.9,42227.85,42213.8,True,,2024-01-01 06:00:00+00:00,42298.1,False,,False,False,False,True,0,2024-01-01 12:00:00+00:00,42727.7,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.010156484570228889,-5.478242285114445,360.0,-0.8144128113878952,0.05498220640569654
development,BULL,00-04,2024-01-09 00:00:00+00:00,2024-01-09 04:00:00+00:00,2024-01-09 00:45:00+00:00,REBREAK_LOW,47240.3,46666.1,574.2000000000044,46694.81,46637.39,46623.034999999996,46608.68,True,,2024-01-09 00:45:00+00:00,46694.81,True,2024-01-09 00:50:00+00:00,True,True,True,False,0,2024-01-09 00:55:00+00:00,46694.0,CEILING_OPEN_EXIT,T10,1.734668156905814e-05,-0.39132665921547094,10.0,-0.04858934169279213,0.27133402995470995
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 01:35:00+00:00,REBREAK_LOW,46973.8,46080.6,893.2000000000044,46125.26,46035.939999999995,46013.61,45991.28,True,,2024-01-12 01:35:00+00:00,46125.26,True,2024-01-12 02:30:00+00:00,True,True,False,False,0,2024-01-12 02:35:00+00:00,46119.9,CEILING_OPEN_EXIT,T5,0.00011620530702700823,-0.3418973464864959,60.0,-0.043999104343934975,0.09023734885803644
development,SIDEWAYS,04-08,2024-01-12 04:00:00+00:00,2024-01-12 08:00:00+00:00,2024-01-12 05:00:00+00:00,REBREAK_LOW,46536.2,45900.9,635.2999999999956,45932.665,45869.135,45853.2525,45837.37,True,,2024-01-12 05:00:00+00:00,45960.4,True,2024-01-12 07:40:00+00:00,True,False,False,False,0,2024-01-12 07:45:00+00:00,45957.8,CEILING_OPEN_EXIT,L,5.657043889954275e-05,-0.37171478055022866,165.0,-0.0895639855186555,0.06752715252636825
development,BEAR,08-12,2024-01-17 08:00:00+00:00,2024-01-17 12:00:00+00:00,2024-01-17 08:15:00+00:00,NO_BOUNDARY_BY_BLOCK_END,42933.0,42616.0,317.0,42631.85,42600.15,42592.225,42584.3,True,,2024-01-17 08:15:00+00:00,42673.2,True,2024-01-17 12:15:00+00:00,True,True,True,True,0,2024-01-17 12:20:00+00:00,42600.7,CEILING_OPEN_EXIT,T10,0.00169895859696484,0.44947929848241996,245.0,0.04826498422713852,0.167192429022082
development,BEAR,00-04,2024-01-20 00:00:00+00:00,2024-01-20 04:00:00+00:00,2024-01-20 00:45:00+00:00,REBREAK_LOW,42197.0,41530.1,666.9000000000015,41563.445,41496.755,41480.0825,41463.409999999996,True,,2024-01-20 00:45:00+00:00,41563.445,True,2024-01-20 00:55:00+00:00,True,False,False,False,0,2024-01-20 01:05:00+00:00,41530.1,CEILING_STOP,L,0.0008022674732568767,0.0011337366284382977,20.0,0.0,0.07062528115159461
development,BEAR,08-12,2024-01-23 08:00:00+00:00,2024-01-23 12:00:00+00:00,2024-01-23 08:30:00+00:00,REBREAK_LOW,40172.7,39656.8,515.8999999999942,39682.595,39631.005000000005,39618.107500000006,39605.21000000001,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
development,BEAR,12-16,2024-01-24 12:00:00+00:00,2024-01-24 16:00:00+00:00,2024-01-24 14:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,40560.6,39844.7,715.9000000000015,39880.494999999995,39808.905,39791.0075,39773.11,True,,2024-01-24 14:25:00+00:00,39910.4,True,2024-01-24 18:25:00+00:00,True,True,True,True,0,2024-01-24 18:35:00+00:00,39773.11,CEILING_STOP,T10,0.0034399555003207403,1.31997775016037,250.0,0.09999999999999491,0.33901382874702696
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:50:00+00:00,REBREAK_LOW,41924.0,41681.8,242.1999999999971,41693.91,41669.69,41663.635,41657.58,False,REBREAK_BEFORE_FILL,,,False,,False,False,False,False,0,,,NO_TRADE,NONE,,,,,
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:50:00+00:00,REBREAK_LOW,42960.0,42550.0,410.0,42570.5,42529.5,42519.25,42509.0,True,,2024-02-04 22:50:00+00:00,42617.3,True,2024-02-04 22:55:00+00:00,True,True,True,False,0,2024-02-04 23:00:00+00:00,42554.1,CEILING_OPEN_EXIT,T10,0.0014829658378171392,0.3414829189085695,10.0,-0.009999999999996451,0.17804878048780487
development,BULL,20-00,2024-02-09 20:00:00+00:00,2024-02-10 00:00:00+00:00,2024-02-09 23:40:00+00:00,REBREAK_LOW,48230.3,47110.3,1120.0,47166.3,47054.3,47026.3,46998.3,True,,2024-02-09 23:40:00+00:00,47166.3,True,2024-02-09 23:55:00+00:00,True,True,False,True,0,2024-02-10 00:45:00+00:00,47054.3,CEILING_STOP,T5,0.0023745767634942745,0.7872883817471373,65.0,0.05,0.0756250000000039
development,BULL,12-16,2024-02-13 12:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 13:55:00+00:00,REBREAK_LOW,50290.0,49651.0,639.0,49682.95,49619.05,49603.075,49587.1,True,,2024-02-13 13:55:00+00:00,49743.4,True,2024-02-13 14:00:00+00:00,True,True,True,False,0,2024-02-13 14:05:00+00:00,49621.3,CEILING_OPEN_EXIT,T10,0.0024545969917616917,0.8272984958808459,10.0,0.04647887323943207,0.205164319248824
development,BULL,16-20,2024-02-14 16:00:00+00:00,2024-02-14 20:00:00+00:00,2024-02-14 19:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,52100.0,51302.0,798.0,51341.9,51262.1,51242.15,51222.2,True,,2024-02-14 19:25:00+00:00,51359.9,False,,False,False,False,True,0,2024-02-15 00:00:00+00:00,51823.1,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.009018709148576946,-4.909354574288473,275.0,-0.6530075187969907,-0.06528822055137662
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,NO_BOUNDARY_BY_BLOCK_END,52372.6,51758.0,614.5999999999985,51788.73,51727.27,51711.905,51696.54,True,,2024-02-16 09:15:00+00:00,51788.73,False,,False,False,False,True,0,2024-02-16 13:00:00+00:00,52416.8,FULL_SL_HIGH_BREAK,HIGH,-0.012127542034724537,-6.463771017362269,225.0,-1.0719166937845825,0.06443215099251325
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,NO_BOUNDARY_BY_BLOCK_END,52192.8,51870.0,322.8000000000029,51886.14,51853.86,51845.79,51837.72,True,,2024-02-17 05:40:00+00:00,51893.1,True,2024-02-17 08:20:00+00:00,True,True,True,True,0,2024-02-17 08:25:00+00:00,51853.2,CEILING_OPEN_EXIT,T10,0.0007688883493181455,-0.015555825340927254,165.0,0.05204460966543606,0.16914498141263337
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,REBREAK_LOW,52109.0,51331.0,778.0,51369.9,51292.1,51272.65,51253.2,True,,2024-02-18 03:05:00+00:00,51369.9,True,2024-02-18 03:20:00+00:00,False,False,False,True,0,2024-02-18 08:00:00+00:00,51703.7,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.006497968654795816,-3.648984327397908,295.0,-0.47904884318765695,0.05051413881748446
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,REBREAK_LOW,52402.3,52021.0,381.3000000000029,52040.065,52001.935,51992.4025,51982.87,True,,2024-02-21 05:05:00+00:00,52072.8,True,2024-02-21 05:25:00+00:00,True,True,True,False,2,2024-02-21 06:15:00+00:00,51894.7,CEILING_STOP,STRUCTURAL,0.0034202117036150506,1.3101058518075255,70.0,0.33123524783635444,0.6973511670600562
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,51372.3,50804.4,567.9000000000015,50832.795,50776.005000000005,50761.8075,50747.61,True,,2024-02-23 16:25:00+00:00,50890.0,True,2024-02-23 23:05:00+00:00,True,True,True,True,0,2024-02-23 23:20:00+00:00,50747.61,CEILING_STOP,T10,0.0027979956769502734,0.9989978384751367,415.0,0.10000000000000128,0.5136467687973298
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,HIGH_BREAK,51712.5,51474.4,238.09999999999852,51486.305,51462.495,51456.5425,51450.590000000004,True,,2024-02-25 01:20:00+00:00,51486.305,False,,False,False,False,False,0,2024-02-25 02:00:00+00:00,51718.8,FULL_SL_HIGH_BREAK,HIGH,-0.004515666836064515,-2.6578334180322574,40.0,-1.0264594708105963,0.01343973120539431
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,NO_BOUNDARY_BY_BLOCK_END,62380.0,61820.0,560.0,61848.0,61792.0,61778.0,61764.0,True,,2024-03-02 09:45:00+00:00,61848.0,True,2024-03-02 14:05:00+00:00,True,True,True,True,0,2024-03-02 14:15:00+00:00,61764.0,CEILING_STOP,T10,0.0013581684128831976,0.2790842064415987,270.0,0.1,0.38392857142857145
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,NO_BOUNDARY_BY_BLOCK_END,68580.0,68125.4,454.6000000000058,68148.12999999999,68102.67,68091.305,68079.93999999999,True,,2024-03-09 17:30:00+00:00,68148.12999999999,False,,False,False,False,True,0,2024-03-10 00:00:00+00:00,68360.2,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.00311189756784239,-1.9559487839211949,390.0,-0.5164980202375713,0.0065992080950285125
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,NO_BOUNDARY_BY_BLOCK_END,73485.1,72883.2,601.9000000000087,72913.295,72853.105,72838.0575,72823.01,True,,2024-03-14 01:50:00+00:00,72913.295,False,,False,False,False,True,0,2024-03-14 04:15:00+00:00,73632.9,FULL_SL_HIGH_BREAK,HIGH,-0.009869324929013233,-5.334662464506617,145.0,-1.2455557401561492,0.07243728194050612
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,REBREAK_LOW,73115.5,70563.0,2552.5,70690.625,70435.375,70371.5625,70307.75,True,,2024-03-14 16:35:00+00:00,70690.625,True,2024-03-14 18:20:00+00:00,True,False,False,False,0,2024-03-14 18:25:00+00:00,70571.0,CEILING_OPEN_EXIT,L,0.0016922328809513285,0.44611644047566423,110.0,-0.0031341821743388833,0.07561214495592557
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,REBREAK_LOW,70097.6,68967.1,1130.5,69023.625,68910.57500000001,68882.3125,68854.05,True,,2024-03-16 04:45:00+00:00,69023.625,True,2024-03-16 04:50:00+00:00,True,True,True,False,0,2024-03-16 05:10:00+00:00,68920.2,CEILING_OPEN_EXIT,T10,0.00149840000434638,0.34920000217319,25.0,0.04148606811146283,0.11888544891641639
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,NO_BOUNDARY_BY_BLOCK_END,69490.2,67739.6,1750.5999999999913,67827.13,67652.07,67608.30500000001,67564.54000000001,True,,2024-03-16 14:10:00+00:00,67882.0,True,2024-03-16 17:45:00+00:00,True,True,True,True,0,2024-03-16 17:50:00+00:00,67633.0,CEILING_OPEN_EXIT,T10,0.0036681299902772456,1.4340649951386228,220.0,0.0608934079744124,0.20632925853993683
