partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,T10,F25,filled,cancel_reason,fill_ts,entry_px,actual_reward_px,actual_risk_px,actual_rr,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:50:00+00:00,11813.0,11616.16,196.84000000000012,11626.002,11596.476,11665.369999999999,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:15:00+00:00,11855.0,11688.01,166.98999999999978,11696.3595,11671.311,11729.7575,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
external,BULL,16-20,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 18:10:00+00:00,11780.0,11488.0,292.0,11502.6,11458.8,11561.0,True,,2020-08-07 18:10:00+00:00,11528.47,69.67000000000007,32.530000000000655,2.1417153396864026,2020-08-07 18:20:00+00:00,11458.8,TP_T10,0.006043299761373372,2.621649880686686,10.0
external,BULL,08-12,2020-08-09 08:00:00+00:00,2020-08-09 12:00:00+00:00,2020-08-09 10:20:00+00:00,11750.0,11641.0,109.0,11646.45,11630.1,11668.25,True,,2020-08-09 10:20:00+00:00,11660.0,29.899999999999636,8.25,3.62424242424238,2020-08-09 10:30:00+00:00,11668.25,SL_F25,-0.0007075471698113207,-0.7537735849056604,10.0
external,SIDEWAYS,16-20,2020-08-09 16:00:00+00:00,2020-08-09 20:00:00+00:00,2020-08-09 18:05:00+00:00,11694.17,11542.0,152.17000000000007,11549.6085,11526.783,11580.0425,True,,2020-08-09 18:05:00+00:00,11560.98,34.197000000000116,19.0625,1.7939409836065634,2020-08-09 18:15:00+00:00,11580.0425,SL_F25,-0.0016488654076038537,-1.2244327038019267,10.0
external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 05:15:00+00:00,11944.0,11819.86,124.13999999999942,11826.067000000001,11807.446,11850.895,True,,2020-08-11 05:15:00+00:00,11828.0,20.554000000000087,22.895000000000437,0.8977506005677962,2020-08-11 05:30:00+00:00,11850.895,SL_F25,-0.0019356611430504259,-1.367830571525213,15.0
external,SIDEWAYS,00-04,2020-08-21 00:00:00+00:00,2020-08-21 04:00:00+00:00,2020-08-21 01:40:00+00:00,11888.0,11811.36,76.63999999999942,11815.192000000001,11803.696,11830.52,True,,2020-08-21 01:40:00+00:00,11815.192000000001,11.496000000001004,15.32799999999952,0.750000000000089,2020-08-21 01:50:00+00:00,11803.696,TP_T10,0.0009729846116763065,0.0864923058381532,10.0
external,SIDEWAYS,12-16,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,2020-08-21 12:35:00+00:00,11842.01,11695.7,146.3099999999995,11703.015500000001,11681.069000000001,11732.2775,True,,2020-08-21 12:40:00+00:00,11703.015500000001,21.946500000000015,29.261999999998807,0.7500000000000311,2020-08-21 12:45:00+00:00,11732.2775,SL_F25,-0.0025003812051687707,-1.6501906025843853,5.0
external,BEAR,16-20,2020-08-22 16:00:00+00:00,2020-08-22 20:00:00+00:00,2020-08-22 16:55:00+00:00,11645.66,11565.34,80.31999999999971,11569.356,11557.308,11585.42,True,,2020-08-22 16:55:00+00:00,11572.3,14.99199999999837,13.1200000000008,1.1426829268290744,2020-08-22 17:00:00+00:00,11585.42,SL_F25,-0.0011337417799400984,-0.9668708899700492,5.0
external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 05:15:00+00:00,11695.9,11592.29,103.60999999999876,11597.470500000001,11581.929,11618.192500000001,True,,2020-08-23 05:15:00+00:00,11597.470500000001,15.541500000001179,20.721999999999753,0.7500000000000658,2020-08-23 05:35:00+00:00,11581.929,TP_T10,0.001340076700346095,0.27003835017304756,20.0
external,BULL,16-20,2020-08-24 16:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 18:50:00+00:00,11825.0,11731.29,93.70999999999913,11735.9755,11721.919000000002,11754.7175,True,,2020-08-24 18:50:00+00:00,11735.9755,14.056499999998778,18.74200000000019,0.7499999999999272,2020-08-24 19:10:00+00:00,11721.919000000002,TP_T10,0.0011977274492434632,0.19886372462173152,20.0
external,SIDEWAYS,08-12,2020-08-25 08:00:00+00:00,2020-08-25 12:00:00+00:00,2020-08-25 08:35:00+00:00,11704.68,11556.0,148.6800000000003,11563.434,11541.132,11593.17,True,,2020-08-25 08:35:00+00:00,11566.8,25.667999999999665,26.3700000000008,0.9733788395904015,2020-08-25 08:50:00+00:00,11593.17,SL_F25,-0.0022798008092126433,-1.5399004046063216,15.0
external,SIDEWAYS,04-08,2020-08-27 04:00:00+00:00,2020-08-27 08:00:00+00:00,2020-08-27 06:10:00+00:00,11486.61,11366.22,120.39000000000124,11372.2395,11354.180999999999,11396.3175,True,,2020-08-27 06:10:00+00:00,11375.77,21.58900000000176,20.547499999998763,1.050687431561166,2020-08-27 06:50:00+00:00,11396.3175,SL_F25,-0.0018062513570508865,-1.3031256785254433,40.0
external,SIDEWAYS,20-00,2020-08-28 20:00:00+00:00,2020-08-29 00:00:00+00:00,2020-08-28 22:45:00+00:00,11544.88,11464.42,80.45999999999913,11468.443,11456.374,11484.535,True,,2020-08-28 22:45:00+00:00,11468.67,12.296000000000276,15.864999999999782,0.7750393948944497,2020-08-28 23:10:00+00:00,11484.535,SL_F25,-0.001383333900094761,-1.0916669500473803,25.0
external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-29 23:55:00+00:00,11549.99,11480.0,69.98999999999978,11483.4995,11473.001,11497.4975,True,,2020-08-29 23:55:00+00:00,11484.35,11.34900000000016,13.147499999999127,0.863205932686892,2020-08-30 00:00:00+00:00,11466.66,TIME,0.0015403570946549443,0.37017854732747213,5.0
external,BULL,00-04,2020-09-02 00:00:00+00:00,2020-09-02 04:00:00+00:00,2020-09-02 03:05:00+00:00,12059.79,11867.0,192.79000000000087,11876.6395,11847.721,11915.1975,True,,2020-09-02 03:05:00+00:00,11877.13,29.40899999999965,38.06750000000102,0.7725487620673505,2020-09-02 03:25:00+00:00,11847.721,TP_T10,0.0024761032336936325,0.8380516168468163,20.0
external,BULL,20-00,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,2020-09-14 23:15:00+00:00,10746.06,10636.0,110.05999999999948,10641.503,10624.994,10663.515,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,10692.213,10719.5025,True,,2020-09-15 10:35:00+00:00,10716.37,24.157000000001062,3.132499999999709,7.711731843576475,2020-09-15 10:40:00+00:00,10719.5025,SL_F25,-0.00029230980266636077,-0.5461549013331803,5.0
external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,10934.167,10983.4575,True,,2020-09-16 23:50:00+00:00,10955.2915,21.124499999999898,28.166000000001077,0.7499999999999677,2020-09-17 00:00:00+00:00,10948.17,TIME,0.0006500511647726842,-0.07497441761365792,10.0
external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,10846.4,10908.0,True,,2020-09-17 06:30:00+00:00,10873.56,27.159999999999854,34.44000000000051,0.7886178861788459,2020-09-17 06:45:00+00:00,10846.4,TP_T10,0.0024978020078060778,0.8489010039030388,15.0
external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.609499999999,10604.951,10634.4875,True,,2020-09-25 09:05:00+00:00,10626.13,21.179000000000087,8.357500000000073,2.5341310200418667,2020-09-25 09:20:00+00:00,10634.4875,SL_F25,-0.0007865045882179188,-0.7932522941089595,15.0
external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,10602.8,10663.0,True,,2020-09-27 09:25:00+00:00,10637.0,34.20000000000073,26.0,1.3153846153846434,2020-09-27 10:45:00+00:00,10663.0,SL_F25,-0.0024442982043809346,-1.6221491021904675,80.0
external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,10480.502,10506.255000000001,True,,2020-10-02 22:15:00+00:00,10491.539,11.037000000000262,14.71600000000035,0.75,2020-10-02 22:25:00+00:00,10506.255000000001,SL_F25,-0.001402654081541359,-1.1013270407706797,10.0
external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,10506.664999999999,10582.1775,True,,2020-10-06 21:10:00+00:00,10540.0,33.335000000000946,42.17749999999978,0.790350305257569,2020-10-06 22:15:00+00:00,10582.1775,SL_F25,-0.004001660341555957,-2.4008301707779784,65.0
external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999936,13024.328500000001,13005.433,13049.522500000001,True,,2020-10-26 08:35:00+00:00,13024.328500000001,18.89550000000054,25.193999999999505,0.7500000000000361,2020-10-26 08:45:00+00:00,13005.433,TP_T10,0.0014507849675321485,0.3253924837660742,10.0
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,13261.025,13400.9375,True,,2020-10-28 13:05:00+00:00,13325.69,64.66500000000087,75.24749999999949,0.8593640984750498,2020-10-28 13:25:00+00:00,13261.025,TP_T10,0.0048526567855023545,2.0263283927511773,20.0
external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,13602.055,13694.157500000001,True,,2020-11-01 04:25:00+00:00,13646.41,44.35499999999956,47.74750000000131,0.9289491596418314,2020-11-01 05:10:00+00:00,13694.157500000001,SL_F25,-0.0034989055729676382,-2.149452786483819,45.0
external,SIDEWAYS,04-08,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,2020-11-03 06:10:00+00:00,13632.74,13303.86,328.8799999999992,13320.304,13270.972000000002,13386.08,True,,2020-11-03 06:10:00+00:00,13339.23,68.25799999999799,46.850000000000364,1.4569477054428488,2020-11-03 06:20:00+00:00,13386.08,SL_F25,-0.0035121967309957444,-2.156098365497872,10.0
external,BULL,08-12,2020-11-06 08:00:00+00:00,2020-11-06 12:00:00+00:00,2020-11-06 09:45:00+00:00,15795.93,15435.0,360.9300000000003,15453.0465,15398.907,15525.2325,True,,2020-11-06 09:45:00+00:00,15453.0465,54.139500000001135,72.1859999999997,0.7500000000000189,2020-11-06 10:15:00+00:00,15525.2325,SL_F25,-0.0046713118995661915,-2.7356559497830957,30.0
external,BULL,12-16,2020-11-07 12:00:00+00:00,2020-11-07 16:00:00+00:00,2020-11-07 14:25:00+00:00,15598.0,15408.0,190.0,15417.5,15389.0,15455.5,True,,2020-11-07 14:25:00+00:00,15417.5,28.5,38.0,0.75,2020-11-07 14:35:00+00:00,15455.5,SL_F25,-0.0024647316361277767,-1.6323658180638883,10.0
external,BULL,08-12,2020-11-09 08:00:00+00:00,2020-11-09 12:00:00+00:00,2020-11-09 08:45:00+00:00,15495.0,15281.0,214.0,15291.7,15259.6,15334.5,True,,2020-11-09 08:45:00+00:00,15300.01,40.409999999999854,34.48999999999978,1.1716439547695017,2020-11-09 08:50:00+00:00,15334.5,SL_F25,-0.0022542468926490754,-1.5271234463245378,5.0
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:45:00+00:00,16449.9,16180.0,269.90000000000146,16193.495,16153.01,16247.475,True,,2020-11-13 08:45:00+00:00,16206.33,53.31999999999971,41.14500000000044,1.2959047271843271,2020-11-13 08:55:00+00:00,16247.475,SL_F25,-0.002538822793315972,-1.6694113966579862,10.0
external,BULL,00-04,2020-11-14 00:00:00+00:00,2020-11-14 04:00:00+00:00,2020-11-14 02:20:00+00:00,16355.0,16180.0,175.0,16188.75,16162.5,16223.75,True,,2020-11-14 02:20:00+00:00,16189.4,26.899999999999636,34.350000000000364,0.7831149927219607,2020-11-14 02:35:00+00:00,16223.75,SL_F25,-0.0021217586816065057,-1.460879340803253,15.0
external,BULL,12-16,2020-11-18 12:00:00+00:00,2020-11-18 16:00:00+00:00,2020-11-18 14:10:00+00:00,18292.67,17855.0,437.6699999999983,17876.8835,17811.233,17964.4175,True,,2020-11-18 14:10:00+00:00,17905.87,94.6369999999988,58.54750000000058,1.616414022801962,2020-11-18 14:15:00+00:00,17964.4175,SL_F25,-0.003269737801067504,-2.034868900533752,5.0
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:40:00+00:00,18142.0,17885.0,257.0,17897.85,17859.3,17949.25,True,,2020-11-19 22:40:00+00:00,17918.85,59.54999999999927,30.400000000001455,1.9588815789472507,2020-11-19 22:45:00+00:00,17949.25,SL_F25,-0.0016965374452044331,-1.2482687226022167,5.0
external,BULL,08-12,2020-11-22 08:00:00+00:00,2020-11-22 12:00:00+00:00,2020-11-22 09:05:00+00:00,18635.84,18310.0,325.84000000000015,18326.292,18277.416,18391.46,True,,2020-11-22 09:05:00+00:00,18355.12,77.7039999999979,36.340000000000146,2.138249862410501,2020-11-22 09:25:00+00:00,18277.416,TP_T10,0.004233369217961959,1.7166846089809797,20.0
external,BULL,04-08,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,2020-11-25 05:05:00+00:00,19240.56,18750.0,490.5600000000013,18774.528,18700.944,18872.64,True,,2020-11-25 05:05:00+00:00,18774.528,73.58399999999892,98.11200000000099,0.7499999999999815,2020-11-25 05:45:00+00:00,18872.64,SL_F25,-0.005225803812484713,-3.0129019062423565,40.0
external,SIDEWAYS,12-16,2020-12-08 12:00:00+00:00,2020-12-08 16:00:00+00:00,2020-12-08 12:50:00+00:00,19177.31,18675.0,502.3100000000013,18700.1155,18624.769,18800.5775,True,,2020-12-08 12:50:00+00:00,18715.96,91.1909999999989,84.61750000000029,1.0776848760598998,2020-12-08 13:10:00+00:00,18800.5775,SL_F25,-0.00452114131468545,-2.660570657342725,20.0
external,SIDEWAYS,12-16,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,2020-12-10 13:15:00+00:00,18487.47,18118.0,369.4700000000012,18136.4735,18081.053,18210.3675,True,,2020-12-10 13:15:00+00:00,18141.63,60.577000000001135,68.73749999999927,0.8812802327696203,2020-12-10 13:40:00+00:00,18081.053,TP_T10,0.0033391156141979045,1.2695578070989524,25.0
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 11:20:00+00:00,18042.64,17680.0,362.6399999999994,17698.132,17643.736,17770.66,True,,2020-12-11 11:20:00+00:00,17700.01,56.27399999999761,70.65000000000146,0.7965180467090793,2020-12-11 11:35:00+00:00,17643.736,TP_T10,0.0031793202376720476,1.1896601188360236,15.0
external,BULL,12-16,2020-12-20 12:00:00+00:00,2020-12-20 16:00:00+00:00,2020-12-20 13:20:00+00:00,23826.02,23382.0,444.0200000000005,23404.201,23337.597999999998,23493.005,True,,2020-12-20 13:20:00+00:00,23404.201,66.6030000000028,88.80400000000009,0.7500000000000308,2020-12-20 13:50:00+00:00,23493.005,SL_F25,-0.0037943615336409084,-2.2971807668204542,30.0
external,BULL,04-08,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,2020-12-29 04:20:00+00:00,27139.79,26464.14,675.6500000000015,26497.9225,26396.575,26633.052499999998,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
external,BULL,12-16,2020-12-31 12:00:00+00:00,2020-12-31 16:00:00+00:00,2020-12-31 15:15:00+00:00,29259.0,28606.6,652.4000000000015,28639.219999999998,28541.359999999997,28769.699999999997,True,,2020-12-31 15:15:00+00:00,28639.219999999998,97.86000000000058,130.47999999999956,0.750000000000007,2020-12-31 15:40:00+00:00,28769.699999999997,SL_F25,-0.004555990002521004,-2.6779950012605016,25.0
external,BULL,12-16,2021-01-03 12:00:00+00:00,2021-01-03 16:00:00+00:00,2021-01-03 15:20:00+00:00,34743.92,33457.0,1286.9199999999985,33521.346,33328.308,33778.73,True,,2021-01-03 15:20:00+00:00,33521.346,193.03800000000047,257.38400000000547,0.7499999999999859,2021-01-03 15:30:00+00:00,33328.308,TP_T10,0.005758658975090095,2.479329487545048,10.0
external,SIDEWAYS,00-04,2021-01-11 00:00:00+00:00,2021-01-11 04:00:00+00:00,2021-01-11 03:55:00+00:00,39080.0,35268.0,3812.0,35458.6,34886.8,36221.0,True,,2021-01-11 03:55:00+00:00,35461.28,574.4799999999959,759.7200000000012,0.7561733270152096,2021-01-11 04:00:00+00:00,35473.52,TIME,-0.00034516520554243846,-0.5725826027712193,5.0
external,SIDEWAYS,04-08,2021-01-11 04:00:00+00:00,2021-01-11 08:00:00+00:00,2021-01-11 07:05:00+00:00,38322.18,33600.0,4722.18,33836.109,33127.782,34780.545,True,,2021-01-11 07:05:00+00:00,33836.109,708.3269999999975,944.4360000000015,0.7499999999999961,2021-01-11 07:15:00+00:00,33127.782,TP_T10,0.0209340559814368,10.0670279907184,10.0
external,SIDEWAYS,12-16,2021-01-13 12:00:00+00:00,2021-01-13 16:00:00+00:00,2021-01-13 12:25:00+00:00,35325.39,34212.39,1113.0,34268.04,34101.09,34490.64,True,,2021-01-13 12:25:00+00:00,34268.04,166.95000000000437,222.59999999999854,0.7500000000000245,2021-01-13 13:10:00+00:00,34490.64,SL_F25,-0.006495848609958391,-3.6479243049791954,45.0
external,BULL,04-08,2021-01-15 04:00:00+00:00,2021-01-15 08:00:00+00:00,2021-01-15 04:25:00+00:00,39790.0,38500.0,1290.0,38564.5,38371.0,38822.5,True,,2021-01-15 04:25:00+00:00,38574.11,203.11000000000058,248.38999999999942,0.8177060268126779,2021-01-15 05:20:00+00:00,38822.5,SL_F25,-0.006439293090624759,-3.6196465453123796,55.0
external,SIDEWAYS,08-12,2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,2021-01-17 08:15:00+00:00,36431.22,34522.88,1908.340000000004,34618.297,34332.045999999995,34999.965,True,,2021-01-17 08:15:00+00:00,34618.297,286.25100000000384,381.66799999999785,0.7500000000000143,2021-01-17 08:55:00+00:00,34332.045999999995,TP_T10,0.008268777635133347,3.7343888175666735,40.0
external,SIDEWAYS,04-08,2021-01-21 04:00:00+00:00,2021-01-21 08:00:00+00:00,2021-01-21 05:10:00+00:00,35636.17,34256.21,1379.9599999999991,34325.208,34118.214,34601.2,True,,2021-01-21 05:10:00+00:00,34325.208,206.99399999999878,275.99199999999837,0.75,2021-01-21 05:25:00+00:00,34118.214,TP_T10,0.006030378606882696,2.615189303441348,15.0
external,SIDEWAYS,08-12,2021-01-25 08:00:00+00:00,2021-01-25 12:00:00+00:00,2021-01-25 10:05:00+00:00,33863.09,33065.0,798.0899999999965,33104.9045,32985.191,33264.5225,True,,2021-01-25 10:05:00+00:00,33104.9045,119.71349999999802,159.6180000000022,0.7499999999999772,2021-01-25 10:15:00+00:00,32985.191,TP_T10,0.003616186236090729,1.4080931180453646,10.0
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:35:00+00:00,33500.57,31921.47,1579.0999999999983,32000.425000000003,31763.56,32316.245,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
external,BEAR,00-04,2021-01-28 00:00:00+00:00,2021-01-28 04:00:00+00:00,2021-01-28 00:30:00+00:00,31674.65,30082.59,1592.0600000000013,30162.193,29923.384,30480.605,True,,2021-01-28 00:30:00+00:00,30203.2,279.81600000000253,277.40499999999884,1.0086912636758663,2021-01-28 00:50:00+00:00,30480.605,SL_F25,-0.009184622821422857,-4.992311410711428,20.0
external,BULL,12-16,2021-02-01 12:00:00+00:00,2021-02-01 16:00:00+00:00,2021-02-01 14:25:00+00:00,34720.0,33644.05,1075.949999999997,33697.8475,33536.455,33913.037500000006,True,,2021-02-01 14:25:00+00:00,33697.8475,161.39250000000175,215.19000000000233,0.75,2021-02-01 15:05:00+00:00,33536.455,TP_T10,0.004789400866034596,1.994700433017298,40.0
external,BULL,00-04,2021-02-07 00:00:00+00:00,2021-02-07 04:00:00+00:00,2021-02-07 00:15:00+00:00,40583.0,39100.0,1483.0,39174.15,38951.7,39470.75,True,,2021-02-07 00:15:00+00:00,39317.53,365.83000000000175,153.22000000000116,2.3876125832136728,2021-02-07 00:35:00+00:00,39470.75,SL_F25,-0.0038969894599177814,-2.3484947299588907,20.0
external,BULL,08-12,2021-02-09 08:00:00+00:00,2021-02-09 12:00:00+00:00,2021-02-09 09:50:00+00:00,48266.36,46300.0,1966.3600000000008,46398.318,46103.364,46791.590000000004,True,,2021-02-09 09:50:00+00:00,46605.55,502.1860000000015,186.04000000000087,2.699344227047942,2021-02-09 10:10:00+00:00,46103.364,TP_T10,0.010775240287905656,4.987620143952828,20.0
external,BULL,00-04,2021-02-10 00:00:00+00:00,2021-02-10 04:00:00+00:00,2021-02-10 01:30:00+00:00,47600.0,46257.88,1342.1200000000026,46324.986,46123.668,46593.409999999996,True,,2021-02-10 01:30:00+00:00,46324.986,201.3179999999993,268.42399999999907,0.75,2021-02-10 02:10:00+00:00,46593.409999999996,SL_F25,-0.005794367644277304,-3.297183822138652,40.0
external,BULL,20-00,2021-02-13 20:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-13 20:30:00+00:00,47462.89,46770.0,692.8899999999994,46804.6445,46700.711,46943.2225,True,,2021-02-13 20:30:00+00:00,46828.93,128.21899999999732,114.2925000000032,1.1218496401775595,2021-02-13 20:50:00+00:00,46943.2225,SL_F25,-0.0024406387248225234,-1.6203193624112617,20.0
external,BULL,20-00,2021-02-20 20:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-20 22:25:00+00:00,57536.1,56228.42,1307.6800000000003,56293.804,56097.652,56555.34,True,,2021-02-20 22:25:00+00:00,56293.804,196.1519999999946,261.53600000000006,0.7499999999999791,2021-02-20 22:30:00+00:00,56070.25,TP_GAP_OPEN,0.003971200809239974,1.5856004046199867,5.0
external,SIDEWAYS,12-16,2021-02-22 12:00:00+00:00,2021-02-22 16:00:00+00:00,2021-02-22 12:25:00+00:00,56699.0,53500.0,3199.0,53659.95,53180.1,54299.75,True,,2021-02-22 12:25:00+00:00,53659.95,479.84999999999854,639.8000000000029,0.7499999999999943,2021-02-22 12:50:00+00:00,53180.1,TP_T10,0.008942423539343563,4.071211769671781,25.0
external,SIDEWAYS,08-12,2021-02-25 08:00:00+00:00,2021-02-25 12:00:00+00:00,2021-02-25 10:50:00+00:00,50623.0,49563.48,1059.5199999999968,49616.456000000006,49457.528000000006,49828.36,True,,2021-02-25 10:50:00+00:00,49656.6,199.07199999999284,171.76000000000204,1.1590125756869496,2021-02-25 11:05:00+00:00,49828.36,SL_F25,-0.003458956110567418,-2.129478055283709,15.0
external,SIDEWAYS,00-04,2021-02-26 00:00:00+00:00,2021-02-26 04:00:00+00:00,2021-02-26 01:00:00+00:00,49587.0,46685.43,2901.57,46830.5085,46395.273,47410.8225,True,,2021-02-26 01:00:00+00:00,46830.5085,435.2355000000025,580.3139999999985,0.7500000000000062,2021-02-26 01:25:00+00:00,47410.8225,SL_F25,-0.012391793695769895,-6.595896847884948,25.0
external,BEAR,04-08,2021-02-28 04:00:00+00:00,2021-02-28 08:00:00+00:00,2021-02-28 05:05:00+00:00,46678.0,44444.0,2234.0,44555.7,44220.6,45002.5,True,,2021-02-28 05:05:00+00:00,44712.0,491.40000000000146,290.5,1.6915662650602459,2021-02-28 05:20:00+00:00,45002.5,SL_F25,-0.006497137233852209,-3.6485686169261045,15.0
external,BEAR,16-20,2021-02-28 16:00:00+00:00,2021-02-28 20:00:00+00:00,2021-02-28 18:05:00+00:00,45540.0,43200.0,2340.0,43317.0,42966.0,43785.0,True,,2021-02-28 18:05:00+00:00,43317.0,351.0,468.0,0.75,2021-02-28 18:55:00+00:00,43785.0,SL_F25,-0.010804072304176189,-5.802036152088095,50.0
external,BULL,04-08,2021-03-08 04:00:00+00:00,2021-03-08 08:00:00+00:00,2021-03-08 04:25:00+00:00,51870.36,50272.78,1597.5800000000015,50352.659,50113.022,50672.174999999996,True,,2021-03-08 04:25:00+00:00,50441.3,328.2780000000057,230.87499999999272,1.4218863021116017,2021-03-08 05:35:00+00:00,50672.174999999996,SL_F25,-0.004577102493393166,-2.688551246696583,70.0
external,BULL,04-08,2021-03-12 04:00:00+00:00,2021-03-12 08:00:00+00:00,2021-03-12 04:30:00+00:00,58186.33,56666.66,1519.6699999999985,56742.643500000006,56514.69300000001,57046.57750000001,True,,2021-03-12 04:30:00+00:00,56742.643500000006,227.950499999999,303.9340000000011,0.749999999999994,2021-03-12 05:20:00+00:00,56514.69300000001,TP_T10,0.004017269657167082,1.6086348285835412,50.0
external,BULL,08-12,2021-03-12 08:00:00+00:00,2021-03-12 12:00:00+00:00,2021-03-12 09:55:00+00:00,57494.02,56400.0,1094.0199999999968,56454.701,56290.598,56673.505,True,,2021-03-12 09:55:00+00:00,56538.46,247.862000000001,135.04499999999825,1.8354030138102424,2021-03-12 10:10:00+00:00,56290.598,TP_T10,0.004383953860787878,1.7919769303939392,15.0
external,BULL,04-08,2021-03-14 04:00:00+00:00,2021-03-14 08:00:00+00:00,2021-03-14 06:35:00+00:00,61798.0,60800.0,998.0,60849.9,60700.2,61049.5,True,,2021-03-14 06:35:00+00:00,60885.7,185.5,163.8000000000029,1.1324786324786122,2021-03-14 07:00:00+00:00,61049.5,SL_F25,-0.002690286881813019,-1.7451434409065096,25.0
external,BULL,08-12,2021-03-18 08:00:00+00:00,2021-03-18 12:00:00+00:00,2021-03-18 09:05:00+00:00,59261.77,58165.63,1096.1399999999994,58220.437,58056.015999999996,58439.66499999999,True,,2021-03-18 09:05:00+00:00,58246.36,190.3440000000046,193.30499999999302,0.9846822379142365,2021-03-18 09:25:00+00:00,58439.66499999999,SL_F25,-0.003318748158683101,-2.0593740793415503,20.0
external,BULL,00-04,2021-03-28 00:00:00+00:00,2021-03-28 04:00:00+00:00,2021-03-28 00:40:00+00:00,56658.76,55685.0,973.760000000002,55733.688,55587.623999999996,55928.44,True,,2021-03-28 00:40:00+00:00,55830.01,242.38600000000588,98.43000000000029,2.4625215889465117,2021-03-28 00:55:00+00:00,55928.44,SL_F25,-0.0017630303129087795,-1.2815151564543896,15.0
external,BULL,20-00,2021-03-30 20:00:00+00:00,2021-03-31 00:00:00+00:00,2021-03-30 20:40:00+00:00,59229.52,58550.23,679.2899999999936,58584.194500000005,58482.30100000001,58720.052500000005,True,,2021-03-30 20:40:00+00:00,58652.92,170.6189999999915,67.13250000000698,2.5415260864703946,2021-03-30 20:45:00+00:00,58720.052500000005,SL_F25,-0.001144572171342995,-0.9722860856714975,5.0
