partition,date_utc,signal_ts,cohort,entry_ts,entry_px,H,L,range,h2_bar_start,session_end,fixed_exit_ts,fixed_exit_px,fixed_exit_reason,fixed_net_pnl_usd,hybrid_exit_ts,hybrid_exit_px,hybrid_exit_reason,hybrid_net_pnl_usd,e10_reached,e10_activation_bar_start,e10_activation_ts,final_floor,final_floor_extension,floor_updates,realized_exit_extension,hybrid_hold_minutes
reference_validation,2025-02-04,2025-02-04 13:35:00+00:00,BLIND_F75,2025-02-04 13:55:00+00:00,2793.345,2832.7,2675.28,157.41999999999962,2025-02-04 14:30:00+00:00,2025-02-04 20:00:00+00:00,2025-02-04 19:10:00+00:00,2848.442,TP_E10,9.46219031304769,2025-02-04 19:25:00+00:00,2848.442,ACTIVE_FLOOR_TOUCH,9.46219031304769,True,2025-02-04 19:10:00+00:00,2025-02-04 19:15:00+00:00,2848.442,0.10000000000000145,0,0.10000000000000145,330.0
reference_validation,2025-02-20,2025-02-20 13:35:00+00:00,BLIND_F75,2025-02-20 13:45:00+00:00,2740.43,2746.0,2723.72,22.2800000000002,2025-02-20 14:00:00+00:00,2025-02-20 20:00:00+00:00,2025-02-20 14:00:00+00:00,2748.228,TP_E10,1.0227694193976735,2025-02-20 14:50:00+00:00,2748.228,ACTIVE_FLOOR_TOUCH,1.0227694193976737,True,2025-02-20 14:00:00+00:00,2025-02-20 14:05:00+00:00,2748.228,0.10000000000000205,0,0.10000000000000205,65.0
reference_validation,2025-02-21,2025-02-21 13:45:00+00:00,BLIND_F75,2025-02-21 14:10:00+00:00,2819.45,2843.75,2746.55,97.19999999999982,,2025-02-21 20:00:00+00:00,2025-02-21 15:35:00+00:00,2751.04,CLOSE_INVALIDATION_D60,-12.531798755076307,2025-02-21 15:35:00+00:00,2751.04,PRE_E10_CLOSE_INVALIDATION_F15,-12.531798755076307,False,,,,,0,-0.953806584362142,85.0
reference_validation,2025-03-03,2025-03-03 13:45:00+00:00,BLIND_F75,2025-03-03 13:50:00+00:00,2370.4925,2386.99,2321.0,65.98999999999978,,2025-03-03 20:00:00+00:00,2025-03-03 14:40:00+00:00,2327.31,CLOSE_INVALIDATION_D60,-9.508339300799296,2025-03-03 14:40:00+00:00,2327.31,PRE_E10_CLOSE_INVALIDATION_F15,-9.508339300799296,False,,,,,0,-0.9043794514320357,50.0
reference_validation,2025-04-24,2025-04-24 13:35:00+00:00,BLIND_F75,2025-04-24 13:40:00+00:00,1750.215,1759.88,1721.22,38.66000000000008,2025-04-24 14:00:00+00:00,2025-04-24 20:00:00+00:00,2025-04-24 14:00:00+00:00,1763.746,TP_E10,3.4655250926314944,2025-04-24 14:10:00+00:00,1763.746,ACTIVE_FLOOR_TOUCH,3.4655250926314944,True,2025-04-24 14:00:00+00:00,2025-04-24 14:05:00+00:00,1763.746,0.09999999999999941,0,0.09999999999999941,30.0
reference_validation,2025-05-08,2025-05-08 13:40:00+00:00,BLIND_F75,2025-05-08 13:45:00+00:00,1963.67,1976.56,1925.0,51.559999999999945,2025-05-08 13:55:00+00:00,2025-05-08 20:00:00+00:00,2025-05-08 14:00:00+00:00,1981.716,TP_E10,4.194967586203369,2025-05-08 14:05:00+00:00,1980.8,ACTIVE_FLOOR_GAP_OPEN,3.961730840721667,True,2025-05-08 14:00:00+00:00,2025-05-08 14:05:00+00:00,1981.716,0.09999999999999912,0,0.08223429014740134,20.0
reference_validation,2025-05-21,2025-05-21 14:25:00+00:00,BLIND_F75,2025-05-21 14:30:00+00:00,2549.4125,2561.48,2513.21,48.26999999999998,2025-05-21 14:50:00+00:00,2025-05-21 20:00:00+00:00,2025-05-21 14:50:00+00:00,2566.307,TP_E10,2.9134104426019163,2025-05-21 14:55:00+00:00,2565.62,ACTIVE_FLOOR_GAP_OPEN,2.77867351791834,True,2025-05-21 14:50:00+00:00,2025-05-21 14:55:00+00:00,2566.307,0.09999999999999529,0,0.08576755748912107,25.0
reference_validation,2025-07-18,2025-07-18 13:50:00+00:00,BLIND_F75,2025-07-18 14:00:00+00:00,3637.2425,3654.99,3584.0,70.98999999999978,2025-07-18 14:05:00+00:00,2025-07-18 20:00:00+00:00,2025-07-18 14:05:00+00:00,3662.089,TP_E10,3.0155682498486773,2025-07-18 14:15:00+00:00,3662.089,ACTIVE_FLOOR_TOUCH,3.0155682498486773,True,2025-07-18 14:05:00+00:00,2025-07-18 14:10:00+00:00,3662.089,0.10000000000000256,0,0.10000000000000256,15.0
reference_validation,2025-07-30,2025-07-30 14:55:00+00:00,BLIND_F75,2025-07-30 15:05:00+00:00,3803.695,3824.26,3742.0,82.26000000000022,,2025-07-30 20:00:00+00:00,2025-07-30 19:00:00+00:00,3736.4,CLOSE_INVALIDATION_D60,-9.246003688518678,2025-07-30 19:00:00+00:00,3736.4,PRE_E10_CLOSE_INVALIDATION_F15,-9.246003688518678,False,,,,,0,-1.0680768295647933,235.0
reference_validation,2025-08-12,2025-08-12 13:35:00+00:00,BLIND_F75,2025-08-12 13:40:00+00:00,4385.182500000001,4428.39,4255.56,172.82999999999993,2025-08-12 15:00:00+00:00,2025-08-12 20:00:00+00:00,2025-08-12 15:30:00+00:00,4445.673000000001,TP_E10,6.497147382121438,2025-08-12 15:40:00+00:00,4445.673000000001,ACTIVE_FLOOR_TOUCH,6.497147382121438,True,2025-08-12 15:30:00+00:00,2025-08-12 15:35:00+00:00,4445.673000000001,0.1000000000000021,0,0.1000000000000021,120.0
reference_validation,2025-08-18,2025-08-18 13:40:00+00:00,BLIND_F75,2025-08-18 13:45:00+00:00,4331.2075,4366.91,4224.1,142.8099999999995,2025-08-18 17:30:00+00:00,2025-08-18 20:00:00+00:00,2025-08-18 19:00:00+00:00,4381.191,TP_E10,5.370157629252259,2025-08-18 19:05:00+00:00,4379.33,ACTIVE_FLOOR_GAP_OPEN,5.155321466357732,True,2025-08-18 19:00:00+00:00,2025-08-18 19:05:00+00:00,4381.191,0.1,0,0.08696869967089221,320.0
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,BLIND_F75,2025-08-19 13:40:00+00:00,4290.860000000001,4315.71,4216.31,99.39999999999964,,2025-08-19 20:00:00+00:00,2025-08-19 14:30:00+00:00,4209.4,CLOSE_INVALIDATION_D60,-9.89226961494909,2025-08-19 14:30:00+00:00,4209.4,PRE_E10_CLOSE_INVALIDATION_F15,-9.89226961494909,False,,,,,0,-1.0695171026157022,50.0
reference_validation,2025-09-22,2025-09-22 14:25:00+00:00,BLIND_F75,2025-09-22 14:40:00+00:00,4195.1875,4215.25,4135.0,80.25,,2025-09-22 20:00:00+00:00,2025-09-22 19:40:00+00:00,4143.52,CLOSE_INVALIDATION_D60,-6.557948840188832,2025-09-22 19:40:00+00:00,4143.52,PRE_E10_CLOSE_INVALIDATION_F15,-6.557948840188832,False,,,,,0,-0.8938317757009291,300.0
reference_validation,2025-10-02,2025-10-02 14:05:00+00:00,BLIND_F75,2025-10-02 14:15:00+00:00,4404.305,4416.96,4366.34,50.61999999999989,2025-10-02 14:25:00+00:00,2025-10-02 20:00:00+00:00,2025-10-02 15:00:00+00:00,4372.55,CLOSE_INVALIDATION_D60,-4.004995566837466,2025-10-02 15:00:00+00:00,4372.55,PRE_E10_CLOSE_INVALIDATION_F15,-4.004995566837466,False,,,,,0,-0.8773212169103112,45.0
reference_validation,2025-10-03,2025-10-03 13:35:00+00:00,BLIND_F75,2025-10-03 13:40:00+00:00,4476.31,4493.08,4426.0,67.07999999999993,2025-10-03 15:20:00+00:00,2025-10-03 20:00:00+00:00,2025-10-03 15:30:00+00:00,4499.788,TP_E10,2.2224725275951767,2025-10-03 15:40:00+00:00,4499.788,ACTIVE_FLOOR_TOUCH,2.2224725275951767,True,2025-10-03 15:30:00+00:00,2025-10-03 15:35:00+00:00,4499.788,0.09999999999999458,0,0.09999999999999458,120.0
reference_validation,2025-10-14,2025-10-14 14:20:00+00:00,BLIND_F75,2025-10-14 14:25:00+00:00,3981.3375,4013.42,3885.09,128.32999999999993,2025-10-14 15:40:00+00:00,2025-10-14 20:00:00+00:00,2025-10-14 15:40:00+00:00,4026.253,TP_E10,5.240755148238474,2025-10-14 15:45:00+00:00,4020.55,ACTIVE_FLOOR_GAP_OPEN,4.524538550173163,True,2025-10-14 15:40:00+00:00,2025-10-14 15:45:00+00:00,4026.253,0.10000000000000071,0,0.055559884672330036,80.0
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,BLIND_F75,2025-11-03 14:25:00+00:00,3717.5175,3739.98,3650.13,89.84999999999991,,2025-11-03 20:00:00+00:00,2025-11-03 15:30:00+00:00,3634.6,CLOSE_INVALIDATION_D60,-11.552267608693144,2025-11-03 15:30:00+00:00,3634.6,PRE_E10_CLOSE_INVALIDATION_F15,-11.552267608693144,False,,,,,0,-1.1728436282693402,65.0
reference_validation,2025-11-14,2025-11-14 14:50:00+00:00,BLIND_F75,2025-11-14 15:00:00+00:00,3180.3500000000004,3217.8,3068.0,149.80000000000018,2025-11-14 15:45:00+00:00,2025-11-14 20:00:00+00:00,2025-11-14 15:45:00+00:00,3232.78,TP_E10,7.842803465027371,2025-11-14 15:50:00+00:00,3220.19,ACTIVE_FLOOR_GAP_OPEN,5.863461568695172,True,2025-11-14 15:45:00+00:00,2025-11-14 15:50:00+00:00,3232.78,0.1,0,0.01595460614152116,50.0
reference_validation,2025-11-21,2025-11-21 13:50:00+00:00,BLIND_F75,2025-11-21 14:15:00+00:00,2725.6525,2760.87,2620.0,140.8699999999999,2025-11-21 14:30:00+00:00,2025-11-21 20:00:00+00:00,2025-11-21 14:35:00+00:00,2774.957,TP_E10,8.644531538778265,2025-11-21 14:40:00+00:00,2756.07,ACTIVE_FLOOR_GAP_OPEN,5.17985656645521,True,2025-11-21 14:35:00+00:00,2025-11-21 14:40:00+00:00,2774.957,0.1,0,-0.03407396890750146,25.0
reference_validation,2025-11-24,2025-11-24 14:40:00+00:00,BLIND_F75,2025-11-24 14:55:00+00:00,2827.9425,2841.92,2786.01,55.909999999999854,2025-11-24 15:30:00+00:00,2025-11-24 20:00:00+00:00,2025-11-24 15:40:00+00:00,2847.511,TP_E10,3.059847574694308,2025-11-24 15:45:00+00:00,2845.52,ACTIVE_FLOOR_GAP_OPEN,2.7078248585323377,True,2025-11-24 15:40:00+00:00,2025-11-24 15:45:00+00:00,2847.511,0.09999999999999837,0,0.0643891969236258,50.0
reference_validation,2025-12-30,2025-12-30 14:55:00+00:00,BLIND_F75,2025-12-30 15:50:00+00:00,2989.4525,3003.0,2948.81,54.190000000000055,,2025-12-30 20:00:00+00:00,2025-12-30 19:10:00+00:00,2953.26,CLOSE_INVALIDATION_D60,-6.453365959151347,2025-12-30 19:10:00+00:00,2953.26,PRE_E10_CLOSE_INVALIDATION_F15,-6.453365959151347,False,,,,,0,-0.9178815279571827,200.0
reference_validation,2026-02-02,2026-02-02 13:55:00+00:00,BLIND_F75,2026-02-02 14:10:00+00:00,2302.89,2328.0,2227.56,100.44000000000004,2026-02-02 14:30:00+00:00,2026-02-02 20:00:00+00:00,2026-02-02 14:30:00+00:00,2338.044,TP_E10,7.232583406067983,2026-02-02 14:55:00+00:00,2338.044,ACTIVE_FLOOR_TOUCH,7.232583406067983,True,2026-02-02 14:30:00+00:00,2026-02-02 14:35:00+00:00,2338.044,0.09999999999999866,0,0.09999999999999866,45.0
reference_validation,2026-02-11,2026-02-11 13:35:00+00:00,BLIND_F75,2026-02-11 13:40:00+00:00,1957.645,1966.73,1930.39,36.33999999999992,2026-02-11 14:00:00+00:00,2026-02-11 20:00:00+00:00,2026-02-11 14:00:00+00:00,1970.364,TP_E10,2.848546084708925,2026-02-11 14:35:00+00:00,1981.7,ACTIVE_FLOOR_TOUCH,5.743861629662184,True,2026-02-11 14:00:00+00:00,2026-02-11 14:05:00+00:00,1981.7,0.411942762795819,1,0.411942762795819,55.0
reference_validation,2026-03-12,2026-03-12 13:40:00+00:00,BLIND_F75,2026-03-12 13:45:00+00:00,2065.925,2075.65,2036.75,38.90000000000009,2026-03-12 14:00:00+00:00,2026-03-12 20:00:00+00:00,2026-03-12 14:00:00+00:00,2079.54,TP_E10,2.895134140881117,2026-03-12 14:05:00+00:00,2076.88,ACTIVE_FLOOR_GAP_OPEN,2.251354720040633,True,2026-03-12 14:00:00+00:00,2026-03-12 14:05:00+00:00,2079.54,0.0999999999999965,0,0.03161953727506466,20.0
reference_validation,2026-03-13,2026-03-13 14:30:00+00:00,BLIND_F75,2026-03-13 14:40:00+00:00,2176.7075,2205.58,2090.09,115.48999999999978,,2026-03-13 20:00:00+00:00,2026-03-13 17:45:00+00:00,2106.43,CLOSE_INVALIDATION_D60,-16.543073885673707,2026-03-13 17:45:00+00:00,2106.43,PRE_E10_CLOSE_INVALIDATION_F15,-16.543073885673707,False,,,,,0,-0.8585158888215454,185.0
reference_validation,2026-03-16,2026-03-16 13:45:00+00:00,BLIND_F75,2026-03-16 13:50:00+00:00,2285.4925,2302.99,2233.0,69.98999999999978,2026-03-16 14:10:00+00:00,2026-03-16 20:00:00+00:00,2026-03-16 17:30:00+00:00,2309.989,TP_E10,4.959129378022409,2026-03-16 17:35:00+00:00,2303.9,ACTIVE_FLOOR_GAP_OPEN,3.627031372887957,True,2026-03-16 17:30:00+00:00,2026-03-16 17:35:00+00:00,2309.9889999999996,0.0999999999999974,0,0.013001857408205631,225.0
reference_validation,2026-04-22,2026-04-22 13:35:00+00:00,BLIND_F75,2026-04-22 13:40:00+00:00,2406.78,2414.99,2382.15,32.83999999999969,2026-04-22 13:45:00+00:00,2026-04-22 20:00:00+00:00,2026-04-22 13:45:00+00:00,2418.274,TP_E10,1.9878376918538003,2026-04-22 13:50:00+00:00,2411.99,ACTIVE_FLOOR_GAP_OPEN,0.6823590024845453,True,2026-04-22 13:45:00+00:00,2026-04-22 13:50:00+00:00,2418.274,0.10000000000000416,0,-0.09135200974421523,10.0
reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,BLIND_F75,2026-05-01 13:45:00+00:00,2304.93,2314.68,2275.68,39.0,2026-05-01 13:50:00+00:00,2026-05-01 20:00:00+00:00,2026-05-01 13:50:00+00:00,2318.58,TP_E10,2.5610443701110213,2026-05-01 13:55:00+00:00,2316.83,ACTIVE_FLOOR_GAP_OPEN,2.181423297019936,True,2026-05-01 13:50:00+00:00,2026-05-01 13:55:00+00:00,2318.58,0.10000000000000234,0,0.05512820512820746,10.0
reference_validation,2026-07-03,2026-07-03 13:45:00+00:00,BLIND_F75,2026-07-03 14:00:00+00:00,1740.2275,1748.67,1714.9,33.76999999999998,2026-07-03 19:30:00+00:00,2026-07-03 20:00:00+00:00,2026-07-03 19:35:00+00:00,1752.047,TP_E10,2.995964033438226,2026-07-03 19:40:00+00:00,1749.75,ACTIVE_FLOOR_GAP_OPEN,2.3359928515093835,True,2026-07-03 19:35:00+00:00,2026-07-03 19:40:00+00:00,1752.047,0.09999999999999866,0,0.03198104826769108,340.0
reference_validation,2026-07-10,2026-07-10 13:55:00+00:00,BLIND_F75,2026-07-10 14:00:00+00:00,1798.03,1806.82,1771.66,35.159999999999854,,2026-07-10 20:00:00+00:00,2026-07-10 20:00:00+00:00,1791.85,TIME_EXIT_SESSION_END,-2.118547521454061,2026-07-10 20:00:00+00:00,1791.85,PRE_E10_TIME_EXIT,-2.1185475214540612,False,,,,,0,-0.42576791808873976,360.0
august,2026-08-13,2026-08-13 14:40:00+00:00,EARLY_RECLAIM,2026-08-13 15:10:00+00:00,1890.85,1896.19,1874.43,21.75999999999999,,2026-08-13 20:00:00+00:00,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.132871459925404,2026-08-13 16:40:00+00:00,1869.17,PRE_E10_CLOSE_INVALIDATION_F15,-6.132871459925404,False,,,,,0,-1.2417279411764703,90.0
august,2026-08-20,2026-08-20 15:35:00+00:00,EARLY_RECLAIM,2026-08-20 15:45:00+00:00,2302.46,2318.78,2248.84,69.94000000000005,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,2026-08-20 15:50:00+00:00,2325.7740000000003,TP_E10,4.662845825768991,2026-08-20 16:00:00+00:00,2325.7740000000003,ACTIVE_FLOOR_TOUCH,4.662845825768991,True,2026-08-20 15:50:00+00:00,2026-08-20 15:55:00+00:00,2325.7740000000003,0.10000000000000195,0,0.10000000000000195,15.0
development,2022-01-25,2022-01-25 14:40:00+00:00,EARLY_RECLAIM,2022-01-25 16:20:00+00:00,2445.37,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,2022-01-25 20:00:00+00:00,2022-01-25 17:20:00+00:00,2469.607,TP_E10,4.555691776704518,2022-01-25 17:25:00+00:00,2467.47,ACTIVE_FLOOR_GAP_OPEN,4.11874358481541,True,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2469.607,0.10000000000000205,0,0.07600763444481873,65.0
development,2022-02-09,2022-02-09 14:45:00+00:00,EARLY_RECLAIM,2022-02-09 15:30:00+00:00,3176.01,3208.26,3066.48,141.7800000000002,2022-02-09 16:45:00+00:00,2022-02-09 20:00:00+00:00,2022-02-09 19:00:00+00:00,3222.438,TP_E10,6.909170940897558,2022-02-09 19:05:00+00:00,3214.11,ACTIVE_FLOOR_GAP_OPEN,5.59809194555434,True,2022-02-09 19:00:00+00:00,2022-02-09 19:05:00+00:00,3222.438,0.09999999999999903,0,0.04126110876005008,215.0
development,2022-02-22,2022-02-22 14:00:00+00:00,EARLY_RECLAIM,2022-02-22 14:45:00+00:00,2606.98,2622.62,2512.67,109.94999999999982,2022-02-22 14:45:00+00:00,2022-02-22 20:00:00+00:00,2022-02-22 14:50:00+00:00,2633.615,TP_E10,4.708401291916253,2022-02-22 15:05:00+00:00,2633.615,ACTIVE_FLOOR_TOUCH,4.708401291916253,True,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,2633.615,0.09999999999999917,0,0.09999999999999917,20.0
development,2022-03-03,2022-03-03 14:05:00+00:00,EARLY_RECLAIM,2022-03-03 14:15:00+00:00,2922.69,2934.48,2877.35,57.13000000000011,,2022-03-03 20:00:00+00:00,2022-03-03 14:50:00+00:00,2883.28,CLOSE_INVALIDATION_F15,-7.142076648566853,2022-03-03 14:50:00+00:00,2883.28,PRE_E10_CLOSE_INVALIDATION_F15,-7.142076648566853,False,,,,,0,-0.8962016453702034,35.0
development,2022-03-21,2022-03-21 13:45:00+00:00,EARLY_RECLAIM,2022-03-21 15:00:00+00:00,2923.5,2938.5,2873.0,65.5,2022-03-21 15:15:00+00:00,2022-03-21 20:00:00+00:00,2022-03-21 15:15:00+00:00,2945.05,TP_E10,3.285650761074077,2022-03-21 15:20:00+00:00,2938.43,ACTIVE_FLOOR_GAP_OPEN,2.1534462117324797,True,2022-03-21 15:15:00+00:00,2022-03-21 15:20:00+00:00,2945.05,0.10000000000000278,0,-0.0010687022900788352,20.0
development,2022-03-22,2022-03-22 14:40:00+00:00,EARLY_RECLAIM,2022-03-22 15:20:00+00:00,3017.13,3027.92,2984.71,43.21000000000004,,2022-03-22 20:00:00+00:00,2022-03-22 20:00:00+00:00,2982.71,CLOSE_INVALIDATION_F15,-6.10409627692542,2022-03-22 20:00:00+00:00,2982.71,PRE_E10_CLOSE_INVALIDATION_F15,-6.10409627692542,False,,,,,0,-1.046285582041194,280.0
development,2022-04-18,2022-04-18 13:35:00+00:00,EARLY_RECLAIM,2022-04-18 14:15:00+00:00,2934.77,2947.0,2887.0,60.0,2022-04-18 17:10:00+00:00,2022-04-18 20:00:00+00:00,2022-04-18 17:10:00+00:00,2953.0,TP_E10,2.705865195568991,2022-04-18 17:25:00+00:00,2953.0,ACTIVE_FLOOR_TOUCH,2.705865195568991,True,2022-04-18 17:10:00+00:00,2022-04-18 17:15:00+00:00,2953.0,0.1,0,0.1,190.0
development,2022-05-19,2022-05-19 13:40:00+00:00,EARLY_RECLAIM,2022-05-19 14:05:00+00:00,1969.78,1985.99,1912.39,73.59999999999991,2022-05-19 14:20:00+00:00,2022-05-19 20:00:00+00:00,2022-05-19 15:15:00+00:00,1993.35,TP_E10,5.582901643838412,2022-05-19 15:25:00+00:00,1993.35,ACTIVE_FLOOR_TOUCH,5.582901643838412,True,2022-05-19 15:15:00+00:00,2022-05-19 15:20:00+00:00,1993.35,0.09999999999999877,0,0.09999999999999877,80.0
development,2022-06-01,2022-06-01 13:35:00+00:00,EARLY_RECLAIM,2022-06-01 13:55:00+00:00,1958.9,1967.86,1924.0,43.8599999999999,,2022-06-01 20:00:00+00:00,2022-06-01 14:20:00+00:00,1927.6,CLOSE_INVALIDATION_F15,-8.389177599673324,2022-06-01 14:20:00+00:00,1927.6,PRE_E10_CLOSE_INVALIDATION_F15,-8.389177599673324,False,,,,,0,-0.9179206566347488,25.0
development,2022-06-28,2022-06-28 13:35:00+00:00,EARLY_RECLAIM,2022-06-28 13:50:00+00:00,1228.94,1234.0,1203.32,30.680000000000064,,2022-06-28 20:00:00+00:00,2022-06-28 14:35:00+00:00,1200.87,CLOSE_INVALIDATION_F15,-11.82041108597658,2022-06-28 14:35:00+00:00,1200.87,PRE_E10_CLOSE_INVALIDATION_F15,-11.820411085976579,False,,,,,0,-1.0798565840938736,45.0
development,2022-07-15,2022-07-15 14:30:00+00:00,EARLY_RECLAIM,2022-07-15 15:05:00+00:00,1230.53,1235.35,1202.75,32.59999999999991,2022-07-15 15:05:00+00:00,2022-07-15 20:00:00+00:00,2022-07-15 16:25:00+00:00,1205.78,CLOSE_INVALIDATION_F15,-10.456642259839263,2022-07-15 16:25:00+00:00,1205.78,PRE_E10_CLOSE_INVALIDATION_F15,-10.456642259839265,False,,,,,0,-0.9070552147239269,80.0
development,2022-07-19,2022-07-19 13:35:00+00:00,EARLY_RECLAIM,2022-07-19 14:00:00+00:00,1558.76,1574.53,1505.2,69.32999999999993,2022-07-19 16:25:00+00:00,2022-07-19 20:00:00+00:00,2022-07-19 16:30:00+00:00,1581.463,TP_E10,6.882391131412158,2022-07-19 16:35:00+00:00,1580.43,ACTIVE_FLOOR_GAP_OPEN,6.551038004567755,True,2022-07-19 16:30:00+00:00,2022-07-19 16:35:00+00:00,1581.463,0.1,0,0.08510024520409776,155.0
development,2022-07-20,2022-07-20 13:40:00+00:00,EARLY_RECLAIM,2022-07-20 14:10:00+00:00,1598.1,1616.0,1525.59,90.41000000000008,,2022-07-20 20:00:00+00:00,2022-07-20 20:00:00+00:00,1551.0,TIME_EXIT_SESSION_END,-15.136249296039006,2022-07-20 20:00:00+00:00,1551.0,PRE_E10_TIME_EXIT,-15.136249296039006,False,,,,,0,-0.7189470191350508,350.0
development,2022-07-28,2022-07-28 13:35:00+00:00,EARLY_RECLAIM,2022-07-28 14:50:00+00:00,1647.84,1659.0,1595.0,64.0,2022-07-28 15:15:00+00:00,2022-07-28 20:00:00+00:00,2022-07-28 15:20:00+00:00,1665.4,TP_E10,4.928187202641055,2022-07-28 18:05:00+00:00,1737.0,ACTIVE_FLOOR_TOUCH,26.653597436644375,True,2022-07-28 15:20:00+00:00,2022-07-28 15:25:00+00:00,1737.0,1.21875,6,1.21875,195.0
development,2022-08-22,2022-08-22 14:10:00+00:00,EARLY_RECLAIM,2022-08-22 14:40:00+00:00,1570.52,1580.0,1528.0,52.0,2022-08-22 15:40:00+00:00,2022-08-22 20:00:00+00:00,2022-08-22 15:40:00+00:00,1585.2,TP_E10,4.2736112879810495,2022-08-22 15:45:00+00:00,1580.46,ACTIVE_FLOOR_GAP_OPEN,2.7645569620253334,True,2022-08-22 15:40:00+00:00,2022-08-22 15:45:00+00:00,1585.2,0.10000000000000088,0,0.008846153846154546,65.0
development,2022-08-24,2022-08-24 14:30:00+00:00,EARLY_RECLAIM,2022-08-24 15:10:00+00:00,1653.13,1660.25,1625.18,35.069999999999936,2022-08-24 15:15:00+00:00,2022-08-24 20:00:00+00:00,2022-08-24 15:20:00+00:00,1663.757,TP_E10,2.814205779339729,2022-08-24 15:35:00+00:00,1663.757,ACTIVE_FLOOR_TOUCH,2.8142057793397295,True,2022-08-24 15:20:00+00:00,2022-08-24 15:25:00+00:00,1663.757,0.10000000000000195,0,0.10000000000000195,25.0
development,2022-09-02,2022-09-02 14:40:00+00:00,EARLY_RECLAIM,2022-09-02 15:45:00+00:00,1630.65,1644.8,1581.33,63.47000000000003,,2022-09-02 20:00:00+00:00,2022-09-02 17:50:00+00:00,1586.18,CLOSE_INVALIDATION_F15,-14.03566675865452,2022-09-02 17:50:00+00:00,1586.18,PRE_E10_CLOSE_INVALIDATION_F15,-14.03566675865452,False,,,,,0,-0.9235859461162733,125.0
development,2022-09-08,2022-09-08 13:45:00+00:00,EARLY_RECLAIM,2022-09-08 14:00:00+00:00,1634.26,1646.6,1597.0,49.59999999999991,2022-09-08 15:05:00+00:00,2022-09-08 20:00:00+00:00,2022-09-08 15:05:00+00:00,1651.56,TP_E10,4.892915447970281,2022-09-08 15:10:00+00:00,1645.91,ACTIVE_FLOOR_GAP_OPEN,3.164304333459778,True,2022-09-08 15:05:00+00:00,2022-09-08 15:10:00+00:00,1651.56,0.10000000000000092,0,-0.013911290322577187,70.0
development,2022-10-06,2022-10-06 13:45:00+00:00,EARLY_RECLAIM,2022-10-06 13:55:00+00:00,1372.1,1378.0,1354.0,24.0,,2022-10-06 20:00:00+00:00,2022-10-06 14:05:00+00:00,1355.29,CLOSE_INVALIDATION_F15,-6.525646818744946,2022-10-06 14:05:00+00:00,1355.29,PRE_E10_CLOSE_INVALIDATION_F15,-6.525646818744946,False,,,,,0,-0.9462500000000015,10.0
development,2022-11-30,2022-11-30 16:45:00+00:00,EARLY_RECLAIM,2022-11-30 16:55:00+00:00,1272.01,1276.93,1253.37,23.560000000000173,2022-11-30 18:30:00+00:00,2022-11-30 20:00:00+00:00,2022-11-30 18:35:00+00:00,1279.286,TP_E10,2.460040408487419,2022-11-30 18:45:00+00:00,1279.286,ACTIVE_FLOOR_TOUCH,2.460040408487419,True,2022-11-30 18:35:00+00:00,2022-11-30 18:40:00+00:00,1279.286,0.09999999999999903,0,0.09999999999999903,110.0
development,2022-12-08,2022-12-08 14:05:00+00:00,EARLY_RECLAIM,2022-12-08 14:20:00+00:00,1242.5,1247.33,1227.36,19.970000000000027,2022-12-08 14:55:00+00:00,2022-12-08 20:00:00+00:00,2022-12-08 15:00:00+00:00,1249.327,TP_E10,2.3472837022133324,2022-12-08 15:05:00+00:00,1246.49,ACTIVE_FLOOR_GAP_OPEN,1.2056338028168638,True,2022-12-08 15:00:00+00:00,2022-12-08 15:05:00+00:00,1249.327,0.10000000000000342,0,-0.04206309464195879,45.0
development,2022-12-29,2022-12-29 13:35:00+00:00,EARLY_RECLAIM,2022-12-29 13:55:00+00:00,1200.52,1203.85,1189.58,14.269999999999982,2022-12-29 14:30:00+00:00,2022-12-29 20:00:00+00:00,2022-12-29 15:05:00+00:00,1205.2769999999998,TP_E10,1.5812248025854465,2022-12-29 15:10:00+00:00,1205.05,ACTIVE_FLOOR_GAP_OPEN,1.4866824376103653,True,2022-12-29 15:05:00+00:00,2022-12-29 15:10:00+00:00,1205.2769999999998,0.09999999999999362,0,0.0840925017519304,75.0
development,2023-01-09,2023-01-09 15:00:00+00:00,EARLY_RECLAIM,2023-01-09 15:30:00+00:00,1324.1,1328.0,1307.5,20.5,2023-01-09 15:40:00+00:00,2023-01-09 20:00:00+00:00,2023-01-09 15:40:00+00:00,1330.05,TP_E10,1.846809153387264,2023-01-09 17:00:00+00:00,1337.28,ACTIVE_FLOOR_TOUCH,4.57696548599047,True,2023-01-09 15:40:00+00:00,2023-01-09 15:45:00+00:00,1337.28,0.452682926829267,3,0.452682926829267,90.0
