partition,timeframe,onset_ts,entry_reference_ts,reversal_ts,censored,compressed_path,direct_strong_to_reversal,reversal_preceded_by_transition,final_pre_reversal_state,bars_to_reversal,bars_to_first_weakening,bars_first_nonstrong_to_reversal,strong_bars,healthy_bars,weakening_bars,entry_px,return_exit_first_weakening,return_exit_reversal,mfe_to_reversal,mae_to_reversal
reference_validation,5m,2026-02-09 19:30:00+00:00,2026-02-09 19:35:00+00:00,2026-02-09 20:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,70720.8,,-0.001363106752186205,0.005149828621848096,-0.002586226400153935
reference_validation,5m,2026-02-09 22:10:00+00:00,2026-02-09 22:15:00+00:00,2026-02-09 22:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,70598.9,,-0.004026974924538296,0.0,-0.004188450528265997
reference_validation,5m,2026-02-09 23:05:00+00:00,2026-02-09 23:10:00+00:00,2026-02-09 23:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,70515.8,,-0.0015854602798238693,1.7017462752955126e-05,-0.003280115945646256
reference_validation,5m,2026-02-09 23:15:00+00:00,2026-02-09 23:20:00+00:00,2026-02-09 23:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,70414.2,,-0.0017624286010491375,0.00046439496578809525,-0.0021018487748210024
reference_validation,5m,2026-02-10 01:55:00+00:00,2026-02-10 02:00:00+00:00,2026-02-10 02:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,70454.7,,-0.0034916052442207635,0.0,-0.003559734127034808
reference_validation,5m,2026-02-10 14:15:00+00:00,2026-02-10 14:20:00+00:00,2026-02-10 14:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,69461.7,,-0.01318280433677832,0.0,-0.016075045672651167
reference_validation,5m,2026-02-10 15:30:00+00:00,2026-02-10 15:35:00+00:00,2026-02-10 16:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,69255.8,,-0.004211921600790092,0.0033094701093625556,-0.005286199856185392
reference_validation,5m,2026-02-10 16:10:00+00:00,2026-02-10 16:15:00+00:00,2026-02-10 18:10:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,24.0,,14.0,21,3,0,69642.0,,-0.0013641193532638596,0.004536055828379348,-0.00608540823066539
reference_validation,5m,2026-02-11 00:25:00+00:00,2026-02-11 00:30:00+00:00,2026-02-11 01:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,11.0,,,11,0,0,69149.4,,-0.002737550868120109,0.0016384813172638513,-0.003061487156793774
reference_validation,5m,2026-02-11 12:15:00+00:00,2026-02-11 12:20:00+00:00,2026-02-11 13:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,67149.1,,-0.0029650434629802103,0.003736461099255184,-0.0035532866412208985
reference_validation,5m,2026-02-11 13:30:00+00:00,2026-02-11 13:35:00+00:00,2026-02-11 13:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,67477.9,,-0.006299840392187561,0.0,-0.008988127964859594
reference_validation,5m,2026-02-11 13:55:00+00:00,2026-02-11 14:00:00+00:00,2026-02-11 14:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,67424.1,,-0.00302117492113374,0.02071959432903081,-0.004198795386219589
reference_validation,5m,2026-02-11 18:40:00+00:00,2026-02-11 18:45:00+00:00,2026-02-11 20:25:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,21.0,,2.0,19,2,0,66999.3,,0.0026656994923826005,0.01241953274138674,-0.0004447807663662262
reference_validation,5m,2026-02-11 21:10:00+00:00,2026-02-11 21:15:00+00:00,2026-02-11 22:10:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,12.0,,3.0,9,3,0,67652.7,,-0.00022467691607275242,0.00978970536283108,-0.0016451671551911407
reference_validation,5m,2026-02-12 00:55:00+00:00,2026-02-12 01:00:00+00:00,2026-02-12 02:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,13.0,,1.0,12,1,0,67431.7,,0.0019249106874066335,0.008739213159389525,-1.7795784475249654e-05
reference_validation,5m,2026-02-12 02:40:00+00:00,2026-02-12 02:45:00+00:00,2026-02-12 02:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,67711.4,,-0.002238913979034418,0.00016393103672363019,-0.002828179597527125
reference_validation,5m,2026-02-12 03:55:00+00:00,2026-02-12 04:00:00+00:00,2026-02-12 04:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,67550.3,,-0.0029829623258520455,0.0016180535097549686,-0.004362674925203813
reference_validation,5m,2026-02-12 09:30:00+00:00,2026-02-12 09:35:00+00:00,2026-02-12 12:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,30.0,,1.0,29,1,0,67428.1,,0.0070044981246688565,0.012419154625445294,-0.0017144187660634858
reference_validation,5m,2026-02-12 13:40:00+00:00,2026-02-12 13:45:00+00:00,2026-02-12 14:15:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,7.0,,1.0,6,1,0,68081.6,,-0.0022605226669174527,0.004456417005475721,-0.003842447886066247
reference_validation,5m,2026-02-12 22:45:00+00:00,2026-02-12 22:50:00+00:00,2026-02-13 00:15:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,18.0,,6.0,15,3,0,66316.3,,-0.0025830753525152295,0.0027459312416402426,-0.002792676913518921
reference_validation,5m,2026-02-13 01:10:00+00:00,2026-02-13 01:15:00+00:00,2026-02-13 01:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,66219.9,,-0.0019480548898442862,0.0006810641514107818,-0.0019480548898442862
reference_validation,5m,2026-02-13 01:25:00+00:00,2026-02-13 01:30:00+00:00,2026-02-13 03:45:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,28.0,,7.0,23,5,0,66190.5,,0.0047393508131832185,0.008883450041924368,0.0
reference_validation,5m,2026-02-13 05:45:00+00:00,2026-02-13 05:50:00+00:00,2026-02-13 05:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,66455.6,,-0.0018538693503634684,0.0,-0.0018523645862802418
reference_validation,5m,2026-02-13 08:40:00+00:00,2026-02-13 08:45:00+00:00,2026-02-13 11:10:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,30.0,,12.0,26,4,0,66478.0,,0.005594331959445142,0.009282770239778637,-1.5042570474799177e-06
reference_validation,5m,2026-02-13 11:50:00+00:00,2026-02-13 11:55:00+00:00,2026-02-13 13:05:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,15.0,,11.0,7,8,0,67024.6,,-0.0011130241732141277,0.0025692059333437545,-0.0020529775634618996
reference_validation,5m,2026-02-13 13:25:00+00:00,2026-02-13 13:30:00+00:00,2026-02-13 14:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,67304.3,,-0.0025615005281981462,0.0043934785741772675,-0.003421772457331884
reference_validation,5m,2026-02-13 14:30:00+00:00,2026-02-13 14:35:00+00:00,2026-02-13 17:05:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,31.0,,3.0,28,3,0,67510.8,,0.01634553286289009,0.029075347944328866,-0.010179112082807418
reference_validation,5m,2026-02-13 21:10:00+00:00,2026-02-13 21:15:00+00:00,2026-02-13 21:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,68963.1,,-0.001335496809163228,0.001345647164932906,-0.0017429610907864213
reference_validation,5m,2026-02-13 22:50:00+00:00,2026-02-13 22:55:00+00:00,2026-02-13 23:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,68943.8,,-0.0012053295582780121,0.0006033900075133047,-0.0019682698081625594
reference_validation,5m,2026-02-13 23:30:00+00:00,2026-02-13 23:35:00+00:00,2026-02-13 23:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,68950.0,,-0.0015939086294415317,0.0,-0.001720087019579486
reference_validation,5m,2026-02-14 00:30:00+00:00,2026-02-14 00:35:00+00:00,2026-02-14 01:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,13.0,,,13,0,0,68934.0,,0.0004642121449502934,0.0026706704964170047,-0.0006194330809179416
reference_validation,5m,2026-02-14 03:55:00+00:00,2026-02-14 04:00:00+00:00,2026-02-14 04:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,68947.7,,-0.0011777042598954957,0.0002842734420438475,-0.001208162128686019
reference_validation,5m,2026-02-14 07:20:00+00:00,2026-02-14 07:25:00+00:00,2026-02-14 10:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,32.0,,8.0,24,8,0,68910.0,,0.009762008416775547,0.013910898273109984,-5.949789580617093e-05
reference_validation,5m,2026-02-14 11:05:00+00:00,2026-02-14 11:10:00+00:00,2026-02-14 12:35:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,18.0,,2.0,16,2,0,69779.8,,0.0037790306077116753,0.011147925330826425,-0.0002694189435911154
reference_validation,5m,2026-02-14 15:30:00+00:00,2026-02-14 15:35:00+00:00,2026-02-14 16:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,69920.0,,-0.004091819221967996,0.00011298627002287454,-0.004290617848970224
reference_validation,5m,2026-02-14 17:15:00+00:00,2026-02-14 17:20:00+00:00,2026-02-14 17:45:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,69816.5,,-0.0018262158658769456,0.0012432591149658112,-0.002642641782386712
reference_validation,5m,2026-02-14 18:10:00+00:00,2026-02-14 18:15:00+00:00,2026-02-14 18:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,69732.8,,-0.00036424752770591873,0.0011070830369639406,-0.0005707500630980356
reference_validation,5m,2026-02-14 19:00:00+00:00,2026-02-14 19:05:00+00:00,2026-02-14 19:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,69797.2,,-0.001037290894190468,0.00048139466912711093,-0.001037290894190468
reference_validation,5m,2026-02-14 19:15:00+00:00,2026-02-14 19:20:00+00:00,2026-02-14 20:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,69777.0,,0.0002866273987129908,0.0027630881235938265,-0.0010863178411224528
reference_validation,5m,2026-02-14 20:40:00+00:00,2026-02-14 20:45:00+00:00,2026-02-14 21:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,69917.0,,0.0006450505599497891,0.004485318305991415,-0.00011299111803986239
reference_validation,5m,2026-02-14 22:40:00+00:00,2026-02-14 22:45:00+00:00,2026-02-14 23:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,69947.9,,-0.0006847953977173749,0.0016741031539189155,-0.0007963069656129473
reference_validation,5m,2026-02-15 04:05:00+00:00,2026-02-15 04:10:00+00:00,2026-02-15 06:10:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,25.0,,5.0,20,5,0,70241.8,,-0.0005737324499087704,0.0036730266023934366,-0.002346181333621855
reference_validation,5m,2026-02-15 06:30:00+00:00,2026-02-15 06:35:00+00:00,2026-02-15 07:05:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,7.0,,4.0,3,4,0,70416.6,,-0.0019910078021376787,0.00128094795829381,-0.0023105347318673752
reference_validation,5m,2026-02-15 07:15:00+00:00,2026-02-15 07:20:00+00:00,2026-02-15 08:25:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,1.0,13,1,0,70753.2,,-0.0031404939988579628,0.0026189628172295087,-0.003277590271535291
reference_validation,5m,2026-02-15 10:50:00+00:00,2026-02-15 10:55:00+00:00,2026-02-15 10:55:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,70478.0,,-0.0012542921195265455,0.0,-0.0013536138936972586
reference_validation,5m,2026-02-15 11:00:00+00:00,2026-02-15 11:05:00+00:00,2026-02-15 11:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,70426.3,,-0.0006574248540673899,0.0012537929722278296,-0.0006588447781582518
reference_validation,5m,2026-02-15 21:45:00+00:00,2026-02-15 21:50:00+00:00,2026-02-15 23:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,15.0,,,15,0,0,68687.8,,-0.0006769761151179665,0.005261487483948946,-0.0024895250684983106
reference_validation,5m,2026-02-15 23:55:00+00:00,2026-02-16 00:00:00+00:00,2026-02-16 00:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,68796.9,,-0.0011657502009537746,0.0034405620020672156,-0.001569838175847993
reference_validation,5m,2026-02-16 00:50:00+00:00,2026-02-16 00:55:00+00:00,2026-02-16 01:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,68875.0,,-0.0029415607985481262,0.0019600725952813036,-0.0034323049001814265
reference_validation,5m,2026-02-16 04:40:00+00:00,2026-02-16 04:45:00+00:00,2026-02-16 05:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,68660.0,,-0.0032085639382464226,0.0030556364695601967,-0.0033833381881736013
reference_validation,5m,2026-02-16 07:50:00+00:00,2026-02-16 07:55:00+00:00,2026-02-16 10:20:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,30.0,,3.0,27,3,0,68523.9,,0.0032076399621154827,0.00738428489913745,-0.00041007590052510867
reference_validation,5m,2026-02-16 12:00:00+00:00,2026-02-16 12:05:00+00:00,2026-02-16 13:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,16.0,,,16,0,0,68896.3,,0.005293462783922953,0.01762939374102812,-0.0018477044485698535
reference_validation,5m,2026-02-16 20:40:00+00:00,2026-02-16 20:45:00+00:00,2026-02-16 22:55:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,27.0,,6.0,21,6,0,68209.0,,0.005162075385946263,0.010549927428931793,-0.0005468486563356967
reference_validation,5m,2026-02-16 23:20:00+00:00,2026-02-16 23:25:00+00:00,2026-02-16 23:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,68735.3,,-0.0017385535525413776,0.0,-0.0018054769528903503
reference_validation,5m,2026-02-16 23:50:00+00:00,2026-02-16 23:55:00+00:00,2026-02-17 00:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,68956.3,,-0.0035413733045420726,1.4501938183641983e-06,-0.004193960522823836
reference_validation,5m,2026-02-17 00:35:00+00:00,2026-02-17 00:40:00+00:00,2026-02-17 01:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,5.0,,4.0,4,1,0,68882.2,,-0.0014314293097489328,0.002189244826675152,-0.0016724204511470164
reference_validation,5m,2026-02-17 02:15:00+00:00,2026-02-17 02:20:00+00:00,2026-02-17 02:55:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,8.0,,3.0,5,3,0,68979.3,,-0.0025079987764444756,0.0015584385460565287,-0.0025514900847065647
reference_validation,5m,2026-02-17 13:50:00+00:00,2026-02-17 13:55:00+00:00,2026-02-17 14:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,68183.7,,-0.0027499241020947363,0.0019916783630105073,-0.0032881759130114485
reference_validation,5m,2026-02-17 18:45:00+00:00,2026-02-17 18:50:00+00:00,2026-02-17 19:50:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,13.0,,3.0,12,1,0,67852.3,,-0.0006278342812255922,0.0054205973857923695,-0.0021929986161117743
reference_validation,5m,2026-02-17 20:45:00+00:00,2026-02-17 20:50:00+00:00,2026-02-17 20:55:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,67768.6,,-0.0007466584819518784,0.0006330365390461168,-0.0010860487010209141
reference_validation,5m,2026-02-18 03:30:00+00:00,2026-02-18 03:35:00+00:00,2026-02-18 05:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,24.0,,,24,0,0,67558.4,,0.0017895628078818948,0.005202905930276724,-0.0015068444486546761
reference_validation,5m,2026-02-18 06:20:00+00:00,2026-02-18 06:25:00+00:00,2026-02-18 07:10:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,10.0,,2.0,8,2,0,67835.0,,-0.0017174025208225308,0.0016658067369352825,-0.00175573081742475
reference_validation,5m,2026-02-18 07:40:00+00:00,2026-02-18 07:45:00+00:00,2026-02-18 09:00:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,4.0,12,4,0,68035.0,,-0.0003057249944882212,0.005923421768207593,-0.0006996398912325619
reference_validation,5m,2026-02-18 09:40:00+00:00,2026-02-18 09:45:00+00:00,2026-02-18 09:55:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,3.0,,2.0,1,2,0,68246.5,,-0.0017304916735657594,0.0,-0.0018887415471854352
reference_validation,5m,2026-02-18 15:45:00+00:00,2026-02-18 15:50:00+00:00,2026-02-18 16:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,67806.9,,-0.006437397963924063,0.0013921887005601263,-0.010201026739166674
reference_validation,5m,2026-02-19 01:00:00+00:00,2026-02-19 01:05:00+00:00,2026-02-19 02:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,19.0,,,19,0,0,66535.2,,0.0018877225889455396,0.005978790174223647,-0.0005290432733350281
reference_validation,5m,2026-02-19 03:05:00+00:00,2026-02-19 03:10:00+00:00,2026-02-19 04:20:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,15.0,,14.0,11,4,0,66742.1,,0.0014743317935754785,0.004497910614140066,-0.0007791184274993368
reference_validation,5m,2026-02-19 05:55:00+00:00,2026-02-19 06:00:00+00:00,2026-02-19 08:05:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,26.0,,11.0,23,3,0,66847.6,,0.0034227107629891673,0.006758657004888535,-0.00016604934208563904
reference_validation,5m,2026-02-19 09:15:00+00:00,2026-02-19 09:20:00+00:00,2026-02-19 09:45:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,66978.9,,-0.0032323612361504495,0.002909871616285198,-0.0037967180709147508
reference_validation,5m,2026-02-19 17:10:00+00:00,2026-02-19 17:15:00+00:00,2026-02-19 17:45:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,66627.5,,-0.003226895801283214,0.0061160932047577,-0.0038902855427562777
reference_validation,5m,2026-02-19 18:15:00+00:00,2026-02-19 18:20:00+00:00,2026-02-19 19:35:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,1.0,15,1,0,66533.4,,0.002658814971127521,0.009628246865484247,-0.0013106199292385323
reference_validation,5m,2026-02-19 20:00:00+00:00,2026-02-19 20:05:00+00:00,2026-02-19 20:20:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,4.0,,1.0,3,1,0,67044.5,,-0.002483425187748467,4.176330646066262e-05,-0.003881004407520372
reference_validation,5m,2026-02-19 20:50:00+00:00,2026-02-19 20:55:00+00:00,2026-02-19 21:20:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,6.0,,2.0,4,2,0,67100.0,,-0.0020000000000000018,0.0006557377049181135,-0.0020000000000000018
reference_validation,5m,2026-02-19 22:55:00+00:00,2026-02-19 23:00:00+00:00,2026-02-19 23:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,66873.9,,-0.0006370198238773161,0.0012112348763868575,-0.0013428258259199355
reference_validation,5m,2026-02-19 23:20:00+00:00,2026-02-19 23:25:00+00:00,2026-02-20 01:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,24.0,,,24,0,0,66960.6,,0.002522378831730787,0.007906141820712476,-0.0012156402421723556
reference_validation,5m,2026-02-20 01:40:00+00:00,2026-02-20 01:45:00+00:00,2026-02-20 02:20:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,8.0,,6.0,3,5,0,67297.1,,-0.0014800043389686657,0.0003239366926657272,-0.002361171580944954
reference_validation,5m,2026-02-20 03:25:00+00:00,2026-02-20 03:30:00+00:00,2026-02-20 03:45:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,67383.2,,-0.0014736610905983216,0.0012406653290435443,-0.001622066034263736
reference_validation,5m,2026-02-20 05:25:00+00:00,2026-02-20 05:30:00+00:00,2026-02-20 07:55:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,30.0,,18.0,16,14,0,67380.0,,0.006156129415256784,0.009200059364796509,-4.4523597506729296e-05
reference_validation,5m,2026-02-20 09:00:00+00:00,2026-02-20 09:05:00+00:00,2026-02-20 10:45:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,21.0,,5.0,16,5,0,68138.9,,-0.0018667750726824028,0.002125070994688727,-0.0029410512937543265
reference_validation,5m,2026-02-20 16:05:00+00:00,2026-02-20 16:10:00+00:00,2026-02-20 16:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,67692.7,,-0.005954851852562948,0.0028850969159155415,-0.006272463648221871
reference_validation,5m,2026-02-20 16:40:00+00:00,2026-02-20 16:45:00+00:00,2026-02-20 17:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,67463.3,,-0.0025747332253239774,0.006295274615976343,-0.0034389067833918707
reference_validation,5m,2026-02-20 17:50:00+00:00,2026-02-20 17:55:00+00:00,2026-02-20 19:25:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,19.0,,3.0,16,3,0,67558.3,,0.0005106700435031364,0.006521774526593971,-0.0018265705324143067
reference_validation,5m,2026-02-20 20:10:00+00:00,2026-02-20 20:15:00+00:00,2026-02-20 20:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,67778.6,,-0.0021186628227789495,0.0,-0.0033727459699670614
reference_validation,5m,2026-02-20 21:15:00+00:00,2026-02-20 21:20:00+00:00,2026-02-20 22:05:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,10.0,,9.0,7,3,0,67702.9,,5.760462254955634e-05,0.0016764422203481288,-0.0006306967648357364
reference_validation,5m,2026-02-20 22:20:00+00:00,2026-02-20 22:25:00+00:00,2026-02-20 23:35:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,15.0,,3.0,12,3,0,67936.4,,-0.0008301882348784595,0.00417449261367997,-0.0021181575709044997
reference_validation,5m,2026-02-21 01:40:00+00:00,2026-02-21 01:45:00+00:00,2026-02-21 03:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,12.0,14,2,0,67942.0,,-0.0025330428895234958,0.0020164257749257786,-0.004059344735215409
reference_validation,5m,2026-02-21 06:00:00+00:00,2026-02-21 06:05:00+00:00,2026-02-21 06:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,67846.2,,-0.0009241490311910905,0.0007782307631083452,-0.00198684672096594
reference_validation,5m,2026-02-21 07:30:00+00:00,2026-02-21 07:35:00+00:00,2026-02-21 11:20:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,46.0,,13.0,35,11,0,67829.1,,0.004835682619996451,0.006647589309013213,-0.0007799012518227011
reference_validation,5m,2026-02-21 12:50:00+00:00,2026-02-21 12:55:00+00:00,2026-02-21 16:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,38.0,,5.0,37,1,0,68147.2,,0.0032767303719007934,0.00792108846731776,-0.0010888194966189868
reference_validation,5m,2026-02-21 17:40:00+00:00,2026-02-21 17:45:00+00:00,2026-02-21 19:50:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,26.0,,4.0,25,1,0,68395.3,,0.001476709656950126,0.003468074560678769,-0.0008158455332457626
reference_validation,5m,2026-02-22 06:30:00+00:00,2026-02-22 06:35:00+00:00,2026-02-22 07:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,68121.4,,-0.001981756100138843,0.0,-0.0024485697592825373
reference_validation,5m,2026-02-22 07:35:00+00:00,2026-02-22 07:40:00+00:00,2026-02-22 07:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,68008.6,,-0.00038818619998071124,0.0008616557317748796,-0.0003911270045260373
reference_validation,5m,2026-02-22 09:40:00+00:00,2026-02-22 09:45:00+00:00,2026-02-22 10:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,68022.4,,-0.000385167239027151,0.0008747118596226233,-0.0005895116902665531
reference_validation,5m,2026-02-22 10:05:00+00:00,2026-02-22 10:10:00+00:00,2026-02-22 12:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,23.0,,3.0,21,2,0,68013.7,,0.0013247331052421707,0.003033212426319931,-0.000367573003674293
reference_validation,5m,2026-02-22 21:40:00+00:00,2026-02-22 21:45:00+00:00,2026-02-22 22:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,67560.9,,-0.0011515536353126077,0.0008303619401164308,-0.0013321314547319885
reference_validation,5m,2026-02-22 22:20:00+00:00,2026-02-22 22:25:00+00:00,2026-02-22 23:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,67578.1,,-0.0005060811120763953,0.0022181742310007913,-0.0011261044628364525
reference_validation,5m,2026-02-22 23:55:00+00:00,2026-02-23 00:00:00+00:00,2026-02-23 00:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,67613.6,,-0.0010959333625188972,0.0006241347894506699,-0.0013177822213283896
reference_validation,5m,2026-02-23 06:40:00+00:00,2026-02-23 06:45:00+00:00,2026-02-23 08:20:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,20.0,,3.0,17,3,0,65496.6,,0.0017451287547749494,0.007380535783536812,-0.0001511528842719212
reference_validation,5m,2026-02-23 09:10:00+00:00,2026-02-23 09:15:00+00:00,2026-02-23 11:30:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,28.0,,27.0,14,14,0,65781.8,,0.007050582379928949,0.012050445563970502,-0.0017694863928929827
reference_validation,5m,2026-02-23 12:45:00+00:00,2026-02-23 12:50:00+00:00,2026-02-23 13:10:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,5.0,,2.0,3,2,0,66339.9,,-0.002336452120066501,0.00030449246984121103,-0.00248719096652239
