side,partition,date_utc,signal_ts,entry_start,entry_px,H,L,R,h2_success,terminal_type,terminal_bar_start,minutes_to_terminal,preterminal_completed_closes,fill_close_progress_r,fill_close_wrong,next_bar_eligible,next_bar_close_progress_r,next_bar_close_wrong,wrong_close_rate,ever_wrong_close,max_wrong_close_streak,wrong_close_episodes,max_adverse_close_r,max_favorable_close_r,max_adverse_wick_r_post_fillbar,max_favorable_wick_r_post_fillbar,stop_distance_consumed
LONG,reference_validation,2026-07-22,2026-07-22 14:10:00+00:00,2026-07-22 15:20:00+00:00,66045.175,66140.5,65505.0,635.5,True,H2_SUCCESS,2026-07-22 16:30:00+00:00,70.0,14,-0.0718725413060628,True,True,-0.0015342250196787109,True,0.8571428571428571,True,9,2,0.16424075531077892,0.11066089693154538,0.264634146341468,0.12671125098346842,0.529268292682936
SHORT,august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,True,H2_SUCCESS,2026-08-14 14:15:00+00:00,5.0,1,0.09127476724755419,False,False,,False,0.0,False,0,0,0.0,0.09127476724755419,0.0,0.0,0.0
SHORT,development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,True,H2_SUCCESS,2022-01-03 15:50:00+00:00,35.0,7,-0.024112400090204454,True,True,0.039303700734132876,False,0.42857142857142855,True,1,3,0.035274736288240335,0.039303700734132876,0.09592217684348002,0.08109669013555171,0.19184435368696004
SHORT,development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,True,H2_SUCCESS,2022-01-17 15:55:00+00:00,25.0,5,-0.027063062677759826,True,True,-0.25183478391036074,True,0.8,True,4,1,0.26115839445714634,0.0466490601543967,0.29789684151999596,0.04735474627376832,0.5957936830399919
SHORT,development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,True,H2_SUCCESS,2022-03-14 17:30:00+00:00,160.0,32,-0.21340127776087703,True,True,-0.5664587770003021,True,0.90625,True,26,2,0.5664587770003021,0.09934590812290467,0.6155917249771851,0.14163370854882928,1.2311834499543701
SHORT,development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.855,43206.7,42721.0,485.6999999999971,False,OPPOSITE_BREAK,2022-03-24 14:45:00+00:00,55.0,11,-0.27001235330450396,True,True,-0.36039736462836997,True,1.0,True,11,1,0.5547560222359509,0.0,0.7029956763434255,0.0,1.405991352686851
SHORT,development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,True,H2_SUCCESS,2022-04-15 14:25:00+00:00,15.0,3,-0.01886409736307055,True,True,-0.04117647058822998,True,0.6666666666666666,True,2,1,0.04117647058822998,0.13427991886409466,0.1174949290060759,0.13859026369169192,0.2349898580121518
SHORT,development,2022-05-03,2022-05-03 13:35:00+00:00,2022-05-03 13:40:00+00:00,38311.455,38659.7,38250.0,409.6999999999971,True,H2_SUCCESS,2022-05-03 13:45:00+00:00,5.0,1,0.040407615328289986,False,False,,False,0.0,False,0,0,0.0,0.040407615328289986,0.0,0.0,0.0
SHORT,development,2022-05-16,2022-05-16 13:55:00+00:00,2022-05-16 14:00:00+00:00,29547.905,30288.0,29417.3,870.7000000000007,True,H2_SUCCESS,2022-05-16 15:35:00+00:00,95.0,19,-0.04248880211324519,True,True,-0.1550419202940192,True,0.7894736842105263,True,9,2,0.258521878947974,0.08993338693005654,0.3326002067302181,0.11244401056620966,0.6652004134604362
SHORT,development,2022-06-10,2022-06-10 13:35:00+00:00,2022-06-10 13:45:00+00:00,29418.01,30177.4,29284.0,893.4000000000015,True,H2_SUCCESS,2022-06-10 14:00:00+00:00,15.0,3,0.004152675173493531,False,True,0.026091336467425154,False,0.0,False,0,0,0.0,0.03694873516901539,0.007824042981868803,0.08899708976941825,0.015648085963737606
SHORT,development,2022-06-13,2022-06-13 13:45:00+00:00,2022-06-13 13:50:00+00:00,23579.06,24934.3,23339.9,1594.3999999999978,True,H2_SUCCESS,2022-06-13 14:10:00+00:00,20.0,4,-0.026994480682386662,True,True,-0.039914701455092516,True,0.5,True,2,1,0.039914701455092516,0.10434019066733619,0.10094079277471081,0.12183893627697084,0.20188158554942162
SHORT,development,2022-07-05,2022-07-05 13:35:00+00:00,2022-07-05 13:40:00+00:00,19436.38,20209.2,19300.0,909.2000000000007,False,OPPOSITE_BREAK,2022-07-05 19:00:00+00:00,320.0,64,-0.0015618125824881793,True,True,-0.04709634843818706,True,0.828125,True,40,3,0.7377034755829267,0.0807083150022008,0.7625604927408701,0.13845138583370095,1.5251209854817402
SHORT,development,2022-07-15,2022-07-15 16:05:00+00:00,2022-07-15 16:10:00+00:00,20768.105,21090.0,20711.3,378.7000000000007,True,H2_SUCCESS,2022-07-15 16:20:00+00:00,10.0,2,0.02668339054660561,False,True,0.06866913123844988,False,0.0,False,0,0,0.0,0.06866913123844988,0.021639820438340885,0.13257195669394775,0.04327964087668177
SHORT,development,2022-07-25,2022-07-25 13:40:00+00:00,2022-07-25 13:45:00+00:00,21841.19,22095.0,21796.4,298.59999999999854,True,H2_SUCCESS,2022-07-25 14:05:00+00:00,20.0,4,-0.06969189551239588,True,True,-0.20365036838580577,True,1.0,True,4,1,0.20365036838580577,0.0,0.3185197588747523,0.0,0.6370395177495046
SHORT,development,2022-09-01,2022-09-01 14:20:00+00:00,2022-09-01 14:35:00+00:00,19855.85,20115.1,19810.1,305.0,True,H2_SUCCESS,2022-09-01 14:45:00+00:00,10.0,2,-0.06573770491804233,True,True,-0.027377049180335025,True,1.0,True,2,1,0.06573770491804233,0.0,0.14311475409836544,0.01918032786884769,0.2862295081967309
SHORT,development,2022-09-27,2022-09-27 14:05:00+00:00,2022-09-27 14:10:00+00:00,20120.85,20375.0,20076.0,299.0,True,H2_SUCCESS,2022-09-27 15:40:00+00:00,90.0,18,-0.07842809364548739,True,True,-0.1319397993311061,True,0.8888888888888888,True,15,2,0.34364548494983277,0.039966555183936756,0.40384615384615385,0.1299331103678881,0.8076923076923077
SHORT,development,2022-10-10,2022-10-10 16:25:00+00:00,2022-10-10 16:50:00+00:00,19161.145,19430.0,19113.7,316.2999999999993,False,NO_H2_SESSION_END,2022-10-10 20:00:00+00:00,190.0,38,0.034919380335130944,False,True,0.07665191274106556,False,0.8947368421052632,True,34,1,0.5648276952260488,0.08961429023079744,0.6144641163452419,0.14525766677205126,1.2289282326904838
SHORT,development,2022-10-24,2022-10-24 13:45:00+00:00,2022-10-24 14:00:00+00:00,19310.26,19439.8,19287.4,152.39999999999782,True,H2_SUCCESS,2022-10-24 14:05:00+00:00,5.0,1,0.05419947506560707,False,False,,False,0.0,False,0,0,0.0,0.05419947506560707,0.0,0.0,0.0
SHORT,development,2022-10-27,2022-10-27 13:55:00+00:00,2022-10-27 16:25:00+00:00,20498.465,20773.1,20450.0,323.09999999999854,False,NO_H2_SESSION_END,2022-10-27 20:00:00+00:00,215.0,43,0.012890745899105206,False,True,-0.08924481584648486,True,0.9767441860465116,True,42,1,0.4915970287836578,0.012890745899105206,0.5309037449705993,0.03146084803466703,1.0618074899411987
SHORT,development,2022-12-15,2022-12-15 13:50:00+00:00,2022-12-15 14:00:00+00:00,17489.989999999998,17716.6,17450.0,266.59999999999854,True,H2_SUCCESS,2022-12-15 14:55:00+00:00,55.0,11,-0.10356339084771468,True,True,-0.10881470367592722,True,0.8181818181818182,True,9,1,0.1590772693173433,0.13837209302325437,0.1969617404351175,0.14399849962490482,0.393923480870235
SHORT,development,2022-12-16,2022-12-16 14:20:00+00:00,2022-12-16 14:25:00+00:00,17000.075,17510.5,16910.0,600.5,True,H2_SUCCESS,2022-12-16 15:30:00+00:00,65.0,13,-0.04750208159866414,True,True,-0.02535387177351964,True,0.6153846153846154,True,8,1,0.08896752706078147,0.12801831806827643,0.12793505412156658,0.13118234804329967,0.25587010824313317
SHORT,development,2023-01-05,2023-01-05 13:40:00+00:00,2023-01-05 13:50:00+00:00,16783.335,16830.0,16775.1,54.900000000001455,True,H2_SUCCESS,2023-01-05 13:55:00+00:00,5.0,1,-0.02304189435335855,True,False,,False,1.0,True,1,1,0.02304189435335855,0.0,0.0,0.0,0.0
SHORT,development,2023-01-24,2023-01-24 14:35:00+00:00,2023-01-24 14:45:00+00:00,22808.96,23086.4,22760.0,326.40000000000146,True,H2_SUCCESS,2023-01-24 15:05:00+00:00,20.0,4,-0.15606617647059468,True,True,-0.4333333333333385,True,0.75,True,3,1,0.4333333333333385,0.009681372549019119,0.45416666666666955,0.028370098039210655,0.9083333333333391
SHORT,development,2023-01-25,2023-01-25 14:40:00+00:00,2023-01-25 14:45:00+00:00,22503.745,22747.1,22460.8,286.2999999999993,True,H2_SUCCESS,2023-01-25 14:55:00+00:00,10.0,2,-0.16191058330422523,True,True,0.10249738037023262,False,0.5,True,1,1,0.16191058330422523,0.10249738037023262,0.22443241355222207,0.1304400977995027,0.44886482710444414
SHORT,development,2023-01-27,2023-01-27 14:25:00+00:00,2023-01-27 14:35:00+00:00,22884.5,23080.0,22850.0,230.0,False,OPPOSITE_BREAK,2023-01-27 15:10:00+00:00,35.0,7,-0.20478260869564585,True,True,-0.16304347826086957,True,1.0,True,7,1,0.6495652173913107,0.0,0.7626086956521803,0.0,1.5252173913043605
SHORT,development,2023-02-08,2023-02-08 13:35:00+00:00,2023-02-08 14:00:00+00:00,23080.73,23232.2,23054.0,178.20000000000073,True,H2_SUCCESS,2023-02-08 14:15:00+00:00,15.0,3,0.07143658810325203,False,True,0.07536475869809335,False,0.0,False,0,0,0.0,0.08546576879909934,0.01610549943882699,0.14887766554432508,0.03221099887765398
SHORT,development,2023-02-13,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,21478.265,21865.1,21410.0,455.09999999999854,True,H2_SUCCESS,2023-02-13 17:50:00+00:00,55.0,11,-0.0409470446055858,True,True,-0.0877499450670214,True,0.6363636363636364,True,5,3,0.0877499450670214,0.07221489782464968,0.1314765985497678,0.13571742474181414,0.2629531970995356
SHORT,development,2023-02-14,2023-02-14 13:35:00+00:00,2023-02-14 14:00:00+00:00,21694.35,21894.1,21659.1,235.0,True,H2_SUCCESS,2023-02-14 14:05:00+00:00,5.0,1,0.07127659574468086,False,False,,False,0.0,False,0,0,0.0,0.07127659574468086,0.0,0.0,0.0
SHORT,development,2023-02-21,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,24605.72,25347.6,24474.8,872.7999999999993,True,H2_SUCCESS,2023-02-21 16:10:00+00:00,35.0,7,0.020531622364805116,False,True,0.019729605866179167,False,0.0,False,0,0,0.0,0.13247021081576846,0.031255728689274585,0.144844179651698,0.06251145737854917
SHORT,development,2023-03-02,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,23250.9,23460.0,23214.0,246.0,False,OPPOSITE_BREAK,2023-03-02 19:00:00+00:00,255.0,51,-0.07642276422763931,True,True,-0.18861788617885292,True,0.9215686274509803,True,29,3,0.7487804878048662,0.1016260162601626,0.8337398373983681,0.11707317073171915,1.6674796747967362
SHORT,development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,True,H2_SUCCESS,2023-03-07 14:30:00+00:00,5.0,1,-0.020103092783506152,True,False,,False,1.0,True,1,1,0.020103092783506152,0.0,0.0,0.0,0.0
SHORT,development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,True,H2_SUCCESS,2023-03-08 15:00:00+00:00,40.0,8,-0.11607319485656499,True,True,-0.05623145400592948,True,0.75,True,4,2,0.11607319485656499,0.0407022749752697,0.2812561819980157,0.09312561819981048,0.5625123639960314
SHORT,development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,False,OPPOSITE_BREAK,2023-03-23 14:55:00+00:00,55.0,11,0.04309528930952848,False,True,0.09342869434286413,False,0.7272727272727273,True,4,2,0.5346633684663402,0.09342869434286413,0.604355775435576,0.12139169713916433,1.208711550871152
SHORT,development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,True,H2_SUCCESS,2023-04-17 15:35:00+00:00,110.0,22,-0.010685932041917388,True,True,0.0298031120990798,False,0.7272727272727273,True,8,4,0.11802159415687233,0.06648142267386317,0.1439028262940634,0.0785487456335364,0.2878056525881268
SHORT,development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,True,H2_SUCCESS,2023-04-20 18:30:00+00:00,90.0,18,-0.0203125,True,True,0.0703125,False,0.8888888888888888,True,15,2,0.24953125000000115,0.09828125000000228,0.31187499999999774,0.09921875,0.6237499999999955
SHORT,development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,True,H2_SUCCESS,2023-05-02 14:05:00+00:00,5.0,1,0.019366626065775133,False,False,,False,0.0,False,0,0,0.0,0.019366626065775133,0.0,0.0,0.0
SHORT,development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,False,NO_H2_SESSION_END,2023-05-03 20:00:00+00:00,295.0,59,-0.012393162393160132,True,True,-0.05341880341879777,True,1.0,True,59,1,0.7799145299145243,0.0,0.9138694638694593,0.018531468531473055,1.8277389277389187
SHORT,development,2023-05-18,2023-05-18 14:50:00+00:00,2023-05-18 15:05:00+00:00,27211.485,27471.5,27165.6,305.90000000000146,True,H2_SUCCESS,2023-05-18 15:20:00+00:00,15.0,3,0.05029421379536438,False,True,0.04408303367113605,False,0.0,False,0,0,0.0,0.05029421379536438,0.0732755802549878,0.11600196142530374,0.1465511605099756
SHORT,development,2023-06-07,2023-06-07 14:55:00+00:00,2023-06-07 15:40:00+00:00,26426.38,26968.0,26330.8,637.2000000000007,True,H2_SUCCESS,2023-06-07 15:50:00+00:00,10.0,2,0.09397363465160224,False,True,0.02162586315129074,False,0.0,False,0,0,0.0,0.09397363465160224,0.03000627746390295,0.14843063402385692,0.0600125549278059
SHORT,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,False,OPPOSITE_BREAK,2023-06-08 14:35:00+00:00,40.0,8,-0.154849101390304,True,True,0.01639538826720618,False,0.875,True,6,2,0.8333841980332255,0.01639538826720618,1.036842997626307,0.0238555442522883,2.073685995252614
SHORT,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,False,NO_H2_SESSION_END,2023-07-05 20:00:00+00:00,380.0,76,-0.12155901251268049,True,True,-0.05662833953331336,True,0.9736842105263158,True,52,2,0.4428305715251924,0.042289482583696886,0.48172133919512805,0.1217619208657393,0.9634426783902561
SHORT,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.40000000000146,True,H2_SUCCESS,2023-07-17 18:30:00+00:00,20.0,4,-0.016249374061095587,True,True,-0.15345518277416287,True,1.0,True,4,1,0.15345518277416287,0.0,0.1767401101652476,0.0007761642463728306,0.3534802203304952
SHORT,development,2023-07-24,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,29041.875,29820.9,28904.4,916.5,False,NO_H2_SESSION_END,2023-07-24 20:00:00+00:00,280.0,56,-0.0886252045826498,True,True,-0.05927441352973347,True,0.7857142857142857,True,19,5,0.09800872885979349,0.047435897435895845,0.11470267321331151,0.06478450627386798,0.22940534642662302
SHORT,development,2023-07-31,2023-07-31 13:55:00+00:00,2023-07-31 14:15:00+00:00,29339.0,29461.4,29317.4,144.0,True,H2_SUCCESS,2023-07-31 14:20:00+00:00,5.0,1,0.04027777777777272,False,False,,False,0.0,False,0,0,0.0,0.04027777777777272,0.0,0.0,0.0
SHORT,development,2023-08-02,2023-08-02 13:35:00+00:00,2023-08-02 13:50:00+00:00,29395.85,29599.0,29360.0,239.0,True,H2_SUCCESS,2023-08-02 14:05:00+00:00,15.0,3,0.09393305439329326,False,True,-0.028242677824267783,True,0.3333333333333333,True,1,1,0.028242677824267783,0.09393305439329326,0.07510460251046329,0.12489539748953365,0.15020920502092658
SHORT,development,2023-08-14,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,29353.4,29486.0,29330.0,156.0,False,OPPOSITE_BREAK,2023-08-14 14:40:00+00:00,60.0,12,0.015384615384624713,False,True,-0.030769230769226105,True,0.9166666666666666,True,11,1,0.7807692307692261,0.015384615384624713,0.8410256410256224,0.015384615384624713,1.6820512820512448
SHORT,development,2023-08-22,2023-08-22 13:35:00+00:00,2023-08-22 13:45:00+00:00,26007.52,26100.0,25991.2,108.79999999999927,True,H2_SUCCESS,2023-08-22 13:50:00+00:00,5.0,1,-0.007169117647048171,True,False,,False,1.0,True,1,1,0.007169117647048171,0.0,0.0,0.0,0.0
SHORT,development,2023-08-31,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,27109.645,27674.3,27010.0,664.2999999999993,True,H2_SUCCESS,2023-08-31 15:40:00+00:00,75.0,15,-0.025974710221287126,True,True,-0.014233027246723045,True,0.7333333333333333,True,9,2,0.08332831552009577,0.044625922023183,0.10906969742585908,0.056066536203521034,0.21813939485171815
SHORT,development,2023-09-05,2023-09-05 14:40:00+00:00,2023-09-05 14:45:00+00:00,25667.65,25830.0,25639.0,191.0,False,OPPOSITE_BREAK,2023-09-05 15:15:00+00:00,30.0,6,-0.13481675392670156,True,True,-0.16308900523559067,True,1.0,True,6,1,0.7636125654450185,0.0,0.8143979057591585,0.0,1.628795811518317
SHORT,development,2023-09-18,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,26775.99,27397.0,26666.4,730.5999999999985,True,H2_SUCCESS,2023-09-18 18:40:00+00:00,60.0,12,-0.03272652614289612,True,True,-0.04682452778538078,True,0.5833333333333334,True,4,2,0.055173829728986795,0.14781001916233483,0.07378866684916502,0.14986312619764827,0.14757733369833004
SHORT,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,True,H2_SUCCESS,2023-09-26 13:55:00+00:00,5.0,1,-0.11854891661194975,True,False,,False,1.0,True,1,1,0.11854891661194975,0.0,0.0,0.0,0.0
SHORT,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.69,27834.8,27358.2,476.59999999999854,True,H2_SUCCESS,2023-10-09 16:25:00+00:00,15.0,3,-0.046810742761228236,True,True,-0.12780109106168702,True,1.0,True,3,1,0.16892572387747018,0.0,0.23019303399077445,0.0,0.4603860679815489
SHORT,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,True,H2_SUCCESS,2023-11-13 17:20:00+00:00,145.0,29,-0.22187422629363118,True,True,-0.19538252042584944,True,0.9655172413793104,True,28,1,0.7982545184451589,0.02521663778162326,0.8707972270364014,0.12425105224064742,1.7415944540728028
SHORT,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,True,H2_SUCCESS,2023-11-23 14:50:00+00:00,10.0,2,-0.03300272267600401,True,True,-0.05089459354336523,True,1.0,True,2,1,0.05089459354336523,0.0,0.10126409957215092,0.016394399066511745,0.20252819914430184
SHORT,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.745,37457.0,36756.7,700.3000000000029,True,H2_SUCCESS,2023-11-27 14:30:00+00:00,20.0,4,0.018199343138658525,False,True,0.07831643581322424,False,0.0,False,0,0,0.0,0.10230615450521745,0.0,0.11487219762958642,0.0
SHORT,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,True,H2_SUCCESS,2024-01-22 18:45:00+00:00,195.0,39,0.02722222222222222,False,True,-0.06277777777777778,True,0.8717948717948718,True,24,2,0.4237777777777794,0.055999999999993534,0.4348888888888905,0.09666666666666666,0.869777777777781
SHORT,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,True,H2_SUCCESS,2024-01-25 15:25:00+00:00,80.0,16,-0.05546363986148824,True,True,-0.17070026933436458,True,1.0,True,16,1,0.38963062716428953,0.0,0.4240669488264699,0.023220469411311354,0.8481338976529398
SHORT,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.27,42368.7,41932.9,435.79999999999563,True,H2_SUCCESS,2024-01-29 13:45:00+00:00,5.0,1,-0.1067691601652285,True,False,,False,1.0,True,1,1,0.1067691601652285,0.0,0.0,0.0,0.0
SHORT,development,2024-01-30,2024-01-30 14:15:00+00:00,2024-01-30 16:15:00+00:00,43244.125,43888.0,43130.5,757.5,False,NO_H2_SESSION_END,2024-01-30 20:00:00+00:00,225.0,45,0.029603960396043447,False,True,-0.08128712871286745,True,0.9777777777777777,True,44,1,0.416996699669967,0.029603960396043447,0.4488118811881169,0.04372937293729373,0.8976237623762338
SHORT,development,2024-02-19,2024-02-19 14:10:00+00:00,2024-02-19 14:15:00+00:00,52151.76,52509.1,52088.7,420.40000000000146,True,H2_SUCCESS,2024-02-19 14:25:00+00:00,10.0,2,0.09457659372027093,False,True,0.0053758325404425055,False,0.0,False,0,0,0.0,0.09457659372027093,0.035299714557555796,0.09481446241674701,0.07059942911511159
SHORT,development,2024-03-18,2024-03-18 13:50:00+00:00,2024-03-18 13:55:00+00:00,67550.80500000001,68685.3,67350.6,1334.699999999997,True,H2_SUCCESS,2024-03-18 14:00:00+00:00,5.0,1,-0.04120401588371579,True,False,,False,1.0,True,1,1,0.04120401588371579,0.0,0.0,0.0,0.0
SHORT,development,2024-03-21,2024-03-21 14:00:00+00:00,2024-03-21 14:50:00+00:00,66857.405,67774.3,66695.6,1078.699999999997,True,H2_SUCCESS,2024-03-21 15:00:00+00:00,10.0,2,-0.11161119866506387,True,True,-0.054134606470755756,True,1.0,True,2,1,0.11161119866506387,0.0,0.19523036988968362,0.0,0.39046073977936724
SHORT,development,2024-03-26,2024-03-26 13:45:00+00:00,2024-03-26 13:55:00+00:00,70452.635,71340.8,70295.9,1044.9000000000087,True,H2_SUCCESS,2024-03-26 14:00:00+00:00,5.0,1,-0.006474303761124856,True,False,,False,1.0,True,1,1,0.006474303761124856,0.0,0.0,0.0,0.0
SHORT,development,2024-05-16,2024-05-16 14:25:00+00:00,2024-05-16 14:30:00+00:00,65896.19499999999,66800.0,65736.7,1063.300000000003,True,H2_SUCCESS,2024-05-16 14:55:00+00:00,25.0,5,-0.03593059343553244,True,True,-0.16740806921847473,True,0.8,True,4,1,0.16740806921847473,0.09996708360763469,0.27085958807486493,0.13749177090190165,0.5417191761497299
SHORT,development,2024-05-20,2024-05-20 14:40:00+00:00,2024-05-20 14:45:00+00:00,66813.97499999999,67341.4,66720.9,620.5,False,OPPOSITE_BREAK,2024-05-20 15:50:00+00:00,65.0,13,0.031869460112802867,False,True,-0.06144238517327083,True,0.9230769230769231,True,12,1,0.8477437550362752,0.031869460112802867,1.105439161966161,0.07038678485090791,2.210878323932322
SHORT,development,2024-05-28,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,67800.62000000001,68921.6,67602.8,1318.800000000003,True,H2_SUCCESS,2024-05-28 18:35:00+00:00,235.0,47,-0.03190779496511002,True,True,-0.12168638155898967,True,0.9361702127659575,True,25,3,0.47981498331815503,0.054534425235071765,0.5227327873824602,0.0894904458598755,1.0454655747649204
SHORT,development,2024-05-29,2024-05-29 14:35:00+00:00,2024-05-29 14:45:00+00:00,67724.89,68330.6,67618.0,712.6000000000058,True,H2_SUCCESS,2024-05-29 15:05:00+00:00,20.0,4,-0.07663485826550678,True,True,-0.04828795958462421,True,0.5,True,2,1,0.07663485826550678,0.07646646084760707,0.12561044063990182,0.1380718495649714,0.25122088127980363
SHORT,development,2024-06-13,2024-06-13 14:30:00+00:00,2024-06-13 14:35:00+00:00,67385.995,68607.7,67170.4,1437.300000000003,True,H2_SUCCESS,2024-06-13 15:15:00+00:00,40.0,8,-0.22187782648020468,True,True,-0.10046963055729391,True,0.625,True,4,2,0.22187782648020468,0.05899603423084818,0.22194740137758576,0.10345439365476389,0.4438948027551715
SHORT,development,2024-06-21,2024-06-21 13:35:00+00:00,2024-06-21 13:45:00+00:00,63614.75,64350.0,63485.0,865.0,True,H2_SUCCESS,2024-06-21 13:50:00+00:00,5.0,1,0.01705202312138728,False,False,,False,0.0,False,0,0,0.0,0.01705202312138728,0.0,0.0,0.0
SHORT,development,2024-07-01,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,62688.405,63302.7,62580.0,722.6999999999971,False,OPPOSITE_BREAK,2024-07-01 17:25:00+00:00,205.0,41,-0.0864743323647473,True,True,-0.1685277431852757,True,0.975609756097561,True,38,2,0.8147156496471574,0.11305520963055497,0.9074235505742367,0.12592361975923308,1.8148471011484735
SHORT,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 14:00:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,True,H2_SUCCESS,2024-07-09 15:00:00+00:00,60.0,12,-0.10280586731859014,True,True,-0.07280253361484533,True,0.9166666666666666,True,11,1,0.7885487276364005,0.10521724636070398,1.1385876208467567,0.1093288143127035,2.2771752416935134
SHORT,development,2024-07-17,2024-07-17 13:35:00+00:00,2024-07-17 13:40:00+00:00,64673.275,65479.5,64531.0,948.5,True,H2_SUCCESS,2024-07-17 16:05:00+00:00,145.0,29,-0.009304164470213063,True,True,-0.22986294148655925,True,1.0,True,29,1,0.6807854507116484,0.0,0.7448866631523473,0.1372430152872988,1.4897733263046946
SHORT,development,2024-08-08,2024-08-08 13:50:00+00:00,2024-08-08 14:00:00+00:00,57177.145,58500.0,56943.7,1556.300000000003,False,OPPOSITE_BREAK,2024-08-08 14:45:00+00:00,45.0,9,-0.17782882477671666,True,True,-0.17789307974041166,True,1.0,True,9,1,0.707161215703912,0.0,0.8366992225149417,0.0,1.6733984450298833
SHORT,development,2024-08-26,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,63216.655,64022.2,63074.5,947.6999999999971,False,NO_H2_SESSION_END,2024-08-26 20:00:00+00:00,135.0,27,-0.074332594702965,True,True,0.04806900918012075,False,0.9629629629629629,True,25,2,0.4371056241426653,0.04806900918012075,0.49176427139390066,0.08257359924026339,0.9835285427878013
SHORT,development,2024-09-12,2024-09-12 13:35:00+00:00,2024-09-12 13:40:00+00:00,57669.375,58317.5,57555.0,762.5,True,H2_SUCCESS,2024-09-12 13:45:00+00:00,5.0,1,-0.000819672131147541,True,False,,False,1.0,True,1,1,0.000819672131147541,0.0,0.0,0.0,0.0
SHORT,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 13:50:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,True,H2_SUCCESS,2024-10-09 14:00:00+00:00,10.0,2,-0.06473324473134869,True,True,0.0674102904879392,False,0.5,True,1,1,0.06473324473134869,0.0674102904879392,0.10460413897854845,0.07405543952913916,0.2092082779570969
