role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count
REF_SUPPORT,reference_validation,300,15,,2025-04-09 15:00:00+00:00,2025-04-09 16:30:00+00:00,2025-04-09 16:45:00+00:00,107.4,102.22,5.180000000000007,-0.8845437616387675,-1.1345437616387675,L3_BREAK_FAST_FAIL_10M,0.06756756756756638,0.1505791505791506,15.0,0.0,10.0,LATENT_RECOVERABLE,True,35.0,1.0,False,True,0.0,True,35.0,1
REF_SUPPORT,reference_validation,300,15,,2025-04-11 15:00:00+00:00,2025-04-11 17:35:00+00:00,2025-04-11 17:50:00+00:00,121.54,117.54,4.0,-0.20569359881522642,-0.4556935988152264,L3_BREAK_FAST_FAIL_10M,0.11249999999999716,0.38750000000000284,15.0,0.0,10.0,LATENT_RECOVERABLE,True,640.0,7.0,True,True,10.0,True,630.0,7
REF_SUPPORT,reference_validation,300,15,,2025-04-13 15:00:00+00:00,2025-04-13 17:20:00+00:00,2025-04-13 17:30:00+00:00,131.45,126.72,4.72999999999999,-1.4454165081779768,-1.6954165081779768,L2_BREAK_FAST_FAIL_5M,0.24101479915433768,0.19238900634249442,10.0,0.0,5.0,LATENT_RECOVERABLE,True,535.0,6.0,True,True,15.0,True,520.0,6
REF_SUPPORT,reference_validation,300,15,,2025-04-17 15:00:00+00:00,2025-04-17 16:20:00+00:00,2025-04-17 16:40:00+00:00,134.43,130.48,3.950000000000017,-0.22316447221604196,-0.47316447221604196,L4_BREAK_FAIL_30M,0.17974683544303202,0.13417721518987313,20.0,0.0,15.0,LATENT_RECOVERABLE,True,90.0,1.0,False,True,15.0,True,75.0,8
REF_SUPPORT,reference_validation,300,15,,2025-04-19 15:00:00+00:00,2025-04-19 15:20:00+00:00,2025-04-19 15:35:00+00:00,139.89,138.39,1.5,-1.1794981771391377,-1.4294981771391377,L3_BREAK_FAST_FAIL_10M,0.5466666666666811,0.6399999999999864,15.0,0.0,10.0,LATENT_RECOVERABLE,True,515.0,2.0,True,True,515.0,True,5.0,2
REF_SUPPORT,reference_validation,300,15,,2025-04-22 15:00:00+00:00,2025-04-22 15:00:00+00:00,2025-04-22 15:30:00+00:00,144.84,139.19,5.650000000000006,0.0,-0.25,L4_BREAK_FAIL_30M,0.10973451327433698,0.14867256637168186,30.0,10.0,15.0,LATENT_RECOVERABLE,True,30.0,2.0,True,True,25.0,True,5.0,10
REF_SUPPORT,reference_validation,300,15,,2025-04-26 15:00:00+00:00,2025-04-27 00:10:00+00:00,2025-04-27 00:25:00+00:00,149.71,147.66,2.0500000000000114,-0.10019370783515003,-0.35019370783515,L3_BREAK_FAST_FAIL_10M,0.3219512195121917,0.13170731707317498,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
REF_SUPPORT,reference_validation,300,15,,2025-04-27 15:00:00+00:00,2025-04-27 18:25:00+00:00,2025-04-27 18:40:00+00:00,149.71,146.87,2.8400000000000034,-0.06679580522345185,-0.31679580522345185,L2_BREAK_FAST_FAIL_5M,0.18309859154928915,0.07746478873239387,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2025-04-29 15:00:00+00:00,2025-04-29 16:30:00+00:00,2025-04-29 16:40:00+00:00,149.19,146.77,2.4199999999999875,-1.1730008713720652,-1.4230008713720652,L2_BREAK_FAST_FAIL_5M,0.21900826446281152,0.18181818181818182,10.0,0.0,5.0,LATENT_RECOVERABLE,True,130.0,2.0,True,True,0.0,True,130.0,2
REF_SUPPORT,reference_validation,300,15,,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,2025-05-01 18:15:00+00:00,153.16,150.5,2.6599999999999966,-9.369287020109695,-9.619287020109695,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.27067669172932324,1.1842105263157932,195.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
REF_SUPPORT,reference_validation,300,15,,2025-05-03 15:00:00+00:00,2025-05-03 15:05:00+00:00,2025-05-03 15:15:00+00:00,148.76,146.6,2.1599999999999966,-0.33611185802634447,-0.5861118580263445,L2_BREAK_FAST_FAIL_5M,0.11111111111111549,0.11111111111110233,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
REF_SUPPORT,reference_validation,300,15,,2025-05-04 15:00:00+00:00,2025-05-04 15:00:00+00:00,2025-05-04 15:45:00+00:00,146.6,144.67,1.9300000000000068,-0.03410641200540798,-0.284106412005408,L5_BREAK_FAIL_LATE,0.3005181347150313,0.1398963730569849,45.0,0.0,40.0,LATENT_RECOVERABLE,True,135.0,2.0,True,True,0.0,True,135.0,5
REF_SUPPORT,reference_validation,300,15,,2025-05-05 15:00:00+00:00,2025-05-05 18:30:00+00:00,2025-05-05 20:25:00+00:00,146.12,143.31,2.8100000000000023,-0.41062140706271677,-0.6606214070627168,L5_BREAK_FAIL_LATE,0.3451957295373659,0.08896797153024903,115.0,0.0,110.0,LATENT_RECOVERABLE,True,130.0,2.0,True,True,45.0,True,85.0,5
REF_SUPPORT,reference_validation,300,15,,2025-05-10 15:00:00+00:00,2025-05-10 16:35:00+00:00,2025-05-10 16:45:00+00:00,172.27,168.68,3.5900000000000034,-1.2190166598943786,-1.4690166598943786,L2_BREAK_FAST_FAIL_5M,0.05013927576601065,0.22562674094707563,10.0,0.0,5.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,25.0,True,25.0,7
REF_SUPPORT,reference_validation,300,15,,2025-05-11 15:00:00+00:00,2025-05-12 00:30:00+00:00,2025-05-12 00:40:00+00:00,175.19,170.72,4.469999999999999,-1.0274559050173493,-1.2774559050173493,L2_BREAK_FAST_FAIL_5M,0.11633109619687033,0.2259507829977609,10.0,0.0,5.0,LATENT_RECOVERABLE,True,380.0,7.0,True,True,25.0,True,355.0,11
REF_SUPPORT,reference_validation,300,15,,2025-05-15 15:00:00+00:00,2025-05-15 16:40:00+00:00,2025-05-15 18:05:00+00:00,172.79,166.84,5.949999999999989,-1.4179061288268624,-1.6679061288268624,L5_BREAK_FAIL_LATE,0.2672268907563036,0.1445378151260482,85.0,0.0,80.0,TRUE_FAILURE_PROXY,False,,,False,True,5.0,False,,7
REF_SUPPORT,reference_validation,300,15,,2025-05-19 15:00:00+00:00,2025-05-19 15:05:00+00:00,2025-05-19 15:20:00+00:00,164.03,160.05,3.9799999999999898,-0.6706090349326566,-0.9206090349326566,L3_BREAK_FAST_FAIL_10M,0.1256281407035179,0.13316582914572928,15.0,0.0,10.0,LATENT_RECOVERABLE,True,95.0,3.0,True,True,15.0,True,80.0,3
REF_SUPPORT,reference_validation,300,15,,2025-05-20 15:00:00+00:00,2025-05-20 17:40:00+00:00,2025-05-20 18:10:00+00:00,167.59,164.4,3.1899999999999977,-0.924876185929957,-1.174876185929957,L4_BREAK_FAIL_30M,0.19749216300940312,0.21316614420062924,30.0,0.0,25.0,LATENT_RECOVERABLE,True,105.0,2.0,True,True,95.0,True,10.0,5
REF_SUPPORT,reference_validation,300,15,,2025-05-21 15:00:00+00:00,2025-05-21 15:00:00+00:00,2025-05-21 15:15:00+00:00,172.74,167.41,5.3300000000000125,-2.0551117286095044,-2.3051117286095044,L2_BREAK_FAST_FAIL_5M,0.17260787992495036,0.25515947467167177,15.0,5.0,5.0,LATENT_RECOVERABLE,True,90.0,4.0,True,True,5.0,True,85.0,5
REF_SUPPORT,reference_validation,300,15,,2025-05-26 15:00:00+00:00,2025-05-26 15:30:00+00:00,2025-05-26 16:30:00+00:00,178.69,175.81,2.8799999999999955,-8.338463260395057,-8.588463260395057,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.03819444444444924,1.2395833333333328,60.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-05-28 15:00:00+00:00,2025-05-29 02:50:00+00:00,2025-05-29 02:55:00+00:00,175.05,169.81,5.240000000000009,-0.28563267637826684,-0.5356326763782668,L1_NEVER_BREAK_TIME,0.003816793893126293,0.10305343511450754,5.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-05-31 15:00:00+00:00,2025-05-31 15:15:00+00:00,2025-05-31 15:45:00+00:00,155.95,152.51,3.4399999999999977,-0.9618467457517821,-1.211846745751782,L4_BREAK_FAIL_30M,0.20930232558139517,0.1947674418604616,30.0,10.0,15.0,LATENT_RECOVERABLE,True,200.0,3.0,True,True,30.0,True,170.0,4
REF_SUPPORT,reference_validation,300,15,,2025-06-02 15:00:00+00:00,2025-06-02 18:20:00+00:00,2025-06-02 18:40:00+00:00,154.54,151.52,3.019999999999982,-1.455933738837789,-1.705933738837789,L4_BREAK_FAIL_30M,0.1788079470198754,0.2682119205298037,20.0,0.0,15.0,LATENT_RECOVERABLE,True,200.0,2.0,True,True,140.0,True,60.0,2
REF_SUPPORT,reference_validation,300,15,,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,2025-06-03 20:20:00+00:00,163.22,159.35,3.8700000000000045,-14.550912878323718,-14.800912878323718,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.09043927648578653,1.3359173126614938,320.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-06-04 15:00:00+00:00,2025-06-04 15:40:00+00:00,2025-06-04 20:20:00+00:00,157.82,154.51,3.3100000000000023,-10.803446964896713,-11.053446964896713,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.03323262839879564,1.1963746223564884,280.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-06-16 15:00:00+00:00,2025-06-16 16:15:00+00:00,2025-06-16 16:30:00+00:00,157.71,154.58,3.1299999999999955,-1.1096316023080366,-1.3596316023080366,L2_BREAK_FAST_FAIL_5M,0.14057507987220394,0.13418530351438226,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,30.0,False,,8
REF_SUPPORT,reference_validation,300,15,,2025-06-18 15:00:00+00:00,2025-06-18 20:50:00+00:00,2025-06-18 21:00:00+00:00,147.47,143.69,3.780000000000001,-0.2712416084627578,-0.5212416084627578,L2_BREAK_FAST_FAIL_5M,0.08465608465608282,0.15079365079364895,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,50.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2025-06-19 15:00:00+00:00,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,146.45,142.84,3.609999999999985,0.0,-0.25,L4_BREAK_FAIL_30M,0.05817174515235701,0.14127423822714488,20.0,0.0,15.0,LATENT_RECOVERABLE,True,580.0,3.0,True,True,0.0,True,580.0,3
REF_SUPPORT,reference_validation,300,15,,2025-06-24 15:00:00+00:00,2025-06-24 16:50:00+00:00,2025-06-24 17:10:00+00:00,145.64,142.93,2.7099999999999795,-0.5492996429552477,-0.7992996429552477,L3_BREAK_FAST_FAIL_10M,0.3394833948339568,0.32841328413283877,20.0,5.0,10.0,LATENT_RECOVERABLE,True,535.0,4.0,True,True,400.0,True,135.0,5
REF_SUPPORT,reference_validation,300,15,,2025-06-27 15:00:00+00:00,2025-06-27 15:50:00+00:00,2025-06-27 16:00:00+00:00,143.45,141.06,2.3899999999999864,-0.10456605088882132,-0.3545660508888213,L2_BREAK_FAST_FAIL_5M,0.1464435146443618,0.19665271966527262,10.0,0.0,5.0,LATENT_RECOVERABLE,True,30.0,2.0,True,True,30.0,True,5.0,4
REF_SUPPORT,reference_validation,300,15,,2025-07-02 15:00:00+00:00,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,150.59,147.03,3.5600000000000023,-0.23241915133803692,-0.4824191513380369,L4_BREAK_FAIL_30M,0.2219101123595482,0.13202247191011196,20.0,0.0,15.0,LATENT_RECOVERABLE,True,35.0,1.0,False,True,15.0,True,20.0,1
REF_SUPPORT,reference_validation,300,15,,2025-07-06 15:00:00+00:00,2025-07-06 16:40:00+00:00,2025-07-06 18:25:00+00:00,152.03,146.66,5.3700000000000045,-0.2631059659278234,-0.5131059659278234,L5_BREAK_FAIL_LATE,0.21787709497206453,0.09124767225326046,105.0,5.0,95.0,TRUE_FAILURE_PROXY,False,,,False,True,165.0,False,,7
REF_SUPPORT,reference_validation,300,15,,2025-07-10 15:00:00+00:00,2025-07-10 16:25:00+00:00,2025-07-10 16:50:00+00:00,158.31,156.09,2.219999999999999,-0.0947508053818491,-0.3447508053818491,L4_BREAK_FAIL_30M,0.1621621621621556,0.3288288288288244,25.0,5.0,15.0,LATENT_RECOVERABLE,True,20.0,1.0,False,True,5.0,True,15.0,1
REF_SUPPORT,reference_validation,300,15,,2025-07-13 15:00:00+00:00,2025-07-14 02:25:00+00:00,2025-07-14 02:35:00+00:00,164.12,161.53,2.5900000000000034,-0.42651718254937965,-0.6765171825493796,L2_BREAK_FAST_FAIL_5M,0.14285714285714443,0.13513513513513276,10.0,0.0,5.0,LATENT_RECOVERABLE,True,10.0,1.0,False,True,0.0,True,10.0,1
REF_SUPPORT,reference_validation,300,15,,2025-07-15 15:00:00+00:00,2025-07-15 17:45:00+00:00,2025-07-15 18:40:00+00:00,162.13,157.11,5.019999999999982,-1.2952568926170027,-1.5452568926170027,L5_BREAK_FAIL_LATE,0.30478087649402524,0.27888446215139656,55.0,0.0,50.0,LATENT_RECOVERABLE,True,275.0,5.0,True,True,10.0,True,265.0,7
REF_SUPPORT,reference_validation,300,15,,2025-07-16 15:00:00+00:00,2025-07-16 15:05:00+00:00,2025-07-16 15:15:00+00:00,168.01,166.0,2.009999999999991,-1.4284863996190666,-1.6784863996190666,L2_BREAK_FAST_FAIL_5M,0.07960199004974991,0.6766169154228813,10.0,0.0,5.0,LATENT_RECOVERABLE,True,40.0,2.0,True,True,40.0,True,5.0,2
REF_SUPPORT,reference_validation,300,15,,2025-07-20 15:00:00+00:00,2025-07-20 16:40:00+00:00,2025-07-20 22:15:00+00:00,183.17,179.31,3.859999999999985,-10.809630397990876,-11.059630397990878,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.12953367875647717,1.4404145077720194,335.0,,,LATENT_RECOVERABLE,True,280.0,3.0,True,True,275.0,True,5.0,3
REF_SUPPORT,reference_validation,300,15,,2025-07-22 15:00:00+00:00,2025-07-22 15:10:00+00:00,2025-07-22 15:25:00+00:00,204.24,196.89,7.350000000000023,-0.8568350959655691,-1.106835095965569,L3_BREAK_FAST_FAIL_10M,0.12653061224489462,0.13333333333333539,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,490.0,False,,6
REF_SUPPORT,reference_validation,300,15,,2025-07-24 15:00:00+00:00,2025-07-24 15:00:00+00:00,2025-07-24 15:25:00+00:00,190.04,182.92,7.1200000000000045,-4.025468322458425,-4.275468322458425,L4_BREAK_FAIL_30M,0.2331460674157297,0.24016853932583968,25.0,0.0,20.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-07-27 15:00:00+00:00,2025-07-27 16:30:00+00:00,2025-07-27 16:55:00+00:00,188.53,185.07,3.460000000000008,-0.9547552113722269,-1.2047552113722269,L4_BREAK_FAIL_30M,0.3381502890173366,0.48843930635837973,25.0,0.0,20.0,LATENT_RECOVERABLE,True,315.0,5.0,True,True,80.0,True,235.0,8
REF_SUPPORT,reference_validation,300,15,,2025-08-03 15:00:00+00:00,2025-08-03 23:15:00+00:00,2025-08-03 23:25:00+00:00,162.78,160.27,2.509999999999991,-0.7986239095711944,-1.0486239095711944,L2_BREAK_FAST_FAIL_5M,0.11553784860557494,0.2071713147410407,10.0,0.0,5.0,LATENT_RECOVERABLE,True,75.0,2.0,True,True,65.0,True,10.0,6
REF_SUPPORT,reference_validation,300,15,,2025-08-06 15:00:00+00:00,2025-08-06 15:00:00+00:00,2025-08-07 02:55:00+00:00,167.96,162.5,5.460000000000008,-2.8280542986425794,-3.07805429864258,L1_NEVER_BREAK_TIME,0.35164835164834884,0.23626373626373967,715.0,,,LATENT_RECOVERABLE,True,265.0,9.0,True,True,170.0,True,95.0,9
REF_SUPPORT,reference_validation,300,15,,2025-08-07 15:00:00+00:00,2025-08-07 21:20:00+00:00,2025-08-07 21:35:00+00:00,173.43,169.34,4.090000000000003,-0.23064060427840927,-0.48064060427840927,L2_BREAK_FAST_FAIL_5M,0.13202933985329868,0.1295843520782398,15.0,5.0,5.0,LATENT_RECOVERABLE,True,80.0,1.0,False,True,0.0,True,80.0,1
REF_SUPPORT,reference_validation,300,15,,2025-08-08 15:00:00+00:00,2025-08-08 17:55:00+00:00,2025-08-08 18:05:00+00:00,179.04,175.32,3.719999999999999,-0.16756032171583168,-0.4175603217158317,L2_BREAK_FAST_FAIL_5M,0.13709677419355362,0.2392473118279534,10.0,0.0,5.0,LATENT_RECOVERABLE,True,660.0,2.0,True,True,10.0,True,650.0,2
REF_SUPPORT,reference_validation,300,15,,2025-08-09 15:00:00+00:00,2025-08-09 20:40:00+00:00,2025-08-10 02:55:00+00:00,183.26,178.79,4.469999999999999,-0.1364182036450723,-0.3864182036450723,L1_NEVER_BREAK_TIME,0.3892617449664451,0.8165548098433956,375.0,,,LATENT_RECOVERABLE,True,25.0,4.0,True,True,5.0,True,20.0,4
REF_SUPPORT,reference_validation,300,15,,2025-08-18 15:00:00+00:00,2025-08-18 16:00:00+00:00,2025-08-18 16:25:00+00:00,183.23,180.26,2.969999999999999,-0.08186432352780271,-0.3318643235278027,L4_BREAK_FAIL_30M,0.3737373737373785,0.15488215488214804,25.0,0.0,20.0,LATENT_RECOVERABLE,True,60.0,2.0,True,True,50.0,True,10.0,10
REF_SUPPORT,reference_validation,300,15,,2025-08-23 15:00:00+00:00,2025-08-23 23:15:00+00:00,2025-08-23 23:30:00+00:00,204.72,200.65,4.069999999999993,-0.6350136772176329,-0.8850136772176329,L3_BREAK_FAST_FAIL_10M,0.06879606879606918,0.12039312039312283,15.0,0.0,10.0,LATENT_RECOVERABLE,True,60.0,2.0,True,True,0.0,True,60.0,2
REF_SUPPORT,reference_validation,300,15,,2025-08-27 15:00:00+00:00,2025-08-27 15:10:00+00:00,2025-08-27 15:25:00+00:00,207.97,202.48,5.490000000000009,-0.913593306726912,-1.163593306726912,L3_BREAK_FAST_FAIL_10M,0.2659380692167588,0.21129326047358737,15.0,0.0,10.0,LATENT_RECOVERABLE,True,165.0,4.0,True,True,20.0,True,145.0,8
REF_SUPPORT,reference_validation,300,15,,2025-08-28 15:00:00+00:00,2025-08-29 00:25:00+00:00,2025-08-29 00:35:00+00:00,216.87,211.34,5.530000000000001,-3.804122285240019,-4.05412228524002,L2_BREAK_FAST_FAIL_5M,0.19529837251355947,0.36347197106690604,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,190.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2025-09-06 15:00:00+00:00,2025-09-07 01:50:00+00:00,2025-09-07 02:55:00+00:00,203.05,201.29,1.7600000000000193,-0.837232208815597,-1.087232208815597,L1_NEVER_BREAK_TIME,0.02840909090908091,0.6534090909090869,65.0,,,LATENT_RECOVERABLE,True,335.0,6.0,True,True,125.0,True,210.0,8
REF_SUPPORT,reference_validation,300,15,,2025-09-08 15:00:00+00:00,2025-09-08 15:20:00+00:00,2025-09-08 15:35:00+00:00,216.29,210.35,5.939999999999998,-0.8090988950020805,-1.0590988950020805,L2_BREAK_FAST_FAIL_5M,0.05723905723905783,0.1464646464646473,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,105.0,False,,3
REF_SUPPORT,reference_validation,300,15,,2025-09-09 15:00:00+00:00,2025-09-10 02:25:00+00:00,2025-09-10 02:40:00+00:00,219.16,213.12,6.039999999999992,-0.4562876437305685,-0.7062876437305685,L2_BREAK_FAST_FAIL_5M,0.05629139072847746,0.10430463576158878,15.0,5.0,5.0,LATENT_RECOVERABLE,True,285.0,5.0,True,True,0.0,True,285.0,5
REF_SUPPORT,reference_validation,300,15,,2025-09-14 15:00:00+00:00,2025-09-14 17:45:00+00:00,2025-09-14 18:00:00+00:00,247.97,241.42,6.550000000000011,-0.3427834012178499,-0.5927834012178499,L2_BREAK_FAST_FAIL_5M,0.05954198473282658,0.16793893129770876,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-09-17 15:00:00+00:00,2025-09-17 17:40:00+00:00,2025-09-17 18:00:00+00:00,236.32,233.44,2.8799999999999955,-8.209207853757617,-8.459207853757617,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.6111111111111188,1.6631944444444442,20.0,,,LATENT_RECOVERABLE,True,0.0,2.0,False,True,0.0,True,5.0,4
REF_SUPPORT,reference_validation,300,15,,2025-09-23 15:00:00+00:00,2025-09-23 16:50:00+00:00,2025-09-23 17:40:00+00:00,220.58,217.49,3.0900000000000034,-8.953667603590565,-9.203667603590565,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.3495145631067906,1.4724919093851154,50.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-09-26 15:00:00+00:00,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,198.18,190.72,7.460000000000008,-0.378443838934317,-0.628443838934317,L4_BREAK_FAIL_30M,0.14209115281501355,0.1005361930294905,25.0,5.0,15.0,LATENT_RECOVERABLE,True,50.0,1.0,False,True,0.0,True,50.0,1
REF_SUPPORT,reference_validation,300,15,,2025-09-27 15:00:00+00:00,2025-09-27 21:40:00+00:00,2025-09-27 22:50:00+00:00,203.66,200.38,3.280000000000001,-0.5892173229893327,-0.8392173229893327,L5_BREAK_FAIL_LATE,0.35975609756097754,0.1341463414634139,70.0,5.0,60.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,5
REF_SUPPORT,reference_validation,300,15,,2025-09-29 15:00:00+00:00,2025-09-29 15:00:00+00:00,2025-09-29 15:10:00+00:00,212.79,204.46,8.329999999999984,-0.8928991024014232,-1.1428991024014232,L2_BREAK_FAST_FAIL_5M,0.07322929171668845,0.18607442977190708,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,285.0,False,,5
REF_SUPPORT,reference_validation,300,15,,2025-09-30 15:00:00+00:00,2025-09-30 20:45:00+00:00,2025-09-30 21:15:00+00:00,209.58,205.44,4.140000000000015,-0.4532875274358972,-0.7032875274358972,L4_BREAK_FAIL_30M,0.31642512077293944,0.1618357487922738,30.0,5.0,20.0,LATENT_RECOVERABLE,True,670.0,5.0,True,True,0.0,True,670.0,5
REF_SUPPORT,reference_validation,300,15,,2025-10-03 15:00:00+00:00,2025-10-03 15:15:00+00:00,2025-10-03 15:30:00+00:00,231.59,227.0,4.590000000000003,-1.0363141759143213,-1.2863141759143213,L2_BREAK_FAST_FAIL_5M,0.4531590413943317,0.40305010893246035,15.0,5.0,5.0,LATENT_RECOVERABLE,True,0.0,1.0,False,True,0.0,True,5.0,2
REF_SUPPORT,reference_validation,300,15,,2025-10-04 15:00:00+00:00,2025-10-05 02:30:00+00:00,2025-10-05 02:45:00+00:00,229.81,226.43,3.3799999999999955,-1.4794830512162571,-1.7294830512162571,L3_BREAK_FAST_FAIL_10M,0.45857988165680874,0.5325443786982289,15.0,0.0,10.0,LATENT_RECOVERABLE,True,10.0,1.0,False,True,0.0,True,10.0,1
REF_SUPPORT,reference_validation,300,15,,2025-10-06 15:00:00+00:00,2025-10-06 15:15:00+00:00,2025-10-06 16:00:00+00:00,235.65,231.64,4.010000000000019,-0.21217907914278245,-0.46217907914278245,L4_BREAK_FAIL_30M,0.2418952618453851,0.3142144638404023,45.0,10.0,30.0,LATENT_RECOVERABLE,True,90.0,2.0,True,True,70.0,True,20.0,5
REF_SUPPORT,reference_validation,300,15,,2025-10-12 15:00:00+00:00,2025-10-12 15:05:00+00:00,2025-10-12 15:45:00+00:00,188.82,178.02,10.799999999999983,-0.34424319457682095,-0.594243194576821,L4_BREAK_FAIL_30M,0.24907407407407425,0.13703703703703632,40.0,5.0,30.0,LATENT_RECOVERABLE,True,20.0,1.0,False,True,0.0,True,20.0,1
REF_SUPPORT,reference_validation,300,15,,2025-10-17 15:00:00+00:00,2025-10-17 15:55:00+00:00,2025-10-17 16:35:00+00:00,182.63,174.0,8.629999999999995,-0.13688879154571953,-0.38688879154571953,L5_BREAK_FAIL_LATE,0.2688296639629194,0.18424101969872586,40.0,0.0,35.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2025-10-18 15:00:00+00:00,2025-10-18 20:30:00+00:00,2025-10-19 02:55:00+00:00,187.28,183.87,3.4099999999999966,-4.218282785134586,-4.468282785134586,L1_NEVER_BREAK_TIME,0.14956011730205027,0.727272727272725,385.0,,,LATENT_RECOVERABLE,True,415.0,9.0,True,True,140.0,True,275.0,9
REF_SUPPORT,reference_validation,300,15,,2025-10-19 15:00:00+00:00,2025-10-19 17:05:00+00:00,2025-10-19 17:20:00+00:00,191.65,186.63,5.02000000000001,-0.36524915210023323,-0.6152491521002332,L3_BREAK_FAST_FAIL_10M,0.09960159362549781,0.1055776892430279,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,640.0,False,,5
REF_SUPPORT,reference_validation,300,15,,2025-10-23 15:00:00+00:00,2025-10-23 17:35:00+00:00,2025-10-23 17:55:00+00:00,192.52,186.5,6.02000000000001,-0.20777062123417123,-0.4577706212341712,L4_BREAK_FAIL_30M,0.1528239202657784,0.11960132890365409,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,410.0,False,,5
REF_SUPPORT,reference_validation,300,15,,2025-10-25 15:00:00+00:00,2025-10-25 18:40:00+00:00,2025-10-26 02:55:00+00:00,194.16,191.0,3.1599999999999966,-5.150391429748657,-5.400391429748658,L1_NEVER_BREAK_TIME,0.21835443037974636,0.762658227848101,495.0,,,LATENT_RECOVERABLE,True,390.0,12.0,True,True,245.0,True,145.0,12
REF_SUPPORT,reference_validation,300,15,,2025-10-26 15:00:00+00:00,2025-10-26 22:00:00+00:00,2025-10-26 22:15:00+00:00,199.83,194.22,5.610000000000014,-0.40034028924590404,-0.650340289245904,L3_BREAK_FAST_FAIL_10M,0.4848484848484835,0.25133689839572576,15.0,0.0,10.0,LATENT_RECOVERABLE,True,125.0,2.0,True,True,30.0,True,95.0,4
REF_SUPPORT,reference_validation,300,15,,2025-10-27 15:00:00+00:00,2025-10-27 16:05:00+00:00,2025-10-27 16:25:00+00:00,200.88,198.18,2.6999999999999886,-0.024890481879702442,-0.27489048187970244,L4_BREAK_FAIL_30M,0.3703703703703719,0.21111111111110947,20.0,0.0,15.0,LATENT_RECOVERABLE,True,10.0,1.0,False,True,0.0,True,10.0,5
REF_SUPPORT,reference_validation,300,15,,2025-10-31 15:00:00+00:00,2025-10-31 15:05:00+00:00,2025-10-31 15:25:00+00:00,189.43,185.83,3.5999999999999943,-0.9238241038905803,-1.1738241038905803,L4_BREAK_FAIL_30M,0.2305555555555515,0.18888888888889108,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
