partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_trigger_ts,exit_ts,red_bars_before_signal,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
development,5m,2023-10-11 09:25:00+00:00,2023-10-11 09:30:00+00:00,2023-10-11 09:35:00+00:00,2023-10-11 11:45:00+00:00,2023-10-11 11:50:00+00:00,0,1,27131.2,27185.0,0.0019829568909595086,0.006958778085746298,-4.7915315208979514e-05,27,135,0.9914784454797543,0.5914784454797543,CLOSE_BELOW_EMA50
development,5m,2023-10-11 22:30:00+00:00,2023-10-11 22:35:00+00:00,2023-10-11 22:40:00+00:00,2023-10-12 01:00:00+00:00,2023-10-12 01:05:00+00:00,0,1,26782.2,26778.7,-0.0001306838123829035,0.0036516791002978444,-0.0013516440023597642,29,145,-0.06534190619145175,-0.46534190619145177,CLOSE_BELOW_EMA50
development,5m,2023-10-12 02:20:00+00:00,2023-10-12 02:30:00+00:00,2023-10-12 02:35:00+00:00,2023-10-12 04:55:00+00:00,2023-10-12 05:00:00+00:00,1,2,26823.5,26809.4,-0.0005256584711167411,0.00430592577404143,-0.0008239044121758354,29,145,-0.26282923555837057,-0.6628292355583706,CLOSE_BELOW_EMA50
development,5m,2023-10-12 12:05:00+00:00,2023-10-12 12:10:00+00:00,2023-10-12 12:15:00+00:00,2023-10-12 12:30:00+00:00,2023-10-12 12:35:00+00:00,0,1,26800.0,26776.6,-0.0008731343283582271,0.0016007462686566942,-0.002167910447761101,4,20,-0.43656716417911356,-0.8365671641791136,CLOSE_BELOW_EMA50
development,5m,2023-10-12 19:40:00+00:00,2023-10-12 19:45:00+00:00,2023-10-12 19:50:00+00:00,2023-10-12 23:05:00+00:00,2023-10-12 23:10:00+00:00,0,1,26715.7,26713.0,-0.00010106416826061171,0.0019277054316375608,-0.0007748252899980601,40,200,-0.050532084130305854,-0.4505320841303059,CLOSE_BELOW_EMA50
development,5m,2023-10-13 11:35:00+00:00,2023-10-13 11:55:00+00:00,2023-10-13 12:00:00+00:00,2023-10-13 12:00:00+00:00,2023-10-13 12:05:00+00:00,3,4,26810.0,26785.0,-0.0009324878776575396,0.0004401342782542894,-0.0010294666169339273,1,5,-0.4662439388287698,-0.8662439388287698,CLOSE_BELOW_EMA50
development,5m,2023-10-13 20:50:00+00:00,2023-10-13 20:55:00+00:00,2023-10-13 21:00:00+00:00,2023-10-13 22:35:00+00:00,2023-10-13 22:40:00+00:00,0,1,26967.8,26884.8,-0.0030777445694495364,0.005673432760551433,-0.00510979761048358,20,100,-1.5388722847247682,-1.9388722847247681,CLOSE_BELOW_EMA50
development,5m,2023-10-14 01:50:00+00:00,2023-10-14 01:55:00+00:00,2023-10-14 02:00:00+00:00,2023-10-14 04:55:00+00:00,2023-10-14 05:00:00+00:00,0,1,26900.0,26896.5,-0.00013011152416353422,0.0032118959107807488,-0.0009070631970260479,36,180,-0.06505576208176711,-0.46505576208176713,CLOSE_BELOW_EMA50
development,5m,2023-10-14 10:20:00+00:00,2023-10-14 10:30:00+00:00,2023-10-14 10:35:00+00:00,2023-10-14 10:45:00+00:00,2023-10-14 10:50:00+00:00,1,2,26880.0,26864.2,-0.000587797619047592,0.0004724702380951573,-0.000587797619047592,3,15,-0.293898809523796,-0.693898809523796,CLOSE_BELOW_EMA50
development,5m,2023-10-14 13:05:00+00:00,2023-10-14 13:10:00+00:00,2023-10-14 13:15:00+00:00,2023-10-14 14:30:00+00:00,2023-10-14 14:35:00+00:00,0,1,26880.8,26871.7,-0.00033853159132157806,0.0007886670039582988,-0.000505937323293848,16,80,-0.16926579566078903,-0.569265795660789,CLOSE_BELOW_EMA50
development,5m,2023-10-15 01:30:00+00:00,2023-10-15 01:35:00+00:00,2023-10-15 01:40:00+00:00,2023-10-15 03:50:00+00:00,2023-10-15 03:55:00+00:00,0,1,26866.0,26861.4,-0.00017122012953174615,0.0011278195488721998,-0.00035360678925033806,27,135,-0.08561006476587307,-0.4856100647658731,CLOSE_BELOW_EMA50
development,5m,2023-10-15 07:55:00+00:00,2023-10-15 08:00:00+00:00,2023-10-15 08:05:00+00:00,2023-10-15 08:20:00+00:00,2023-10-15 08:25:00+00:00,0,1,26889.9,26868.7,-0.0007884001056158718,3.7188684227640323e-06,-0.0007958378424613999,4,20,-0.3942000528079359,-0.7942000528079359,CLOSE_BELOW_EMA50
development,5m,2023-10-15 14:05:00+00:00,2023-10-15 14:10:00+00:00,2023-10-15 14:15:00+00:00,2023-10-15 14:55:00+00:00,2023-10-15 15:00:00+00:00,0,1,26879.9,26861.8,-0.0006733656003184985,0.0010900338170900525,-0.0007217288754794993,9,45,-0.33668280015924923,-0.7366828001592493,CLOSE_BELOW_EMA50
development,5m,2023-10-16 12:05:00+00:00,2023-10-16 12:10:00+00:00,2023-10-16 12:15:00+00:00,2023-10-16 13:45:00+00:00,2023-10-16 13:50:00+00:00,0,1,27745.1,27850.5,0.0037988689894792316,0.10722253659204695,-0.001679575853033466,19,95,1.8994344947396158,1.4994344947396159,CLOSE_BELOW_EMA50
development,5m,2023-10-17 07:45:00+00:00,2023-10-17 07:50:00+00:00,2023-10-17 07:55:00+00:00,2023-10-17 11:55:00+00:00,2023-10-17 12:00:00+00:00,0,1,28452.6,28408.8,-0.0015394023744753627,0.0053562767550241475,-0.003992605245214831,49,245,-0.7697011872376813,-1.1697011872376812,CLOSE_BELOW_EMA50
development,5m,2023-10-17 14:50:00+00:00,2023-10-17 14:55:00+00:00,2023-10-17 15:00:00+00:00,2023-10-17 17:15:00+00:00,2023-10-17 17:20:00+00:00,0,1,28449.7,28390.5,-0.0020808655275802446,0.005142409234543788,-0.0035887900399653727,28,140,-1.0404327637901223,-1.4404327637901222,CLOSE_BELOW_EMA50
development,5m,2023-10-17 18:35:00+00:00,2023-10-17 18:40:00+00:00,2023-10-17 18:45:00+00:00,2023-10-17 18:50:00+00:00,2023-10-17 18:55:00+00:00,0,1,28449.8,28356.7,-0.003272430737650156,0.0001933229759083499,-0.004913918551272767,2,10,-1.636215368825078,-2.036215368825078,COMBINED_REVERSAL
development,5m,2023-10-17 19:50:00+00:00,2023-10-17 19:55:00+00:00,2023-10-17 20:00:00+00:00,2023-10-17 20:50:00+00:00,2023-10-17 20:55:00+00:00,0,1,28499.0,28437.2,-0.0021684971402504694,0.0010175795641951257,-0.0022492017263763264,11,55,-1.0842485701252347,-1.4842485701252346,CLOSE_BELOW_EMA50
development,5m,2023-10-18 02:40:00+00:00,2023-10-18 02:50:00+00:00,2023-10-18 02:55:00+00:00,2023-10-18 07:00:00+00:00,2023-10-18 07:05:00+00:00,1,2,28438.9,28560.0,0.004258251901444909,0.02324632809285876,-0.0003727289030167613,50,250,2.1291259507224547,1.7291259507224548,CLOSE_BELOW_EMA50
development,5m,2023-10-18 16:55:00+00:00,2023-10-18 17:00:00+00:00,2023-10-18 17:05:00+00:00,2023-10-18 17:55:00+00:00,2023-10-18 18:00:00+00:00,0,1,28351.4,28312.2,-0.0013826477704804718,0.002539557129453973,-0.0013826477704804718,11,55,-0.6913238852402359,-1.0913238852402358,CLOSE_BELOW_EMA50
development,5m,2023-10-18 22:30:00+00:00,2023-10-18 22:40:00+00:00,2023-10-18 22:45:00+00:00,2023-10-19 00:00:00+00:00,2023-10-19 00:05:00+00:00,1,2,28294.1,28290.0,-0.00014490653528465014,0.0024386709596699863,-0.0007139297592076987,16,80,-0.07245326764232507,-0.4724532676423251,CLOSE_BELOW_EMA50
development,5m,2023-10-19 05:05:00+00:00,2023-10-19 05:10:00+00:00,2023-10-19 05:15:00+00:00,2023-10-19 06:55:00+00:00,2023-10-19 07:00:00+00:00,0,1,28314.3,28275.7,-0.0013632687369985463,0.0008017150344525881,-0.0018329960479332996,21,105,-0.6816343684992732,-1.081634368499273,CLOSE_BELOW_EMA50
development,5m,2023-10-19 07:35:00+00:00,2023-10-19 07:40:00+00:00,2023-10-19 07:45:00+00:00,2023-10-19 09:05:00+00:00,2023-10-19 09:10:00+00:00,0,1,28304.4,28279.5,-0.0008797218806970708,0.0021834061135370675,-0.0013072172524413173,17,85,-0.4398609403485354,-0.8398609403485354,CLOSE_BELOW_EMA50
development,5m,2023-10-19 18:25:00+00:00,2023-10-19 18:35:00+00:00,2023-10-19 18:40:00+00:00,2023-10-19 21:05:00+00:00,2023-10-19 21:10:00+00:00,1,2,28640.4,28643.5,0.00010823871174969746,0.008494993086688662,-0.0012499825421433686,30,150,0.05411935587484873,-0.3458806441251513,CLOSE_BELOW_EMA50
development,5m,2023-10-20 00:00:00+00:00,2023-10-20 00:25:00+00:00,2023-10-20 00:30:00+00:00,2023-10-20 00:30:00+00:00,2023-10-20 00:35:00+00:00,4,5,28671.9,28653.5,-0.0006417433096516101,0.00010463206135624681,-0.0007638140479006017,1,5,-0.32087165482580504,-0.7208716548258051,CLOSE_BELOW_EMA50
development,5m,2023-10-20 02:20:00+00:00,2023-10-20 02:30:00+00:00,2023-10-20 02:35:00+00:00,2023-10-20 12:20:00+00:00,2023-10-20 12:25:00+00:00,1,2,28891.3,29743.1,0.02948292392519547,0.046785710577232686,-0.0014087285791917203,118,590,14.741461962597736,14.341461962597736,CLOSE_BELOW_EMA50
development,5m,2023-10-20 20:20:00+00:00,2023-10-20 20:30:00+00:00,2023-10-20 20:35:00+00:00,2023-10-21 00:40:00+00:00,2023-10-21 00:45:00+00:00,1,2,29577.8,29603.3,0.0008621330863012311,0.006988349370135705,-0.0008418476019176335,50,250,0.43106654315061554,0.031066543150615522,CLOSE_BELOW_EMA50
development,5m,2023-10-21 04:10:00+00:00,2023-10-21 04:25:00+00:00,2023-10-21 04:30:00+00:00,2023-10-21 04:40:00+00:00,2023-10-21 04:45:00+00:00,2,3,29575.0,29563.1,-0.000402366863905379,0.00030431107354189635,-0.0006018596787826791,3,15,-0.2011834319526895,-0.6011834319526895,CLOSE_BELOW_EMA50
development,5m,2023-10-21 06:10:00+00:00,2023-10-21 06:15:00+00:00,2023-10-21 06:20:00+00:00,2023-10-21 09:00:00+00:00,2023-10-21 09:05:00+00:00,0,1,29592.3,29635.4,0.001456459957489109,0.004511308685029469,-0.0005068886162954422,33,165,0.7282299787445545,0.3282299787445545,CLOSE_BELOW_EMA50
development,5m,2023-10-22 04:40:00+00:00,2023-10-22 04:45:00+00:00,2023-10-22 04:50:00+00:00,2023-10-22 07:10:00+00:00,2023-10-22 07:15:00+00:00,0,1,29984.1,29962.0,-0.0007370573070393238,0.008191007900854252,-0.001911012836803505,29,145,-0.3685286535196619,-0.7685286535196619,CLOSE_BELOW_EMA50
development,5m,2023-10-22 12:25:00+00:00,2023-10-22 12:45:00+00:00,2023-10-22 12:50:00+00:00,2023-10-22 12:50:00+00:00,2023-10-22 12:55:00+00:00,3,4,29901.8,29890.2,-0.0003879365121831624,3.3442802775951463e-06,-0.00048492064022898074,1,5,-0.1939682560915812,-0.5939682560915812,CLOSE_BELOW_EMA50
development,5m,2023-10-22 13:20:00+00:00,2023-10-22 13:25:00+00:00,2023-10-22 13:30:00+00:00,2023-10-22 14:00:00+00:00,2023-10-22 14:05:00+00:00,0,1,29940.0,29899.6,-0.001349365397461666,0.0006680026720107257,-0.0015531062124248818,7,35,-0.674682698730833,-1.0746826987308329,CLOSE_BELOW_EMA50
development,5m,2023-10-22 17:25:00+00:00,2023-10-22 17:30:00+00:00,2023-10-22 17:35:00+00:00,2023-10-22 18:55:00+00:00,2023-10-22 19:00:00+00:00,0,1,29908.2,29870.1,-0.0012738981282726103,0.0009596030520058196,-0.0012772416929136554,17,85,-0.6369490641363051,-1.036949064136305,CLOSE_BELOW_EMA50
development,5m,2023-10-22 22:50:00+00:00,2023-10-22 22:55:00+00:00,2023-10-22 23:00:00+00:00,2023-10-23 00:20:00+00:00,2023-10-23 00:25:00+00:00,0,1,30023.4,29879.2,-0.00480292038876351,0.0005862094233164417,-0.004919496126354783,17,85,-2.401460194381755,-2.8014601943817548,CLOSE_BELOW_EMA50
development,5m,2023-10-23 11:30:00+00:00,2023-10-23 11:35:00+00:00,2023-10-23 11:40:00+00:00,2023-10-23 12:35:00+00:00,2023-10-23 12:40:00+00:00,0,1,30648.7,30596.8,-0.0016933834061477748,0.004186148188993322,-0.0022089028245896314,12,60,-0.8466917030738874,-1.2466917030738873,CLOSE_BELOW_EMA50
development,5m,2023-10-23 14:10:00+00:00,2023-10-23 14:15:00+00:00,2023-10-23 14:20:00+00:00,2023-10-23 18:40:00+00:00,2023-10-23 18:45:00+00:00,0,1,30695.8,30821.9,0.004108053870562234,0.01968347461216191,-0.011060145036128732,53,265,2.054026935281117,1.654026935281117,CLOSE_BELOW_EMA50
development,5m,2023-10-24 08:55:00+00:00,2023-10-24 09:10:00+00:00,2023-10-24 09:15:00+00:00,2023-10-24 13:10:00+00:00,2023-10-24 13:15:00+00:00,2,3,34148.4,34393.1,0.007165782291410405,0.02165840859308199,-0.001985451734195509,48,240,3.5828911457052026,3.1828911457052027,CLOSE_BELOW_EMA50
development,5m,2023-10-24 22:05:00+00:00,2023-10-24 22:20:00+00:00,2023-10-24 22:25:00+00:00,2023-10-24 23:25:00+00:00,2023-10-24 23:30:00+00:00,2,3,34159.6,33912.8,-0.007224908956779186,0.002002365367276049,-0.00876181219920591,13,65,-3.612454478389593,-4.012454478389593,CLOSE_BELOW_EMA50
development,5m,2023-10-25 00:50:00+00:00,2023-10-25 00:55:00+00:00,2023-10-25 01:00:00+00:00,2023-10-25 02:30:00+00:00,2023-10-25 02:35:00+00:00,0,1,34026.9,34033.0,0.00017926993055494833,0.010612192118588437,-0.0007082631682580054,19,95,0.08963496527747417,-0.31036503472252586,CLOSE_BELOW_EMA50
development,5m,2023-10-25 04:35:00+00:00,2023-10-25 04:45:00+00:00,2023-10-25 04:50:00+00:00,2023-10-25 05:15:00+00:00,2023-10-25 05:20:00+00:00,1,2,34141.1,34038.3,-0.0030110336222323175,0.0020005213657439125,-0.0034298836299943014,6,30,-1.5055168111161588,-1.9055168111161587,CLOSE_BELOW_EMA50
development,5m,2023-10-25 06:15:00+00:00,2023-10-25 06:25:00+00:00,2023-10-25 06:30:00+00:00,2023-10-25 07:20:00+00:00,2023-10-25 07:25:00+00:00,1,2,34152.4,34018.2,-0.003929445661212783,0.0013937527084479928,-0.005955657581897644,11,55,-1.9647228306063913,-2.364722830606391,CLOSE_BELOW_EMA50
development,5m,2023-10-25 09:30:00+00:00,2023-10-25 09:40:00+00:00,2023-10-25 09:45:00+00:00,2023-10-25 16:25:00+00:00,2023-10-25 16:30:00+00:00,1,2,34200.0,34621.4,0.012321637426900622,0.02790350877192993,-0.004669590643274768,81,405,6.160818713450311,5.760818713450311,CLOSE_BELOW_EMA50
development,5m,2023-10-25 19:45:00+00:00,2023-10-25 19:50:00+00:00,2023-10-25 19:55:00+00:00,2023-10-25 20:55:00+00:00,2023-10-25 21:00:00+00:00,0,1,34690.1,34656.2,-0.000977224049512726,0.004522904229160574,-0.0033121841678174224,13,65,-0.488612024756363,-0.888612024756363,CLOSE_BELOW_EMA50
development,5m,2023-10-26 01:10:00+00:00,2023-10-26 01:15:00+00:00,2023-10-26 01:20:00+00:00,2023-10-26 04:30:00+00:00,2023-10-26 04:35:00+00:00,0,1,34680.1,34694.7,0.00042099071225276674,0.004284878071285858,-0.0011072632431856633,39,195,0.21049535612638337,-0.18950464387361665,CLOSE_BELOW_EMA50
development,5m,2023-10-26 07:35:00+00:00,2023-10-26 08:00:00+00:00,2023-10-26 08:05:00+00:00,2023-10-26 08:10:00+00:00,2023-10-26 08:15:00+00:00,4,5,34709.9,34552.7,-0.004528967239894266,0.000916165128680646,-0.006029979919273787,2,10,-2.264483619947133,-2.664483619947133,CLOSE_BELOW_EMA50
development,5m,2023-10-26 20:05:00+00:00,2023-10-26 20:10:00+00:00,2023-10-26 20:15:00+00:00,2023-10-26 23:40:00+00:00,2023-10-26 23:45:00+00:00,0,1,34154.2,34152.9,-3.806266871997366e-05,0.0039028874926072543,-0.001879710255254019,42,210,-0.01903133435998683,-0.41903133435998685,CLOSE_BELOW_EMA50
development,5m,2023-10-27 03:15:00+00:00,2023-10-27 03:30:00+00:00,2023-10-27 03:35:00+00:00,2023-10-27 04:15:00+00:00,2023-10-27 04:20:00+00:00,2,3,34117.9,34045.2,-0.0021308462713122145,0.0007591323029847441,-0.0021308462713122145,9,45,-1.0654231356561072,-1.4654231356561072,CLOSE_BELOW_EMA50
development,5m,2023-10-27 05:45:00+00:00,2023-10-27 06:05:00+00:00,2023-10-27 06:10:00+00:00,2023-10-27 07:30:00+00:00,2023-10-27 07:35:00+00:00,3,4,34092.6,34110.0,0.0005103746854155933,0.004713632870476436,-0.00017012489513845708,17,85,0.25518734270779664,-0.14481265729220338,CLOSE_BELOW_EMA50
development,5m,2023-10-27 09:15:00+00:00,2023-10-27 09:20:00+00:00,2023-10-27 09:25:00+00:00,2023-10-27 10:40:00+00:00,2023-10-27 10:45:00+00:00,0,1,34172.7,34108.9,-0.0018669873905191592,0.0003687153780651542,-0.0024200604576166684,16,80,-0.9334936952595796,-1.3334936952595795,CLOSE_BELOW_EMA50
development,5m,2023-10-27 13:00:00+00:00,2023-10-27 13:05:00+00:00,2023-10-27 13:10:00+00:00,2023-10-27 14:00:00+00:00,2023-10-27 14:05:00+00:00,0,1,34190.7,34079.1,-0.003264045486053191,0.0006054277917679762,-0.003530199732675765,11,55,-1.6320227430265954,-2.0320227430265954,CLOSE_BELOW_EMA50
development,5m,2023-10-27 20:55:00+00:00,2023-10-27 21:00:00+00:00,2023-10-27 21:05:00+00:00,2023-10-28 06:55:00+00:00,2023-10-28 07:00:00+00:00,0,1,33843.0,34066.4,0.006601069645125968,0.010533936116774445,-0.0018438081730343114,119,595,3.300534822562984,2.900534822562984,CLOSE_BELOW_EMA50
development,5m,2023-10-28 15:25:00+00:00,2023-10-28 15:35:00+00:00,2023-10-28 15:40:00+00:00,2023-10-28 16:15:00+00:00,2023-10-28 16:20:00+00:00,1,2,34160.0,34131.7,-0.0008284543325527416,0.002576112412177922,-0.001302693208430905,8,40,-0.4142271662763708,-0.8142271662763708,CLOSE_BELOW_EMA50
development,5m,2023-10-28 18:50:00+00:00,2023-10-28 19:00:00+00:00,2023-10-28 19:05:00+00:00,2023-10-28 19:45:00+00:00,2023-10-28 19:50:00+00:00,1,2,34171.5,34138.1,-0.0009774227060562746,0.000327758512210341,-0.001199830267913371,9,45,-0.4887113530281373,-0.8887113530281373,CLOSE_BELOW_EMA50
development,5m,2023-10-28 21:10:00+00:00,2023-10-28 21:15:00+00:00,2023-10-28 21:20:00+00:00,2023-10-28 22:20:00+00:00,2023-10-28 22:25:00+00:00,0,1,34188.6,34142.6,-0.001345477732343503,0.0003334444814939719,-0.0016759972622452102,13,65,-0.6727388661717515,-1.0727388661717514,CLOSE_BELOW_EMA50
development,5m,2023-10-29 06:05:00+00:00,2023-10-29 06:10:00+00:00,2023-10-29 06:15:00+00:00,2023-10-29 16:15:00+00:00,2023-10-29 16:20:00+00:00,0,1,34066.5,34414.2,0.0102065078596274,0.015064652958184599,-0.00037867112852807416,121,605,5.1032539298137,4.7032539298137,CLOSE_BELOW_EMA50
development,5m,2023-10-29 22:25:00+00:00,2023-10-29 22:30:00+00:00,2023-10-29 22:35:00+00:00,2023-10-29 23:20:00+00:00,2023-10-29 23:25:00+00:00,0,1,34657.9,34589.9,-0.00196203462991118,0.002562186399060362,-0.002005314805570979,10,50,-0.9810173149555901,-1.38101731495559,CLOSE_BELOW_EMA50
development,5m,2023-10-30 09:00:00+00:00,2023-10-30 09:05:00+00:00,2023-10-30 09:10:00+00:00,2023-10-30 12:50:00+00:00,2023-10-30 12:55:00+00:00,0,1,34474.1,34557.0,0.0024047038211294502,0.012011916192155914,-0.0013256328664126293,45,225,1.2023519105647251,0.8023519105647251,CLOSE_BELOW_EMA50
development,5m,2023-10-30 21:25:00+00:00,2023-10-30 21:30:00+00:00,2023-10-30 21:35:00+00:00,2023-10-31 01:05:00+00:00,2023-10-31 01:10:00+00:00,0,1,34488.1,34482.4,-0.00016527439899549634,0.003844804439792293,-0.001052536962024453,43,215,-0.08263719949774817,-0.4826371994977482,CLOSE_BELOW_EMA50
development,5m,2023-10-31 08:50:00+00:00,2023-10-31 09:10:00+00:00,2023-10-31 09:15:00+00:00,2023-10-31 12:25:00+00:00,2023-10-31 12:30:00+00:00,3,4,34422.7,34410.0,-0.000368942587304244,0.004093229177257962,-0.0020277317003022377,39,195,-0.184471293652122,-0.584471293652122,CLOSE_BELOW_EMA50
development,5m,2023-10-31 16:40:00+00:00,2023-10-31 16:55:00+00:00,2023-10-31 17:00:00+00:00,2023-10-31 18:30:00+00:00,2023-10-31 18:35:00+00:00,2,3,34445.1,34361.2,-0.0024357600935982493,0.0002554790086253256,-0.0026564010555928386,19,95,-1.2178800467991246,-1.6178800467991246,CLOSE_BELOW_EMA50
development,5m,2023-11-01 07:40:00+00:00,2023-11-01 07:50:00+00:00,2023-11-01 07:55:00+00:00,2023-11-01 08:15:00+00:00,2023-11-01 08:20:00+00:00,1,2,34500.8,34433.5,-0.001950679404535638,0.0,-0.002199948986690181,5,25,-0.975339702267819,-1.3753397022678189,CLOSE_BELOW_EMA50
development,5m,2023-11-01 12:45:00+00:00,2023-11-01 12:50:00+00:00,2023-11-01 12:55:00+00:00,2023-11-01 13:35:00+00:00,2023-11-01 13:40:00+00:00,0,1,34771.3,34547.3,-0.006442094485969774,0.013738341678338095,-0.008952785774475003,9,45,-3.221047242984887,-3.621047242984887,CLOSE_BELOW_EMA50
development,5m,2023-11-01 17:45:00+00:00,2023-11-01 17:55:00+00:00,2023-11-01 18:00:00+00:00,2023-11-02 04:05:00+00:00,2023-11-02 04:10:00+00:00,1,2,34527.0,35560.1,0.029921510701769627,0.04265936803081649,-0.002221449879804105,122,610,14.960755350884813,14.560755350884813,CLOSE_BELOW_EMA50
development,5m,2023-11-02 09:45:00+00:00,2023-11-02 09:50:00+00:00,2023-11-02 09:55:00+00:00,2023-11-02 11:05:00+00:00,2023-11-02 11:10:00+00:00,0,1,35396.9,35319.9,-0.002175331738090036,0.002545420644180618,-0.0022459593919241794,15,75,-1.087665869045018,-1.487665869045018,CLOSE_BELOW_EMA50
development,5m,2023-11-02 19:10:00+00:00,2023-11-02 19:20:00+00:00,2023-11-02 19:25:00+00:00,2023-11-02 20:30:00+00:00,2023-11-02 20:35:00+00:00,1,2,34868.0,34851.2,-0.00048181713892403444,0.006624985660204308,-0.001520018354938646,14,70,-0.24090856946201722,-0.6409085694620172,CLOSE_BELOW_EMA50
development,5m,2023-11-03 13:00:00+00:00,2023-11-03 13:25:00+00:00,2023-11-03 13:30:00+00:00,2023-11-03 16:50:00+00:00,2023-11-03 16:55:00+00:00,4,5,34369.1,34575.9,0.006017032741619799,0.013992219755536217,-0.00037533714877613367,41,205,3.0085163708098994,2.6085163708098995,CLOSE_BELOW_EMA50
development,5m,2023-11-03 20:25:00+00:00,2023-11-03 20:35:00+00:00,2023-11-03 20:40:00+00:00,2023-11-03 22:15:00+00:00,2023-11-03 22:20:00+00:00,1,2,34588.4,34578.8,-0.00027754969874294044,0.003061720114257982,-0.0010379202275907495,20,100,-0.13877484937147022,-0.5387748493714702,CLOSE_BELOW_EMA50
development,5m,2023-11-04 06:00:00+00:00,2023-11-04 06:05:00+00:00,2023-11-04 06:10:00+00:00,2023-11-04 08:00:00+00:00,2023-11-04 08:05:00+00:00,0,1,34935.5,34717.5,-0.006240070987963531,0.00028910420632310974,-0.006740994117731214,23,115,-3.1200354939817654,-3.5200354939817653,CLOSE_BELOW_EMA50
development,5m,2023-11-04 17:35:00+00:00,2023-11-04 17:50:00+00:00,2023-11-04 17:55:00+00:00,2023-11-04 18:15:00+00:00,2023-11-04 18:20:00+00:00,2,3,34737.0,34726.5,-0.0003022713533120669,0.0008981777355556719,-0.0003022713533120669,5,25,-0.15113567665603345,-0.5511356766560335,CLOSE_BELOW_EMA50
development,5m,2023-11-05 07:55:00+00:00,2023-11-05 08:00:00+00:00,2023-11-05 08:05:00+00:00,2023-11-05 08:35:00+00:00,2023-11-05 08:40:00+00:00,0,1,35190.9,35104.8,-0.0024466552432588218,0.0005541205254766535,-0.0025290629111502927,7,35,-1.2233276216294109,-1.6233276216294108,CLOSE_BELOW_EMA50
development,5m,2023-11-05 10:55:00+00:00,2023-11-05 11:00:00+00:00,2023-11-05 11:05:00+00:00,2023-11-05 11:40:00+00:00,2023-11-05 11:45:00+00:00,0,1,35155.0,35104.4,-0.0014393400654244548,0.0006457118475322599,-0.0016128573460388873,8,40,-0.7196700327122274,-1.1196700327122273,CLOSE_BELOW_EMA50
development,5m,2023-11-05 12:20:00+00:00,2023-11-05 12:30:00+00:00,2023-11-05 12:35:00+00:00,2023-11-05 12:45:00+00:00,2023-11-05 12:50:00+00:00,1,2,35173.0,35123.1,-0.0014187018451653488,0.00033264151479817095,-0.0017911466181446123,3,15,-0.7093509225826744,-1.1093509225826743,CLOSE_BELOW_EMA50
development,5m,2023-11-05 17:15:00+00:00,2023-11-05 17:20:00+00:00,2023-11-05 17:25:00+00:00,2023-11-05 18:35:00+00:00,2023-11-05 18:40:00+00:00,0,1,35100.0,35026.4,-0.0020968660968661013,0.003931623931623829,-0.0020968660968661013,15,75,-1.0484330484330506,-1.4484330484330505,CLOSE_BELOW_EMA50
development,5m,2023-11-05 23:15:00+00:00,2023-11-05 23:35:00+00:00,2023-11-05 23:40:00+00:00,2023-11-06 00:00:00+00:00,2023-11-06 00:05:00+00:00,3,4,35109.3,34965.5,-0.004095780889963763,0.0,-0.004804994688017206,5,25,-2.0478904449818813,-2.4478904449818812,CLOSE_BELOW_EMA50
development,5m,2023-11-06 08:00:00+00:00,2023-11-06 08:20:00+00:00,2023-11-06 08:25:00+00:00,2023-11-06 13:10:00+00:00,2023-11-06 13:15:00+00:00,3,4,34872.0,35090.3,0.0062600367056664386,0.012270589584767233,0.0,58,290,3.1300183528332193,2.7300183528332194,CLOSE_BELOW_EMA50
development,5m,2023-11-06 14:55:00+00:00,2023-11-06 15:05:00+00:00,2023-11-06 15:10:00+00:00,2023-11-06 15:30:00+00:00,2023-11-06 15:35:00+00:00,1,2,35216.3,35113.3,-0.0029247819901579986,0.0005026081672405702,-0.0036715952556061193,5,25,-1.4623909950789993,-1.8623909950789992,CLOSE_BELOW_EMA50
development,5m,2023-11-06 21:50:00+00:00,2023-11-06 22:00:00+00:00,2023-11-06 22:05:00+00:00,2023-11-06 23:10:00+00:00,2023-11-06 23:15:00+00:00,1,2,35066.2,35018.0,-0.001374543007226281,0.0030428161591504743,-0.0014886129663321812,14,70,-0.6872715036131405,-1.0872715036131404,CLOSE_BELOW_EMA50
development,5m,2023-11-07 06:40:00+00:00,2023-11-07 06:45:00+00:00,2023-11-07 06:50:00+00:00,2023-11-07 07:20:00+00:00,2023-11-07 07:25:00+00:00,0,1,34959.1,34904.7,-0.0015561041331155767,0.0008266803207177542,-0.001690546953439842,7,35,-0.7780520665577884,-1.1780520665577883,CLOSE_BELOW_EMA50
development,5m,2023-11-07 14:15:00+00:00,2023-11-07 14:40:00+00:00,2023-11-07 14:45:00+00:00,2023-11-07 15:15:00+00:00,2023-11-07 15:20:00+00:00,4,5,34806.3,34747.1,-0.0017008415143237032,0.001238281575461908,-0.0017037145574221313,7,35,-0.8504207571618516,-1.2504207571618515,CLOSE_BELOW_EMA50
