partition,date_utc,signal_ts,variant,H,L,range,F85,F35,E20,touch_bar_start,frozen_h2_bar_start,session_end,confirmation_status,confirmation_kind,confirmation_bar_start,confirmation_ts,confirmation_close,minutes_touch_to_confirmation,entry_executed,entry_bar_start,entry_px,entry_fraction,entry_on_frozen_h2_bar_open,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,h2_before_exit,accepted_close_above_H_before_exit
development,2024-01-08,2024-01-08 15:45:00+00:00,EARLY_RECLAIM,45180.0,43629.7,1550.300000000003,44947.455,44172.305,45490.06,2024-01-08 15:50:00+00:00,2024-01-08 17:15:00+00:00,2024-01-08 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-01-08 15:50:00+00:00,2024-01-08 15:55:00+00:00,44948.4,5.0,True,2024-01-08 15:55:00+00:00,44948.4,0.8506095594401096,False,0.6979300214535532,2024-01-08 17:45:00+00:00,2024-01-08 17:45:00+00:00,45490.06,TP_E20,0.01205070703295319,5.625353516476594,110.0,True,True
development,2024-01-08,2024-01-08 15:45:00+00:00,SAME_BAR_REJECTION,45180.0,43629.7,1550.300000000003,44947.455,44172.305,45490.06,2024-01-08 15:50:00+00:00,2024-01-08 17:15:00+00:00,2024-01-08 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-01-08 15:50:00+00:00,2024-01-08 15:55:00+00:00,44948.4,5.0,True,2024-01-08 15:55:00+00:00,44948.4,0.8506095594401096,False,0.6979300214535532,2024-01-08 17:45:00+00:00,2024-01-08 17:45:00+00:00,45490.06,TP_E20,0.01205070703295319,5.625353516476594,110.0,True,True
development,2024-01-09,2024-01-09 13:55:00+00:00,EARLY_RECLAIM,47080.0,45400.0,1680.0,46828.0,45988.0,47416.0,2024-01-09 14:00:00+00:00,,2024-01-09 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-01-09 14:00:00+00:00,2024-01-09 14:05:00+00:00,46854.0,5.0,True,2024-01-09 14:05:00+00:00,46854.1,0.8655357142857134,False,0.6487703498441316,2024-01-09 20:00:00+00:00,2024-01-09 20:00:00+00:00,46873.5,TIME_EXIT_SESSION_END,0.00041405127832994104,-0.1929743608350295,355.0,False,False
development,2024-01-09,2024-01-09 13:55:00+00:00,SAME_BAR_REJECTION,47080.0,45400.0,1680.0,46828.0,45988.0,47416.0,2024-01-09 14:00:00+00:00,,2024-01-09 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-01-09 14:00:00+00:00,2024-01-09 14:05:00+00:00,46854.0,5.0,True,2024-01-09 14:05:00+00:00,46854.1,0.8655357142857134,False,0.6487703498441316,2024-01-09 20:00:00+00:00,2024-01-09 20:00:00+00:00,46873.5,TIME_EXIT_SESSION_END,0.00041405127832994104,-0.1929743608350295,355.0,False,False
development,2024-02-07,2024-02-07 14:20:00+00:00,EARLY_RECLAIM,43191.2,42813.6,377.59999999999854,43134.56,42945.759999999995,43266.719999999994,2024-02-07 14:30:00+00:00,2024-02-07 14:45:00+00:00,2024-02-07 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-02-07 14:35:00+00:00,2024-02-07 14:40:00+00:00,43145.9,10.0,True,2024-02-07 14:40:00+00:00,43146.0,0.8802966101694988,False,0.602876548142183,2024-02-07 14:45:00+00:00,2024-02-07 14:45:00+00:00,43266.719999999994,TP_E20,0.00279794187178406,0.9989709358920299,5.0,True,False
development,2024-02-07,2024-02-07 14:20:00+00:00,SAME_BAR_REJECTION,43191.2,42813.6,377.59999999999854,43134.56,42945.759999999995,43266.719999999994,2024-02-07 14:30:00+00:00,2024-02-07 14:45:00+00:00,2024-02-07 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-02-09,2024-02-09 14:15:00+00:00,EARLY_RECLAIM,47688.3,46183.4,1504.9000000000015,47462.565,46710.115000000005,47989.280000000006,2024-02-09 16:10:00+00:00,2024-02-09 18:00:00+00:00,2024-02-09 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-02-09 17:20:00+00:00,2024-02-09 17:25:00+00:00,47491.0,75.0,True,2024-02-09 17:25:00+00:00,47490.9,0.8688284935876129,False,0.6383063199216265,2024-02-09 18:20:00+00:00,2024-02-09 18:20:00+00:00,47989.280000000006,TP_E20,0.010494220998128245,4.847110499064122,55.0,True,True
development,2024-02-09,2024-02-09 14:15:00+00:00,SAME_BAR_REJECTION,47688.3,46183.4,1504.9000000000015,47462.565,46710.115000000005,47989.280000000006,2024-02-09 16:10:00+00:00,2024-02-09 18:00:00+00:00,2024-02-09 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-02-28,2024-02-28 15:00:00+00:00,EARLY_RECLAIM,61127.0,58226.9,2900.0999999999985,60691.985,59241.935,61707.02,2024-02-28 15:05:00+00:00,2024-02-28 15:10:00+00:00,2024-02-28 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-02-28 15:05:00+00:00,2024-02-28 15:10:00+00:00,60959.3,5.0,True,2024-02-28 15:10:00+00:00,60959.3,0.942174407779043,True,0.43538793442278817,2024-02-28 16:30:00+00:00,2024-02-28 16:30:00+00:00,61707.02,TP_E20,0.01226588887995761,5.732944439978804,80.0,True,True
development,2024-02-28,2024-02-28 15:00:00+00:00,SAME_BAR_REJECTION,61127.0,58226.9,2900.0999999999985,60691.985,59241.935,61707.02,2024-02-28 15:05:00+00:00,2024-02-28 15:10:00+00:00,2024-02-28 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-02-28 15:05:00+00:00,2024-02-28 15:10:00+00:00,60959.3,5.0,True,2024-02-28 15:10:00+00:00,60959.3,0.942174407779043,True,0.43538793442278817,2024-02-28 16:30:00+00:00,2024-02-28 16:30:00+00:00,61707.02,TP_E20,0.01226588887995761,5.732944439978804,80.0,True,True
development,2024-02-29,2024-02-29 14:35:00+00:00,EARLY_RECLAIM,63460.8,62050.0,1410.800000000003,63249.18,62543.78,63742.96000000001,2024-02-29 15:25:00+00:00,,2024-02-29 20:00:00+00:00,LOW_CLOSE_BREAK_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,LOW_CLOSE_BREAK_BEFORE_CONFIRMATION,,,,False,False
development,2024-02-29,2024-02-29 14:35:00+00:00,SAME_BAR_REJECTION,63460.8,62050.0,1410.800000000003,63249.18,62543.78,63742.96000000001,2024-02-29 15:25:00+00:00,,2024-02-29 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-03-04,2024-03-04 13:45:00+00:00,EARLY_RECLAIM,65717.4,64078.2,1639.199999999997,65471.52,64651.92,66045.23999999999,2024-03-04 13:50:00+00:00,2024-03-04 14:35:00+00:00,2024-03-04 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-03-04 14:30:00+00:00,2024-03-04 14:35:00+00:00,65644.5,45.0,True,2024-03-04 14:35:00+00:00,65644.4,0.9554660810151292,True,0.40387715621473297,2024-03-04 14:35:00+00:00,2024-03-04 14:35:00+00:00,66045.23999999999,TP_E20,0.006106232976460957,2.6531164882304785,0.0,True,False
development,2024-03-04,2024-03-04 13:45:00+00:00,SAME_BAR_REJECTION,65717.4,64078.2,1639.199999999997,65471.52,64651.92,66045.23999999999,2024-03-04 13:50:00+00:00,2024-03-04 14:35:00+00:00,2024-03-04 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-03-15,2024-03-15 14:00:00+00:00,EARLY_RECLAIM,68665.5,65580.0,3085.5,68202.675,66659.925,69282.6,2024-03-15 14:05:00+00:00,2024-03-15 14:55:00+00:00,2024-03-15 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-03-15 14:20:00+00:00,2024-03-15 14:25:00+00:00,68309.4,20.0,True,2024-03-15 14:25:00+00:00,68309.3,0.8845567979257828,False,0.5901023114816236,2024-03-15 18:40:00+00:00,2024-03-15 18:40:00+00:00,69282.6,TP_E20,0.014248425909795692,6.724212954897846,255.0,True,True
development,2024-03-15,2024-03-15 14:00:00+00:00,SAME_BAR_REJECTION,68665.5,65580.0,3085.5,68202.675,66659.925,69282.6,2024-03-15 14:05:00+00:00,2024-03-15 14:55:00+00:00,2024-03-15 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-03-20,2024-03-20 15:05:00+00:00,EARLY_RECLAIM,64380.0,62676.6,1703.4000000000015,64124.49,63272.79,64720.68,2024-03-20 15:10:00+00:00,,2024-03-20 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-03-20 15:10:00+00:00,2024-03-20 15:15:00+00:00,64177.1,5.0,True,2024-03-20 15:15:00+00:00,64177.1,0.8808852882470346,False,0.6010991805907301,2024-03-20 16:20:00+00:00,2024-03-20 16:25:00+00:00,63212.9,CLOSE_INVALIDATION_F35,-0.015024050634883768,-7.912025317441884,70.0,False,False
development,2024-03-20,2024-03-20 15:05:00+00:00,SAME_BAR_REJECTION,64380.0,62676.6,1703.4000000000015,64124.49,63272.79,64720.68,2024-03-20 15:10:00+00:00,,2024-03-20 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-03-20 15:10:00+00:00,2024-03-20 15:15:00+00:00,64177.1,5.0,True,2024-03-20 15:15:00+00:00,64177.1,0.8808852882470346,False,0.6010991805907301,2024-03-20 16:20:00+00:00,2024-03-20 16:25:00+00:00,63212.9,CLOSE_INVALIDATION_F35,-0.015024050634883768,-7.912025317441884,70.0,False,False
development,2024-04-01,2024-04-01 13:35:00+00:00,EARLY_RECLAIM,70098.6,69222.0,876.6000000000058,69967.11,69528.81,70273.92000000001,2024-04-01 13:55:00+00:00,,2024-04-01 20:00:00+00:00,LOW_CLOSE_BREAK_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,LOW_CLOSE_BREAK_BEFORE_CONFIRMATION,,,,False,False
development,2024-04-01,2024-04-01 13:35:00+00:00,SAME_BAR_REJECTION,70098.6,69222.0,876.6000000000058,69967.11,69528.81,70273.92000000001,2024-04-01 13:55:00+00:00,,2024-04-01 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-04-04,2024-04-04 13:55:00+00:00,EARLY_RECLAIM,67480.1,66036.0,1444.1000000000058,67263.485,66541.435,67768.92000000001,2024-04-04 14:00:00+00:00,2024-04-04 14:05:00+00:00,2024-04-04 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
development,2024-04-04,2024-04-04 13:55:00+00:00,SAME_BAR_REJECTION,67480.1,66036.0,1444.1000000000058,67263.485,66541.435,67768.92000000001,2024-04-04 14:00:00+00:00,2024-04-04 14:05:00+00:00,2024-04-04 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-05-14,2024-05-14 14:35:00+00:00,EARLY_RECLAIM,62086.8,60950.0,1136.800000000003,61916.28,61347.880000000005,62314.16,2024-05-14 15:15:00+00:00,,2024-05-14 20:00:00+00:00,NO_CONFIRMATION_BY_SESSION_END,,,,,,False,,,,False,,,,,NO_CONFIRMATION_BY_SESSION_END,,,,False,False
development,2024-05-14,2024-05-14 14:35:00+00:00,SAME_BAR_REJECTION,62086.8,60950.0,1136.800000000003,61916.28,61347.880000000005,62314.16,2024-05-14 15:15:00+00:00,,2024-05-14 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-06-27,2024-06-27 13:35:00+00:00,EARLY_RECLAIM,61830.0,60730.0,1100.0,61665.0,61115.0,62050.0,2024-06-27 13:40:00+00:00,2024-06-27 13:55:00+00:00,2024-06-27 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-06-27 13:40:00+00:00,2024-06-27 13:45:00+00:00,61689.4,5.0,True,2024-06-27 13:45:00+00:00,61689.3,0.8720909090909117,False,0.6280689535086109,2024-06-27 14:00:00+00:00,2024-06-27 14:00:00+00:00,62050.0,TP_E20,0.005847043166318899,2.5235215831594497,15.0,True,True
development,2024-06-27,2024-06-27 13:35:00+00:00,SAME_BAR_REJECTION,61830.0,60730.0,1100.0,61665.0,61115.0,62050.0,2024-06-27 13:40:00+00:00,2024-06-27 13:55:00+00:00,2024-06-27 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-06-27 13:40:00+00:00,2024-06-27 13:45:00+00:00,61689.4,5.0,True,2024-06-27 13:45:00+00:00,61689.3,0.8720909090909117,False,0.6280689535086109,2024-06-27 14:00:00+00:00,2024-06-27 14:00:00+00:00,62050.0,TP_E20,0.005847043166318899,2.5235215831594497,15.0,True,True
development,2024-07-15,2024-07-15 15:05:00+00:00,EARLY_RECLAIM,63239.2,62266.0,973.1999999999971,63093.22,62606.619999999995,63433.84,2024-07-15 15:25:00+00:00,2024-07-15 16:25:00+00:00,2024-07-15 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-07-15 16:20:00+00:00,2024-07-15 16:25:00+00:00,63154.9,60.0,True,2024-07-15 16:25:00+00:00,63155.0,0.9134812988080586,True,0.5084795214996793,2024-07-15 16:40:00+00:00,2024-07-15 16:40:00+00:00,63433.84,TP_E20,0.004415169028580523,1.8075845142902618,15.0,True,True
development,2024-07-15,2024-07-15 15:05:00+00:00,SAME_BAR_REJECTION,63239.2,62266.0,973.1999999999971,63093.22,62606.619999999995,63433.84,2024-07-15 15:25:00+00:00,2024-07-15 16:25:00+00:00,2024-07-15 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-08-16,2024-08-16 17:35:00+00:00,EARLY_RECLAIM,58908.5,57500.0,1408.5,58697.225,57992.975,59190.2,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,2024-08-16 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,58738.2,5.0,True,2024-08-16 17:45:00+00:00,58738.2,0.8790912318068846,True,0.6065282297292776,2024-08-16 17:55:00+00:00,2024-08-16 17:55:00+00:00,59190.2,TP_E20,0.007695162602871619,3.4475813014358097,10.0,True,False
development,2024-08-16,2024-08-16 17:35:00+00:00,SAME_BAR_REJECTION,58908.5,57500.0,1408.5,58697.225,57992.975,59190.2,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,2024-08-16 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,58738.2,5.0,True,2024-08-16 17:45:00+00:00,58738.2,0.8790912318068846,True,0.6065282297292776,2024-08-16 17:55:00+00:00,2024-08-16 17:55:00+00:00,59190.2,TP_E20,0.007695162602871619,3.4475813014358097,10.0,True,False
development,2024-08-19,2024-08-19 13:35:00+00:00,EARLY_RECLAIM,58940.0,57750.0,1190.0,58761.5,58166.5,59178.0,2024-08-19 17:20:00+00:00,2024-08-19 17:30:00+00:00,2024-08-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-08-19 17:20:00+00:00,2024-08-19 17:25:00+00:00,58772.1,5.0,True,2024-08-19 17:25:00+00:00,58772.0,0.8588235294117647,False,0.6705202312138728,2024-08-19 17:30:00+00:00,2024-08-19 17:30:00+00:00,59178.0,TP_E20,0.006908051453072828,3.054025726536414,5.0,True,False
development,2024-08-19,2024-08-19 13:35:00+00:00,SAME_BAR_REJECTION,58940.0,57750.0,1190.0,58761.5,58166.5,59178.0,2024-08-19 17:20:00+00:00,2024-08-19 17:30:00+00:00,2024-08-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-08-19 17:20:00+00:00,2024-08-19 17:25:00+00:00,58772.1,5.0,True,2024-08-19 17:25:00+00:00,58772.0,0.8588235294117647,False,0.6705202312138728,2024-08-19 17:30:00+00:00,2024-08-19 17:30:00+00:00,59178.0,TP_E20,0.006908051453072828,3.054025726536414,5.0,True,False
development,2024-09-13,2024-09-13 14:10:00+00:00,EARLY_RECLAIM,58321.9,57594.0,727.9000000000015,58212.715000000004,57848.765,58467.48,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,2024-09-13 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-09-13 14:20:00+00:00,2024-09-13 14:25:00+00:00,58290.1,10.0,True,2024-09-13 14:25:00+00:00,58290.1,0.9563126803132259,False,0.4019169111899238,2024-09-13 14:55:00+00:00,2024-09-13 14:55:00+00:00,58467.48,TP_E20,0.0030430553387281734,1.1215276693640868,30.0,True,False
development,2024-09-13,2024-09-13 14:10:00+00:00,SAME_BAR_REJECTION,58321.9,57594.0,727.9000000000015,58212.715000000004,57848.765,58467.48,2024-09-13 14:15:00+00:00,2024-09-13 14:55:00+00:00,2024-09-13 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-09-19,2024-09-19 14:15:00+00:00,EARLY_RECLAIM,63369.6,61851.3,1518.2999999999956,63141.854999999996,62382.705,63673.259999999995,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,2024-09-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-09-19 14:20:00+00:00,2024-09-19 14:25:00+00:00,63180.2,5.0,True,2024-09-19 14:25:00+00:00,63180.2,0.8752552196535586,False,0.6182609295356091,2024-09-19 17:00:00+00:00,2024-09-19 17:00:00+00:00,63673.259999999995,TP_E20,0.007804027211056663,3.5020136055283317,155.0,True,True
development,2024-09-19,2024-09-19 14:15:00+00:00,SAME_BAR_REJECTION,63369.6,61851.3,1518.2999999999956,63141.854999999996,62382.705,63673.259999999995,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,2024-09-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-09-19 14:20:00+00:00,2024-09-19 14:25:00+00:00,63180.2,5.0,True,2024-09-19 14:25:00+00:00,63180.2,0.8752552196535586,False,0.6182609295356091,2024-09-19 17:00:00+00:00,2024-09-19 17:00:00+00:00,63673.259999999995,TP_E20,0.007804027211056663,3.5020136055283317,155.0,True,True
development,2024-12-10,2024-12-10 13:50:00+00:00,EARLY_RECLAIM,97948.0,96880.9,1067.1000000000058,97787.935,97254.385,98161.42,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,2024-12-10 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-12-10 14:00:00+00:00,2024-12-10 14:05:00+00:00,97909.0,10.0,True,2024-12-10 14:05:00+00:00,97909.1,0.963546059413369,True,0.3853890624164532,2024-12-10 14:30:00+00:00,2024-12-10 14:30:00+00:00,98161.42,TP_E20,0.0025770842546810613,0.8885421273405306,25.0,True,True
development,2024-12-10,2024-12-10 13:50:00+00:00,SAME_BAR_REJECTION,97948.0,96880.9,1067.1000000000058,97787.935,97254.385,98161.42,2024-12-10 13:55:00+00:00,2024-12-10 14:05:00+00:00,2024-12-10 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-12-12,2024-12-12 14:35:00+00:00,EARLY_RECLAIM,101531.1,100150.0,1381.1000000000058,101323.935,100633.385,101807.32,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,2024-12-12 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2024-12-12 14:50:00+00:00,2024-12-12 14:55:00+00:00,101485.0,15.0,True,2024-12-12 14:55:00+00:00,101484.9,0.9665484034465198,True,0.37864277200050855,2024-12-12 15:45:00+00:00,2024-12-12 15:45:00+00:00,101807.32,TP_E20,0.0031770243652011754,1.1885121826005878,50.0,True,True
development,2024-12-12,2024-12-12 14:35:00+00:00,SAME_BAR_REJECTION,101531.1,100150.0,1381.1000000000058,101323.935,100633.385,101807.32,2024-12-12 14:40:00+00:00,2024-12-12 14:55:00+00:00,2024-12-12 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
development,2024-12-31,2024-12-31 14:35:00+00:00,EARLY_RECLAIM,96032.1,92800.0,3232.100000000006,95547.285,93931.235,96678.52,2024-12-31 14:50:00+00:00,,2024-12-31 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-12-31 14:50:00+00:00,2024-12-31 14:55:00+00:00,95640.0,5.0,True,2024-12-31 14:55:00+00:00,95639.9,0.8786547445932951,False,0.6078546701664831,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,CLOSE_INVALIDATION_F35,-0.024026583047451866,-12.413291523725933,165.0,False,False
development,2024-12-31,2024-12-31 14:35:00+00:00,SAME_BAR_REJECTION,96032.1,92800.0,3232.100000000006,95547.285,93931.235,96678.52,2024-12-31 14:50:00+00:00,,2024-12-31 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2024-12-31 14:50:00+00:00,2024-12-31 14:55:00+00:00,95640.0,5.0,True,2024-12-31 14:55:00+00:00,95639.9,0.8786547445932951,False,0.6078546701664831,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,CLOSE_INVALIDATION_F35,-0.024026583047451866,-12.413291523725933,165.0,False,False
external,2020-01-30,2020-01-30 14:05:00+00:00,EARLY_RECLAIM,9415.2,9322.12,93.07999999999993,9401.238000000001,9354.698,9433.816,2020-01-30 16:00:00+00:00,2020-01-30 16:15:00+00:00,2020-01-30 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
external,2020-01-30,2020-01-30 14:05:00+00:00,SAME_BAR_REJECTION,9415.2,9322.12,93.07999999999993,9401.238000000001,9354.698,9433.816,2020-01-30 16:00:00+00:00,2020-01-30 16:15:00+00:00,2020-01-30 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-02-12,2020-02-12 13:35:00+00:00,EARLY_RECLAIM,10395.0,10235.52,159.47999999999956,10371.078,10291.338,10426.896,2020-02-12 13:45:00+00:00,2020-02-12 14:00:00+00:00,2020-02-12 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-02-12 13:45:00+00:00,2020-02-12 13:50:00+00:00,10375.15,5.0,True,2020-02-12 13:50:00+00:00,10374.79,0.8732756458490144,False,0.6243828787806052,2020-02-12 14:00:00+00:00,2020-02-12 14:00:00+00:00,10426.896,TP_E20,0.005022366717784221,2.1111833588921107,10.0,True,False
external,2020-02-12,2020-02-12 13:35:00+00:00,SAME_BAR_REJECTION,10395.0,10235.52,159.47999999999956,10371.078,10291.338,10426.896,2020-02-12 13:45:00+00:00,2020-02-12 14:00:00+00:00,2020-02-12 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-02-12 13:45:00+00:00,2020-02-12 13:50:00+00:00,10375.15,5.0,True,2020-02-12 13:50:00+00:00,10374.79,0.8732756458490144,False,0.6243828787806052,2020-02-12 14:00:00+00:00,2020-02-12 14:00:00+00:00,10426.896,TP_E20,0.005022366717784221,2.1111833588921107,10.0,True,False
external,2020-03-18,2020-03-18 13:35:00+00:00,EARLY_RECLAIM,5249.18,4982.75,266.4300000000003,5209.2155,5076.0005,5302.466,2020-03-18 13:45:00+00:00,2020-03-18 13:50:00+00:00,2020-03-18 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-03-18 13:45:00+00:00,2020-03-18 13:50:00+00:00,5240.61,5.0,True,2020-03-18 13:50:00+00:00,5240.89,0.9688848853357357,True,0.37343796906413046,2020-03-18 13:50:00+00:00,2020-03-18 13:50:00+00:00,5302.466,TP_E20,0.011749149476520282,5.474574738260141,0.0,True,False
external,2020-03-18,2020-03-18 13:35:00+00:00,SAME_BAR_REJECTION,5249.18,4982.75,266.4300000000003,5209.2155,5076.0005,5302.466,2020-03-18 13:45:00+00:00,2020-03-18 13:50:00+00:00,2020-03-18 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-03-18 13:45:00+00:00,2020-03-18 13:50:00+00:00,5240.61,5.0,True,2020-03-18 13:50:00+00:00,5240.89,0.9688848853357357,True,0.37343796906413046,2020-03-18 13:50:00+00:00,2020-03-18 13:50:00+00:00,5302.466,TP_E20,0.011749149476520282,5.474574738260141,0.0,True,False
external,2020-04-09,2020-04-09 14:05:00+00:00,EARLY_RECLAIM,7345.0,7105.98,239.02000000000044,7309.147,7189.637,7392.804,2020-04-09 14:10:00+00:00,,2020-04-09 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2020-04-09 14:25:00+00:00,2020-04-09 14:30:00+00:00,7310.0,20.0,True,2020-04-09 14:30:00+00:00,7309.87,0.8530248514768637,False,0.6897773489807297,2020-04-09 20:00:00+00:00,2020-04-09 20:00:00+00:00,7258.01,TIME_EXIT_SESSION_END,-0.00709451741275835,-3.947258706379175,330.0,False,False
external,2020-04-09,2020-04-09 14:05:00+00:00,SAME_BAR_REJECTION,7345.0,7105.98,239.02000000000044,7309.147,7189.637,7392.804,2020-04-09 14:10:00+00:00,,2020-04-09 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2020-04-22,2020-04-22 13:50:00+00:00,EARLY_RECLAIM,7075.0,6915.0,160.0,7051.0,6971.0,7107.0,2020-04-22 13:55:00+00:00,2020-04-22 14:25:00+00:00,2020-04-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-04-22 13:55:00+00:00,2020-04-22 14:00:00+00:00,7056.18,5.0,True,2020-04-22 14:00:00+00:00,7056.24,0.8827499999999986,False,0.5954950727358088,2020-04-22 14:30:00+00:00,2020-04-22 14:30:00+00:00,7107.0,TP_E20,0.007193632869630262,3.196816434815131,30.0,True,True
external,2020-04-22,2020-04-22 13:50:00+00:00,SAME_BAR_REJECTION,7075.0,6915.0,160.0,7051.0,6971.0,7107.0,2020-04-22 13:55:00+00:00,2020-04-22 14:25:00+00:00,2020-04-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-04-22 13:55:00+00:00,2020-04-22 14:00:00+00:00,7056.18,5.0,True,2020-04-22 14:00:00+00:00,7056.24,0.8827499999999986,False,0.5954950727358088,2020-04-22 14:30:00+00:00,2020-04-22 14:30:00+00:00,7107.0,TP_E20,0.007193632869630262,3.196816434815131,30.0,True,True
external,2020-05-13,2020-05-13 14:10:00+00:00,EARLY_RECLAIM,9115.0,8828.0,287.0,9071.95,8928.45,9172.4,2020-05-13 14:35:00+00:00,2020-05-13 15:10:00+00:00,2020-05-13 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2020-05-13 14:35:00+00:00,2020-05-13 14:40:00+00:00,9080.63,5.0,True,2020-05-13 14:40:00+00:00,9080.62,0.8802090592334523,False,0.6031412236314568,2020-05-13 15:35:00+00:00,2020-05-13 15:35:00+00:00,9172.4,TP_E20,0.01010723937352287,4.653619686761434,55.0,True,True
